model,model_id,b,seed,method,sequence,nll,tokens_scored,reused_deterministic_run
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,30,1.9961389303207397,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,31,1.9965448379516602,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,32,2.261561870574951,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,33,2.208691358566284,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,34,2.411818027496338,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,35,1.6821534633636475,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,36,1.6815879344940186,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,37,1.6947951316833496,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,38,1.6923854351043701,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,39,1.920183777809143,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,40,2.522505044937134,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,41,2.9599075317382812,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,42,2.9359066486358643,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,43,2.6245594024658203,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,44,2.5933401584625244,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,45,2.537358283996582,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,46,2.5912253856658936,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,47,2.396388530731201,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,48,2.273265838623047,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,49,2.202779531478882,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,50,2.083174228668213,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,51,2.0396695137023926,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,52,1.9056819677352905,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,53,2.057250499725342,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,54,1.8377158641815186,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,55,1.821306824684143,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,56,2.2045676708221436,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,57,2.03013014793396,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,58,2.412698745727539,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,59,2.5874102115631104,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,60,2.5510551929473877,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,61,2.682706832885742,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,62,1.7900397777557373,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260902,nar_rope,63,2.1471407413482666,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,0,1.9781131744384766,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,1,2.592287302017212,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,2,2.73136043548584,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,3,2.2507548332214355,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,4,2.1507749557495117,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,5,1.8327398300170898,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,6,1.9060652256011963,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,7,2.1780622005462646,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,8,2.4934370517730713,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,9,2.1742539405822754,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,10,2.12738299369812,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,11,2.4715871810913086,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,12,2.3475775718688965,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,13,2.4569497108459473,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,14,2.4287075996398926,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,15,2.60744571685791,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,16,2.33980131149292,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,17,2.3734405040740967,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,18,2.1183085441589355,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,19,2.3532488346099854,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,20,2.4696502685546875,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,21,2.3804843425750732,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,22,2.438143730163574,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,23,2.502683401107788,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,24,2.5103704929351807,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,25,2.5432376861572266,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,26,2.6247785091400146,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,27,2.400883913040161,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,28,2.1988980770111084,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,29,2.05600905418396,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,30,1.9598253965377808,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,31,1.9750365018844604,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,32,2.2220656871795654,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,33,2.1708450317382812,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,34,2.389155864715576,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,35,1.6457833051681519,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,36,1.656045913696289,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,37,1.6511930227279663,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,38,1.6546272039413452,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,39,1.8786245584487915,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,40,2.4921376705169678,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,41,2.929567337036133,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,42,2.9020955562591553,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,43,2.582456350326538,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,44,2.5646135807037354,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,45,2.497339963912964,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,46,2.5638887882232666,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,47,2.360602617263794,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,48,2.2489237785339355,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,49,2.1788134574890137,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,50,2.0405194759368896,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,51,2.0159518718719482,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,52,1.8887553215026855,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,53,2.027440309524536,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,54,1.8072794675827026,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,55,1.7959120273590088,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,56,2.1719484329223633,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,57,1.999874472618103,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,58,2.3743059635162354,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,59,2.542909860610962,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,60,2.5306050777435303,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,61,2.6537914276123047,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,62,1.7578774690628052,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,bf16,63,2.098371982574463,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,0,2.0254151821136475,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,1,2.6361653804779053,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,2,2.768937110900879,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,3,2.2963287830352783,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,4,2.204510450363159,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,5,1.9087697267532349,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,6,1.971914529800415,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,7,2.234501361846924,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,8,2.5663046836853027,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,9,2.2185726165771484,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,10,2.171043872833252,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,11,2.5261547565460205,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,12,2.400223731994629,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,13,2.519639492034912,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,14,2.4820144176483154,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,15,2.6463160514831543,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,16,2.4057118892669678,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,17,2.4171042442321777,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,18,2.167656183242798,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,19,2.405148506164551,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,20,2.523019552230835,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,21,2.429262399673462,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,22,2.4933276176452637,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,23,2.5434367656707764,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,24,2.5532500743865967,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,25,2.5998761653900146,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,26,2.6872284412384033,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,27,2.4422049522399902,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,28,2.245241165161133,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,29,2.1116232872009277,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,30,2.020477294921875,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,31,2.0202560424804688,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,32,2.281294822692871,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,33,2.202718496322632,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,34,2.4368298053741455,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,35,1.6925290822982788,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,36,1.7108596563339233,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,37,1.6972708702087402,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,38,1.708642601966858,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,39,1.9226425886154175,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,40,2.534536600112915,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,41,2.969245195388794,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,42,2.9551374912261963,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,43,2.6538398265838623,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,44,2.6033363342285156,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,45,2.5429739952087402,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,46,2.6236650943756104,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,47,2.4077389240264893,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,48,2.3083534240722656,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,49,2.219578742980957,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,50,2.0792689323425293,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,51,2.0582120418548584,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,52,1.936538815498352,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,53,2.0838513374328613,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,54,1.8709629774093628,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,55,1.8535500764846802,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,56,2.201829195022583,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,57,2.0511393547058105,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,58,2.416970729827881,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,59,2.6083638668060303,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,60,2.5734057426452637,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,61,2.7040934562683105,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,62,1.82791268825531,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,identity,63,2.147930860519409,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,0,2.014195680618286,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,1,2.6283481121063232,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,2,2.757230043411255,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,3,2.2679197788238525,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,4,2.192319393157959,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,5,1.8859316110610962,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,6,1.9506397247314453,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,7,2.2161009311676025,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,8,2.5387003421783447,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,9,2.1963539123535156,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,10,2.169034242630005,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,11,2.505650043487549,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,12,2.3982207775115967,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,13,2.517836332321167,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,14,2.470791816711426,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,15,2.6562557220458984,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,16,2.391753911972046,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,17,2.4040794372558594,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,18,2.1549949645996094,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,19,2.385080099105835,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,20,2.5071401596069336,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,21,2.416032075881958,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,22,2.464707851409912,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,23,2.527438163757324,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,24,2.538646936416626,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,25,2.5934598445892334,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,26,2.6775426864624023,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,27,2.4436168670654297,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,28,2.2403101921081543,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,29,2.0953333377838135,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,30,1.9993897676467896,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,31,2.019604206085205,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,32,2.2661259174346924,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,33,2.2002360820770264,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,34,2.4324777126312256,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,35,1.6914944648742676,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,36,1.6955982446670532,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,37,1.6957576274871826,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,38,1.6977986097335815,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,39,1.916176676750183,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,40,2.5411124229431152,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,41,2.9588847160339355,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,42,2.9410836696624756,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,43,2.632784843444824,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,44,2.5987143516540527,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,45,2.53574538230896,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,46,2.5942437648773193,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,47,2.4017703533172607,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,48,2.2929728031158447,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,49,2.2073588371276855,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,50,2.082961082458496,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,51,2.0572762489318848,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,52,1.9241243600845337,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,53,2.060506820678711,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,54,1.8512014150619507,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,55,1.828688144683838,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,56,2.220548629760742,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,57,2.0474774837493896,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,58,2.4152796268463135,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,59,2.5768024921417236,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,60,2.561392068862915,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,61,2.6989309787750244,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,62,1.7965279817581177,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,hadamard,63,2.129702091217041,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,0,2.0102040767669678,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,1,2.6007182598114014,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,2,2.7532126903533936,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,3,2.2819931507110596,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,4,2.1735031604766846,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,5,1.872474193572998,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,6,1.9322952032089233,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,7,2.2035717964172363,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,8,2.5385477542877197,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,9,2.1919572353363037,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,10,2.1579599380493164,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,11,2.497159957885742,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,12,2.3847222328186035,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,13,2.4968976974487305,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,14,2.4409379959106445,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,15,2.6403591632843018,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,16,2.3726694583892822,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,17,2.402994394302368,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,18,2.151339054107666,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,19,2.374886989593506,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,20,2.494537591934204,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,21,2.401987075805664,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,22,2.4709527492523193,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,23,2.5281734466552734,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,24,2.5292935371398926,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,25,2.572126865386963,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,26,2.668874740600586,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,27,2.420649290084839,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,28,2.228398323059082,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,29,2.0822548866271973,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,30,1.9967654943466187,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,31,2.000437021255493,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,32,2.253443479537964,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,33,2.1868045330047607,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,34,2.4159247875213623,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,35,1.6754995584487915,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,36,1.6738860607147217,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,37,1.682677149772644,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,38,1.6905101537704468,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,39,1.9015753269195557,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,40,2.5239288806915283,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,41,2.956498861312866,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,42,2.929835319519043,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,43,2.6188323497772217,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,44,2.5782954692840576,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,45,2.521683692932129,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,46,2.586660623550415,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,47,2.3857011795043945,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,48,2.282526969909668,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,49,2.20358943939209,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,50,2.0681653022766113,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,51,2.034571886062622,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,52,1.9151626825332642,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,53,2.056887149810791,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,54,1.8382319211959839,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,55,1.822447419166565,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,56,2.1839325428009033,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,57,2.0399980545043945,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,58,2.4091949462890625,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,59,2.570577383041382,2047,False
