model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
llama32_1b,qkv,0,1,22.98923001812962,0.2224028499898368,0.2224028499898368,0.0002437909091648209
llama32_1b,qkv,0,2,6.583166754221593,0.06368699808312869,0.2860898480729655,0.004176995289517646
llama32_1b,qkv,0,3,3.6915071956370733,0.0357124497175513,0.32180229779051683,0.011817376271991507
llama32_1b,qkv,0,4,2.5444017184887384,0.024615099908290597,0.3464173976988074,0.026667662421111175
llama32_1b,qkv,0,5,2.2783170405596493,0.022040938413391088,0.3684583361121985,0.034605608549955084
llama32_1b,qkv,0,6,1.6793748788457223,0.016246640664436353,0.38470497677663484,0.046987241829232015
llama32_1b,qkv,0,7,1.5522164582464943,0.01501648223289374,0.39972145900952855,0.11326572123941847
llama32_1b,qkv,0,8,1.329596963753989,0.012862812449287036,0.4125842714588157,0.06887267824932784
llama32_1b,qkv,0,9,1.25837552159224,0.012173800607452065,0.4247580720662677,0.061523754023051665
llama32_1b,qkv,0,10,1.21639644042192,0.01176768577520796,0.43652575784147574,0.08400414192243129
llama32_1b,qkv,0,11,1.06309324611235,0.010284597072362919,0.4468103549138386,0.06604769411526173
llama32_1b,qkv,0,12,1.0259365142083536,0.00992513470388689,0.4567354896177255,0.15315986825392408
llama32_1b,qkv,0,13,0.9808782413119796,0.009489231095985685,0.4662247207137111,0.10016544080332879
llama32_1b,qkv,0,14,0.9141648955609969,0.008843831566915983,0.4750685522806271,0.11331177057385207
llama32_1b,qkv,0,15,0.874144060145792,0.008456661233316445,0.48352521351394356,0.1052791953731476
llama32_1b,qkv,0,16,0.8092339823902155,0.007828706914075759,0.49135392042801934,0.14892803129962276
llama32_1b,qkv,1,1,65.0857699967777,0.20367622246047018,0.20367622246047018,0.000628424463603577
llama32_1b,qkv,1,2,11.860626201242642,0.03711606301660681,0.24079228547707698,0.01330815719058671
llama32_1b,qkv,1,3,8.913261461177944,0.027892724082469844,0.26868500955954683,0.027679999272804724
llama32_1b,qkv,1,4,7.178317197061371,0.02246347443370301,0.29114848399324983,0.03192835932528917
llama32_1b,qkv,1,5,5.568640608663389,0.017426231317055712,0.30857471531030556,0.04079013497354538
llama32_1b,qkv,1,6,4.675710803166983,0.014631940495653823,0.32320665580595936,0.050630353685513524
llama32_1b,qkv,1,7,4.452114955202202,0.013932230594801961,0.33713888640076134,0.07252820838944424
llama32_1b,qkv,1,8,4.245595875709528,0.013285959897241437,0.3504248462980028,0.0814195457869456
llama32_1b,qkv,1,9,3.9885543162267356,0.012481586624045233,0.362906432922048,0.09440011240672479
llama32_1b,qkv,1,10,3.635309699307873,0.011376160212371962,0.37428259313441997,0.08661630554065862
llama32_1b,qkv,1,11,3.389639021542872,0.010607370419780493,0.38488996355420046,0.10113881698820808
llama32_1b,qkv,1,12,3.3056784205205028,0.010344628225095026,0.3952345917792955,0.1358274162870417
llama32_1b,qkv,1,13,3.0987172201257698,0.009696973976026904,0.4049315657553224,0.1296193113861061
llama32_1b,qkv,1,14,2.9615138193543395,0.009267616370220928,0.41419918212554335,0.13434101707161908
llama32_1b,qkv,1,15,2.8033050083373228,0.008772525461877926,0.4229717075874213,0.12895448399501522
llama32_1b,qkv,1,16,2.610053856161953,0.008167774766554487,0.4311394823539757,0.1463201067227242
llama32_1b,qkv,2,1,98.4152673942668,0.19315736581873852,0.19315736581873852,0.0003838174634293028
llama32_1b,qkv,2,2,16.121494488906098,0.031641283827064194,0.2247986496458027,0.01945994047440851
llama32_1b,qkv,2,3,11.861866910347722,0.023281011440189403,0.24807966108599214,0.03608682084125872
llama32_1b,qkv,2,4,9.606328862094006,0.018854119155689988,0.26693378024168213,0.053976220557344336
llama32_1b,qkv,2,5,8.108048080586238,0.015913478169027988,0.2828472584107101,0.07102567572829162
llama32_1b,qkv,2,6,7.061809339889223,0.013860049625660311,0.29670730803637047,0.07512183392030843
llama32_1b,qkv,2,7,6.036219182551725,0.011847147578589543,0.30855445561496,0.1054280636682033
llama32_1b,qkv,2,8,5.910334913575759,0.011600077439603854,0.3201545330545639,0.10238078020979094
llama32_1b,qkv,2,9,5.004334987213051,0.009821892368916474,0.3299764254234803,0.12506615296058102
llama32_1b,qkv,2,10,4.890152824644284,0.009597789683131821,0.33957421510661207,0.1157668341018021
llama32_1b,qkv,2,11,4.387849946289416,0.00861193145813198,0.34818614656474417,0.15294237214064094
llama32_1b,qkv,2,12,4.27644008827776,0.008393269910289408,0.35657941647503355,0.1715059411020428
llama32_1b,qkv,2,13,4.064580050717166,0.007977457121674789,0.3645568735967083,0.1692698379781207
llama32_1b,qkv,2,14,3.9379963215806586,0.0077290141684329145,0.37228588776514127,0.12693799113213478
llama32_1b,qkv,2,15,3.6977051571747244,0.007257400265681159,0.3795432880308224,0.1695171001048958
llama32_1b,qkv,2,16,3.544662400825691,0.006957026792573669,0.3865003148233961,0.11301825802586392
llama32_1b,qkv,3,1,81.71602095614261,0.22555004604044146,0.22555004604044146,0.0002204829999306835
llama32_1b,qkv,3,2,10.530160541823196,0.029065025037087626,0.25461507107752906,0.012150401911412189
llama32_1b,qkv,3,3,8.869990222557961,0.024482674017497253,0.27909774509502633,0.022594467344155315
llama32_1b,qkv,3,4,6.611600955024437,0.01824913746849162,0.297346882563518,0.02906741725048524
llama32_1b,qkv,3,5,5.0498733272555185,0.01393850493616406,0.311285387499682,0.045805217365585967
llama32_1b,qkv,3,6,4.38467838199882,0.012102454321205193,0.3233878418208872,0.060016595876523575
llama32_1b,qkv,3,7,3.9397183529971898,0.010874289343846126,0.33426213116473336,0.05378002884923597
llama32_1b,qkv,3,8,3.5939590691855385,0.009919935210224233,0.3441820663749576,0.06910088682907053
llama32_1b,qkv,3,9,3.169078504526089,0.00874719295234972,0.35292925932730723,0.17082937553649918
llama32_1b,qkv,3,10,2.9432248655465747,0.00812379868921531,0.36105305801652265,0.10576226236943465
llama32_1b,qkv,3,11,2.581636535072119,0.007125753708170876,0.36817881172469347,0.09865225238710125
llama32_1b,qkv,3,12,2.438928390586193,0.006731855079939553,0.37491066680463303,0.1403716035063692
llama32_1b,qkv,3,13,2.3282582802599014,0.006426386847549813,0.38133705365218284,0.12206931591635685
llama32_1b,qkv,3,14,2.06533749201746,0.0057006809798485535,0.3870377346320314,0.14839852370128526
llama32_1b,qkv,3,15,1.9711021489059297,0.00544057548610639,0.3924783101181378,0.14275747071516934
llama32_1b,qkv,3,16,1.902027563641029,0.005249917941791004,0.39772822805992875,0.1592794076431703
llama32_1b,qkv,4,1,80.13384168954269,0.204604240904374,0.204604240904374,0.0002188733734390007
llama32_1b,qkv,4,2,10.795985978050245,0.027565189304302302,0.23216943020867628,0.02044519136695159
llama32_1b,qkv,4,3,10.203466683006235,0.026052320857867954,0.25822175106654427,0.019758608010526806
