model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
qwen3_0.6b_base,down,6,19,0.48743202373411015,0.00406921572284814,0.17673223799685644,0.21352639178940697
qwen3_0.6b_base,down,6,20,0.464823674060968,0.003880475042141895,0.1806127130389983,0.20076397423385783
qwen3_0.6b_base,down,6,21,0.45043787702259813,0.0037603784776080694,0.1843730915166064,0.20973722255298893
qwen3_0.6b_base,down,6,22,0.43630750644533717,0.0036424142829657685,0.1880155057995722,0.19261067690506156
qwen3_0.6b_base,down,6,23,0.42012876182653475,0.003507349702115234,0.1915228555016874,0.23102277670965696
qwen3_0.6b_base,down,6,24,0.40664915403152735,0.003394818252997333,0.19491767375468477,0.21143494490783055
qwen3_0.6b_base,down,7,1,7.934159461299992,0.06062179772761375,0.06062179772761375,0.0027868564575775404
qwen3_0.6b_base,down,7,2,7.0157831984630254,0.05360484523061636,0.11422664295823011,0.0030695614815061554
qwen3_0.6b_base,down,7,3,1.5010464601441544,0.011468906735547268,0.12569554969377736,0.04531573376366546
qwen3_0.6b_base,down,7,4,1.4291423578391678,0.010919515717257305,0.1366150654110347,0.05187826824335418
qwen3_0.6b_base,down,7,5,1.3824852740856854,0.010563027256487133,0.14717809266752183,0.053332093578378856
qwen3_0.6b_base,down,7,6,1.1928718125973252,0.009114265233887617,0.15629235790140944,0.09036028047014592
qwen3_0.6b_base,down,7,7,1.0498956462040738,0.008021840474688085,0.1643141983760975,0.07818001275774182
qwen3_0.6b_base,down,7,8,0.8999302350864984,0.006876013640320614,0.17119021201641815,0.13614985713949151
qwen3_0.6b_base,down,7,9,0.848317603003974,0.0064816617801698355,0.17767187379658794,0.08191753606375873
qwen3_0.6b_base,down,7,10,0.7980635834537011,0.006097690545026922,0.1837695643416149,0.12306040342351109
qwen3_0.6b_base,down,7,11,0.716705699972757,0.005476066896046157,0.18924563123766105,0.12637974908532296
qwen3_0.6b_base,down,7,12,0.6887064302809569,0.005262135468015708,0.19450776670567677,0.18523590279683882
qwen3_0.6b_base,down,7,13,0.6634742092986026,0.0050693459729127055,0.19957711267858944,0.15949125029083444
qwen3_0.6b_base,down,7,14,0.6328172970775213,0.0048351085416278175,0.20441222122021727,0.15517034707479768
qwen3_0.6b_base,down,7,15,0.5951903451990204,0.0045476157735518654,0.20895983699376916,0.18018471988050197
qwen3_0.6b_base,down,7,16,0.5444599700118156,0.0041600048919902795,0.21311984188575941,0.2186849281456576
qwen3_0.6b_base,down,7,17,0.5177220098785575,0.003955710635143848,0.21707555252090327,0.17042816077132214
qwen3_0.6b_base,down,7,18,0.48797567811037457,0.0037284305916326205,0.2208039831125359,0.20804524751667372
qwen3_0.6b_base,down,7,19,0.47952573575284324,0.0036638678992760025,0.2244678510118119,0.19779092825571218
qwen3_0.6b_base,down,7,20,0.4399642788405249,0.0033615943376660734,0.22782944534947794,0.2226499782825988
qwen3_0.6b_base,down,7,21,0.43649869683138054,0.003335115186019128,0.23116456053549708,0.25203944227312625
qwen3_0.6b_base,down,7,22,0.42868872396736807,0.0032754422493294056,0.2344400027848265,0.24376404799685614
qwen3_0.6b_base,down,7,23,0.4119500909218504,0.0031475489253205303,0.23758755171014703,0.25075937040872615
qwen3_0.6b_base,down,7,24,0.3934771309263953,0.0030064042899326134,0.24059395600007963,0.23118328720129092
qwen3_0.6b_base,down,8,1,7.711300371340809,0.054452264966032296,0.054452264966032296,0.0029624582586868387
qwen3_0.6b_base,down,8,2,2.9580878653585714,0.020888122168855782,0.07534038713488807,0.014532888257012285
qwen3_0.6b_base,down,8,3,2.3301417293534588,0.01645396868817621,0.09179435582306428,0.0330740488648854
