experiment,model,row,seed,eval_set,chunk,nll,tokens,token_sha256
29,qwen3_4b_base,Q1_hadamard,0,wt2,54,1.6851277351379395,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,0,wt2,55,1.8627164363861084,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,0,wt2,56,1.6374893188476562,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,0,wt2,57,1.569522738456726,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,0,wt2,58,1.9000236988067627,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,0,wt2,59,1.8675700426101685,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,0,wt2,60,2.1337428092956543,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,0,wt2,61,2.29760479927063,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,0,wt2,62,2.3886122703552246,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,0,wt2,63,2.6482198238372803,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,0,1.8148627281188965,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,1,2.288668632507324,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,2,2.4936234951019287,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,3,2.217733383178711,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,4,1.9872372150421143,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,5,1.530600905418396,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,6,1.3375868797302246,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,7,1.911481261253357,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,8,2.1378836631774902,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,9,2.217586040496826,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,10,2.0846917629241943,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,11,2.1378791332244873,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,12,2.1211347579956055,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,13,2.267927885055542,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,14,2.1820123195648193,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,15,2.317082643508911,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,16,2.4305927753448486,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,17,2.256755828857422,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,18,2.045637369155884,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,19,1.8837690353393555,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,20,2.063873767852783,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,21,2.3363053798675537,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,22,2.061347484588623,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,23,2.188100814819336,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,24,2.1930086612701416,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,25,2.2683591842651367,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,26,2.35341477394104,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,27,2.5374157428741455,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,28,2.301086187362671,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,29,1.9172831773757935,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,30,1.8498934507369995,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,31,1.773974895477295,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,32,1.5707154273986816,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,33,2.047314167022705,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,34,1.9294663667678833,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,35,2.034290313720703,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,36,1.659609317779541,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,37,1.4824566841125488,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,38,1.6111849546432495,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,39,1.4158676862716675,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,40,1.6427466869354248,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,41,2.0116679668426514,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,42,2.469882011413574,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,43,2.6914896965026855,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,44,2.576451301574707,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,45,2.3570668697357178,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,46,2.2813286781311035,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,47,2.407686948776245,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,48,2.4325881004333496,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,49,1.9930135011672974,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,50,2.2764861583709717,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,51,1.9598208665847778,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,52,1.8843333721160889,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,53,1.8074781894683838,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,54,1.6881648302078247,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,55,1.8663049936294556,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,56,1.6304279565811157,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,57,1.5587435960769653,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,58,1.9115962982177734,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,59,1.8607261180877686,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,60,2.1341965198516846,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,61,2.3017852306365967,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,62,2.3821768760681152,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,1,wt2,63,2.6269373893737793,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,0,1.8230942487716675,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,1,2.2917728424072266,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,2,2.4673054218292236,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,3,2.2214884757995605,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,4,1.9760031700134277,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,5,1.5408693552017212,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,6,1.333592176437378,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,7,1.912415623664856,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,8,2.132843017578125,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,9,2.216784715652466,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,10,2.0900492668151855,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,11,2.1548702716827393,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,12,2.1122608184814453,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,13,2.2684121131896973,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,14,2.1834893226623535,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,15,2.3235695362091064,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,16,2.439216136932373,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,17,2.251401662826538,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,18,2.0429062843322754,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,19,1.8838729858398438,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,20,2.057317018508911,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,21,2.3215224742889404,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,22,2.0644896030426025,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,23,2.2406418323516846,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,24,2.1845808029174805,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,25,2.2786378860473633,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,26,2.3415420055389404,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,27,2.545098304748535,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,28,2.2977819442749023,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,29,1.9163947105407715,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,30,1.8618403673171997,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
29,qwen3_4b_base,Q1_hadamard,2,wt2,31,1.7724618911743164,2047,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e
