model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
qwen3_4b_base,down,1,43,0.02529086790516367,0.0013876876428432759,0.46628047818831314,0.20245393188131994
qwen3_4b_base,down,1,44,0.025159426807829132,0.0013804755856210065,0.4676609537739342,0.20301963554850272
qwen3_4b_base,down,1,45,0.024596431456686375,0.0013495845266550345,0.46901053830058925,0.22486019877804195
qwen3_4b_base,down,1,46,0.02435980488815998,0.0013366010352879611,0.4703471393358772,0.2041736820719808
qwen3_4b_base,down,1,47,0.023809570897276422,0.001306410180917734,0.47165354951679495,0.23981049680187588
qwen3_4b_base,down,1,48,0.02332077010828153,0.0012795901122176889,0.4729331396290127,0.23749907239123985
qwen3_4b_base,down,1,49,0.022625962459405666,0.0012414666285905742,0.47417460625760327,0.23825854112885742
qwen3_4b_base,down,1,50,0.022394129946073402,0.0012287461828088461,0.47540335244041204,0.2415702196405535
qwen3_4b_base,down,1,51,0.02186986894555115,0.0011999804435397384,0.47660333288395185,0.2362561168796217
qwen3_4b_base,down,1,52,0.02164492556496729,0.0011876379984031727,0.477790970882355,0.23376126567629377
qwen3_4b_base,down,1,53,0.021626774689953023,0.0011866420758805238,0.47897761295823554,0.24186237516580766
qwen3_4b_base,down,1,54,0.02126054261939624,0.0011665472447885154,0.48014416020302403,0.262523453606521
qwen3_4b_base,down,1,55,0.021114587130080683,0.001158538795664198,0.4813026989986882,0.2397056097068183
qwen3_4b_base,down,1,56,0.02089408596126738,0.0011464400907742701,0.4824491390894626,0.24104563244113525
qwen3_4b_base,down,1,57,0.02042845693234117,0.0011208914361368351,0.48357003052559944,0.26103867470604136
qwen3_4b_base,down,1,58,0.020026906962817375,0.0010988587430405853,0.48466888926864,0.25924429309041747
qwen3_4b_base,down,1,59,0.01966354219954756,0.0010789212385735583,0.48574781050721355,0.25499002671161614
qwen3_4b_base,down,1,60,0.01938408929863078,0.0010635879040745968,0.48681139841128807,0.24548273022141917
qwen3_4b_base,down,1,61,0.019092334534957123,0.001047579577203065,0.4878589779884911,0.2418100106522812
qwen3_4b_base,down,1,62,0.018728296018836577,0.0010276051045106374,0.48888658309300176,0.25564045430199417
qwen3_4b_base,down,1,63,0.018526445049762513,0.001016529719651155,0.4899031128126529,0.2748909904757253
qwen3_4b_base,down,1,64,0.018242606352175634,0.0010009557403524206,0.4909040685530053,0.2700815600976427
qwen3_4b_base,down,1,65,0.017878717603004197,0.0009809894852405587,0.49188505803824584,0.2459406103451461
qwen3_4b_base,down,1,66,0.017567948050150432,0.0009639378336371336,0.49284899587188297,0.27647303301040493
qwen3_4b_base,down,1,67,0.01752722273530183,0.0009617032714869445,0.49381069914336995,0.2635730273255469
qwen3_4b_base,down,1,68,0.01723216535902337,0.0009455137331711093,0.49475621287654103,0.2541480183739369
qwen3_4b_base,down,1,69,0.016956999737045553,0.0009304156378907991,0.49568662851443185,0.2573754807079886
qwen3_4b_base,down,1,70,0.01679777384414955,0.0009216790534121242,0.49660830756784385,0.2806026373964572
qwen3_4b_base,down,1,71,0.016423780164860742,0.0009011583496863099,0.49750946591753026,0.2724554985541877
qwen3_4b_base,down,1,72,0.01616194040900553,0.0008867914329411873,0.4983962573504715,0.284986607820793
qwen3_4b_base,down,1,73,0.016089261061943264,0.0008828035811922312,0.4992790609316637,0.2756018906984924
qwen3_4b_base,down,1,74,0.015971976955131736,0.0008763683055688494,0.5001554292372326,0.29572428088511815
qwen3_4b_base,down,1,75,0.01574106055325767,0.000863698126015816,0.5010191273632484,0.2659711443537853
qwen3_4b_base,down,1,76,0.01542242802268452,0.0008462150397515457,0.501865342403,0.2759965819870612
qwen3_4b_base,down,2,1,0.313827062194648,0.029187006974521815,0.029187006974521815,0.003312474291140056
qwen3_4b_base,down,2,2,0.17457365722823134,0.016235956566192727,0.04542296354071454,0.010934491279446028
qwen3_4b_base,down,2,3,0.12209832781556486,0.011355568639010499,0.05677853217972504,0.019045082420184534
qwen3_4b_base,down,2,4,0.1111006415404814,0.010332745611035386,0.06711127779076043,0.02696374230319524
qwen3_4b_base,down,2,5,0.0996588564849344,0.00926861985374139,0.07637989764450182,0.030740261989356293
qwen3_4b_base,down,2,6,0.08907517899606157,0.008284301081091296,0.08466419872559312,0.0377661321813474
qwen3_4b_base,down,2,7,0.07626742527478625,0.007093135492704396,0.09175733421829751,0.044411188107986777
qwen3_4b_base,down,2,8,0.07333437178904313,0.00682035132952113,0.09857768554781864,0.04864829692274157
qwen3_4b_base,down,2,9,0.06847406260183461,0.006368325691090363,0.10494601123890901,0.06641369159394656
qwen3_4b_base,down,2,10,0.06269770242027221,0.005831104127954285,0.11077711536686327,0.05348596599067344
qwen3_4b_base,down,2,11,0.057339667620512715,0.005332788278528544,0.11610990364539184,0.06420384942566919
qwen3_4b_base,down,2,12,0.0555272725272079,0.005164229238849336,0.12127413288424119,0.08252791429325625
qwen3_4b_base,down,2,13,0.053256752450209124,0.004953062984225789,0.12622719586846695,0.10109369638378463
qwen3_4b_base,down,2,14,0.05130455786707294,0.004771502106348791,0.13099869797481575,0.10534606310908984
qwen3_4b_base,down,2,15,0.050458257998836055,0.004692793278677816,0.13569149125349358,0.09833383501191104
qwen3_4b_base,down,2,16,0.04856208484598,0.004516442588427322,0.1402079338419209,0.11103124041620645
qwen3_4b_base,down,2,17,0.04534354309288746,0.004217107024635069,0.14442504086655597,0.13275418941671557
qwen3_4b_base,down,2,18,0.04010798179896817,0.0037301816367079446,0.14815522250326388,0.11563901214065637
qwen3_4b_base,down,2,19,0.040024856540628345,0.0037224506989170583,0.15187767320218096,0.166200711931056
qwen3_4b_base,down,2,20,0.038725155723758724,0.0036015740079730603,0.15547924721015402,0.11402859826957491
qwen3_4b_base,down,2,21,0.037126551552156835,0.003452898266691371,0.1589321454768454,0.14791924574063547
qwen3_4b_base,down,2,22,0.03645078855701944,0.0033900499606394044,0.1623221954374848,0.15009487062422208
qwen3_4b_base,down,2,23,0.036071870869066304,0.0033548092993538,0.1656770047368386,0.1413040431184976
