model,source_row,seed,chunk,fp64_mean_of_token_losses,frozen_fp32_chunk_nll,difference,interpretation
qwen3_4b_base,Q2_pq,0,28,2.2766328852668396,2.2766330242156982,-1.3894885864118578e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,29,1.8843880962510642,1.8843879699707031,1.2628036105688523e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,30,1.850213910822512,1.8502140045166016,-9.36940895979177e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,31,1.757405868578548,1.7574058771133423,-8.534794204706486e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,32,1.5602366228356699,1.5602366924285889,-6.959291898311903e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,33,2.016927984853368,2.01692795753479,2.7318578066370947e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,34,1.9050238308826573,1.9050238132476807,1.763497659013069e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,35,2.0297314694908004,2.029731512069702,-4.257890173775536e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,36,1.6430521029739011,1.643052101135254,1.8386472344644744e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,37,1.4756779988552016,1.4756779670715332,3.17836683638717e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,38,1.5987688651944838,1.598768949508667,-8.431418319077011e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,39,1.4004855511542544,1.4004855155944824,3.555977201585847e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,40,1.61730432197076,1.6173042058944702,1.1607628969123596e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,41,1.9966095109692077,1.9966094493865967,6.158261101063545e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,42,2.451277709648238,2.451277732849121,-2.320088299256895e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,43,2.6623053435014556,2.6623053550720215,-1.1570565838781022e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,44,2.5700241726077744,2.570024013519287,1.5908848727264058e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,45,2.3299982010780957,2.329998254776001,-5.369790523346296e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
