experiment,model,row,seed,site,layer,round_trip,anchor_residual
31,qwen3_4b_base,hadamard,0,qkv,24,1.709001082872419e-07,0.0
31,qwen3_4b_base,hadamard,0,qkv,25,1.6925518764310254e-07,0.0
31,qwen3_4b_base,hadamard,0,qkv,26,1.686478157125748e-07,0.0
31,qwen3_4b_base,hadamard,0,qkv,27,1.674269611839918e-07,0.0
31,qwen3_4b_base,hadamard,0,qkv,28,1.699413871847355e-07,0.0
31,qwen3_4b_base,hadamard,0,qkv,29,1.6851055306688068e-07,0.0
31,qwen3_4b_base,hadamard,0,qkv,30,1.7056902379408712e-07,0.0
31,qwen3_4b_base,hadamard,0,qkv,31,1.7112370187533088e-07,0.0
31,qwen3_4b_base,hadamard,0,qkv,32,1.6910786371227005e-07,0.0
31,qwen3_4b_base,hadamard,0,qkv,33,1.68333897931916e-07,0.0
31,qwen3_4b_base,hadamard,0,qkv,34,1.680624279742915e-07,0.0
31,qwen3_4b_base,hadamard,0,qkv,35,1.69528007631925e-07,0.0
31,qwen3_4b_base,hadamard,0,down,0,2.572073185547197e-07,0.0
31,qwen3_4b_base,hadamard,0,down,1,2.561808400969312e-07,0.0
31,qwen3_4b_base,hadamard,0,down,2,2.5601531206120853e-07,0.0
31,qwen3_4b_base,hadamard,0,down,3,2.584215508250054e-07,0.0
31,qwen3_4b_base,hadamard,0,down,4,2.5682635396151454e-07,0.0
31,qwen3_4b_base,hadamard,0,down,5,2.563818100043136e-07,0.0
31,qwen3_4b_base,hadamard,0,down,6,2.5744574827513134e-07,0.0
31,qwen3_4b_base,hadamard,0,down,7,2.567111323514837e-07,0.0
31,qwen3_4b_base,hadamard,0,down,8,2.5541012860230694e-07,0.0
31,qwen3_4b_base,hadamard,0,down,9,2.5581022100595874e-07,0.0
31,qwen3_4b_base,hadamard,0,down,10,2.562482279699907e-07,0.0
31,qwen3_4b_base,hadamard,0,down,11,2.5666099645604845e-07,0.0
31,qwen3_4b_base,hadamard,0,down,12,2.574358006768307e-07,0.0
31,qwen3_4b_base,hadamard,0,down,13,2.5745194420778716e-07,0.0
31,qwen3_4b_base,hadamard,0,down,14,2.5750784971023677e-07,0.0
31,qwen3_4b_base,hadamard,0,down,15,2.560740028911823e-07,0.0
31,qwen3_4b_base,hadamard,0,down,16,2.5744125764504133e-07,0.0
31,qwen3_4b_base,hadamard,0,down,17,2.566866612596641e-07,0.0
31,qwen3_4b_base,hadamard,0,down,18,2.5766573230612266e-07,0.0
31,qwen3_4b_base,hadamard,0,down,19,2.5665445946287946e-07,0.0
31,qwen3_4b_base,hadamard,0,down,20,2.578321414148377e-07,0.0
31,qwen3_4b_base,hadamard,0,down,21,2.569444745859073e-07,0.0
31,qwen3_4b_base,hadamard,0,down,22,2.562470342581946e-07,0.0
31,qwen3_4b_base,hadamard,0,down,23,2.583963123470312e-07,0.0
31,qwen3_4b_base,hadamard,0,down,24,2.5452692398175714e-07,0.0
31,qwen3_4b_base,hadamard,0,down,25,2.575584687747323e-07,0.0
31,qwen3_4b_base,hadamard,0,down,26,2.578934754637885e-07,0.0
31,qwen3_4b_base,hadamard,0,down,27,2.5693927341308154e-07,0.0
31,qwen3_4b_base,hadamard,0,down,28,2.570406820723292e-07,0.0
31,qwen3_4b_base,hadamard,0,down,29,2.562013889928494e-07,0.0
31,qwen3_4b_base,hadamard,0,down,30,2.5595673491807247e-07,0.0
31,qwen3_4b_base,hadamard,0,down,31,2.570055244177638e-07,0.0
31,qwen3_4b_base,hadamard,0,down,32,2.563202201599779e-07,0.0
31,qwen3_4b_base,hadamard,0,down,33,2.569854018474871e-07,0.0
31,qwen3_4b_base,hadamard,0,down,34,2.584513936199073e-07,0.0
31,qwen3_4b_base,hadamard,0,down,35,2.570557171566179e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,0,1.7012176556363556e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,1,1.699633429552705e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,2,1.6757780940679368e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,3,1.693565678806408e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,4,1.7042553679402772e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,5,1.7024053988734522e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,6,1.6980047234937956e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,7,1.6753674003666674e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,8,1.6898529509035143e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,9,1.6968456861832237e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,10,1.689641493385352e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,11,1.6804554547888984e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,12,1.6869151409082406e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,13,1.6753767795307795e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,14,1.7027578280703892e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,15,1.7091812765102077e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,16,1.68520017496121e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,17,1.6859422657944378e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,18,1.6922219003845385e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,19,1.7037707777944888e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,20,1.703374579165029e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,21,1.6814959735711454e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,22,1.6743318553835707e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,23,1.6934930613388133e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,24,1.6808068892260053e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,25,1.6767769750458683e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,26,1.6766595933859207e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,27,1.6904880340007367e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,28,1.6851610951107432e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,29,1.7176833466692187e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,30,1.6871450725375325e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,31,1.6840787964156334e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,32,1.6760394316861493e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,33,1.6868254704149876e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,34,1.6906506061786786e-07,0.0
31,qwen3_4b_base,hadamard,1,qkv,35,1.7091333859298175e-07,0.0
31,qwen3_4b_base,hadamard,1,down,0,2.566833927630796e-07,0.0
31,qwen3_4b_base,hadamard,1,down,1,2.5617154619794746e-07,0.0
31,qwen3_4b_base,hadamard,1,down,2,2.575550013261818e-07,0.0
31,qwen3_4b_base,hadamard,1,down,3,2.576094004780316e-07,0.0
31,qwen3_4b_base,hadamard,1,down,4,2.584392291282711e-07,0.0
31,qwen3_4b_base,hadamard,1,down,5,2.579266720204032e-07,0.0
31,qwen3_4b_base,hadamard,1,down,6,2.571053414612834e-07,0.0
31,qwen3_4b_base,hadamard,1,down,7,2.5612172294131597e-07,0.0
31,qwen3_4b_base,hadamard,1,down,8,2.5763367261788517e-07,0.0
31,qwen3_4b_base,hadamard,1,down,9,2.5662959046712785e-07,0.0
31,qwen3_4b_base,hadamard,1,down,10,2.576214797045395e-07,0.0
31,qwen3_4b_base,hadamard,1,down,11,2.564586623066134e-07,0.0
31,qwen3_4b_base,hadamard,1,down,12,2.5655836566329526e-07,0.0
31,qwen3_4b_base,hadamard,1,down,13,2.565022043654608e-07,0.0
31,qwen3_4b_base,hadamard,1,down,14,2.5673409709270345e-07,0.0
31,qwen3_4b_base,hadamard,1,down,15,2.5698136596474797e-07,0.0
31,qwen3_4b_base,hadamard,1,down,16,2.5695379690660047e-07,0.0
31,qwen3_4b_base,hadamard,1,down,17,2.55209585020566e-07,0.0
31,qwen3_4b_base,hadamard,1,down,18,2.576215649696678e-07,0.0
31,qwen3_4b_base,hadamard,1,down,19,2.5591288022042136e-07,0.0
31,qwen3_4b_base,hadamard,1,down,20,2.571313473254122e-07,0.0
31,qwen3_4b_base,hadamard,1,down,21,2.5651357304923295e-07,0.0
31,qwen3_4b_base,hadamard,1,down,22,2.5563954864082916e-07,0.0
31,qwen3_4b_base,hadamard,1,down,23,2.5671772618807154e-07,0.0
31,qwen3_4b_base,hadamard,1,down,24,2.560448422173067e-07,0.0
31,qwen3_4b_base,hadamard,1,down,25,2.565274712651444e-07,0.0
31,qwen3_4b_base,hadamard,1,down,26,2.5598288289074844e-07,0.0
31,qwen3_4b_base,hadamard,1,down,27,2.57156557381677e-07,0.0
31,qwen3_4b_base,hadamard,1,down,28,2.559329175255698e-07,0.0
31,qwen3_4b_base,hadamard,1,down,29,2.580137845598074e-07,0.0
31,qwen3_4b_base,hadamard,1,down,30,2.584070841749053e-07,0.0
31,qwen3_4b_base,hadamard,1,down,31,2.580219415904139e-07,0.0
31,qwen3_4b_base,hadamard,1,down,32,2.5655162971816026e-07,0.0
31,qwen3_4b_base,hadamard,1,down,33,2.570351398389903e-07,0.0
31,qwen3_4b_base,hadamard,1,down,34,2.5644646939326776e-07,0.0
31,qwen3_4b_base,hadamard,1,down,35,2.5851463192338997e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,0,1.697652578513953e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,1,1.6960240145635908e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,2,1.6791550194739102e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,3,1.684293380321833e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,4,1.679594987535893e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,5,1.6792029100543004e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,6,1.6772358435446222e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,7,1.6854397699717083e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,8,1.6744463948725752e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,9,1.6753045883888262e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,10,1.6982608030957635e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,11,1.6996477825159673e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,12,1.6790056633908534e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,13,1.6845575601109886e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,14,1.668478546434926e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,15,1.6969457306004188e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,16,1.692762623406452e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,17,1.683247461414794e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,18,1.6861308438365086e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,19,1.6907347344385926e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,20,1.711976551632688e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,21,1.6840127159412077e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,22,1.6976426309156523e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,23,1.68395771993346e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,24,1.6724771967346896e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,25,1.7006317420964479e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,26,1.699208240779626e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,27,1.7074191305255226e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,28,1.694654798711781e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,29,1.7007350550102274e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,30,1.7002072638661048e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,31,1.6872901653641748e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,32,1.6974259153812454e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,33,1.684275616753439e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,34,1.6899913646284404e-07,0.0
31,qwen3_4b_base,hadamard,2,qkv,35,1.7012449404774088e-07,0.0
31,qwen3_4b_base,hadamard,2,down,0,2.561192218308861e-07,0.0
31,qwen3_4b_base,hadamard,2,down,1,2.560386462846509e-07,0.0
31,qwen3_4b_base,hadamard,2,down,2,2.5538508907629875e-07,0.0
31,qwen3_4b_base,hadamard,2,down,3,2.5763048938642896e-07,0.0
31,qwen3_4b_base,hadamard,2,down,4,2.5823828764259815e-07,0.0
31,qwen3_4b_base,hadamard,2,down,5,2.57684376947509e-07,0.0
31,qwen3_4b_base,hadamard,2,down,6,2.5638112788328726e-07,0.0
31,qwen3_4b_base,hadamard,2,down,7,2.561053804583935e-07,0.0
31,qwen3_4b_base,hadamard,2,down,8,2.5674737003100745e-07,0.0
31,qwen3_4b_base,hadamard,2,down,9,2.5498621880615246e-07,0.0
31,qwen3_4b_base,hadamard,2,down,10,2.5796663294386235e-07,0.0
31,qwen3_4b_base,hadamard,2,down,11,2.568948502812418e-07,0.0
31,qwen3_4b_base,hadamard,2,down,12,2.561814937962481e-07,0.0
31,qwen3_4b_base,hadamard,2,down,13,2.5753223553692806e-07,0.0
31,qwen3_4b_base,hadamard,2,down,14,2.560457801337179e-07,0.0
31,qwen3_4b_base,hadamard,2,down,15,2.5811553427956824e-07,0.0
31,qwen3_4b_base,hadamard,2,down,16,2.5861848484964867e-07,0.0
31,qwen3_4b_base,hadamard,2,down,17,2.560517486926983e-07,0.0
31,qwen3_4b_base,hadamard,2,down,18,2.5612479248593445e-07,0.0
31,qwen3_4b_base,hadamard,2,down,19,2.575517044078879e-07,0.0
31,qwen3_4b_base,hadamard,2,down,20,2.558109315486945e-07,0.0
31,qwen3_4b_base,hadamard,2,down,21,2.5707930717544514e-07,0.0
31,qwen3_4b_base,hadamard,2,down,22,2.5576019879736123e-07,0.0
31,qwen3_4b_base,hadamard,2,down,23,2.5827162630776e-07,0.0
31,qwen3_4b_base,hadamard,2,down,24,2.568323793639138e-07,0.0
31,qwen3_4b_base,hadamard,2,down,25,2.565333261372871e-07,0.0
31,qwen3_4b_base,hadamard,2,down,26,2.580404441232531e-07,0.0
31,qwen3_4b_base,hadamard,2,down,27,2.5749156407073315e-07,0.0
31,qwen3_4b_base,hadamard,2,down,28,2.5715905849210685e-07,0.0
31,qwen3_4b_base,hadamard,2,down,29,2.5766826183826197e-07,0.0
31,qwen3_4b_base,hadamard,2,down,30,2.5695032945804996e-07,0.0
31,qwen3_4b_base,hadamard,2,down,31,2.5857031005216413e-07,0.0
31,qwen3_4b_base,hadamard,2,down,32,2.578363478278334e-07,0.0
31,qwen3_4b_base,hadamard,2,down,33,2.5721683982737886e-07,0.0
31,qwen3_4b_base,hadamard,2,down,34,2.5690891902740987e-07,0.0
31,qwen3_4b_base,hadamard,2,down,35,2.5681254101073137e-07,0.0
31,qwen3_4b_base,P1_k8,0,qkv,0,1.1712842962197101e-07,9.297394143459314e-08
31,qwen3_4b_base,P1_k8,0,qkv,1,1.14665738237818e-07,9.556833191481928e-08
31,qwen3_4b_base,P1_k8,0,qkv,2,1.1490436691019568e-07,9.224850572309151e-08
31,qwen3_4b_base,P1_k8,0,qkv,3,1.1459937354629801e-07,9.059481698159288e-08
31,qwen3_4b_base,P1_k8,0,qkv,4,1.1608242544980385e-07,9.270146250628386e-08
31,qwen3_4b_base,P1_k8,0,qkv,5,1.1534535104829047e-07,9.315672855336743e-08
31,qwen3_4b_base,P1_k8,0,qkv,6,1.1433927227244567e-07,4.683178644881991e-08
31,qwen3_4b_base,P1_k8,0,qkv,7,1.1436702607170446e-07,9.544315560106043e-08
31,qwen3_4b_base,P1_k8,0,qkv,8,1.1627142981751604e-07,9.158900837746842e-08
31,qwen3_4b_base,P1_k8,0,qkv,9,1.1460738846835739e-07,4.377803008992487e-08
31,qwen3_4b_base,P1_k8,0,qkv,10,1.1429393254047682e-07,9.244831744581461e-08
31,qwen3_4b_base,P1_k8,0,qkv,11,1.1494508100895473e-07,8.961713859889642e-08
31,qwen3_4b_base,P1_k8,0,qkv,12,1.1511581021750317e-07,9.217407637152064e-08
31,qwen3_4b_base,P1_k8,0,qkv,13,1.1548486611445696e-07,9.920351828895946e-08
31,qwen3_4b_base,P1_k8,0,qkv,14,1.1490767093391696e-07,1.0028665542449744e-07
31,qwen3_4b_base,P1_k8,0,qkv,15,1.136744245400223e-07,9.880922391403146e-08
31,qwen3_4b_base,P1_k8,0,qkv,16,1.14880648993676e-07,9.206459594679473e-08
31,qwen3_4b_base,P1_k8,0,qkv,17,1.1567337310225412e-07,9.136882539451108e-08
31,qwen3_4b_base,P1_k8,0,qkv,18,1.1583443892959622e-07,1.0342532874574317e-07
31,qwen3_4b_base,P1_k8,0,qkv,19,1.1540720379343838e-07,9.248761045910214e-08
31,qwen3_4b_base,P1_k8,0,qkv,20,1.1405924027485526e-07,1.0610142453515437e-07
31,qwen3_4b_base,P1_k8,0,qkv,21,1.1489166951150764e-07,4.2076411688185544e-08
31,qwen3_4b_base,P1_k8,0,qkv,22,1.1487145457067527e-07,8.963871778178145e-08
31,qwen3_4b_base,P1_k8,0,qkv,23,1.1544121036877186e-07,9.470002027001101e-08
31,qwen3_4b_base,P1_k8,0,qkv,24,1.1487301065926658e-07,9.429177083575269e-08
31,qwen3_4b_base,P1_k8,0,qkv,25,1.1383817621890557e-07,9.456413607722425e-08
31,qwen3_4b_base,P1_k8,0,qkv,26,1.1478073957960078e-07,9.066719286465741e-08
31,qwen3_4b_base,P1_k8,0,qkv,27,1.1495110641135398e-07,9.039288073608986e-08
31,qwen3_4b_base,P1_k8,0,qkv,28,1.1472573646642559e-07,9.450264570887157e-08
31,qwen3_4b_base,P1_k8,0,qkv,29,1.1449719750089571e-07,9.534534939348305e-08
31,qwen3_4b_base,P1_k8,0,qkv,30,1.1549701639523846e-07,9.623029484373546e-08
31,qwen3_4b_base,P1_k8,0,qkv,31,1.1393944987503346e-07,8.93543514735029e-08
31,qwen3_4b_base,P1_k8,0,qkv,32,1.1553967027566614e-07,4.5751715305186735e-08
31,qwen3_4b_base,P1_k8,0,qkv,33,1.1510163488992475e-07,9.539537160208056e-08
31,qwen3_4b_base,P1_k8,0,qkv,34,1.1599516369642515e-07,9.38434112640607e-08
31,qwen3_4b_base,P1_k8,0,qkv,35,1.1587376036459318e-07,9.176963544632599e-08
31,qwen3_4b_base,P1_k8,0,down,0,1.1378022435337698e-07,8.887887048558696e-08
31,qwen3_4b_base,P1_k8,0,down,1,1.146859673895051e-07,7.162076087752212e-08
31,qwen3_4b_base,P1_k8,0,down,2,1.1426576662643129e-07,9.269320599969433e-08
31,qwen3_4b_base,P1_k8,0,down,3,1.1465725435755303e-07,9.701311398657708e-08
31,qwen3_4b_base,P1_k8,0,down,4,1.1429513335770025e-07,9.349572138717122e-08
31,qwen3_4b_base,P1_k8,0,down,5,1.1451389525518607e-07,9.278068091589375e-08
31,qwen3_4b_base,P1_k8,0,down,6,1.1518709897018198e-07,9.189656680064218e-08
31,qwen3_4b_base,P1_k8,0,down,7,1.1502579866373708e-07,3.9686625541435205e-08
31,qwen3_4b_base,P1_k8,0,down,8,1.1460362259185786e-07,4.094708572210948e-08
31,qwen3_4b_base,P1_k8,0,down,9,1.1478622496952084e-07,9.145654189524066e-08
31,qwen3_4b_base,P1_k8,0,down,10,1.1469136751429687e-07,9.17289781909858e-08
31,qwen3_4b_base,P1_k8,0,down,11,1.1472705097048674e-07,4.5055980280039876e-08
31,qwen3_4b_base,P1_k8,0,down,12,1.1487029638601598e-07,9.190576122364291e-08
31,qwen3_4b_base,P1_k8,0,down,13,1.1511437492117693e-07,9.197177774922238e-08
31,qwen3_4b_base,P1_k8,0,down,14,1.1514874387330565e-07,9.13975455318905e-08
31,qwen3_4b_base,P1_k8,0,down,15,1.1481026263027161e-07,9.777631504448436e-08
31,qwen3_4b_base,P1_k8,0,down,16,1.1463795601684978e-07,9.185855986970637e-08
31,qwen3_4b_base,P1_k8,0,down,17,1.1517296627516771e-07,9.465833983313132e-08
31,qwen3_4b_base,P1_k8,0,down,18,1.1492110729705018e-07,3.7975869560114006e-08
31,qwen3_4b_base,P1_k8,0,down,19,1.1484263495731284e-07,9.017928448429302e-08
31,qwen3_4b_base,P1_k8,0,down,20,1.1534829980064387e-07,3.732568032432937e-08
31,qwen3_4b_base,P1_k8,0,down,21,1.1490276108361286e-07,3.905965684225521e-08
31,qwen3_4b_base,P1_k8,0,down,22,1.145738863783663e-07,9.126286926175453e-08
31,qwen3_4b_base,P1_k8,0,down,23,1.1485089856932973e-07,9.169513504048155e-08
31,qwen3_4b_base,P1_k8,0,down,24,1.1488359064060205e-07,9.165890446638514e-08
31,qwen3_4b_base,P1_k8,0,down,25,1.1453891346491218e-07,9.294999614439803e-08
31,qwen3_4b_base,P1_k8,0,down,26,1.1478362438310796e-07,9.19057470127882e-08
31,qwen3_4b_base,P1_k8,0,down,27,1.1503046692951102e-07,4.2190290372445816e-08
31,qwen3_4b_base,P1_k8,0,down,28,1.1405349908955031e-07,9.138905454619817e-08
31,qwen3_4b_base,P1_k8,0,down,29,1.146355401715482e-07,9.08352646433741e-08
31,qwen3_4b_base,P1_k8,0,down,30,1.1494422125224446e-07,4.3649443171034363e-08
31,qwen3_4b_base,P1_k8,0,down,31,1.1447905734485175e-07,9.622165464406862e-08
31,qwen3_4b_base,P1_k8,0,down,32,1.1461413151891975e-07,9.305133374937213e-08
31,qwen3_4b_base,P1_k8,0,down,33,1.147440684690082e-07,9.167940362431182e-08
31,qwen3_4b_base,P1_k8,0,down,34,1.1432678803657836e-07,4.1632251424061906e-08
31,qwen3_4b_base,P1_k8,0,down,35,1.1389683152174257e-07,9.17945044420776e-08
31,qwen3_4b_base,P1_k8,1,qkv,0,1.1415946232773422e-07,9.297394143459314e-08
31,qwen3_4b_base,P1_k8,1,qkv,1,1.1519222198330681e-07,9.556833191481928e-08
31,qwen3_4b_base,P1_k8,1,qkv,2,1.1479177430828713e-07,9.224850572309151e-08
31,qwen3_4b_base,P1_k8,1,qkv,3,1.1581519032688448e-07,9.059481698159288e-08
31,qwen3_4b_base,P1_k8,1,qkv,4,1.1702393010182277e-07,9.270146250628386e-08
31,qwen3_4b_base,P1_k8,1,qkv,5,1.1486464046583933e-07,9.315672144794007e-08
31,qwen3_4b_base,P1_k8,1,qkv,6,1.1503244934374379e-07,4.683178644881991e-08
31,qwen3_4b_base,P1_k8,1,qkv,7,1.1519561127215638e-07,9.544315560106043e-08
31,qwen3_4b_base,P1_k8,1,qkv,8,1.1487042428370842e-07,9.158901548289577e-08
31,qwen3_4b_base,P1_k8,1,qkv,9,1.1652583253862758e-07,4.377803008992487e-08
31,qwen3_4b_base,P1_k8,1,qkv,10,1.1414623912742172e-07,9.244831744581461e-08
31,qwen3_4b_base,P1_k8,1,qkv,11,1.1565590085638178e-07,8.961713859889642e-08
31,qwen3_4b_base,P1_k8,1,qkv,12,1.149865624938684e-07,9.217406926609328e-08
31,qwen3_4b_base,P1_k8,1,qkv,13,1.1477772687840115e-07,9.920351828895946e-08
31,qwen3_4b_base,P1_k8,1,qkv,14,1.1462812210538686e-07,1.0028665542449744e-07
31,qwen3_4b_base,P1_k8,1,qkv,15,1.1317514747588575e-07,9.880922391403146e-08
31,qwen3_4b_base,P1_k8,1,qkv,16,1.1554165268989891e-07,9.206458884136737e-08
31,qwen3_4b_base,P1_k8,1,qkv,17,1.1525482790375463e-07,9.136882539451108e-08
31,qwen3_4b_base,P1_k8,1,qkv,18,1.1475324157572686e-07,1.0342532874574317e-07
31,qwen3_4b_base,P1_k8,1,qkv,19,1.144883512438355e-07,9.248761045910214e-08
31,qwen3_4b_base,P1_k8,1,qkv,20,1.1309958836136502e-07,1.0610143164058172e-07
31,qwen3_4b_base,P1_k8,1,qkv,21,1.1497715490804694e-07,4.2076411688185544e-08
31,qwen3_4b_base,P1_k8,1,qkv,22,1.1455433934770554e-07,8.963871778178145e-08
31,qwen3_4b_base,P1_k8,1,qkv,23,1.159243012693878e-07,9.470002027001101e-08
31,qwen3_4b_base,P1_k8,1,qkv,24,1.149030381952798e-07,9.429177794118004e-08
31,qwen3_4b_base,P1_k8,1,qkv,25,1.1539883360001113e-07,9.456413607722425e-08
31,qwen3_4b_base,P1_k8,1,qkv,26,1.1551956191624413e-07,9.066719286465741e-08
31,qwen3_4b_base,P1_k8,1,qkv,27,1.1325671778195101e-07,9.039288073608986e-08
31,qwen3_4b_base,P1_k8,1,qkv,28,1.151183681713519e-07,9.450264570887157e-08
31,qwen3_4b_base,P1_k8,1,qkv,29,1.1594871551778851e-07,9.534534939348305e-08
31,qwen3_4b_base,P1_k8,1,qkv,30,1.1589713722059969e-07,9.623029484373546e-08
31,qwen3_4b_base,P1_k8,1,qkv,31,1.1464560856211392e-07,8.93543514735029e-08
31,qwen3_4b_base,P1_k8,1,qkv,32,1.1406782363110324e-07,4.5751715305186735e-08
31,qwen3_4b_base,P1_k8,1,qkv,33,1.1415504275191779e-07,9.539537160208056e-08
31,qwen3_4b_base,P1_k8,1,qkv,34,1.1439836100635148e-07,9.384340415863335e-08
31,qwen3_4b_base,P1_k8,1,qkv,35,1.1497785834535534e-07,9.176963544632599e-08
31,qwen3_4b_base,P1_k8,1,down,0,1.1422562096186084e-07,8.887887759101432e-08
31,qwen3_4b_base,P1_k8,1,down,1,1.1459215443210269e-07,7.162076087752212e-08
31,qwen3_4b_base,P1_k8,1,down,2,1.1412960532197758e-07,9.269321310512169e-08
