model,row,site,layer,seed,group,m,k,s_meas,s_hadamard,f_calibration,f_test_capture,s_pred,relative_error,observations,groups_measured,f_definition
qwen3_4b_base,E22_kmax,qkv,10,0,128,1,20,0.09162596832487643,0.1289732617992449,0.5209563465957483,0.514292216162346,0.08926623727544863,-0.025753954829278815,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,10,1,128,1,20,0.09164556671104833,0.1297340793009049,0.5209563465957483,0.5142922163964583,0.0897928217370575,-0.020216416794414105,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,10,2,128,1,20,0.09163124352553673,0.12993657527656027,0.5209563465957483,0.5142922161556206,0.08993297523521679,-0.018533725233649666,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,10,0,128,1,8,0.04060893141707791,0.049248283664874166,0.08652592083993675,0.07741938509774547,0.04706945976745656,0.159091316243345,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,10,1,128,1,8,0.040610814092252735,0.04924237961192144,0.08652592083993675,0.07741938505648473,0.04706381691937652,0.1588986325776418,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,10,2,128,1,8,0.04061102018956304,0.049251879037800705,0.08652592083993675,0.07741938502413763,0.04707289607525697,0.15911631511671862,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,10,0,128,1,76,0.03852607520735302,0.049248283664874166,0.24303448760327015,0.22640838017783532,0.042847860985732025,0.11217820022201899,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,10,1,128,1,76,0.03852934637380941,0.04924237961192144,0.24303448760327015,0.22640838015765494,0.042842724237375625,0.11195045516002472,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,10,2,128,1,76,0.03852721347325869,0.049251879037800705,0.24303448760327015,0.2264083801262673,0.04285098909554386,0.11222653372754961,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,11,0,128,1,8,0.06737488823863096,0.09052629167919193,0.45813782179363904,0.4520461895270686,0.06663756965905006,-0.010943522117163812,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,11,1,128,1,8,0.06738531004597093,0.09041456961103407,0.45813782179363904,0.4520461897335262,0.06655532960523557,-0.012316934361051957,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,11,2,128,1,8,0.06740541285504094,0.09103785989012181,0.45813782179363904,0.4520461895110363,0.06701414161023526,-0.005804745171535774,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,11,0,128,1,20,0.064205918562336,0.09052629167919193,0.5144008129851775,0.5054613133255818,0.06308319858397438,-0.01748623808366825,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,11,1,128,1,20,0.06419651222021763,0.09041456961103407,0.5144008129851775,0.5054613130894906,0.06300534511973671,-0.01855501271462819,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,11,2,128,1,20,0.06420822631289447,0.09103785989012181,0.5144008129851775,0.505461313129871,0.06343968462179532,-0.0119695206554056,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,11,0,128,1,8,0.03994355678118959,0.04664256207438135,0.08525105972636197,0.079569253257778,0.04461011632483133,0.11682884349045589,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,11,1,128,1,8,0.03993112634634061,0.04664549346654558,0.08525105972636197,0.07956925321441383,0.04461291998182666,0.11724672113876147,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,11,2,128,1,8,0.03993172349601357,0.04664249313142455,0.08525105972636197,0.0795692532314747,0.04461005038605812,0.11715815097516617,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,11,0,128,1,76,0.037646164400283046,0.04664256207438135,0.22941886920842147,0.20203307259777403,0.040944123952525044,0.087604131915686,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,11,1,128,1,76,0.03765245917398846,0.04664549346654558,0.22941886920842147,0.20203307252747307,0.04094669720919852,0.08749064755605183,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,11,2,128,1,76,0.03765373946599029,0.04664249313142455,0.22941886920842147,0.2020330726005903,0.040944063432501204,0.08738372371973342,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,12,0,128,1,8,0.07334659488452741,0.10056072391454336,0.49340876620841684,0.4840310525558867,0.07157431927629795,-0.024163025032308914,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,12,1,128,1,8,0.07333938187687306,0.10107822282395204,0.49340876620841684,0.48403105244513506,0.0719426502779585,-0.019044769169986726,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,12,2,128,1,8,0.07332006050976592,0.10048326568722957,0.49340876620841684,0.48403105260690027,0.0715191882104452,-0.02456179505035798,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,12,0,128,1,20,0.06913488778389958,0.10056072391454336,0.5566432859173857,0.5461944912113468,0.06695839513938918,-0.03148182797827962,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,12,1,128,1,20,0.069132811408074,0.10107822282395204,0.5566432859173857,0.5461944911794686,0.06730297197924802,-0.026468465429893805,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,12,2,128,1,20,0.0691672541279047,0.10048326568722957,0.5566432859173857,0.5461944911495558,0.06690681955013944,-0.03268070427640864,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,12,0,128,1,8,0.0398994331830231,0.046320046337118816,0.10555148624459591,0.10399766586761605,0.043807317316334714,0.09794334960563766,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,12,1,128,1,8,0.039894010105457234,0.04631381762238615,0.10555148624459591,0.10399766584282652,0.04380142649142532,0.09794493899307403,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,12,2,128,1,8,0.03990067308431763,0.04632223531466952,0.10555148624459591,0.1039976658227001,0.04380938754816186,0.0979611159837927,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,12,0,128,1,76,0.03753890525948674,0.046320046337118816,0.23974701639213714,0.21950115598096806,0.040387600505285094,0.07588647633986174,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,12,1,128,1,76,0.03754223483261048,0.04631381762238615,0.23974701639213714,0.21950115585890545,0.04038216953398482,0.07564639436189,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,12,2,128,1,76,0.03753920406165669,0.04632223531466952,0.23974701639213714,0.21950115617527785,0.0403895091292573,0.07592875605244837,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,13,0,128,1,8,0.06401510615259846,0.08535192856919949,0.44864520210669667,0.4413754353077044,0.06337659724216131,-0.009974347444102992,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,13,1,128,1,8,0.06402295695841342,0.0854964054411063,0.44864520210669667,0.4413754353281071,0.06348387604271263,-0.008420118990301467,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,13,2,128,1,8,0.06402120321759455,0.08580846193686612,0.44864520210669667,0.4413754352032253,0.0637155881923981,-0.00477365325605847,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,13,0,128,1,20,0.06055687521789306,0.08535192856919949,0.5150720388065307,0.5054800236852224,0.05943632542777845,-0.018504088694845936,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,13,1,128,1,20,0.06056809768854059,0.0854964054411063,0.5150720388065307,0.5054800236246203,0.05953693445348405,-0.017024857547270025,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,13,2,128,1,20,0.06054839773496683,0.08580846193686612,0.5150720388065307,0.5054800236985018,0.059754240514925824,-0.01311607325295704,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,13,0,128,1,8,0.04113011515390833,0.046201605916493804,0.07649227901666833,0.07426779991481804,0.0443994240796629,0.07948698693210217,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,13,1,128,1,8,0.041132424450478815,0.046191957398049245,0.07649227901666833,0.074267799905291,0.044390151920099125,0.07920095917376413,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,13,2,128,1,8,0.041131537924613604,0.0462013742562941,0.07649227901666833,0.07426779986980984,0.04439920145581152,0.0794442341831937,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,13,0,128,1,76,0.03877299877994847,0.046201605916493804,0.20109163872899116,0.18372356430965345,0.04129576869431325,0.06506512247562947,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,13,1,128,1,76,0.038772052126192245,0.046191957398049245,0.20109163872899116,0.18372356430398015,0.041287144687029834,0.06486869853191318,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,13,2,128,1,76,0.03877024334238586,0.0462013742562941,0.20109163872899116,0.18372356430296127,0.0412955616325492,0.06513547691361844,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,14,0,128,1,8,0.08475347285964041,0.11899466229829728,0.5339747899136998,0.527023472521335,0.08123294274777314,-0.04153847616011673,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,14,1,128,1,8,0.08473960218416217,0.11796045622025701,0.5339747899136998,0.527023472508356,0.08052693122167424,-0.049713131214997285,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,14,2,128,1,8,0.08473806299081392,0.11844510340134917,0.5339747899136998,0.5270234724058519,0.08085778065604499,-0.04579149201451038,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,14,0,128,1,20,0.07986165450812913,0.11899466229829728,0.593314381032735,0.585464501770527,0.07588516600331309,-0.0497922129125345,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,14,1,128,1,20,0.07986379926043127,0.11796045622025701,0.593314381032735,0.5854645013787001,0.07522563305958337,-0.05807595235637504,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,14,2,128,1,20,0.07987834539877321,0.11844510340134917,0.593314381032735,0.5854645015036287,0.07553470181174321,-0.05437823687190086,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,14,0,128,1,8,0.03875726672037935,0.04285354818622491,0.08330574178282278,0.08206775033095783,0.04102976617847606,0.05863415174480776,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,14,1,128,1,8,0.038754010165576315,0.042852293653596676,0.08330574178282278,0.08206775052803582,0.04102856503685353,0.05869211628833225,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,14,2,128,1,8,0.03875341888998291,0.042851649799919865,0.08330574178282278,0.08206775026369907,0.04102794858461256,0.058692362113567646,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,14,0,128,1,76,0.03647388355698376,0.04285354818622491,0.20282764543844442,0.18803792692915952,0.03826158008293635,0.04901305678512783,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,14,1,128,1,76,0.03647440927094511,0.042852293653596676,0.20282764543844442,0.18803792676458306,0.03826045997963911,0.048967227828874915,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,14,2,128,1,76,0.03647339746530827,0.042851649799919865,0.20282764543844442,0.18803792686169563,0.03825988511804516,0.04898056602585787,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,15,0,128,1,8,0.08200612664231235,0.11802769705914642,0.5361645471924528,0.5302406871178225,0.08038331334247234,-0.01978892756291575,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,15,1,128,1,8,0.08200678204332475,0.11708076633093896,0.5361645471924528,0.5302406873580906,0.0797384017553135,-0.02766088647171693,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,15,2,128,1,8,0.08200386678858732,0.11893493514033793,0.5361645471924528,0.5302406873677197,0.08100119206732871,-0.012227163919520783,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,15,0,128,1,20,0.0768567899425376,0.11802769705914642,0.603629300964655,0.5963813633317137,0.07430785151564326,-0.033164778659114796,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,15,1,128,1,20,0.07686305740124162,0.11708076633093896,0.603629300964655,0.5963813632652905,0.073711683076366,-0.040999856516567845,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,15,2,128,1,20,0.07686540942506212,0.11893493514033793,0.603629300964655,0.5963813629886721,0.07487903026695561,-0.025842302447410728,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,15,0,128,1,8,0.03719477989013944,0.04121452957146391,0.0992394454226309,0.0985945610455162,0.03911605309209479,0.051654377512923275,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,15,1,128,1,8,0.03719222753531248,0.04121988454540468,0.0992394454226309,0.09859456106775859,0.03912113541250829,0.051863198442857215,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,15,2,128,1,8,0.03718942948587972,0.041220275667380464,0.0992394454226309,0.09859456111913764,0.03912150662014136,0.05195231981160727,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,15,0,128,1,76,0.03495665951694255,0.04121452957146391,0.2178158745424063,0.20913820635600053,0.03645061380244059,0.042737329771855376,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,15,1,128,1,76,0.03495464152275971,0.04121988454540468,0.2178158745424063,0.20913820630283014,0.03645534980426001,0.04293301879589168,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,15,2,128,1,76,0.03495432230415153,0.041220275667380464,0.2178158745424063,0.2091382063630843,0.03645569571712708,0.042952439469759976,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,16,0,128,1,8,0.10891163816290499,0.1459694511431792,0.48055274480024707,0.4744012719420656,0.10520410908711768,-0.03404162436930531,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,16,1,128,1,8,0.1089376672887239,0.14567537662440344,0.48055274480024707,0.4744012718906174,0.10499216167270506,-0.03621801085167199,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,16,2,128,1,8,0.10893133265584103,0.14622032990902056,0.48055274480024707,0.4744012721802791,0.10538492416069994,-0.03255636747184254,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,16,0,128,1,20,0.10340795653489163,0.1459694511431792,0.5410802870048457,0.5333485050654319,0.09888498037863508,-0.043739150330568785,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,16,1,128,1,20,0.10339572598865754,0.14567537662440344,0.5410802870048457,0.5333485052069284,0.09868576367410371,-0.04555277570245511,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,16,2,128,1,20,0.10338420955902841,0.14622032990902056,0.5410802870048457,0.5333485050077184,0.09905493471937797,-0.041875590654669476,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,16,0,128,1,8,0.036641300761734344,0.044009146049088343,0.9866192728044674,0.9869082818801357,0.005090762072536434,-0.8610649194568748,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,16,1,128,1,8,0.036640645188453114,0.044007236913816764,0.9866192728044674,0.9869082532128102,0.0050905412331358904,-0.86106846080483,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,16,2,128,1,8,0.03664358968521237,0.04400629544646581,0.9866192728044674,0.9869083124191612,0.005090432328812289,-0.8610825966412743,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,16,0,128,1,76,0.03445263252153412,0.044009146049088343,0.9884951794707806,0.9885753364106429,0.004720444172791477,-0.8629874170038812,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,16,1,128,1,76,0.03445346252571347,0.044007236913816764,0.9884951794707806,0.988575327714246,0.004720239397937229,-0.862996661237912,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,16,2,128,1,76,0.03445171407536307,0.04400629544646581,0.9884951794707806,0.9885753532658239,0.004720138415653553,-0.8629926393407232,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,17,0,128,1,8,0.09992493571209202,0.13590301050674897,0.4798480162359323,0.4729653879595639,0.09801537522919211,-0.019109949576568277,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,17,1,128,1,8,0.09995632658091465,0.13584795835583635,0.4798480162359323,0.4729653878096743,0.09797567075753431,-0.01981521221447642,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,17,2,128,1,8,0.09996796311212108,0.1358667451244031,0.4798480162359323,0.4729653879123438,0.09798922006864633,-0.019793771743207945,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,17,0,128,1,20,0.09401125282866633,0.13590301050674897,0.5534235224808762,0.5436145522079788,0.09081905929693901,-0.03395544081882448,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,17,1,128,1,20,0.09398398649724485,0.13584795835583635,0.5534235224808762,0.5436145522292114,0.09078226993856119,-0.03406661792088933,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,17,2,128,1,20,0.09399865926310014,0.1358667451244031,0.5534235224808762,0.5436145521757366,0.0907948244555075,-0.03408383516008641,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,17,0,128,1,8,0.038007403130257335,0.04241358443370155,0.09702754211781484,0.09500404928194188,0.04030345048065462,0.06041052956257939,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,17,1,128,1,8,0.038007553300355316,0.04240743341131892,0.09702754211781484,0.09500404932678605,0.040297605480065446,0.06025255458074227,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,17,2,128,1,8,0.038012799734358844,0.04241312523210902,0.09702754211781484,0.0950040493099236,0.04030301412497065,0.06024850594053288,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,17,0,128,1,76,0.035576698923121756,0.04241358443370155,0.22570365069329543,0.2114755649455822,0.0373214563786202,0.04904214017350844,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,17,1,128,1,76,0.03557603061929418,0.04240743341131892,0.22570365069329543,0.2114755649407896,0.03731604384118432,0.048909706664870704,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,17,2,128,1,76,0.03557542365003263,0.04241312523210902,0.22570365069329543,0.21147556489991054,0.037321052308263186,0.04906838708100553,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,18,0,128,1,8,0.10582472135492474,0.1498910010335351,0.531507356837448,0.5249184955893889,0.10259517763054274,-0.030517857104016912,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,18,1,128,1,8,0.10582603670569295,0.1503857700070114,0.531507356837448,0.5249184956375935,0.10293382978690886,-0.027329823631470247,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,18,2,128,1,8,0.10582869589639446,0.15046720917772233,0.531507356837448,0.5249184957422508,0.10298957206714958,-0.026827542427853047,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,18,0,128,1,20,0.09908747280880163,0.1498910010335351,0.603257616064747,0.5942554687880769,0.09441257860692892,-0.04717946748821972,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,18,1,128,1,20,0.09906839528114411,0.1503857700070114,0.603257616064747,0.5942554688686033,0.09472422116237593,-0.04385025220646748,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,18,2,128,1,20,0.09909477457570652,0.15046720917772233,0.603257616064747,0.5942554686245534,0.09477551765151412,-0.04358713103376169,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,18,0,128,1,8,0.04094919311036802,0.046119397476927615,0.09766871054422581,0.09898382313281247,0.043809332238706145,0.06984604362360335,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,18,1,128,1,8,0.040946431149242,0.046126101336547695,0.09766871054422581,0.09898382320005085,0.04381570031004803,0.0700737299997669,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,18,2,128,1,8,0.04094758215822353,0.04612136720801805,0.09766871054422581,0.09898382336883921,0.04381120330833157,0.06993382757113384,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,18,0,128,1,76,0.03836709911579925,0.046119397476927615,0.22796059597172627,0.21944902417293985,0.040523165031471554,0.05619569801628442,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,18,1,128,1,76,0.03836901650586546,0.046126101336547695,0.22796059597172627,0.21944902421172346,0.040529055429538184,0.05629643708335657,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,18,2,128,1,76,0.038372923419045184,0.04612136720801805,0.22796059597172627,0.21944902415611853,0.04052489575091743,0.05608048957781996,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,19,0,128,1,8,0.14741015853653733,0.21036892797064724,0.5407066759730881,0.5342094616899028,0.1425695110732932,-0.032837950323785385,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,19,1,128,1,8,0.14743764292447475,0.209230789731582,0.5407066759730881,0.5342094617698656,0.14179818132491898,-0.03824980844576174,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,19,2,128,1,8,0.14744105207689878,0.2099522868890773,0.5407066759730881,0.5342094619193937,0.1422871484836014,-0.034955689210690935,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,19,0,128,1,20,0.13768805384626165,0.21036892797064724,0.6131680647181651,0.6045343376230969,0.13084066840074732,-0.04973115135435,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,19,1,128,1,20,0.13765999481324087,0.209230789731582,0.6131680647181651,0.6045343376171194,0.13013279405177253,-0.05467965309515135,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,19,2,128,1,20,0.1376680410493128,0.2099522868890773,0.6131680647181651,0.6045343376361779,0.1305815350861381,-0.051475316341839335,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,19,0,128,1,8,0.04615452586671675,0.05227239841700665,0.09189052949682931,0.0908111289985481,0.049812866001974924,0.07926286895076311,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,19,1,128,1,8,0.046156647686389225,0.052270429639420884,0.09189052949682931,0.09081112901156914,0.04981098985974619,0.07917260798891523,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,19,2,128,1,8,0.04615664973558146,0.052267620763744166,0.09189052949682931,0.09081112903786656,0.049808313147907096,0.0791145681769582,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,19,0,128,1,76,0.043175206430013,0.05227239841700665,0.22307584429141047,0.2131340688624856,0.04607461761275137,0.06715454128605768,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,19,1,128,1,76,0.043175380769255256,0.052270429639420884,0.22307584429141047,0.21313406880680186,0.046072882267192805,0.06711003924720058,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,19,2,128,1,76,0.04317272797487535,0.052267620763744166,0.22307584429141047,0.21313406882925123,0.04607040643144304,0.0671182617474165,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,20,0,128,1,8,0.13988419999008722,0.19818310909138148,0.5274349519599292,0.5186867647930802,0.1362377416385328,-0.026067692790270946,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,20,1,128,1,8,0.13990729682863048,0.1982186334626647,0.5274349519599292,0.5186867646127978,0.13626216228739105,-0.026053927306624224,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,20,2,128,1,8,0.1398836425645656,0.1978611376206743,0.5274349519599292,0.5186867646353014,0.1360164076094004,-0.027646084161557404,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,20,0,128,1,20,0.12878632292348352,0.19818310909138148,0.6213337554061711,0.6119570761817553,0.1219536866732607,-0.05305405182103325,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,20,1,128,1,20,0.128809058074018,0.1982186334626647,0.6213337554061711,0.6119570761286597,0.12197554690173627,-0.053051480031435005,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,20,2,128,1,20,0.12879511293761806,0.1978611376206743,0.6213337554061711,0.6119570761543209,0.12175555874986514,-0.054656997670109765,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,20,0,128,1,8,0.04886165960267927,0.05542257255337225,0.0813120749065107,0.08019744495535493,0.053121543412443434,0.08718254444084783,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,20,1,128,1,8,0.04886365363391791,0.055412072453849735,0.0813120749065107,0.08019744494636444,0.05311147925506274,0.08693221454476477,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,20,2,128,1,8,0.048861965174775236,0.05540665775920334,0.0813120749065107,0.08019744497986772,0.053106289367198065,0.08686355895104156,131072,9961472,saved factor eigenvalue sum / calibration trace
