model,row,seed,site,layer,rank,residual_group_energy_max_median,captured_fraction
qwen3_4b_base,P3_kmax,0,qkv,6,20,1.1169420185346912,0.4365987620571026
qwen3_4b_base,P3_kmax,0,qkv,7,20,1.1870029721714208,0.5624232919252431
qwen3_4b_base,P3_kmax,0,qkv,8,20,1.1581178428561343,0.47812488284533305
qwen3_4b_base,P3_kmax,0,qkv,9,20,1.1170746179932391,0.479386578862254
qwen3_4b_base,P3_kmax,0,qkv,10,20,1.2204896448715252,0.5208401372406911
qwen3_4b_base,P3_kmax,0,qkv,11,20,1.259492270520141,0.5141592640089483
qwen3_4b_base,P3_kmax,0,qkv,12,20,1.2385867573648013,0.5565853567069696
qwen3_4b_base,P3_kmax,0,qkv,13,20,1.2132546797764312,0.5156005781987266
qwen3_4b_base,P3_kmax,0,qkv,14,20,1.227126665802503,0.5933838951203507
qwen3_4b_base,P3_kmax,0,qkv,15,20,1.1905312839540745,0.6036660126467733
qwen3_4b_base,P3_kmax,0,qkv,16,20,1.1193021183136602,0.5410624655087481
qwen3_4b_base,P3_kmax,0,qkv,17,20,1.153301774803904,0.5533818873514637
qwen3_4b_base,P3_kmax,0,qkv,18,20,1.2273601051787209,0.603358569921399
qwen3_4b_base,P3_kmax,0,qkv,19,20,1.1270499754930354,0.6128908260201934
qwen3_4b_base,P3_kmax,0,qkv,20,20,1.2245209387479972,0.6213876907126022
qwen3_4b_base,P3_kmax,0,qkv,21,20,1.1960442850837991,0.6659949031972916
qwen3_4b_base,P3_kmax,0,qkv,22,20,1.1041048098951385,0.6427319088833272
qwen3_4b_base,P3_kmax,0,qkv,23,20,1.1457939647624158,0.6184228281566378
qwen3_4b_base,P3_kmax,0,qkv,24,20,1.233254109532841,0.6083230150068535
qwen3_4b_base,P3_kmax,0,qkv,25,20,1.2483557168454242,0.6513891544278959
qwen3_4b_base,P3_kmax,0,qkv,26,20,1.2264962253360903,0.5969810999853689
qwen3_4b_base,P3_kmax,0,qkv,27,20,1.1776220045283166,0.6308383973758437
qwen3_4b_base,P3_kmax,0,qkv,28,20,1.4730838395679928,0.660090511059927
qwen3_4b_base,P3_kmax,0,qkv,29,20,1.2907034325263078,0.546715008368256
qwen3_4b_base,P3_kmax,0,qkv,30,20,1.1215711069365313,0.6017911133253194
qwen3_4b_base,P3_kmax,0,qkv,31,20,1.217946738985663,0.5726224554194055
qwen3_4b_base,P3_kmax,0,qkv,32,20,1.1066314871290985,0.5862889578256782
qwen3_4b_base,P3_kmax,0,qkv,33,20,1.6333722917459812,0.5146374913665925
qwen3_4b_base,P3_kmax,0,qkv,34,20,1.1324142819813017,0.6067534683652103
qwen3_4b_base,P3_kmax,0,qkv,35,20,1.4509188589621795,0.6364659282954439
qwen3_4b_base,P3_kmax,0,down,0,76,1.3336607516613455,0.24686632489254273
qwen3_4b_base,P3_kmax,0,down,1,76,1.5089904926911557,0.5015648100859205
qwen3_4b_base,P3_kmax,0,down,2,76,1.729744801185601,0.2797805617982814
qwen3_4b_base,P3_kmax,0,down,3,76,1.442199269130112,0.25880121505094833
qwen3_4b_base,P3_kmax,0,down,4,76,1.3262952460048827,0.2641454688053489
qwen3_4b_base,P3_kmax,0,down,5,76,1.2123651807836,0.20278669488152976
qwen3_4b_base,P3_kmax,0,down,6,76,1.1612997614063567,0.9754993291036753
qwen3_4b_base,P3_kmax,0,down,7,76,1.1667028095666314,0.13537534405940424
qwen3_4b_base,P3_kmax,0,down,8,76,1.1338090107467935,0.14215807562195795
qwen3_4b_base,P3_kmax,0,down,9,76,1.2397696468370283,0.21806841191181214
qwen3_4b_base,P3_kmax,0,down,10,76,1.1546386981595453,0.2426619964066434
qwen3_4b_base,P3_kmax,0,down,11,76,1.2887047800116336,0.22928104076160688
qwen3_4b_base,P3_kmax,0,down,12,76,1.1615164505944116,0.23979953164658127
qwen3_4b_base,P3_kmax,0,down,13,76,1.1483045255191457,0.20085026328001135
qwen3_4b_base,P3_kmax,0,down,14,76,1.1363192374289524,0.20293398663345222
qwen3_4b_base,P3_kmax,0,down,15,76,1.1400389744086838,0.2177719760758802
qwen3_4b_base,P3_kmax,0,down,16,76,1.2478663994066397,0.9885551026854682
qwen3_4b_base,P3_kmax,0,down,17,76,1.158879861870592,0.22611791691462074
qwen3_4b_base,P3_kmax,0,down,18,76,1.1679083580018583,0.22746838876003445
qwen3_4b_base,P3_kmax,0,down,19,76,1.1382703912781744,0.2234534685684392
qwen3_4b_base,P3_kmax,0,down,20,76,1.1805821864386419,0.20847184926098222
qwen3_4b_base,P3_kmax,0,down,21,76,1.1757378790505963,0.2076312055533801
qwen3_4b_base,P3_kmax,0,down,22,76,1.2224843525661033,0.26194969685986175
qwen3_4b_base,P3_kmax,0,down,23,76,1.228440149030977,0.2731458908916769
qwen3_4b_base,P3_kmax,0,down,24,76,1.2236826201635265,0.2740373501126221
qwen3_4b_base,P3_kmax,0,down,25,76,1.1846211510816986,0.25825708108783474
qwen3_4b_base,P3_kmax,0,down,26,76,1.2718620844040338,0.2672866893385631
qwen3_4b_base,P3_kmax,0,down,27,76,1.349291650507954,0.2777307008864256
qwen3_4b_base,P3_kmax,0,down,28,76,1.4068597683964095,0.27385739270175746
qwen3_4b_base,P3_kmax,0,down,29,76,1.2875060834091705,0.3239228019712658
qwen3_4b_base,P3_kmax,0,down,30,76,1.2216353622622815,0.3221306668828464
qwen3_4b_base,P3_kmax,0,down,31,76,1.3293994576540964,0.35309521996471
qwen3_4b_base,P3_kmax,0,down,32,76,1.2359522875265774,0.28691568573221293
qwen3_4b_base,P3_kmax,0,down,33,76,1.2157363435195083,0.3646517578684252
qwen3_4b_base,P3_kmax,0,down,34,76,1.3510156775417126,0.5497243037379971
qwen3_4b_base,P3_kmax,0,down,35,76,1.4070580574662057,0.9598204289701332
qwen3_4b_base,P3_kmax,1,qkv,0,20,1.136490794546207,0.5648338338514519
qwen3_4b_base,P3_kmax,1,qkv,1,20,1.2564206794410826,0.49278369594135246
qwen3_4b_base,P3_kmax,1,qkv,2,20,1.1562433379132007,0.3552152987897244
qwen3_4b_base,P3_kmax,1,qkv,3,20,1.2273171992196898,0.43113490352415174
qwen3_4b_base,P3_kmax,1,qkv,4,20,1.13109956244527,0.3487069842250176
qwen3_4b_base,P3_kmax,1,qkv,5,20,1.1131912395036274,0.45153278284147996
qwen3_4b_base,P3_kmax,1,qkv,6,20,1.149762550696155,0.4365987620571026
qwen3_4b_base,P3_kmax,1,qkv,7,20,1.2436169832378203,0.5624232919252431
qwen3_4b_base,P3_kmax,1,qkv,8,20,1.0781900359970462,0.47812488284533305
qwen3_4b_base,P3_kmax,1,qkv,9,20,1.2135651940529906,0.479386578862254
qwen3_4b_base,P3_kmax,1,qkv,10,20,1.1595242698979047,0.5208401372406911
qwen3_4b_base,P3_kmax,1,qkv,11,20,1.2557149073086284,0.5141592640089483
qwen3_4b_base,P3_kmax,1,qkv,12,20,1.0777202915849797,0.5565853567069696
qwen3_4b_base,P3_kmax,1,qkv,13,20,1.0886118979500001,0.5156005781987266
qwen3_4b_base,P3_kmax,1,qkv,14,20,1.1688277087827401,0.5933838951203507
qwen3_4b_base,P3_kmax,1,qkv,15,20,1.1864368217330803,0.6036660126467733
qwen3_4b_base,P3_kmax,1,qkv,16,20,1.150005026751401,0.5410624655087481
qwen3_4b_base,P3_kmax,1,qkv,17,20,1.0885464508945641,0.5533818873514637
qwen3_4b_base,P3_kmax,1,qkv,18,20,1.2302720470279727,0.603358569921399
qwen3_4b_base,P3_kmax,1,qkv,19,20,1.1292959629221297,0.6128908260201934
qwen3_4b_base,P3_kmax,1,qkv,20,20,1.2184266195816111,0.6213876907126022
qwen3_4b_base,P3_kmax,1,qkv,21,20,1.239404126577503,0.6659949031972916
qwen3_4b_base,P3_kmax,1,qkv,22,20,1.2844255369270168,0.6427319088833272
qwen3_4b_base,P3_kmax,1,qkv,23,20,1.2362371324080252,0.6184228281566378
qwen3_4b_base,P3_kmax,1,qkv,24,20,1.240200278071663,0.6083230150068535
qwen3_4b_base,P3_kmax,1,qkv,25,20,1.3879076325724498,0.6513891544278959
qwen3_4b_base,P3_kmax,1,qkv,26,20,1.2603317766499735,0.5969810999853689
qwen3_4b_base,P3_kmax,1,qkv,27,20,1.2991422183881225,0.6308383973758437
qwen3_4b_base,P3_kmax,1,qkv,28,20,1.4846225172147836,0.660090511059927
qwen3_4b_base,P3_kmax,1,qkv,29,20,1.3261423002880053,0.546715008368256
qwen3_4b_base,P3_kmax,1,qkv,30,20,1.1096007342000065,0.6017911133253194
qwen3_4b_base,P3_kmax,1,qkv,31,20,1.3389920230740437,0.5726224554194055
qwen3_4b_base,P3_kmax,1,qkv,32,20,1.234308274859808,0.5862889578256782
qwen3_4b_base,P3_kmax,1,qkv,33,20,1.4568509406998142,0.5146374913665925
qwen3_4b_base,P3_kmax,1,qkv,34,20,1.0909814128153144,0.6067534683652103
qwen3_4b_base,P3_kmax,1,qkv,35,20,1.3356018427176493,0.6364659282954439
qwen3_4b_base,P3_kmax,1,down,0,76,1.3089209975428349,0.24686632489254273
qwen3_4b_base,P3_kmax,1,down,1,76,1.5533249410835375,0.5015648100859205
qwen3_4b_base,P3_kmax,1,down,2,76,1.884616830937498,0.2797805617982814
qwen3_4b_base,P3_kmax,1,down,3,76,1.8287273037221976,0.25880121505094833
qwen3_4b_base,P3_kmax,1,down,4,76,1.4829599022316775,0.2641454688053489
qwen3_4b_base,P3_kmax,1,down,5,76,1.2117268163644448,0.20278669488152976
qwen3_4b_base,P3_kmax,1,down,6,76,1.167484425401704,0.9754993291036753
qwen3_4b_base,P3_kmax,1,down,7,76,1.200768452681474,0.13537534405940424
qwen3_4b_base,P3_kmax,1,down,8,76,1.163873435878407,0.14215807562195795
qwen3_4b_base,P3_kmax,1,down,9,76,1.2089616961104173,0.21806841191181214
qwen3_4b_base,P3_kmax,1,down,10,76,1.2542488731342212,0.2426619964066434
qwen3_4b_base,P3_kmax,1,down,11,76,1.1739105250016892,0.22928104076160688
qwen3_4b_base,P3_kmax,1,down,12,76,1.1696512439857076,0.23979953164658127
qwen3_4b_base,P3_kmax,1,down,13,76,1.1772703976397676,0.20085026328001135
qwen3_4b_base,P3_kmax,1,down,14,76,1.1053333139177517,0.20293398663345222
qwen3_4b_base,P3_kmax,1,down,15,76,1.1188224588770102,0.2177719760758802
qwen3_4b_base,P3_kmax,1,down,16,76,1.1157777583670347,0.9885551026854682
qwen3_4b_base,P3_kmax,1,down,17,76,1.19160497270565,0.22611791691462074
qwen3_4b_base,P3_kmax,1,down,18,76,1.229601345076657,0.22746838876003445
qwen3_4b_base,P3_kmax,1,down,19,76,1.1957685118485302,0.2234534685684392
qwen3_4b_base,P3_kmax,1,down,20,76,1.1970786550113928,0.20847184926098222
qwen3_4b_base,P3_kmax,1,down,21,76,1.1984822438429472,0.2076312055533801
qwen3_4b_base,P3_kmax,1,down,22,76,1.2385086815958841,0.26194969685986175
qwen3_4b_base,P3_kmax,1,down,23,76,1.2268051180788009,0.2731458908916769
qwen3_4b_base,P3_kmax,1,down,24,76,1.2913435803926392,0.2740373501126221
qwen3_4b_base,P3_kmax,1,down,25,76,1.288421474792538,0.25825708108783474
qwen3_4b_base,P3_kmax,1,down,26,76,1.3676038324260142,0.2672866893385631
qwen3_4b_base,P3_kmax,1,down,27,76,1.267282340765852,0.2777307008864256
qwen3_4b_base,P3_kmax,1,down,28,76,1.3885675017923305,0.27385739270175746
qwen3_4b_base,P3_kmax,1,down,29,76,1.2278926021267182,0.3239228019712658
qwen3_4b_base,P3_kmax,1,down,30,76,1.3295271879779724,0.3221306668828464
qwen3_4b_base,P3_kmax,1,down,31,76,1.305385670550393,0.35309521996471
qwen3_4b_base,P3_kmax,1,down,32,76,1.2427906205068986,0.28691568573221293
qwen3_4b_base,P3_kmax,1,down,33,76,1.260976988395601,0.3646517578684252
qwen3_4b_base,P3_kmax,1,down,34,76,1.2953552301854665,0.5497243037379971
qwen3_4b_base,P3_kmax,1,down,35,76,1.372443682756525,0.9598204289701332
qwen3_4b_base,P3_kmax,2,qkv,0,20,1.0389130454122986,0.5648338338514519
qwen3_4b_base,P3_kmax,2,qkv,1,20,1.1637038137630156,0.49278369594135246
qwen3_4b_base,P3_kmax,2,qkv,2,20,1.1278558389751991,0.3552152987897244
qwen3_4b_base,P3_kmax,2,qkv,3,20,1.2496976990801525,0.43113490352415174
qwen3_4b_base,P3_kmax,2,qkv,4,20,1.1104705271320645,0.3487069842250176
qwen3_4b_base,P3_kmax,2,qkv,5,20,1.179259380620276,0.45153278284147996
qwen3_4b_base,P3_kmax,2,qkv,6,20,1.203143974704181,0.4365987620571026
qwen3_4b_base,P3_kmax,2,qkv,7,20,1.152837474388877,0.5624232919252431
qwen3_4b_base,P3_kmax,2,qkv,8,20,1.0944846341688022,0.47812488284533305
qwen3_4b_base,P3_kmax,2,qkv,9,20,1.1351826068506479,0.479386578862254
qwen3_4b_base,P3_kmax,2,qkv,10,20,1.1593474396723236,0.5208401372406911
qwen3_4b_base,P3_kmax,2,qkv,11,20,1.1979482189462585,0.5141592640089483
qwen3_4b_base,P3_kmax,2,qkv,12,20,1.189178126690847,0.5565853567069696
qwen3_4b_base,P3_kmax,2,qkv,13,20,1.1694005119221829,0.5156005781987266
qwen3_4b_base,P3_kmax,2,qkv,14,20,1.144898776404399,0.5933838951203507
qwen3_4b_base,P3_kmax,2,qkv,15,20,1.0967446858883103,0.6036660126467733
qwen3_4b_base,P3_kmax,2,qkv,16,20,1.1207828258327193,0.5410624655087481
qwen3_4b_base,P3_kmax,2,qkv,17,20,1.1417160406071394,0.5533818873514637
qwen3_4b_base,P3_kmax,2,qkv,18,20,1.3591984618924322,0.603358569921399
qwen3_4b_base,P3_kmax,2,qkv,19,20,1.2083553031089824,0.6128908260201934
qwen3_4b_base,P3_kmax,2,qkv,20,20,1.2129347158700348,0.6213876907126022
qwen3_4b_base,P3_kmax,2,qkv,21,20,1.2963415089779422,0.6659949031972916
qwen3_4b_base,P3_kmax,2,qkv,22,20,1.1703183325801891,0.6427319088833272
qwen3_4b_base,P3_kmax,2,qkv,23,20,1.1010348274189803,0.6184228281566378
qwen3_4b_base,P3_kmax,2,qkv,24,20,1.3469349761322882,0.6083230150068535
qwen3_4b_base,P3_kmax,2,qkv,25,20,1.2462141809638179,0.6513891544278959
qwen3_4b_base,P3_kmax,2,qkv,26,20,1.180118697564534,0.5969810999853689
qwen3_4b_base,P3_kmax,2,qkv,27,20,1.2101318250548763,0.6308383973758437
qwen3_4b_base,P3_kmax,2,qkv,28,20,1.4392869250990408,0.660090511059927
qwen3_4b_base,P3_kmax,2,qkv,29,20,1.3862163107266856,0.546715008368256
qwen3_4b_base,P3_kmax,2,qkv,30,20,1.3074592561509508,0.6017911133253194
qwen3_4b_base,P3_kmax,2,qkv,31,20,1.3072652078231604,0.5726224554194055
qwen3_4b_base,P3_kmax,2,qkv,32,20,1.2726255613413873,0.5862889578256782
qwen3_4b_base,P3_kmax,2,qkv,33,20,1.8124829778023537,0.5146374913665925
qwen3_4b_base,P3_kmax,2,qkv,34,20,1.305740749585191,0.6067534683652103
qwen3_4b_base,P3_kmax,2,qkv,35,20,1.39666389263076,0.6364659282954439
qwen3_4b_base,P3_kmax,2,down,0,76,1.3055347332172975,0.24686632489254273
qwen3_4b_base,P3_kmax,2,down,1,76,1.8686373529079086,0.5015648100859205
qwen3_4b_base,P3_kmax,2,down,2,76,1.6643841187479338,0.2797805617982814
qwen3_4b_base,P3_kmax,2,down,3,76,1.5810920675079965,0.25880121505094833
qwen3_4b_base,P3_kmax,2,down,4,76,1.4186245843199117,0.2641454688053489
qwen3_4b_base,P3_kmax,2,down,5,76,1.349276935622182,0.20278669488152976
qwen3_4b_base,P3_kmax,2,down,6,76,1.152132770639664,0.9754993291036753
qwen3_4b_base,P3_kmax,2,down,7,76,1.1409293349482257,0.13537534405940424
qwen3_4b_base,P3_kmax,2,down,8,76,1.180094623606765,0.14215807562195795
qwen3_4b_base,P3_kmax,2,down,9,76,1.15977283926356,0.21806841191181214
qwen3_4b_base,P3_kmax,2,down,10,76,1.1990002560428195,0.2426619964066434
qwen3_4b_base,P3_kmax,2,down,11,76,1.1598216521522342,0.22928104076160688
qwen3_4b_base,P3_kmax,2,down,12,76,1.2079344035786925,0.23979953164658127
qwen3_4b_base,P3_kmax,2,down,13,76,1.1546109497248334,0.20085026328001135
qwen3_4b_base,P3_kmax,2,down,14,76,1.1151459853032555,0.20293398663345222
qwen3_4b_base,P3_kmax,2,down,15,76,1.160335188668922,0.2177719760758802
qwen3_4b_base,P3_kmax,2,down,16,76,1.1875170275377922,0.9885551026854682
qwen3_4b_base,P3_kmax,2,down,17,76,1.1306896278838818,0.22611791691462074
qwen3_4b_base,P3_kmax,2,down,18,76,1.1609839007104514,0.22746838876003445
qwen3_4b_base,P3_kmax,2,down,19,76,1.208866196365558,0.2234534685684392
qwen3_4b_base,P3_kmax,2,down,20,76,1.173215172974617,0.20847184926098222
qwen3_4b_base,P3_kmax,2,down,21,76,1.148520096266267,0.2076312055533801
qwen3_4b_base,P3_kmax,2,down,22,76,1.222665733059402,0.26194969685986175
qwen3_4b_base,P3_kmax,2,down,23,76,1.3113864752637232,0.2731458908916769
qwen3_4b_base,P3_kmax,2,down,24,76,1.4800600001574444,0.2740373501126221
qwen3_4b_base,P3_kmax,2,down,25,76,1.288948958870698,0.25825708108783474
qwen3_4b_base,P3_kmax,2,down,26,76,1.254757559587962,0.2672866893385631
qwen3_4b_base,P3_kmax,2,down,27,76,1.365930377713917,0.2777307008864256
qwen3_4b_base,P3_kmax,2,down,28,76,1.3501624870952331,0.27385739270175746
qwen3_4b_base,P3_kmax,2,down,29,76,1.29621200787399,0.3239228019712658
qwen3_4b_base,P3_kmax,2,down,30,76,1.3104521652382752,0.3221306668828464
qwen3_4b_base,P3_kmax,2,down,31,76,1.374762894909476,0.35309521996471
qwen3_4b_base,P3_kmax,2,down,32,76,1.2365227414735664,0.28691568573221293
qwen3_4b_base,P3_kmax,2,down,33,76,1.177002791051826,0.3646517578684252
qwen3_4b_base,P3_kmax,2,down,34,76,1.2280243155152797,0.5497243037379971
qwen3_4b_base,P3_kmax,2,down,35,76,1.632082881572042,0.9598204289701332
qwen3_4b_base,P5_kmax,0,qkv,0,20,1.0035519684919296,0.5648338338514519
qwen3_4b_base,P5_kmax,0,qkv,1,20,1.00072902925036,0.49278369594135246
qwen3_4b_base,P5_kmax,0,qkv,2,20,1.0018595142638043,0.3552152987897244
qwen3_4b_base,P5_kmax,0,qkv,3,20,1.0017161134524755,0.43113490352415174
qwen3_4b_base,P5_kmax,0,qkv,4,20,1.0011045240383583,0.3487069842250176
qwen3_4b_base,P5_kmax,0,qkv,5,20,1.0001309174541286,0.45153278284147996
qwen3_4b_base,P5_kmax,0,qkv,6,20,1.0001187506538254,0.4365987620571026
qwen3_4b_base,P5_kmax,0,qkv,7,20,1.0004007275271969,0.5624232919252431
qwen3_4b_base,P5_kmax,0,qkv,8,20,1.0061382051581091,0.47812488284533305
qwen3_4b_base,P5_kmax,0,qkv,9,20,1.0001959189635967,0.479386578862254
qwen3_4b_base,P5_kmax,0,qkv,10,20,1.0108070588716414,0.5208401372406911
qwen3_4b_base,P5_kmax,0,qkv,11,20,1.0162081897058124,0.5141592640089483
qwen3_4b_base,P5_kmax,0,qkv,12,20,1.0065595823303162,0.5565853567069696
qwen3_4b_base,P5_kmax,0,qkv,13,20,1.0017976358629492,0.5156005781987266
qwen3_4b_base,P5_kmax,0,qkv,14,20,1.0033404921948759,0.5933838951203507
qwen3_4b_base,P5_kmax,0,qkv,15,20,1.0013179895466513,0.6036660126467733
qwen3_4b_base,P5_kmax,0,qkv,16,20,1.0007638382727277,0.5410624655087481
qwen3_4b_base,P5_kmax,0,qkv,17,20,1.0004103561186504,0.5533818873514637
qwen3_4b_base,P5_kmax,0,qkv,18,20,1.0038216899573005,0.603358569921399
qwen3_4b_base,P5_kmax,0,qkv,19,20,1.0030551381496908,0.6128908260201934
qwen3_4b_base,P5_kmax,0,qkv,20,20,1.001300677660119,0.6213876907126022
qwen3_4b_base,P5_kmax,0,qkv,21,20,1.0074836333157329,0.6659949031972916
qwen3_4b_base,P5_kmax,0,qkv,22,20,1.000186384995073,0.6427319088833272
qwen3_4b_base,P5_kmax,0,qkv,23,20,1.0022927638687809,0.6184228281566378
qwen3_4b_base,P5_kmax,0,qkv,24,20,1.0000229954360256,0.6083230150068535
qwen3_4b_base,P5_kmax,0,qkv,25,20,1.000859661733629,0.6513891544278959
qwen3_4b_base,P5_kmax,0,qkv,26,20,1.0002481127705842,0.5969810999853689
qwen3_4b_base,P5_kmax,0,qkv,27,20,1.0004204187525203,0.6308383973758437
qwen3_4b_base,P5_kmax,0,qkv,28,20,1.0000769318418024,0.660090511059927
qwen3_4b_base,P5_kmax,0,qkv,29,20,1.0000399217907707,0.546715008368256
qwen3_4b_base,P5_kmax,0,qkv,30,20,1.0000984689148493,0.6017911133253194
qwen3_4b_base,P5_kmax,0,qkv,31,20,1.000014113656385,0.5726224554194055
qwen3_4b_base,P5_kmax,0,qkv,32,20,1.0000320544956325,0.5862889578256782
qwen3_4b_base,P5_kmax,0,qkv,33,20,1.0001904747433674,0.5146374913665925
qwen3_4b_base,P5_kmax,0,qkv,34,20,1.0001957673393111,0.6067534683652103
qwen3_4b_base,P5_kmax,0,qkv,35,20,1.0647584036104012,0.6364659282954439
qwen3_4b_base,P5_kmax,0,down,0,76,1.0005257443586613,0.24686632489254273
qwen3_4b_base,P5_kmax,0,down,1,76,1.0000058105378542,0.5015648100859205
qwen3_4b_base,P5_kmax,0,down,2,76,1.0000919422757908,0.2797805617982814
qwen3_4b_base,P5_kmax,0,down,3,76,1.000013386377248,0.25880121505094833
qwen3_4b_base,P5_kmax,0,down,4,76,1.000012019883823,0.2641454688053489
qwen3_4b_base,P5_kmax,0,down,5,76,1.0002602859257497,0.20278669488152976
qwen3_4b_base,P5_kmax,0,down,6,76,1.000772009908942,0.9754993291036753
qwen3_4b_base,P5_kmax,0,down,7,76,1.0008812110520395,0.13537534405940424
qwen3_4b_base,P5_kmax,0,down,8,76,1.0009466035157055,0.14215807562195795
qwen3_4b_base,P5_kmax,0,down,9,76,1.000968006619386,0.21806841191181214
qwen3_4b_base,P5_kmax,0,down,10,76,1.001792981353315,0.2426619964066434
qwen3_4b_base,P5_kmax,0,down,11,76,1.0014206022712566,0.22928104076160688
qwen3_4b_base,P5_kmax,0,down,12,76,1.0013672733775478,0.23979953164658127
qwen3_4b_base,P5_kmax,0,down,13,76,1.0037325249787006,0.20085026328001135
qwen3_4b_base,P5_kmax,0,down,14,76,1.0002965274312405,0.20293398663345222
qwen3_4b_base,P5_kmax,0,down,15,76,1.0052073709993443,0.2177719760758802
qwen3_4b_base,P5_kmax,0,down,16,76,1.0040170733787528,0.9885551026854682
qwen3_4b_base,P5_kmax,0,down,17,76,1.001326834353753,0.22611791691462074
qwen3_4b_base,P5_kmax,0,down,18,76,1.001476886258927,0.22746838876003445
qwen3_4b_base,P5_kmax,0,down,19,76,1.0012962614574057,0.2234534685684392
qwen3_4b_base,P5_kmax,0,down,20,76,1.000997011085026,0.20847184926098222
qwen3_4b_base,P5_kmax,0,down,21,76,1.0014351010659546,0.2076312055533801
qwen3_4b_base,P5_kmax,0,down,22,76,1.0008248134987876,0.26194969685986175
qwen3_4b_base,P5_kmax,0,down,23,76,1.00051682692041,0.2731458908916769
qwen3_4b_base,P5_kmax,0,down,24,76,1.0007603376040286,0.2740373501126221
qwen3_4b_base,P5_kmax,0,down,25,76,1.0006896366020552,0.25825708108783474
qwen3_4b_base,P5_kmax,0,down,26,76,1.0006303532690677,0.2672866893385631
qwen3_4b_base,P5_kmax,0,down,27,76,1.001667617669846,0.2777307008864256
qwen3_4b_base,P5_kmax,0,down,28,76,1.0009510288401358,0.27385739270175746
qwen3_4b_base,P5_kmax,0,down,29,76,1.0005012518249414,0.3239228019712658
qwen3_4b_base,P5_kmax,0,down,30,76,1.0005982944845822,0.3221306668828464
qwen3_4b_base,P5_kmax,0,down,31,76,1.0003434542516458,0.35309521996471
qwen3_4b_base,P5_kmax,0,down,32,76,1.0000613531974583,0.28691568573221293
qwen3_4b_base,P5_kmax,0,down,33,76,1.0003948545414183,0.3646517578684252
qwen3_4b_base,P5_kmax,0,down,34,76,1.000106468725918,0.5497243037379971
qwen3_4b_base,P5_kmax,0,down,35,76,1.000052718491996,0.9598204289701332
qwen3_4b_base,P5_kmax,1,qkv,0,20,1.0035519684919296,0.5648338338514519
qwen3_4b_base,P5_kmax,1,qkv,1,20,1.00072902925036,0.49278369594135246
qwen3_4b_base,P5_kmax,1,qkv,2,20,1.0018595142638043,0.3552152987897244
qwen3_4b_base,P5_kmax,1,qkv,3,20,1.0017161134524755,0.43113490352415174
qwen3_4b_base,P5_kmax,1,qkv,4,20,1.0011045240383583,0.3487069842250176
qwen3_4b_base,P5_kmax,1,qkv,5,20,1.0001309174541286,0.45153278284147996
qwen3_4b_base,P5_kmax,1,qkv,6,20,1.0001187506538254,0.4365987620571026
qwen3_4b_base,P5_kmax,1,qkv,7,20,1.0004007275271969,0.5624232919252431
qwen3_4b_base,P5_kmax,1,qkv,8,20,1.0061382051581091,0.47812488284533305
qwen3_4b_base,P5_kmax,1,qkv,9,20,1.0001959189635967,0.479386578862254
qwen3_4b_base,P5_kmax,1,qkv,10,20,1.0108070588716414,0.5208401372406911
qwen3_4b_base,P5_kmax,1,qkv,11,20,1.0162081897058124,0.5141592640089483
qwen3_4b_base,P5_kmax,1,qkv,12,20,1.0065595823303162,0.5565853567069696
qwen3_4b_base,P5_kmax,1,qkv,13,20,1.0017976358629492,0.5156005781987266
qwen3_4b_base,P5_kmax,1,qkv,14,20,1.0033404921948759,0.5933838951203507
qwen3_4b_base,P5_kmax,1,qkv,15,20,1.0013179895466513,0.6036660126467733
qwen3_4b_base,P5_kmax,1,qkv,16,20,1.0007638382727277,0.5410624655087481
qwen3_4b_base,P5_kmax,1,qkv,17,20,1.0004103561186504,0.5533818873514637
qwen3_4b_base,P5_kmax,1,qkv,18,20,1.0038216899573005,0.603358569921399
qwen3_4b_base,P5_kmax,1,qkv,19,20,1.0030551381496908,0.6128908260201934
qwen3_4b_base,P5_kmax,1,qkv,20,20,1.001300677660119,0.6213876907126022
qwen3_4b_base,P5_kmax,1,qkv,21,20,1.0074836333157329,0.6659949031972916
qwen3_4b_base,P5_kmax,1,qkv,22,20,1.000186384995073,0.6427319088833272
qwen3_4b_base,P5_kmax,1,qkv,23,20,1.0022927638687809,0.6184228281566378
qwen3_4b_base,P5_kmax,1,qkv,24,20,1.0000229954360256,0.6083230150068535
qwen3_4b_base,P5_kmax,1,qkv,25,20,1.000859661733629,0.6513891544278959
qwen3_4b_base,P5_kmax,1,qkv,26,20,1.0002481127705842,0.5969810999853689
qwen3_4b_base,P5_kmax,1,qkv,27,20,1.0004204187525203,0.6308383973758437
qwen3_4b_base,P5_kmax,1,qkv,28,20,1.0000769318418024,0.660090511059927
qwen3_4b_base,P5_kmax,1,qkv,29,20,1.0000399217907707,0.546715008368256
qwen3_4b_base,P5_kmax,1,qkv,30,20,1.0000984689148493,0.6017911133253194
qwen3_4b_base,P5_kmax,1,qkv,31,20,1.000014113656385,0.5726224554194055
qwen3_4b_base,P5_kmax,1,qkv,32,20,1.0000320544956325,0.5862889578256782
qwen3_4b_base,P5_kmax,1,qkv,33,20,1.0001904747433674,0.5146374913665925
qwen3_4b_base,P5_kmax,1,qkv,34,20,1.0001957673393111,0.6067534683652103
qwen3_4b_base,P5_kmax,1,qkv,35,20,1.0647584036104012,0.6364659282954439
qwen3_4b_base,P5_kmax,1,down,0,76,1.0005257443586613,0.24686632489254273
