experiment,model,row,seed,site,layer,round_trip,anchor_residual
32,qwen3_4b_base,hadamard,0,down,19,2.5665445946287946e-07,0.0
32,qwen3_4b_base,hadamard,0,down,20,2.578321414148377e-07,0.0
32,qwen3_4b_base,hadamard,0,down,21,2.569444745859073e-07,0.0
32,qwen3_4b_base,hadamard,0,down,22,2.562470342581946e-07,0.0
32,qwen3_4b_base,hadamard,0,down,23,2.583963123470312e-07,0.0
32,qwen3_4b_base,hadamard,0,down,24,2.5452692398175714e-07,0.0
32,qwen3_4b_base,hadamard,0,down,25,2.575584687747323e-07,0.0
32,qwen3_4b_base,hadamard,0,down,26,2.578934754637885e-07,0.0
32,qwen3_4b_base,hadamard,0,down,27,2.5693927341308154e-07,0.0
32,qwen3_4b_base,hadamard,0,down,28,2.570406820723292e-07,0.0
32,qwen3_4b_base,hadamard,0,down,29,2.562013889928494e-07,0.0
32,qwen3_4b_base,hadamard,0,down,30,2.5595673491807247e-07,0.0
32,qwen3_4b_base,hadamard,0,down,31,2.570055244177638e-07,0.0
32,qwen3_4b_base,hadamard,0,down,32,2.563202201599779e-07,0.0
32,qwen3_4b_base,hadamard,0,down,33,2.569854018474871e-07,0.0
32,qwen3_4b_base,hadamard,0,down,34,2.584513936199073e-07,0.0
32,qwen3_4b_base,hadamard,0,down,35,2.570557171566179e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,0,1.7012176556363556e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,1,1.699633429552705e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,2,1.6757780940679368e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,3,1.693565678806408e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,4,1.7042553679402772e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,5,1.7024053988734522e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,6,1.6980047234937956e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,7,1.6753674003666674e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,8,1.6898529509035143e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,9,1.6968456861832237e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,10,1.689641493385352e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,11,1.6804554547888984e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,12,1.6869151409082406e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,13,1.6753767795307795e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,14,1.7027578280703892e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,15,1.7091812765102077e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,16,1.68520017496121e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,17,1.6859422657944378e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,18,1.6922219003845385e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,19,1.7037707777944888e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,20,1.703374579165029e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,21,1.6814959735711454e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,22,1.6743318553835707e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,23,1.6934930613388133e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,24,1.6808068892260053e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,25,1.6767769750458683e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,26,1.6766595933859207e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,27,1.6904880340007367e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,28,1.6851610951107432e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,29,1.7176833466692187e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,30,1.6871450725375325e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,31,1.6840787964156334e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,32,1.6760394316861493e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,33,1.6868254704149876e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,34,1.6906506061786786e-07,0.0
32,qwen3_4b_base,hadamard,1,qkv,35,1.7091333859298175e-07,0.0
32,qwen3_4b_base,hadamard,1,down,0,2.566833927630796e-07,0.0
32,qwen3_4b_base,hadamard,1,down,1,2.5617154619794746e-07,0.0
32,qwen3_4b_base,hadamard,1,down,2,2.575550013261818e-07,0.0
32,qwen3_4b_base,hadamard,1,down,3,2.576094004780316e-07,0.0
32,qwen3_4b_base,hadamard,1,down,4,2.584392291282711e-07,0.0
32,qwen3_4b_base,hadamard,1,down,5,2.579266720204032e-07,0.0
32,qwen3_4b_base,hadamard,1,down,6,2.571053414612834e-07,0.0
32,qwen3_4b_base,hadamard,1,down,7,2.5612172294131597e-07,0.0
32,qwen3_4b_base,hadamard,1,down,8,2.5763367261788517e-07,0.0
32,qwen3_4b_base,hadamard,1,down,9,2.5662959046712785e-07,0.0
32,qwen3_4b_base,hadamard,1,down,10,2.576214797045395e-07,0.0
32,qwen3_4b_base,hadamard,1,down,11,2.564586623066134e-07,0.0
32,qwen3_4b_base,hadamard,1,down,12,2.5655836566329526e-07,0.0
32,qwen3_4b_base,hadamard,1,down,13,2.565022043654608e-07,0.0
32,qwen3_4b_base,hadamard,1,down,14,2.5673409709270345e-07,0.0
32,qwen3_4b_base,hadamard,1,down,15,2.5698136596474797e-07,0.0
32,qwen3_4b_base,hadamard,1,down,16,2.5695379690660047e-07,0.0
32,qwen3_4b_base,hadamard,1,down,17,2.55209585020566e-07,0.0
32,qwen3_4b_base,hadamard,1,down,18,2.576215649696678e-07,0.0
32,qwen3_4b_base,hadamard,1,down,19,2.5591288022042136e-07,0.0
32,qwen3_4b_base,hadamard,1,down,20,2.571313473254122e-07,0.0
32,qwen3_4b_base,hadamard,1,down,21,2.5651357304923295e-07,0.0
32,qwen3_4b_base,hadamard,1,down,22,2.5563954864082916e-07,0.0
32,qwen3_4b_base,hadamard,1,down,23,2.5671772618807154e-07,0.0
32,qwen3_4b_base,hadamard,1,down,24,2.560448422173067e-07,0.0
32,qwen3_4b_base,hadamard,1,down,25,2.565274712651444e-07,0.0
32,qwen3_4b_base,hadamard,1,down,26,2.5598288289074844e-07,0.0
32,qwen3_4b_base,hadamard,1,down,27,2.57156557381677e-07,0.0
32,qwen3_4b_base,hadamard,1,down,28,2.559329175255698e-07,0.0
32,qwen3_4b_base,hadamard,1,down,29,2.580137845598074e-07,0.0
32,qwen3_4b_base,hadamard,1,down,30,2.584070841749053e-07,0.0
32,qwen3_4b_base,hadamard,1,down,31,2.580219415904139e-07,0.0
32,qwen3_4b_base,hadamard,1,down,32,2.5655162971816026e-07,0.0
32,qwen3_4b_base,hadamard,1,down,33,2.570351398389903e-07,0.0
32,qwen3_4b_base,hadamard,1,down,34,2.5644646939326776e-07,0.0
32,qwen3_4b_base,hadamard,1,down,35,2.5851463192338997e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,0,1.697652578513953e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,1,1.6960240145635908e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,2,1.6791550194739102e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,3,1.684293380321833e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,4,1.679594987535893e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,5,1.6792029100543004e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,6,1.6772358435446222e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,7,1.6854397699717083e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,8,1.6744463948725752e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,9,1.6753045883888262e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,10,1.6982608030957635e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,11,1.6996477825159673e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,12,1.6790056633908534e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,13,1.6845575601109886e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,14,1.668478546434926e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,15,1.6969457306004188e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,16,1.692762623406452e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,17,1.683247461414794e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,18,1.6861308438365086e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,19,1.6907347344385926e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,20,1.711976551632688e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,21,1.6840127159412077e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,22,1.6976426309156523e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,23,1.68395771993346e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,24,1.6724771967346896e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,25,1.7006317420964479e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,26,1.699208240779626e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,27,1.7074191305255226e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,28,1.694654798711781e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,29,1.7007350550102274e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,30,1.7002072638661048e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,31,1.6872901653641748e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,32,1.6974259153812454e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,33,1.684275616753439e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,34,1.6899913646284404e-07,0.0
32,qwen3_4b_base,hadamard,2,qkv,35,1.7012449404774088e-07,0.0
32,qwen3_4b_base,hadamard,2,down,0,2.561192218308861e-07,0.0
32,qwen3_4b_base,hadamard,2,down,1,2.560386462846509e-07,0.0
32,qwen3_4b_base,hadamard,2,down,2,2.5538508907629875e-07,0.0
32,qwen3_4b_base,hadamard,2,down,3,2.5763048938642896e-07,0.0
32,qwen3_4b_base,hadamard,2,down,4,2.5823828764259815e-07,0.0
32,qwen3_4b_base,hadamard,2,down,5,2.57684376947509e-07,0.0
32,qwen3_4b_base,hadamard,2,down,6,2.5638112788328726e-07,0.0
32,qwen3_4b_base,hadamard,2,down,7,2.561053804583935e-07,0.0
32,qwen3_4b_base,hadamard,2,down,8,2.5674737003100745e-07,0.0
32,qwen3_4b_base,hadamard,2,down,9,2.5498621880615246e-07,0.0
32,qwen3_4b_base,hadamard,2,down,10,2.5796663294386235e-07,0.0
32,qwen3_4b_base,hadamard,2,down,11,2.568948502812418e-07,0.0
32,qwen3_4b_base,hadamard,2,down,12,2.561814937962481e-07,0.0
32,qwen3_4b_base,hadamard,2,down,13,2.5753223553692806e-07,0.0
32,qwen3_4b_base,hadamard,2,down,14,2.560457801337179e-07,0.0
32,qwen3_4b_base,hadamard,2,down,15,2.5811553427956824e-07,0.0
32,qwen3_4b_base,hadamard,2,down,16,2.5861848484964867e-07,0.0
32,qwen3_4b_base,hadamard,2,down,17,2.560517486926983e-07,0.0
32,qwen3_4b_base,hadamard,2,down,18,2.5612479248593445e-07,0.0
32,qwen3_4b_base,hadamard,2,down,19,2.575517044078879e-07,0.0
32,qwen3_4b_base,hadamard,2,down,20,2.558109315486945e-07,0.0
32,qwen3_4b_base,hadamard,2,down,21,2.5707930717544514e-07,0.0
32,qwen3_4b_base,hadamard,2,down,22,2.5576019879736123e-07,0.0
32,qwen3_4b_base,hadamard,2,down,23,2.5827162630776e-07,0.0
32,qwen3_4b_base,hadamard,2,down,24,2.568323793639138e-07,0.0
32,qwen3_4b_base,hadamard,2,down,25,2.565333261372871e-07,0.0
32,qwen3_4b_base,hadamard,2,down,26,2.580404441232531e-07,0.0
32,qwen3_4b_base,hadamard,2,down,27,2.5749156407073315e-07,0.0
32,qwen3_4b_base,hadamard,2,down,28,2.5715905849210685e-07,0.0
32,qwen3_4b_base,hadamard,2,down,29,2.5766826183826197e-07,0.0
32,qwen3_4b_base,hadamard,2,down,30,2.5695032945804996e-07,0.0
32,qwen3_4b_base,hadamard,2,down,31,2.5857031005216413e-07,0.0
32,qwen3_4b_base,hadamard,2,down,32,2.578363478278334e-07,0.0
32,qwen3_4b_base,hadamard,2,down,33,2.5721683982737886e-07,0.0
32,qwen3_4b_base,hadamard,2,down,34,2.5690891902740987e-07,0.0
32,qwen3_4b_base,hadamard,2,down,35,2.5681254101073137e-07,0.0
32,qwen3_4b_base,S1,0,qkv,0,1.1802270449834396e-07,9.128534372848662e-08
32,qwen3_4b_base,S1,0,qkv,1,1.174076942334068e-07,9.123782973574635e-08
32,qwen3_4b_base,S1,0,qkv,2,1.1651198406070762e-07,9.183442983839996e-08
32,qwen3_4b_base,S1,0,qkv,3,1.1728938176247539e-07,9.112532239896609e-08
32,qwen3_4b_base,S1,0,qkv,4,1.1753672879422083e-07,9.183852256455793e-08
32,qwen3_4b_base,S1,0,qkv,5,1.1693381907207367e-07,9.176072524041956e-08
32,qwen3_4b_base,S1,0,qkv,6,1.1667252408642526e-07,9.206439699482871e-08
32,qwen3_4b_base,S1,0,qkv,7,1.171708134961591e-07,9.103841591695527e-08
32,qwen3_4b_base,S1,0,qkv,8,1.1779785324961267e-07,9.150942759106329e-08
32,qwen3_4b_base,S1,0,qkv,9,1.1678191214059552e-07,9.208098106228135e-08
32,qwen3_4b_base,S1,0,qkv,10,1.1685276746220552e-07,9.215673202334074e-08
32,qwen3_4b_base,S1,0,qkv,11,1.1824286616501922e-07,9.132939027267639e-08
32,qwen3_4b_base,S1,0,qkv,12,1.1793169107932044e-07,9.15521596311919e-08
32,qwen3_4b_base,S1,0,qkv,13,1.1667993504715923e-07,9.150330271268103e-08
32,qwen3_4b_base,S1,0,qkv,14,1.1701281721343548e-07,9.139884582509694e-08
32,qwen3_4b_base,S1,0,qkv,15,1.1774590547020125e-07,9.164978109765798e-08
32,qwen3_4b_base,S1,0,qkv,16,1.1642683972468149e-07,9.127822409027431e-08
32,qwen3_4b_base,S1,0,qkv,17,1.1761476059746201e-07,9.178032200907182e-08
32,qwen3_4b_base,S1,0,qkv,18,1.1639505714811094e-07,9.181216853448859e-08
32,qwen3_4b_base,S1,0,qkv,19,1.1831967583475489e-07,9.166245718006394e-08
32,qwen3_4b_base,S1,0,qkv,20,1.1602165272961429e-07,9.142989654264966e-08
32,qwen3_4b_base,S1,0,qkv,21,1.1578935499301224e-07,9.14609259439203e-08
32,qwen3_4b_base,S1,0,qkv,22,1.1605902727751527e-07,9.201239237199843e-08
32,qwen3_4b_base,S1,0,qkv,23,1.174277031168458e-07,9.170886983156379e-08
32,qwen3_4b_base,S1,0,qkv,24,1.180315791771136e-07,9.163991165905827e-08
32,qwen3_4b_base,S1,0,qkv,25,1.1594810445103576e-07,9.15773128440378e-08
32,qwen3_4b_base,S1,0,qkv,26,1.1680204892172696e-07,3.639313561620838e-08
32,qwen3_4b_base,S1,0,qkv,27,1.1656439369289728e-07,9.174249271381996e-08
32,qwen3_4b_base,S1,0,qkv,28,1.1739697924895154e-07,9.157982105989504e-08
32,qwen3_4b_base,S1,0,qkv,29,1.1709801128745312e-07,9.218515373277114e-08
32,qwen3_4b_base,S1,0,qkv,30,1.1699327018277472e-07,9.170234704924951e-08
32,qwen3_4b_base,S1,0,qkv,31,1.174312060925331e-07,9.147677815235511e-08
32,qwen3_4b_base,S1,0,qkv,32,1.1778986674926273e-07,9.145284707301471e-08
32,qwen3_4b_base,S1,0,qkv,33,1.177205248836799e-07,9.126963362859897e-08
32,qwen3_4b_base,S1,0,qkv,34,1.162433491685988e-07,9.150068080998608e-08
32,qwen3_4b_base,S1,0,qkv,35,1.1682030276460864e-07,9.119541033442147e-08
32,qwen3_4b_base,S1,0,down,0,1.1719534143139754e-07,9.192295635784831e-08
32,qwen3_4b_base,S1,0,down,1,1.168599936818282e-07,9.181719917705777e-08
32,qwen3_4b_base,S1,0,down,2,1.1660974763572085e-07,9.181763260812659e-08
32,qwen3_4b_base,S1,0,down,3,1.166411607300688e-07,9.191231242766662e-08
32,qwen3_4b_base,S1,0,down,4,1.1742200456410501e-07,9.181257354384798e-08
32,qwen3_4b_base,S1,0,down,5,1.1684963396874082e-07,9.201910700085136e-08
32,qwen3_4b_base,S1,0,down,6,1.1731118831903586e-07,9.180848081769e-08
32,qwen3_4b_base,S1,0,down,7,1.1738829641672055e-07,9.171506576421962e-08
32,qwen3_4b_base,S1,0,down,8,1.1700149826765482e-07,9.187511551544958e-08
32,qwen3_4b_base,S1,0,down,9,1.1685892786772456e-07,9.185097837871581e-08
32,qwen3_4b_base,S1,0,down,10,1.172592476450518e-07,9.189529492914517e-08
32,qwen3_4b_base,S1,0,down,11,1.1687011891581278e-07,9.176002890853852e-08
32,qwen3_4b_base,S1,0,down,12,1.1730477922355931e-07,9.190695493543899e-08
32,qwen3_4b_base,S1,0,down,13,1.1681543554686868e-07,9.197235328883835e-08
32,qwen3_4b_base,S1,0,down,14,1.1838265834285266e-07,9.17405245104419e-08
32,qwen3_4b_base,S1,0,down,15,1.1749786921200212e-07,9.190068794850959e-08
32,qwen3_4b_base,S1,0,down,16,1.1713819247916035e-07,9.193682615205034e-08
32,qwen3_4b_base,S1,0,down,17,1.1736032945464103e-07,9.165668046762221e-08
32,qwen3_4b_base,S1,0,down,18,1.1746953987312736e-07,9.193060890311244e-08
32,qwen3_4b_base,S1,0,down,19,1.1757855844507503e-07,9.17813309797566e-08
32,qwen3_4b_base,S1,0,down,20,1.1756404916241081e-07,9.179239413015239e-08
32,qwen3_4b_base,S1,0,down,21,1.1724854687145125e-07,9.173414383667478e-08
32,qwen3_4b_base,S1,0,down,22,1.1712661773799482e-07,9.192640249011674e-08
32,qwen3_4b_base,S1,0,down,23,1.1680354816689942e-07,9.179441207152195e-08
32,qwen3_4b_base,S1,0,down,24,1.1729782301017622e-07,9.177023230222403e-08
32,qwen3_4b_base,S1,0,down,25,1.1716014824969534e-07,9.183781202182217e-08
32,qwen3_4b_base,S1,0,down,26,1.1705133573514104e-07,9.166141978766973e-08
32,qwen3_4b_base,S1,0,down,27,1.1737998306671216e-07,9.193554006969862e-08
32,qwen3_4b_base,S1,0,down,28,1.1783534148435137e-07,9.182352300740604e-08
32,qwen3_4b_base,S1,0,down,29,1.1738416816342578e-07,9.18257754278784e-08
32,qwen3_4b_base,S1,0,down,30,1.1755918194467085e-07,9.18001177296901e-08
32,qwen3_4b_base,S1,0,down,31,1.1745752459546566e-07,9.204899953374479e-08
32,qwen3_4b_base,S1,0,down,32,1.1719721726421994e-07,9.186445026898582e-08
32,qwen3_4b_base,S1,0,down,33,1.1785708409206563e-07,9.186928195958899e-08
32,qwen3_4b_base,S1,0,down,34,1.17109493658063e-07,9.17680580414526e-08
32,qwen3_4b_base,S1,0,down,35,1.1773935426617754e-07,9.180720894619299e-08
32,qwen3_4b_base,S1,1,qkv,0,1.1832631230390689e-07,9.128534372848662e-08
32,qwen3_4b_base,S1,1,qkv,1,1.1776321429124437e-07,9.123782973574635e-08
32,qwen3_4b_base,S1,1,qkv,2,1.168489660585692e-07,9.18344227329726e-08
32,qwen3_4b_base,S1,1,qkv,3,1.1654081788492476e-07,9.112532239896609e-08
32,qwen3_4b_base,S1,1,qkv,4,1.1667982136032151e-07,9.183852256455793e-08
32,qwen3_4b_base,S1,1,qkv,5,1.1708009139965725e-07,9.176072524041956e-08
32,qwen3_4b_base,S1,1,qkv,6,1.162183949077189e-07,9.206439699482871e-08
32,qwen3_4b_base,S1,1,qkv,7,1.1701548885412194e-07,9.103840881152792e-08
32,qwen3_4b_base,S1,1,qkv,8,1.1696059942778447e-07,9.150942048563593e-08
32,qwen3_4b_base,S1,1,qkv,9,1.1836780799967528e-07,9.208098106228135e-08
32,qwen3_4b_base,S1,1,qkv,10,1.1785697040522791e-07,9.215672491791338e-08
32,qwen3_4b_base,S1,1,qkv,11,1.1807500754912326e-07,9.132939027267639e-08
32,qwen3_4b_base,S1,1,qkv,12,1.1645045816521815e-07,9.15521596311919e-08
32,qwen3_4b_base,S1,1,qkv,13,1.173540340460022e-07,9.150330271268103e-08
32,qwen3_4b_base,S1,1,qkv,14,1.1751087924949388e-07,9.139884582509694e-08
32,qwen3_4b_base,S1,1,qkv,15,1.1656482001853874e-07,9.164978109765798e-08
32,qwen3_4b_base,S1,1,qkv,16,1.1797252597034458e-07,9.127822409027431e-08
32,qwen3_4b_base,S1,1,qkv,17,1.1797950350000974e-07,9.178032200907182e-08
32,qwen3_4b_base,S1,1,qkv,18,1.1745993333533988e-07,9.181216853448859e-08
32,qwen3_4b_base,S1,1,qkv,19,1.1818666934004796e-07,9.166245718006394e-08
32,qwen3_4b_base,S1,1,qkv,20,1.1737809302303504e-07,9.142989654264966e-08
32,qwen3_4b_base,S1,1,qkv,21,1.1832818103130194e-07,9.14609259439203e-08
32,qwen3_4b_base,S1,1,qkv,22,1.1654593379262224e-07,9.201239237199843e-08
32,qwen3_4b_base,S1,1,qkv,23,1.1768703700454353e-07,9.170886983156379e-08
32,qwen3_4b_base,S1,1,qkv,24,1.1689017043181593e-07,9.163991165905827e-08
32,qwen3_4b_base,S1,1,qkv,25,1.1738342209355324e-07,9.15773128440378e-08
32,qwen3_4b_base,S1,1,qkv,26,1.1698915614033467e-07,3.6393132063494704e-08
32,qwen3_4b_base,S1,1,qkv,27,1.1767437513299228e-07,9.174249271381996e-08
32,qwen3_4b_base,S1,1,qkv,28,1.1744393901835792e-07,9.157982105989504e-08
32,qwen3_4b_base,S1,1,qkv,29,1.176906607724959e-07,9.21851608381985e-08
32,qwen3_4b_base,S1,1,qkv,30,1.1624607054727676e-07,9.170234704924951e-08
32,qwen3_4b_base,S1,1,qkv,31,1.1643423647456075e-07,9.147677104692775e-08
32,qwen3_4b_base,S1,1,qkv,32,1.1802494981338896e-07,9.145284707301471e-08
32,qwen3_4b_base,S1,1,qkv,33,1.1739723504433641e-07,9.126962652317161e-08
32,qwen3_4b_base,S1,1,qkv,34,1.1542110200934985e-07,9.150068080998608e-08
32,qwen3_4b_base,S1,1,qkv,35,1.1727549065199128e-07,9.119541033442147e-08
32,qwen3_4b_base,S1,1,down,0,1.166769081351049e-07,9.192295635784831e-08
32,qwen3_4b_base,S1,1,down,1,1.1700762314603708e-07,9.181719917705777e-08
32,qwen3_4b_base,S1,1,down,2,1.1693558832348572e-07,9.181763260812659e-08
32,qwen3_4b_base,S1,1,down,3,1.1743647831963244e-07,9.191231242766662e-08
32,qwen3_4b_base,S1,1,down,4,1.1686477563443987e-07,9.181258064927533e-08
32,qwen3_4b_base,S1,1,down,5,1.1677120426156762e-07,9.201910700085136e-08
32,qwen3_4b_base,S1,1,down,6,1.1716225856162055e-07,9.180848081769e-08
32,qwen3_4b_base,S1,1,down,7,1.1742950789539464e-07,9.171506576421962e-08
32,qwen3_4b_base,S1,1,down,8,1.1736391059002926e-07,9.187511551544958e-08
32,qwen3_4b_base,S1,1,down,9,1.1715279413238022e-07,9.185098548414317e-08
32,qwen3_4b_base,S1,1,down,10,1.1745523664785651e-07,9.189529492914517e-08
