model,row,seed,chunk,source_row,old_nll,replay_nll,float32_bit_identical,per_token_mean_difference,source_sha256
qwen3_4b_base,Q1_asym,2,14,Q1_pq,2.1728873252868652,2.1728873252868652,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,15,Q1_pq,2.311021327972412,2.311021327972412,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,16,Q1_pq,2.413262128829956,2.413262128829956,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,17,Q1_pq,2.2397379875183105,2.2397379875183105,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,18,Q1_pq,2.0180411338806152,2.0180411338806152,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,19,Q1_pq,1.8689988851547241,1.8689988851547241,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,20,Q1_pq,2.032240867614746,2.032240867614746,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,21,Q1_pq,2.303344488143921,2.303344488143921,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,22,Q1_pq,2.0519840717315674,2.0519840717315674,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,23,Q1_pq,2.2052459716796875,2.2052459716796875,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,24,Q1_pq,2.1571171283721924,2.1571171283721924,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,25,Q1_pq,2.2461977005004883,2.2461977005004883,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,26,Q1_pq,2.3212194442749023,2.3212194442749023,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,27,Q1_pq,2.5188686847686768,2.5188686847686768,True,4.76837158203125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,28,Q1_pq,2.2634012699127197,2.2634012699127197,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,29,Q1_pq,1.8842449188232422,1.8842449188232422,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,30,Q1_pq,1.8372246026992798,1.8372246026992798,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,31,Q1_pq,1.7446988821029663,1.7446988821029663,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,32,Q1_pq,1.5506566762924194,1.5506566762924194,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,33,Q1_pq,2.006859302520752,2.006859302520752,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,34,Q1_pq,1.9063916206359863,1.9063916206359863,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,35,Q1_pq,2.021488666534424,2.021488666534424,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,36,Q1_pq,1.6405376195907593,1.6405376195907593,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,37,Q1_pq,1.454228162765503,1.454228162765503,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,38,Q1_pq,1.5868053436279297,1.5868053436279297,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,39,Q1_pq,1.3941476345062256,1.3941476345062256,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,40,Q1_pq,1.6142332553863525,1.6142332553863525,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,41,Q1_pq,1.991808295249939,1.991808295249939,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,42,Q1_pq,2.438438892364502,2.438438892364502,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,43,Q1_pq,2.6612091064453125,2.6612091064453125,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,44,Q1_pq,2.5664026737213135,2.5664026737213135,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,45,Q1_pq,2.3243331909179688,2.3243331909179688,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,46,Q1_pq,2.2762069702148438,2.2762069702148438,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,47,Q1_pq,2.3794939517974854,2.3794939517974854,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,48,Q1_pq,2.3933372497558594,2.3933372497558594,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,49,Q1_pq,1.974307894706726,1.974307894706726,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,50,Q1_pq,2.2515859603881836,2.2515859603881836,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,51,Q1_pq,1.9323168992996216,1.9323168992996216,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,52,Q1_pq,1.8689929246902466,1.8689929246902466,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,53,Q1_pq,1.789132833480835,1.789132833480835,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,54,Q1_pq,1.6611850261688232,1.6611850261688232,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,55,Q1_pq,1.838598608970642,1.838598608970642,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,56,Q1_pq,1.6195377111434937,1.6195377111434937,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,57,Q1_pq,1.540938377380371,1.540938377380371,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,58,Q1_pq,1.8878735303878784,1.8878735303878784,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,59,Q1_pq,1.843690276145935,1.843690276145935,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,60,Q1_pq,2.1061079502105713,2.1061079502105713,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,61,Q1_pq,2.2812390327453613,2.2812390327453613,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,62,Q1_pq,2.363978147506714,2.363978147506714,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_asym,2,63,Q1_pq,2.610330104827881,2.610330104827881,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,0,Q1_hadamard,1.831339716911316,1.831339716911316,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,1,Q1_hadamard,2.284534215927124,2.284534215927124,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,2,Q1_hadamard,2.4742400646209717,2.4742400646209717,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,3,Q1_hadamard,2.2225632667541504,2.2225632667541504,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,4,Q1_hadamard,1.972999930381775,1.972999930381775,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,5,Q1_hadamard,1.553396224975586,1.553396224975586,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,6,Q1_hadamard,1.3104242086410522,1.3104242086410522,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,7,Q1_hadamard,1.9017430543899536,1.9017430543899536,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,8,Q1_hadamard,2.1277084350585938,2.1277084350585938,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,9,Q1_hadamard,2.225250005722046,2.225250005722046,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,10,Q1_hadamard,2.089627504348755,2.089627504348755,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,11,Q1_hadamard,2.137439250946045,2.137439250946045,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,12,Q1_hadamard,2.124936580657959,2.124936580657959,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,13,Q1_hadamard,2.2753024101257324,2.2753024101257324,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,14,Q1_hadamard,2.1969707012176514,2.1969707012176514,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,15,Q1_hadamard,2.3106276988983154,2.3106276988983154,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,16,Q1_hadamard,2.4289629459381104,2.4289629459381104,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,17,Q1_hadamard,2.266648054122925,2.266648054122925,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,18,Q1_hadamard,2.0448756217956543,2.0448756217956543,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,19,Q1_hadamard,1.8815151453018188,1.8815151453018188,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,20,Q1_hadamard,2.0622825622558594,2.0622825622558594,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,21,Q1_hadamard,2.3081367015838623,2.3081367015838623,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,22,Q1_hadamard,2.057032346725464,2.057032346725464,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,23,Q1_hadamard,2.2123777866363525,2.2123777866363525,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,24,Q1_hadamard,2.181788921356201,2.181788921356201,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,25,Q1_hadamard,2.2752914428710938,2.2752914428710938,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,26,Q1_hadamard,2.3537096977233887,2.3537096977233887,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,27,Q1_hadamard,2.549245834350586,2.549245834350586,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,28,Q1_hadamard,2.320746421813965,2.320746421813965,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,29,Q1_hadamard,1.9207111597061157,1.9207111597061157,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,30,Q1_hadamard,1.856520652770996,1.856520652770996,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,31,Q1_hadamard,1.7676472663879395,1.7676472663879395,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,32,Q1_hadamard,1.5740594863891602,1.5740594863891602,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,33,Q1_hadamard,2.0494558811187744,2.0494558811187744,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,34,Q1_hadamard,1.9280930757522583,1.9280930757522583,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,35,Q1_hadamard,2.0479555130004883,2.0479555130004883,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,36,Q1_hadamard,1.6672266721725464,1.6672266721725464,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,37,Q1_hadamard,1.496338129043579,1.496338129043579,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,38,Q1_hadamard,1.6209689378738403,1.6209689378738403,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,39,Q1_hadamard,1.4220045804977417,1.4220045804977417,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,40,Q1_hadamard,1.6439213752746582,1.6439213752746582,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,41,Q1_hadamard,2.011658191680908,2.011658191680908,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,42,Q1_hadamard,2.4566762447357178,2.4566762447357178,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,43,Q1_hadamard,2.6863558292388916,2.6863558292388916,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,44,Q1_hadamard,2.5798888206481934,2.5798888206481934,True,-4.76837158203125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,45,Q1_hadamard,2.359757661819458,2.359757661819458,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,46,Q1_hadamard,2.3026013374328613,2.3026013374328613,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,47,Q1_hadamard,2.4179601669311523,2.4179601669311523,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,48,Q1_hadamard,2.411714792251587,2.411714792251587,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,49,Q1_hadamard,1.982957363128662,1.982957363128662,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,50,Q1_hadamard,2.2791357040405273,2.2791357040405273,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,51,Q1_hadamard,1.9409154653549194,1.9409154653549194,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,52,Q1_hadamard,1.8880432844161987,1.8880432844161987,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,53,Q1_hadamard,1.8043464422225952,1.8043464422225952,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,54,Q1_hadamard,1.6851277351379395,1.6851277351379395,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,55,Q1_hadamard,1.8627164363861084,1.8627164363861084,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,56,Q1_hadamard,1.6374893188476562,1.6374893188476562,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,57,Q1_hadamard,1.569522738456726,1.569522738456726,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,58,Q1_hadamard,1.9000236988067627,1.9000236988067627,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,59,Q1_hadamard,1.8675700426101685,1.8675700426101685,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,60,Q1_hadamard,2.1337428092956543,2.1337428092956543,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,61,Q1_hadamard,2.29760479927063,2.29760479927063,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,62,Q1_hadamard,2.3886122703552246,2.3886122703552246,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,0,63,Q1_hadamard,2.6482198238372803,2.6482198238372803,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,0,Q1_hadamard,1.8148627281188965,1.8148627281188965,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,1,Q1_hadamard,2.288668632507324,2.288668632507324,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,2,Q1_hadamard,2.4936234951019287,2.4936234951019287,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,3,Q1_hadamard,2.217733383178711,2.217733383178711,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,4,Q1_hadamard,1.9872372150421143,1.9872372150421143,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,5,Q1_hadamard,1.530600905418396,1.530600905418396,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,6,Q1_hadamard,1.3375868797302246,1.3375868797302246,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,7,Q1_hadamard,1.911481261253357,1.911481261253357,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,8,Q1_hadamard,2.1378836631774902,2.1378836631774902,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,9,Q1_hadamard,2.217586040496826,2.217586040496826,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,10,Q1_hadamard,2.0846917629241943,2.0846917629241943,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,11,Q1_hadamard,2.1378791332244873,2.1378791332244873,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,12,Q1_hadamard,2.1211347579956055,2.1211347579956055,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,13,Q1_hadamard,2.267927885055542,2.267927885055542,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,14,Q1_hadamard,2.1820123195648193,2.1820123195648193,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,15,Q1_hadamard,2.317082643508911,2.317082643508911,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,16,Q1_hadamard,2.4305927753448486,2.4305927753448486,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,17,Q1_hadamard,2.256755828857422,2.256755828857422,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,18,Q1_hadamard,2.045637369155884,2.045637369155884,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,19,Q1_hadamard,1.8837690353393555,1.8837690353393555,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,20,Q1_hadamard,2.063873767852783,2.063873767852783,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,21,Q1_hadamard,2.3363053798675537,2.3363053798675537,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,22,Q1_hadamard,2.061347484588623,2.061347484588623,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,23,Q1_hadamard,2.188100814819336,2.188100814819336,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,24,Q1_hadamard,2.1930086612701416,2.1930086612701416,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,25,Q1_hadamard,2.2683591842651367,2.2683591842651367,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,26,Q1_hadamard,2.35341477394104,2.35341477394104,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,27,Q1_hadamard,2.5374157428741455,2.5374157428741455,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,28,Q1_hadamard,2.301086187362671,2.301086187362671,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,29,Q1_hadamard,1.9172831773757935,1.9172831773757935,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
