layer,expert,module,routed_tokens,pooled_hessian,relative_weight_error,hessian_diag_max_over_median
41,94,down,46,True,0.096988745033741,1.0814377026805926
41,95,down,509,True,0.0969429463148117,1.0814377026805926
41,96,down,4,True,0.09711843729019165,1.0814377026805926
41,97,down,36622,False,0.1116766482591629,1.8330012628855952
41,98,down,4,True,0.09694916009902954,1.0814377026805926
41,99,down,18403,False,0.11826398968696594,2.3437830165156326
41,100,down,30490,False,0.1111380010843277,1.3910979392235692
41,101,down,7,True,0.09692999720573425,1.0814377026805926
41,102,down,6476,False,0.11092254519462585,1.455750721891956
41,103,down,74922,False,0.10873592644929886,1.61773425999737
41,104,down,6,True,0.09691984951496124,1.0814377026805926
41,105,down,2262,False,0.12474007904529572,2.223171825596888
41,106,down,47646,False,0.10507580637931824,1.4910308976424074
41,107,down,2,True,0.09709469974040985,1.0814377026805926
41,108,down,992,False,0.13245435059070587,5.575817100241398
41,109,down,2453,False,0.12428856641054153,1.9455297783830525
41,110,down,14,True,0.09690875560045242,1.0814377026805926
41,111,down,63,True,0.0970120057463646,1.0814377026805926
41,112,down,53817,False,0.10618626326322556,1.5607799221737717
41,113,down,1170,False,0.13619843125343323,1.7573697135676865
41,114,down,162,True,0.0968269631266594,1.0814377026805926
41,115,down,10747,False,0.11400946229696274,1.3474876514945024
41,116,down,898,False,0.14257368445396423,1.4388100545350855
41,117,down,18390,False,0.10703542083501816,1.47545549602203
41,118,down,6751,False,0.10882346332073212,1.1228312278511323
41,119,down,74,True,0.09692544490098953,1.0814377026805926
41,120,down,2664,False,0.11673833429813385,1.3422088953362625
41,121,down,90888,False,0.10906455665826797,1.4706564427143396
41,122,down,22693,False,0.11259881407022476,1.2615140610269995
41,123,down,6986,False,0.11781137436628342,2.894762830708969
41,124,down,1786,False,0.13198716938495636,2.004675811514746
41,125,down,0,True,0.09699222445487976,1.0814377026805926
41,126,down,16586,False,0.11034645140171051,1.4124009901173336
41,127,down,319,True,0.09691361337900162,1.0814377026805926
42,0,gate_up,16,True,0.10846763849258423,6.177202569634576
42,1,gate_up,58,True,0.1084466204047203,6.177202569634576
42,2,gate_up,22711,False,0.11234280467033386,6.621001690417053
42,3,gate_up,62090,False,0.11022303253412247,5.774288633467938
42,4,gate_up,23473,False,0.11177503317594528,5.787900725741776
42,5,gate_up,18308,False,0.112581267952919,5.993951179975904
42,6,gate_up,4287,False,0.11908748745918274,6.654753668226922
42,7,gate_up,10005,False,0.115241140127182,6.043873374452069
42,8,gate_up,31462,False,0.11160686612129211,7.796113842189047
42,9,gate_up,6298,False,0.11890586465597153,7.191268331593612
42,10,gate_up,3959,False,0.1270889788866043,5.521372520788819
42,11,gate_up,0,True,0.10838186740875244,6.177202569634576
42,12,gate_up,33049,False,0.11182865500450134,5.937323733106258
42,13,gate_up,7,True,0.108476422727108,6.177202569634576
42,14,gate_up,40963,False,0.11102595180273056,5.993667263511977
42,15,gate_up,0,True,0.10851603001356125,6.177202569634576
42,16,gate_up,98207,False,0.10951458662748337,6.497999323127313
42,17,gate_up,26616,False,0.11156976222991943,6.011696759456621
42,18,gate_up,46522,False,0.11112482100725174,5.852952537266336
42,19,gate_up,4769,False,0.12170638889074326,5.557132602982202
42,20,gate_up,8683,False,0.11649921536445618,9.460235818443657
42,21,gate_up,23361,False,0.11180546134710312,5.597317056292564
42,22,gate_up,37576,False,0.11167098581790924,6.013861859752746
