model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
llama32_3b,q_input,7,19,1.7568821033572852,0.004317353028984637,0.3466229329822699,0.18393390314311373
llama32_3b,q_input,7,20,1.6701982823012465,0.004104336653733791,0.35072726963600376,0.22096620487784838
llama32_3b,q_input,7,21,1.6207342600446915,0.003982784020289,0.35471005365629277,0.17543507955780657
llama32_3b,q_input,7,22,1.593497487970757,0.003915852516923774,0.3586259061732165,0.20918463094637496
llama32_3b,q_input,7,23,1.4926932511300606,0.0036681367046748964,0.36229404287789135,0.19096624009703558
llama32_3b,q_input,7,24,1.4666447435596566,0.0036041252363784703,0.3658981681142699,0.21882701150309644
llama32_3b,q_input,8,1,92.46698824721523,0.18136896742425568,0.18136896742425568,0.0004250081016131866
llama32_3b,q_input,8,2,12.342559204530506,0.0242092584686931,0.20557822589294877,0.014189709994772842
llama32_3b,q_input,8,3,10.167513129608594,0.01994302391097084,0.2255212498039196,0.02495809779650386
llama32_3b,q_input,8,4,8.079798869881198,0.015848085958073306,0.24136933576199293,0.022746849104577426
llama32_3b,q_input,8,5,7.419718335395732,0.014553373896765465,0.2559227096587584,0.026386899727969922
llama32_3b,q_input,8,6,6.290429071353006,0.012338334436464937,0.26826104409522333,0.06405492855788385
llama32_3b,q_input,8,7,5.8864260961430785,0.011545904577559498,0.2798069486727828,0.04275323025077951
llama32_3b,q_input,8,8,5.357620776109521,0.010508681708285093,0.2903156303810679,0.060756414271277155
llama32_3b,q_input,8,9,4.553846020184672,0.00893212124830749,0.29924775162937545,0.07830462945654622
llama32_3b,q_input,8,10,4.349385157039579,0.00853108238751801,0.30777883401689343,0.10966563812630009
llama32_3b,q_input,8,11,4.203690895275619,0.008245311018549858,0.3160241450354433,0.09784085251648957
llama32_3b,q_input,8,12,3.882507288485152,0.007615326845588115,0.32363947188103137,0.11449645775192273
llama32_3b,q_input,8,13,3.5932527827330776,0.007047969867432755,0.33068744174846415,0.11019096370068798
llama32_3b,q_input,8,14,3.567980718411142,0.006998400088015971,0.3376858418364801,0.07467458820478755
llama32_3b,q_input,8,15,3.398985350396139,0.006666924866670841,0.3443527667031509,0.09911462267722614
llama32_3b,q_input,8,16,3.3323688949298407,0.006536260313078113,0.3508890270162291,0.15006473349821695
llama32_3b,q_input,8,17,3.0413634107469516,0.005965468885980501,0.35685449590220963,0.16029232695967738
llama32_3b,q_input,8,18,2.8841574780866157,0.005657118000761408,0.362511613902971,0.13492667582286075
llama32_3b,q_input,8,19,2.745754817253098,0.005385648710369542,0.36789726261334055,0.1289415920243725
llama32_3b,q_input,8,20,2.590585355968708,0.005081292252974322,0.3729785548663148,0.1412456199484547
llama32_3b,q_input,8,21,2.490502592746813,0.004884985357220442,0.3778635402235353,0.17975499500547015
llama32_3b,q_input,8,22,2.3786542892296083,0.004665600994199609,0.3825291412177349,0.22111247451961638
llama32_3b,q_input,8,23,2.289156586823289,0.004490056119428949,0.38701919733716383,0.19241949444978373
llama32_3b,q_input,8,24,1.9959671143526947,0.003914980918109678,0.3909341782552735,0.2416885502286836
llama32_3b,q_input,9,1,92.75190299640315,0.18201050040613234,0.18201050040613234,0.00015890667822236697
llama32_3b,q_input,9,2,12.236387267206938,0.02401191671241428,0.20602241711854663,0.010078072002222443
llama32_3b,q_input,9,3,10.127314016676404,0.019873204024900618,0.22589562114344724,0.015826611927809955
llama32_3b,q_input,9,4,7.719363501505781,0.015147993392441623,0.24104361453588888,0.036171839993861754
llama32_3b,q_input,9,5,7.0108852215972295,0.013757720178769316,0.25480133471465816,0.031025811804741378
llama32_3b,q_input,9,6,6.266021272172198,0.012296046015872676,0.26709738073053085,0.03793486853937713
llama32_3b,q_input,9,7,6.037153732399807,0.011846930751441834,0.27894431148197263,0.038108688187038504
llama32_3b,q_input,9,8,5.508217012414599,0.010808978601916458,0.2897532900838891,0.044076812688892145
llama32_3b,q_input,9,9,4.859788936618458,0.0095365441316758,0.299289834215565,0.054397037374797175
llama32_3b,q_input,9,10,4.516999902432379,0.008863876492194995,0.30815371070775993,0.05479955482333577
llama32_3b,q_input,9,11,4.280269246075353,0.008399331142363353,0.3165530418501233,0.06116238031038198
llama32_3b,q_input,9,12,4.07418565006807,0.007994925656082008,0.3245479675062053,0.07369829749864956
llama32_3b,q_input,9,13,3.681215244790691,0.0072237852503470425,0.3317717527565524,0.06971113056662885
llama32_3b,q_input,9,14,3.6581208613963736,0.007178466284995638,0.338950219041548,0.0782434283208281
llama32_3b,q_input,9,15,3.560332903939321,0.006986573348080458,0.34593679238962843,0.08138870961919852
llama32_3b,q_input,9,16,3.393434320573226,0.006659062065894521,0.352595854455523,0.07749871008724919
llama32_3b,q_input,9,17,3.2051603472704318,0.006289605062994848,0.35888545951851775,0.08178853629137733
llama32_3b,q_input,9,18,3.1040334966005108,0.006091160092052933,0.36497661961057076,0.11773670631222083
llama32_3b,q_input,9,19,2.867610761659477,0.00562721898783998,0.3706038385984108,0.12533574714973375
llama32_3b,q_input,9,20,2.676783935735302,0.0052527524275288685,0.37585659102593966,0.15257337021758496
llama32_3b,q_input,9,21,2.5688611826699517,0.005040971605183977,0.3808975626311236,0.13697532633126788
llama32_3b,q_input,9,22,2.3624254456724607,0.004635875099572883,0.3855334377306965,0.14864673766394068
llama32_3b,q_input,9,23,2.2765181424837144,0.004467296011308447,0.39000073374200495,0.17999321840053162
