experiment,model,row,seed,site,layer,round_trip,anchor_residual
32,llama32_3b,S4,0,qkv,15,1.1586421777565192e-07,9.955968494068657e-08
32,llama32_3b,S4,0,qkv,16,1.1564010549136583e-07,4.823499466510839e-08
32,llama32_3b,S4,0,qkv,17,1.1803670219023843e-07,9.535517619951861e-08
32,llama32_3b,S4,0,qkv,18,1.1445703052004319e-07,9.503219899897886e-08
32,llama32_3b,S4,0,qkv,19,1.1607772876232048e-07,9.19066351912079e-08
32,llama32_3b,S4,0,qkv,20,1.1671442479155303e-07,9.533625444646532e-08
32,llama32_3b,S4,0,qkv,21,1.1667187038710836e-07,9.587893856632945e-08
32,llama32_3b,S4,0,qkv,22,1.1703455271572238e-07,9.459825633939545e-08
32,llama32_3b,S4,0,qkv,23,1.1600101146314046e-07,9.453434302031383e-08
32,llama32_3b,S4,0,qkv,24,1.160585370030276e-07,9.430446823444072e-08
32,llama32_3b,S4,0,qkv,25,1.167519343425738e-07,9.17361333563349e-08
32,llama32_3b,S4,0,qkv,26,1.1678915257107292e-07,9.309009385560785e-08
32,llama32_3b,S4,0,qkv,27,1.1749015982331912e-07,9.298364744836363e-08
32,llama32_3b,S4,0,down,0,1.1645757780343047e-07,9.375652609833196e-08
32,llama32_3b,S4,0,down,1,1.1638910990541262e-07,1.0146509055175557e-07
32,llama32_3b,S4,0,down,2,1.1678847045004659e-07,9.455618510401109e-08
32,llama32_3b,S4,0,down,3,1.1674549682538782e-07,9.247787602362223e-08
32,llama32_3b,S4,0,down,4,1.1709249037039626e-07,9.253358967953318e-08
32,llama32_3b,S4,0,down,5,1.1695480139906067e-07,9.296795155933069e-08
32,llama32_3b,S4,0,down,6,1.1680759115506589e-07,9.237199805056662e-08
32,llama32_3b,S4,0,down,7,1.168187182543079e-07,9.260826772106157e-08
32,llama32_3b,S4,0,down,8,1.1700594626518068e-07,9.211274232256983e-08
32,llama32_3b,S4,0,down,9,1.1613782646691106e-07,9.224824992770664e-08
32,llama32_3b,S4,0,down,10,1.1685444434306191e-07,9.297664149698903e-08
32,llama32_3b,S4,0,down,11,1.1651674469703721e-07,9.219460395115675e-08
32,llama32_3b,S4,0,down,12,1.1694012158613987e-07,9.237972875553169e-08
32,llama32_3b,S4,0,down,13,1.1683993506039769e-07,9.456924487949436e-08
32,llama32_3b,S4,0,down,14,1.1642887187690576e-07,9.463850858537626e-08
32,llama32_3b,S4,0,down,15,1.1691136592162366e-07,9.412516277507166e-08
32,llama32_3b,S4,0,down,16,1.170008161466285e-07,9.469395934047498e-08
32,llama32_3b,S4,0,down,17,1.160786453624496e-07,9.383679611119078e-08
32,llama32_3b,S4,0,down,18,1.1625799345438281e-07,9.342491580355272e-08
32,llama32_3b,S4,0,down,19,1.1630501006720806e-07,9.433306757955506e-08
32,llama32_3b,S4,0,down,20,1.1629007445890238e-07,9.237123776983935e-08
32,llama32_3b,S4,0,down,21,1.1631396290567864e-07,9.322466354433345e-08
32,llama32_3b,S4,0,down,22,1.164068450520972e-07,9.306203452297268e-08
32,llama32_3b,S4,0,down,23,1.1629365559429061e-07,9.38622832791225e-08
32,llama32_3b,S4,0,down,24,1.1663949806006713e-07,9.33257595647774e-08
32,llama32_3b,S4,0,down,25,1.1650796238882322e-07,9.463264660780624e-08
32,llama32_3b,S4,0,down,26,1.1619451356637e-07,1.0545273454454218e-07
32,llama32_3b,S4,0,down,27,1.1566579161126356e-07,9.355962049539812e-08
32,llama32_3b,S4,1,qkv,0,1.151956752210026e-07,9.356017471873201e-08
32,llama32_3b,S4,1,qkv,1,1.1541474975729216e-07,9.33874133579593e-08
32,llama32_3b,S4,1,qkv,2,1.1529853338743123e-07,9.260483579964784e-08
32,llama32_3b,S4,1,qkv,3,1.1691457046936193e-07,9.417816926315936e-08
32,llama32_3b,S4,1,qkv,4,1.1665193255794293e-07,9.477798812440597e-08
32,llama32_3b,S4,1,qkv,5,1.159575830911308e-07,9.253629684735643e-08
32,llama32_3b,S4,1,qkv,6,1.1632855034804379e-07,9.307142079251207e-08
32,llama32_3b,S4,1,qkv,7,1.1742747574317036e-07,9.335280992672779e-08
32,llama32_3b,S4,1,qkv,8,1.1574547897907905e-07,9.346310747559983e-08
32,llama32_3b,S4,1,qkv,9,1.1633838425950671e-07,9.275542822706484e-08
32,llama32_3b,S4,1,qkv,10,1.1566960722575459e-07,9.57718100380589e-08
32,llama32_3b,S4,1,qkv,11,1.1561856183561758e-07,9.556369917618213e-08
32,llama32_3b,S4,1,qkv,12,1.1608361205617257e-07,9.438833359354248e-08
32,llama32_3b,S4,1,qkv,13,1.1651901843379164e-07,9.48088185737106e-08
32,llama32_3b,S4,1,qkv,14,1.1633445495817796e-07,9.340821804926236e-08
32,llama32_3b,S4,1,qkv,15,1.1610327277367105e-07,9.955968494068657e-08
32,llama32_3b,S4,1,qkv,16,1.1560573653923711e-07,4.823499111239471e-08
32,llama32_3b,S4,1,qkv,17,1.1578212877338956e-07,9.535517619951861e-08
32,llama32_3b,S4,1,qkv,18,1.1654485376766388e-07,9.503219899897886e-08
32,llama32_3b,S4,1,qkv,19,1.1621861517596699e-07,9.19066351912079e-08
32,llama32_3b,S4,1,qkv,20,1.1592123172476931e-07,9.533625444646532e-08
32,llama32_3b,S4,1,qkv,21,1.1552335621445309e-07,9.587893856632945e-08
32,llama32_3b,S4,1,qkv,22,1.1740103644797273e-07,9.45982634448228e-08
32,llama32_3b,S4,1,qkv,23,1.1620635120834777e-07,9.453433591488647e-08
32,llama32_3b,S4,1,qkv,24,1.1629845175775699e-07,9.430447533986808e-08
32,llama32_3b,S4,1,qkv,25,1.1649812137193294e-07,9.17361333563349e-08
32,llama32_3b,S4,1,qkv,26,1.1649110831513099e-07,9.309009385560785e-08
32,llama32_3b,S4,1,qkv,27,1.1758548623674869e-07,9.298364744836363e-08
32,llama32_3b,S4,1,down,0,1.1735219374031658e-07,9.375652609833196e-08
32,llama32_3b,S4,1,down,1,1.1625149198835061e-07,1.0146509055175557e-07
32,llama32_3b,S4,1,down,2,1.1650258358031351e-07,9.455617089315638e-08
32,llama32_3b,S4,1,down,3,1.1648339892644799e-07,9.247787602362223e-08
32,llama32_3b,S4,1,down,4,1.1691255252799237e-07,9.253358967953318e-08
32,llama32_3b,S4,1,down,5,1.1706214309015195e-07,9.296795155933069e-08
32,llama32_3b,S4,1,down,6,1.1682620026931545e-07,9.237199805056662e-08
32,llama32_3b,S4,1,down,7,1.1705154889796177e-07,9.260826772106157e-08
32,llama32_3b,S4,1,down,8,1.1741633443307364e-07,9.211274232256983e-08
32,llama32_3b,S4,1,down,9,1.168747587598773e-07,9.224824992770664e-08
32,llama32_3b,S4,1,down,10,1.1676895184109526e-07,9.297664149698903e-08
32,llama32_3b,S4,1,down,11,1.1707039959674148e-07,9.219460395115675e-08
32,llama32_3b,S4,1,down,12,1.1685792600246714e-07,9.237971454467697e-08
32,llama32_3b,S4,1,down,13,1.1676969791096781e-07,9.456924487949436e-08
32,llama32_3b,S4,1,down,14,1.1697022728185402e-07,9.463850858537626e-08
32,llama32_3b,S4,1,down,15,1.1669613542153456e-07,9.412516277507166e-08
32,llama32_3b,S4,1,down,16,1.1683421519137482e-07,9.469395934047498e-08
32,llama32_3b,S4,1,down,17,1.1560234014496018e-07,9.383680321661814e-08
32,llama32_3b,S4,1,down,18,1.1695039603409896e-07,9.342491580355272e-08
32,llama32_3b,S4,1,down,19,1.163474010468235e-07,9.433306757955506e-08
32,llama32_3b,S4,1,down,20,1.1699061275294298e-07,9.237123776983935e-08
32,llama32_3b,S4,1,down,21,1.1683578549082085e-07,9.322466354433345e-08
32,llama32_3b,S4,1,down,22,1.1646037734180936e-07,9.306203452297268e-08
32,llama32_3b,S4,1,down,23,1.1663504295711391e-07,9.38622832791225e-08
32,llama32_3b,S4,1,down,24,1.1639136943131234e-07,9.33257595647774e-08
32,llama32_3b,S4,1,down,25,1.1630704932485969e-07,9.463264660780624e-08
32,llama32_3b,S4,1,down,26,1.1587244586053203e-07,1.0545273454454218e-07
32,llama32_3b,S4,1,down,27,1.1595762572369495e-07,9.355962049539812e-08
32,llama32_3b,S4,2,qkv,0,1.163598710718361e-07,9.356017471873201e-08
32,llama32_3b,S4,2,qkv,1,1.1635849972435608e-07,9.338740625253195e-08
32,llama32_3b,S4,2,qkv,2,1.1628997498291938e-07,9.260483579964784e-08
32,llama32_3b,S4,2,qkv,3,1.1657007092935601e-07,9.417816926315936e-08
32,llama32_3b,S4,2,qkv,4,1.1641649422244882e-07,9.477798812440597e-08
32,llama32_3b,S4,2,qkv,5,1.1677748545935174e-07,9.253629684735643e-08
32,llama32_3b,S4,2,qkv,6,1.1643280117823451e-07,9.307142079251207e-08
32,llama32_3b,S4,2,qkv,7,1.1749609996059007e-07,9.335280282130043e-08
32,llama32_3b,S4,2,qkv,8,1.1475828642915076e-07,9.346310747559983e-08
32,llama32_3b,S4,2,qkv,9,1.1557157364450177e-07,9.275542822706484e-08
32,llama32_3b,S4,2,qkv,10,1.1621368400938081e-07,9.577181714348626e-08
32,llama32_3b,S4,2,qkv,11,1.1677027345058377e-07,9.556369917618213e-08
32,llama32_3b,S4,2,qkv,12,1.167402885471347e-07,9.438833359354248e-08
32,llama32_3b,S4,2,qkv,13,1.1574093150557019e-07,9.48088185737106e-08
32,llama32_3b,S4,2,qkv,14,1.1556296897197171e-07,9.340822515468972e-08
32,llama32_3b,S4,2,qkv,15,1.1650726605694217e-07,9.955968494068657e-08
32,llama32_3b,S4,2,qkv,16,1.1552963030680985e-07,4.823499466510839e-08
32,llama32_3b,S4,2,qkv,17,1.159655766969081e-07,9.535517619951861e-08
32,llama32_3b,S4,2,qkv,18,1.1602460148196769e-07,9.503219899897886e-08
32,llama32_3b,S4,2,qkv,19,1.1520481990601183e-07,9.19066351912079e-08
32,llama32_3b,S4,2,qkv,20,1.1598061178119679e-07,9.533625444646532e-08
32,llama32_3b,S4,2,qkv,21,1.1703198765644629e-07,9.587893856632945e-08
32,llama32_3b,S4,2,qkv,22,1.18185219832867e-07,9.45982634448228e-08
32,llama32_3b,S4,2,qkv,23,1.1692409174202112e-07,9.453434302031383e-08
32,llama32_3b,S4,2,qkv,24,1.1623982487662943e-07,9.430446823444072e-08
32,llama32_3b,S4,2,qkv,25,1.159547338147604e-07,9.173614046176226e-08
32,llama32_3b,S4,2,qkv,26,1.1776372588201411e-07,9.309009385560785e-08
32,llama32_3b,S4,2,qkv,27,1.1733625626675348e-07,9.298364744836363e-08
32,llama32_3b,S4,2,down,0,1.1659701470989603e-07,9.375652609833196e-08
32,llama32_3b,S4,2,down,1,1.1603569305407291e-07,1.0146509055175557e-07
32,llama32_3b,S4,2,down,2,1.1658401888325898e-07,9.455618510401109e-08
32,llama32_3b,S4,2,down,3,1.1713726877360386e-07,9.247787602362223e-08
32,llama32_3b,S4,2,down,4,1.168348902069738e-07,9.253358967953318e-08
32,llama32_3b,S4,2,down,5,1.166493390769574e-07,9.296795155933069e-08
32,llama32_3b,S4,2,down,6,1.1637849439694037e-07,9.237199805056662e-08
32,llama32_3b,S4,2,down,7,1.1591202309091386e-07,9.260826772106157e-08
32,llama32_3b,S4,2,down,8,1.1705827773766941e-07,9.211274942799719e-08
32,llama32_3b,S4,2,down,9,1.1753831330452158e-07,9.224824992770664e-08
32,llama32_3b,S4,2,down,10,1.1644052477777223e-07,9.297664149698903e-08
32,llama32_3b,S4,2,down,11,1.1617883899361914e-07,9.219460395115675e-08
32,llama32_3b,S4,2,down,12,1.16690799245589e-07,9.237972875553169e-08
32,llama32_3b,S4,2,down,13,1.1697342472416494e-07,9.456924487949436e-08
32,llama32_3b,S4,2,down,14,1.1742069716547121e-07,9.463850858537626e-08
32,llama32_3b,S4,2,down,15,1.1619918183214395e-07,9.412516277507166e-08
32,llama32_3b,S4,2,down,16,1.1651248144062265e-07,9.469395934047498e-08
32,llama32_3b,S4,2,down,17,1.1612185346621118e-07,9.383679611119078e-08
32,llama32_3b,S4,2,down,18,1.1675897582108519e-07,9.342491580355272e-08
32,llama32_3b,S4,2,down,19,1.1731736293540962e-07,9.433306757955506e-08
32,llama32_3b,S4,2,down,20,1.163047684826779e-07,9.237123776983935e-08
32,llama32_3b,S4,2,down,21,1.1713184733253001e-07,9.322466354433345e-08
32,llama32_3b,S4,2,down,22,1.1709791891689747e-07,9.306202741754532e-08
32,llama32_3b,S4,2,down,23,1.1635058427827971e-07,9.38622832791225e-08
32,llama32_3b,S4,2,down,24,1.1625762397216022e-07,9.332574535392268e-08
32,llama32_3b,S4,2,down,25,1.1595042082035434e-07,9.463264660780624e-08
32,llama32_3b,S4,2,down,26,1.1602380567410364e-07,1.0545273454454218e-07
32,llama32_3b,S4,2,down,27,1.1603019345329812e-07,9.355962049539812e-08
