model,site,pair,measured_hadamard_step_ratio,analytic_gaussian_ratio,expected_max_numerator,expected_max_denominator,relative_error,source
llama32_3b,down,256/128,1.0875253551724842,1.089520437339618,2.8268232789392194,2.594557368599467,-0.001831156258073789,"E[max of g iid N(0,1)] by quadrature; no fitted parameter"
llama32_3b,down,128/64,1.1048734735083734,1.10703784742239,2.594557368599467,2.343693465079441,-0.0019551038106386228,"E[max of g iid N(0,1)] by quadrature; no fitted parameter"
llama32_3b,qkv,256/128,1.088169326589483,1.089520437339618,2.8268232789392194,2.594557368599467,-0.0012400967470000601,"E[max of g iid N(0,1)] by quadrature; no fitted parameter"
llama32_3b,qkv,128/64,1.1060444743868618,1.10703784742239,2.594557368599467,2.343693465079441,-0.0008973252701714048,"E[max of g iid N(0,1)] by quadrature; no fitted parameter"
