model,row,seed,chunk,source_row,old_nll,replay_nll,float32_bit_identical,per_token_mean_difference,source_sha256
llama32_3b,Q1_asym,2,12,Q1_pq,2.124473810195923,2.124473810195923,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,13,Q1_pq,2.277404546737671,2.277404546737671,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,14,Q1_pq,2.205609083175659,2.205609083175659,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,15,Q1_pq,2.405419111251831,2.405419111251831,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,16,Q1_pq,2.127885341644287,2.127885341644287,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,17,Q1_pq,2.1566174030303955,2.1566174030303955,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,18,Q1_pq,1.955431342124939,1.955431342124939,True,-1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,19,Q1_pq,2.1097304821014404,2.1097304821014404,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,20,Q1_pq,2.229020833969116,2.229020833969116,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,21,Q1_pq,2.157597303390503,2.157597303390503,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,22,Q1_pq,2.2142369747161865,2.2142369747161865,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,23,Q1_pq,2.254889488220215,2.254889488220215,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,24,Q1_pq,2.2854273319244385,2.2854273319244385,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,25,Q1_pq,2.339566469192505,2.339566469192505,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,26,Q1_pq,2.4286534786224365,2.4286534786224365,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,27,Q1_pq,2.2268712520599365,2.2268712520599365,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,28,Q1_pq,1.9987837076187134,1.9987837076187134,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,29,Q1_pq,1.8192923069000244,1.8192923069000244,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,30,Q1_pq,1.6993626356124878,1.6993626356124878,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,31,Q1_pq,1.7268489599227905,1.7268489599227905,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,32,Q1_pq,2.0202481746673584,2.0202481746673584,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,33,Q1_pq,1.9821490049362183,1.9821490049362183,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,34,Q1_pq,2.165039300918579,2.165039300918579,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,35,Q1_pq,1.4772640466690063,1.4772640466690063,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,36,Q1_pq,1.452135682106018,1.452135682106018,True,-1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,37,Q1_pq,1.4987362623214722,1.4987362623214722,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,38,Q1_pq,1.4761552810668945,1.4761552810668945,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,39,Q1_pq,1.6756316423416138,1.6756316423416138,True,-1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,40,Q1_pq,2.27331805229187,2.27331805229187,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,41,Q1_pq,2.6964545249938965,2.6964545249938965,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,42,Q1_pq,2.6926791667938232,2.6926791667938232,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,43,Q1_pq,2.3140413761138916,2.3140413761138916,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,44,Q1_pq,2.3037281036376953,2.3037281036376953,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,45,Q1_pq,2.279756546020508,2.279756546020508,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,46,Q1_pq,2.371583938598633,2.371583938598633,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,47,Q1_pq,2.1674132347106934,2.1674132347106934,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,48,Q1_pq,2.0366971492767334,2.0366971492767334,True,4.76837158203125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,49,Q1_pq,2.031538724899292,2.031538724899292,True,-4.76837158203125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,50,Q1_pq,1.7457863092422485,1.7457863092422485,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,51,Q1_pq,1.838861346244812,1.838861346244812,True,1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,52,Q1_pq,1.6837024688720703,1.6837024688720703,True,-1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,53,Q1_pq,1.9045608043670654,1.9045608043670654,True,1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,54,Q1_pq,1.6308916807174683,1.6308916807174683,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,55,Q1_pq,1.6134390830993652,1.6134390830993652,True,-1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,56,Q1_pq,1.8322125673294067,1.8322125673294067,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,57,Q1_pq,1.802211046218872,1.802211046218872,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,58,Q1_pq,2.1836230754852295,2.1836230754852295,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,59,Q1_pq,2.357806921005249,2.357806921005249,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,60,Q1_pq,2.3604466915130615,2.3604466915130615,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,61,Q1_pq,2.4640135765075684,2.4640135765075684,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,62,Q1_pq,1.5213338136672974,1.5213338136672974,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Q1_asym,2,63,Q1_pq,1.8986914157867432,1.8986914157867432,True,-1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,0,Q1_hadamard,1.8464964628219604,1.8464964628219604,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,1,Q1_hadamard,2.4363670349121094,2.4363670349121094,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,2,Q1_hadamard,2.5150644779205322,2.5150644779205322,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,3,Q1_hadamard,2.0261874198913574,2.0261874198913574,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,4,Q1_hadamard,1.9410401582717896,1.9410401582717896,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,5,Q1_hadamard,1.5666395425796509,1.5666395425796509,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,6,Q1_hadamard,1.6651989221572876,1.6651989221572876,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,7,Q1_hadamard,1.923748254776001,1.923748254776001,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,8,Q1_hadamard,2.252497434616089,2.252497434616089,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,9,Q1_hadamard,1.9850136041641235,1.9850136041641235,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,10,Q1_hadamard,1.9025028944015503,1.9025028944015503,True,1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,11,Q1_hadamard,2.263963460922241,2.263963460922241,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,12,Q1_hadamard,2.1257569789886475,2.1257569789886475,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,13,Q1_hadamard,2.279078960418701,2.279078960418701,True,4.76837158203125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,14,Q1_hadamard,2.210543394088745,2.210543394088745,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,15,Q1_hadamard,2.411890745162964,2.411890745162964,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,16,Q1_hadamard,2.1403558254241943,2.1403558254241943,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,17,Q1_hadamard,2.1573874950408936,2.1573874950408936,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,18,Q1_hadamard,1.9704965353012085,1.9704965353012085,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,19,Q1_hadamard,2.1200032234191895,2.1200032234191895,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,20,Q1_hadamard,2.2399160861968994,2.2399160861968994,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,21,Q1_hadamard,2.168447256088257,2.168447256088257,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,22,Q1_hadamard,2.22629714012146,2.22629714012146,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,23,Q1_hadamard,2.256462335586548,2.256462335586548,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,24,Q1_hadamard,2.2879059314727783,2.2879059314727783,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,25,Q1_hadamard,2.3573577404022217,2.3573577404022217,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,26,Q1_hadamard,2.4336628913879395,2.4336628913879395,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,27,Q1_hadamard,2.236435890197754,2.236435890197754,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,28,Q1_hadamard,2.0019052028656006,2.0019052028656006,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,29,Q1_hadamard,1.8122385740280151,1.8122385740280151,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,30,Q1_hadamard,1.6975204944610596,1.6975204944610596,True,-1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,31,Q1_hadamard,1.7330905199050903,1.7330905199050903,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,32,Q1_hadamard,2.0247039794921875,2.0247039794921875,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,33,Q1_hadamard,1.9805711507797241,1.9805711507797241,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,34,Q1_hadamard,2.165266752243042,2.165266752243042,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,35,Q1_hadamard,1.4805874824523926,1.4805874824523926,True,1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,36,Q1_hadamard,1.451340675354004,1.451340675354004,True,1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,37,Q1_hadamard,1.4955750703811646,1.4955750703811646,True,-1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,38,Q1_hadamard,1.4813306331634521,1.4813306331634521,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,39,Q1_hadamard,1.6750191450119019,1.6750191450119019,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,40,Q1_hadamard,2.2811903953552246,2.2811903953552246,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,41,Q1_hadamard,2.6955177783966064,2.6955177783966064,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,42,Q1_hadamard,2.696370840072632,2.696370840072632,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,43,Q1_hadamard,2.3202548027038574,2.3202548027038574,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,44,Q1_hadamard,2.314545154571533,2.314545154571533,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,45,Q1_hadamard,2.296149492263794,2.296149492263794,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,46,Q1_hadamard,2.3826963901519775,2.3826963901519775,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,47,Q1_hadamard,2.162240982055664,2.162240982055664,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,48,Q1_hadamard,2.0336220264434814,2.0336220264434814,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,49,Q1_hadamard,2.0472166538238525,2.0472166538238525,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,50,Q1_hadamard,1.7717665433883667,1.7717665433883667,True,-1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,51,Q1_hadamard,1.8432925939559937,1.8432925939559937,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,52,Q1_hadamard,1.689560890197754,1.689560890197754,True,1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,53,Q1_hadamard,1.9073567390441895,1.9073567390441895,True,1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,54,Q1_hadamard,1.640388011932373,1.640388011932373,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,55,Q1_hadamard,1.613503336906433,1.613503336906433,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,56,Q1_hadamard,1.842848300933838,1.842848300933838,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,57,Q1_hadamard,1.8194260597229004,1.8194260597229004,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,58,Q1_hadamard,2.2004048824310303,2.2004048824310303,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,59,Q1_hadamard,2.360755205154419,2.360755205154419,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,60,Q1_hadamard,2.3689322471618652,2.3689322471618652,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,61,Q1_hadamard,2.479435443878174,2.479435443878174,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,62,Q1_hadamard,1.5209953784942627,1.5209953784942627,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,0,63,Q1_hadamard,1.906933069229126,1.906933069229126,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,0,Q1_hadamard,1.8442344665527344,1.8442344665527344,True,-1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,1,Q1_hadamard,2.4315025806427,2.4315025806427,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,2,Q1_hadamard,2.5037827491760254,2.5037827491760254,True,-4.76837158203125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,3,Q1_hadamard,2.0341954231262207,2.0341954231262207,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,4,Q1_hadamard,1.9371346235275269,1.9371346235275269,True,1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,5,Q1_hadamard,1.5599868297576904,1.5599868297576904,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,6,Q1_hadamard,1.6793931722640991,1.6793931722640991,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,7,Q1_hadamard,1.9350614547729492,1.9350614547729492,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,8,Q1_hadamard,2.2587966918945312,2.2587966918945312,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,9,Q1_hadamard,1.9812524318695068,1.9812524318695068,True,1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,10,Q1_hadamard,1.902612566947937,1.902612566947937,True,-1.1920928955078125e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,11,Q1_hadamard,2.2672085762023926,2.2672085762023926,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,12,Q1_hadamard,2.127279043197632,2.127279043197632,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,13,Q1_hadamard,2.284085512161255,2.284085512161255,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,14,Q1_hadamard,2.2074334621429443,2.2074334621429443,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,15,Q1_hadamard,2.4077885150909424,2.4077885150909424,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,16,Q1_hadamard,2.1504287719726562,2.1504287719726562,True,-2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,17,Q1_hadamard,2.1558291912078857,2.1558291912078857,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,18,Q1_hadamard,1.9572705030441284,1.9572705030441284,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,19,Q1_hadamard,2.1342616081237793,2.1342616081237793,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,20,Q1_hadamard,2.231870412826538,2.231870412826538,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,21,Q1_hadamard,2.167170286178589,2.167170286178589,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,22,Q1_hadamard,2.215130090713501,2.215130090713501,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,23,Q1_hadamard,2.261826992034912,2.261826992034912,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,24,Q1_hadamard,2.2904655933380127,2.2904655933380127,True,0.0,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,25,Q1_hadamard,2.343402147293091,2.343402147293091,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
llama32_3b,Had_asym,1,26,Q1_hadamard,2.4425735473632812,2.4425735473632812,True,2.384185791015625e-07,2bf76a1b7dcedfa7ed2518943d077349ea6297e27ad9a4e4f122c1841987cd59
