model,model_id,site,method,seed,sequence,nll,tokens_scored,reused_deterministic_run,weight_fold_max_relative_error
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,15,2.396474838256836,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,16,2.121577024459839,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,17,2.1434497833251953,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,18,1.9501328468322754,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,19,2.1114938259124756,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,20,2.218601703643799,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,21,2.1541833877563477,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,22,2.207078218460083,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,23,2.2428319454193115,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,24,2.281149387359619,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,25,2.333867073059082,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,26,2.422116279602051,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,27,2.2195191383361816,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,28,1.989803433418274,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,29,1.8055630922317505,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,30,1.6823548078536987,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,31,1.7174404859542847,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,32,2.0100085735321045,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,33,1.9764422178268433,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,34,2.152686834335327,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,35,1.4724282026290894,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,36,1.4368458986282349,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,37,1.485186219215393,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,38,1.4676192998886108,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,39,1.6651891469955444,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,40,2.271745443344116,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,41,2.686660051345825,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,42,2.684354305267334,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,43,2.301757335662842,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,44,2.3016695976257324,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,45,2.2704482078552246,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,46,2.3676700592041016,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,47,2.1546003818511963,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,48,2.0318949222564697,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,49,2.020530939102173,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,50,1.7477068901062012,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,51,1.8343639373779297,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,52,1.6721757650375366,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,53,1.894368290901184,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,54,1.6261149644851685,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,55,1.6050519943237305,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,56,1.8238588571548462,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,57,1.8057209253311157,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,58,2.17140793800354,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,59,2.3493192195892334,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,60,2.358551502227783,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,61,2.454596757888794,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,62,1.50911545753479,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260903,63,1.9004998207092285,2047,False,0.00241345027461648
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,0,1.842212200164795,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,1,2.4398677349090576,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,2,2.511791467666626,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,3,2.0324721336364746,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,4,1.9383131265640259,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,5,1.5726842880249023,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,6,1.678044080734253,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,7,1.924489140510559,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,8,2.2616865634918213,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,9,1.9874200820922852,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,10,1.911607027053833,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,11,2.2721738815307617,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,12,2.127967596054077,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,13,2.2866504192352295,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,14,2.203381299972534,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,15,2.414910316467285,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,16,2.1368799209594727,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,17,2.165508985519409,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,18,1.9704269170761108,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,19,2.1252427101135254,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,20,2.238813877105713,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,21,2.175572156906128,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,22,2.225508689880371,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,23,2.259671211242676,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,24,2.298253059387207,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,25,2.350343942642212,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,26,2.439542293548584,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,27,2.234954833984375,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,28,2.01293683052063,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,29,1.817202091217041,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,30,1.7081927061080933,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,31,1.7347887754440308,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,32,2.0299830436706543,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,33,1.9956564903259277,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,34,2.174999475479126,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,35,1.4865936040878296,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,36,1.4508899450302124,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,37,1.4964288473129272,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,38,1.475538730621338,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,39,1.6850377321243286,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,40,2.2856361865997314,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,41,2.707628011703491,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,42,2.6885204315185547,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,43,2.316941261291504,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,44,2.3140478134155273,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,45,2.287168025970459,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,46,2.378572940826416,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,47,2.1745362281799316,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,48,2.051488161087036,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,49,2.038703203201294,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,50,1.765599250793457,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,51,1.8459103107452393,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,52,1.6954377889633179,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,53,1.9097695350646973,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,54,1.6416711807250977,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,55,1.6103694438934326,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,56,1.8394423723220825,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,57,1.813769817352295,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,58,2.185502767562866,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,59,2.3635146617889404,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,60,2.3664398193359375,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,61,2.478092908859253,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,62,1.5196480751037598,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,both,hadamard,20260903,63,1.9118307828903198,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,0,1.8360520601272583,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,1,2.4252121448516846,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,2,2.513795852661133,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,3,2.0156140327453613,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,4,1.925750970840454,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,5,1.5478627681732178,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,6,1.669836401939392,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,7,1.918127417564392,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,8,2.258202314376831,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,9,1.9806394577026367,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,10,1.9040607213974,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,11,2.262556552886963,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,12,2.1166324615478516,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,13,2.2813472747802734,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,14,2.200745105743408,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,15,2.4041953086853027,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,16,2.132152795791626,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,17,2.145603895187378,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,18,1.9546866416931152,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,19,2.112551212310791,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,20,2.231050968170166,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,21,2.1642568111419678,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,22,2.216089963912964,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,23,2.252645254135132,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,24,2.282119035720825,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,25,2.3408584594726562,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,26,2.42769718170166,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,27,2.226951837539673,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,28,2.009660243988037,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,29,1.8148083686828613,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,30,1.6890099048614502,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,31,1.721835732460022,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,32,2.014261484146118,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,33,1.9767018556594849,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,34,2.1582419872283936,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,35,1.482275128364563,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,36,1.447818636894226,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,37,1.4919607639312744,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,38,1.479111909866333,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,39,1.6717172861099243,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,40,2.274264335632324,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,41,2.6935267448425293,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,42,2.690183401107788,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,43,2.323126792907715,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,44,2.3021140098571777,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,45,2.2764129638671875,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,46,2.3713490962982178,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,47,2.1634910106658936,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,48,2.0355396270751953,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,49,2.037268877029419,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,50,1.7509679794311523,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,51,1.8464165925979614,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,52,1.6846520900726318,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,53,1.9030135869979858,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,54,1.639051079750061,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,55,1.6103520393371582,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,56,1.8294471502304077,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,57,1.8114193677902222,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,58,2.1871821880340576,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,59,2.350508213043213,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,60,2.3652563095092773,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,61,2.4661176204681396,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,62,1.5154715776443481,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,down_only,hadamard,20260903,63,1.903140664100647,2047,False,0.002490169834345579
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,0,1.8285298347473145,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,1,2.426710844039917,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,2,2.4986369609832764,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,3,2.0077402591705322,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,4,1.9251149892807007,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,5,1.5506763458251953,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,6,1.6632038354873657,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,7,1.9165735244750977,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,8,2.242011785507202,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,9,1.9722732305526733,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,10,1.8966108560562134,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,11,2.2493250370025635,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,12,2.118281602859497,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,13,2.2717247009277344,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,14,2.1984481811523438,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,15,2.3990142345428467,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,16,2.1272823810577393,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,17,2.1389453411102295,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,18,1.9494110345840454,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,19,2.1093947887420654,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,20,2.2248611450195312,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,21,2.1570286750793457,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,22,2.209071636199951,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,23,2.243654251098633,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,24,2.284968852996826,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,25,2.3348686695098877,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,26,2.428872585296631,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,27,2.2175159454345703,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,28,1.9912774562835693,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,29,1.8033711910247803,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,30,1.6802102327346802,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,31,1.7190780639648438,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,32,2.0095221996307373,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,33,1.980475664138794,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,34,2.1534013748168945,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,35,1.4726598262786865,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,36,1.4343371391296387,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,37,1.4866020679473877,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,38,1.4681216478347778,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,39,1.6635363101959229,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,40,2.2672441005706787,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,41,2.686135768890381,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,42,2.6782774925231934,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,43,2.3056206703186035,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,44,2.2937426567077637,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,45,2.27278208732605,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,46,2.3671178817749023,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,47,2.156984806060791,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,48,2.0310773849487305,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,49,2.0296459197998047,2047,False,0.002436600159853697
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,hadamard,20260904,50,1.7417733669281006,2047,False,0.002436600159853697
