model,site,layer,method,selected_tokens,selected_bos,selected_sequences,bos_fraction,indices_sha256,values_sha256,selection_artifact
llama32_3b,qkv,5,C_top1pct_no_bos,2621,0,128,0.0,4ddb90bd0db9eccc7809f0657afa049ae9bf50491409b87ffc42752bb06b0ddd,a125d80d84ea375ad84d8b35076c7ffe3decc5ff62e22afec6c87ff668cbdb8a,qkv_layer_05.selection.pt
llama32_3b,qkv,6,B_top1,128,0,128,0.0,99c9ebc2276a9ffae9ae542a671478673514afddcbcd351a53217006ce8a94f4,4fc9b05bbcafd7e6baf42652e46c6382c53a10db5b4524456e4f5c4fe8dd8f6c,qkv_layer_06.selection.pt
llama32_3b,qkv,6,B_top1_no_bos,128,0,128,0.0,99c9ebc2276a9ffae9ae542a671478673514afddcbcd351a53217006ce8a94f4,4fc9b05bbcafd7e6baf42652e46c6382c53a10db5b4524456e4f5c4fe8dd8f6c,qkv_layer_06.selection.pt
llama32_3b,qkv,6,C_top1pct,2622,0,128,0.0,b4438c3ee9b405f58badddf2a7f70ac45a295ca2b074d5ac74a3602f8ba6e193,a6324b5ad22e8b7f6fbb7b13e2dae7e832fb82255a258a8ba4a9c8cd7525cced,qkv_layer_06.selection.pt
llama32_3b,qkv,6,C_top1pct_no_bos,2621,0,128,0.0,6e7d2b8187613de2b158bc81acf1c2b6e3f8ac9c0a965ead9626080b1f76e13c,90282bc9e2add28f6bdc8cc10a806b29d68407fc517545d885e0c78a10b2621d,qkv_layer_06.selection.pt
llama32_3b,qkv,7,B_top1,128,0,128,0.0,f43143e6f8b0042d4c442d28652baf0bb324b33af286d0267b157dafa6e8de9e,8d8d07c773d5fbd11d923dc05df5b533c51c45c5486d9ec561d1b31672c01578,qkv_layer_07.selection.pt
llama32_3b,qkv,7,B_top1_no_bos,128,0,128,0.0,f43143e6f8b0042d4c442d28652baf0bb324b33af286d0267b157dafa6e8de9e,8d8d07c773d5fbd11d923dc05df5b533c51c45c5486d9ec561d1b31672c01578,qkv_layer_07.selection.pt
llama32_3b,qkv,7,C_top1pct,2622,0,128,0.0,2d6a2a5a2bcbb01534729f2d452b15eb94819268187260464f3fb49e29774be4,a5ad80ea21527e7086bb43ad1a6583fc935c75b3250061843b355d5db46f703c,qkv_layer_07.selection.pt
llama32_3b,qkv,7,C_top1pct_no_bos,2621,0,128,0.0,1eb3a5c3df4a131fc585353d497f11b49a4e4f6179d6e12c627c2bf4840235d6,5aa99d7ba7956e40a38df2c86e4769af0aa44de34456012e385bfa765179e2be,qkv_layer_07.selection.pt
llama32_3b,qkv,8,B_top1,128,0,128,0.0,6e72f9295af885876a8aa2cd56d77878d96385940c0b4a5f8edf2d59dbfa9fd1,bccf0c1ddbab9d38e14f360b813214cc619cbd6f9ac3bbee96e5f782a62a099e,qkv_layer_08.selection.pt
llama32_3b,qkv,8,B_top1_no_bos,128,0,128,0.0,6e72f9295af885876a8aa2cd56d77878d96385940c0b4a5f8edf2d59dbfa9fd1,bccf0c1ddbab9d38e14f360b813214cc619cbd6f9ac3bbee96e5f782a62a099e,qkv_layer_08.selection.pt
llama32_3b,qkv,8,C_top1pct,2622,0,128,0.0,96a9a499f76d0bc9ed8b6d518f1cc0349b4470c1d739d1fbee9c9c241bc044aa,2a307a575c2ebb42d0cfb2891ad1fa6036c7d5248afd9a2ab824a7c1ba6417b1,qkv_layer_08.selection.pt
llama32_3b,qkv,8,C_top1pct_no_bos,2621,0,128,0.0,fb2d25467d2bc7f5b816e822498f3b72ca0ddb0ab34b0e3bf4550884a93652f8,6ec964e3f390b534af5cc68719b43fa75ec0dc013137bb966bba3e3771862729,qkv_layer_08.selection.pt
llama32_3b,qkv,9,B_top1,128,0,128,0.0,9b1263b34323fd77869c6a4cc95f225b9d036203549b7a83679c17fb084e9735,510d5f8770879bae7fc7de7636a0ad2ed31585f7055cbe8dc10e54178d2b4179,qkv_layer_09.selection.pt
llama32_3b,qkv,9,B_top1_no_bos,128,0,128,0.0,9b1263b34323fd77869c6a4cc95f225b9d036203549b7a83679c17fb084e9735,510d5f8770879bae7fc7de7636a0ad2ed31585f7055cbe8dc10e54178d2b4179,qkv_layer_09.selection.pt
llama32_3b,qkv,9,C_top1pct,2622,0,128,0.0,11509a1a27af00b9403d7cb0766609eb725037e23d85b89427f40ffeb267abf4,d90256d172493f13105c6924ea40a0229f5d42772d771145635395727e7ba872,qkv_layer_09.selection.pt
llama32_3b,qkv,9,C_top1pct_no_bos,2621,0,128,0.0,c98ba59006cb334bce41bdd6186e96554ab1cf6f60085876ed083cc36b98fac9,b3e4624e38455765cc29a9fff70fe0c7175c96db2d6e5c77a87f1b39f5ebbe97,qkv_layer_09.selection.pt
llama32_3b,qkv,10,B_top1,128,0,128,0.0,145d6989b2b043741a8f852f115d8394978ecd77333d41ea1a16bdd5b76034cc,5ba401fa1b5e59e966c5d9d435fe2a6cd8c5980313feb9a204ea4dbae03476bd,qkv_layer_10.selection.pt
llama32_3b,qkv,10,B_top1_no_bos,128,0,128,0.0,145d6989b2b043741a8f852f115d8394978ecd77333d41ea1a16bdd5b76034cc,5ba401fa1b5e59e966c5d9d435fe2a6cd8c5980313feb9a204ea4dbae03476bd,qkv_layer_10.selection.pt
llama32_3b,qkv,10,C_top1pct,2622,0,125,0.0,7907f186ff18e6b4c2fade5b3df40738c4667be5bd33847418c0f55f20bb0266,c145af5f5f16bc85c36b199634d31f04b94c85f806d3c7fd4d86163a6b9bc034,qkv_layer_10.selection.pt
llama32_3b,qkv,10,C_top1pct_no_bos,2621,0,125,0.0,d7cfc18e5c874d7404a7391014887fca8a24c881770fe449578d97c05fd686fb,9a9363d647f68e3936f6bd111dda4046a515463a94d18600d65d8f8b90537597,qkv_layer_10.selection.pt
llama32_3b,qkv,11,B_top1,128,0,128,0.0,532ed6f8ed6b6c1bacde58edb89e39efeb952c55cd732ab580b2f746e19a7ffb,deb161b04d3290fecb8c8a30f1682e762c41035de7cbfb7ca53680287e692312,qkv_layer_11.selection.pt
llama32_3b,qkv,11,B_top1_no_bos,128,0,128,0.0,532ed6f8ed6b6c1bacde58edb89e39efeb952c55cd732ab580b2f746e19a7ffb,deb161b04d3290fecb8c8a30f1682e762c41035de7cbfb7ca53680287e692312,qkv_layer_11.selection.pt
llama32_3b,qkv,11,C_top1pct,2622,0,128,0.0,e84f4048158995da58ec859ba0ef58f0f223268b89b93574d02b60420d03c1a1,5cdc8fd1c7576223125f6d92a3338f678139352b8773488ca9a35708a21cb937,qkv_layer_11.selection.pt
llama32_3b,qkv,11,C_top1pct_no_bos,2621,0,128,0.0,933a31b129659a0af4b721e0ccee7b83445e817f352d5b01d00eebbfaaef3bf9,2ee89a5d3ace68beb4d4e8165923ec58dc89af014321fbc3b5d8ccf90aae2cc0,qkv_layer_11.selection.pt
llama32_3b,qkv,12,B_top1,128,0,128,0.0,99a0dc5ada983672f27e0edaaac1239f7a62709f9e952e6e34622eb9f0740519,7b250a01f52f6bdf5bdbccbf5326e786a5fac06f3f1c6d7eb2b22ec0e14135b5,qkv_layer_12.selection.pt
llama32_3b,qkv,12,B_top1_no_bos,128,0,128,0.0,99a0dc5ada983672f27e0edaaac1239f7a62709f9e952e6e34622eb9f0740519,7b250a01f52f6bdf5bdbccbf5326e786a5fac06f3f1c6d7eb2b22ec0e14135b5,qkv_layer_12.selection.pt
llama32_3b,qkv,12,C_top1pct,2622,0,124,0.0,4a2a5712e7077487451da2c5f7a22d058875619e28d8555e4d56f1123745c8d0,d6fc59e0079bf16b0dd5195fde2a20feab7c483f9aea32d378586dade152c58e,qkv_layer_12.selection.pt
llama32_3b,qkv,12,C_top1pct_no_bos,2621,0,124,0.0,fc3624453d3dc32541e2241b680cf09d780b92e556a37b76b7d9fbcf16f665b8,1cce665736b4b80280c575243b19129b3d2ca855422660acc8a55d425873d545,qkv_layer_12.selection.pt
llama32_3b,qkv,13,B_top1,128,0,128,0.0,b0e546d281e9b7a79187bd33f400f55cafe94a748546e5ee63565b0620afd8a3,e6a6ee5911f38b12ac9b201391961ce5dc3d5111e5d6be362748cba16762c3c7,qkv_layer_13.selection.pt
llama32_3b,qkv,13,B_top1_no_bos,128,0,128,0.0,b0e546d281e9b7a79187bd33f400f55cafe94a748546e5ee63565b0620afd8a3,e6a6ee5911f38b12ac9b201391961ce5dc3d5111e5d6be362748cba16762c3c7,qkv_layer_13.selection.pt
llama32_3b,qkv,13,C_top1pct,2622,0,121,0.0,b2d35bffbbc422d045242825f76138b8f497aa80f5d3dfbef2f71983c47819c4,7070c4496cff8ba71131683b43406d9e0835217137d7bdfb4bd0df2b9453d70b,qkv_layer_13.selection.pt
llama32_3b,qkv,13,C_top1pct_no_bos,2621,0,121,0.0,0a6ef9e5b159df9067f9f9658ce3a47e386fae7df0de412308ad43ab3a6905ff,b6c961ffd1756d0108ec75654e23e08559fa9a5682f564a60c836d30fb6f6770,qkv_layer_13.selection.pt
llama32_3b,qkv,14,B_top1,128,0,128,0.0,dd112f3f4e01fe2aaefbfa3b668d74a5542499cde42f6df31dadd2cc875948fe,d6aa39c7147b8d2f7f0f5512d7343d25dbc492ab70c305b8d39ad5ac4f49e908,qkv_layer_14.selection.pt
llama32_3b,qkv,14,B_top1_no_bos,128,0,128,0.0,dd112f3f4e01fe2aaefbfa3b668d74a5542499cde42f6df31dadd2cc875948fe,d6aa39c7147b8d2f7f0f5512d7343d25dbc492ab70c305b8d39ad5ac4f49e908,qkv_layer_14.selection.pt
llama32_3b,qkv,14,C_top1pct,2622,0,121,0.0,122e5400dabac1a88c5245de3e498ac39a92fc2e27589162ba67829ea303b2da,b46e9a6e32a2bb87aa547bb7fd84dc2e2208f19987aebb8484a5ea39c733a1ad,qkv_layer_14.selection.pt
llama32_3b,qkv,14,C_top1pct_no_bos,2621,0,121,0.0,7aecdccce9cfec6fad8077987adf4fa9246b055a2ef3e12118289c7458b26941,a7c969427126c1e65941c94906dd3d8ed0d2f6312d8a1fa8d85dec0c2db970d9,qkv_layer_14.selection.pt
llama32_3b,qkv,15,B_top1,128,0,128,0.0,7487fa7c8250911ee37bdbfb25c7762e4d9deecf15fcee8bbfa0e9ea7a8833d9,621751d4d81735f7869d808c199f5d2e746f39a946b16016abe6572682361640,qkv_layer_15.selection.pt
llama32_3b,qkv,15,B_top1_no_bos,128,0,128,0.0,7487fa7c8250911ee37bdbfb25c7762e4d9deecf15fcee8bbfa0e9ea7a8833d9,621751d4d81735f7869d808c199f5d2e746f39a946b16016abe6572682361640,qkv_layer_15.selection.pt
llama32_3b,qkv,15,C_top1pct,2622,0,124,0.0,c2ce2b8e17b6fd060f5eeb412e00164122199991b952295667587c9721787e8b,43d5e6b13769d06885ded8c2d06975a29c2f05164d06ec5e1097d7268069f2de,qkv_layer_15.selection.pt
llama32_3b,qkv,15,C_top1pct_no_bos,2621,0,124,0.0,736305180006e58bcb3add5ee3d432c7321f0e72782235c742e0040d5e6ca524,d6d57c0fefc8f7c3da63eb0b1e21d28cc08b349892d9af3e5e721cabb16fc16a,qkv_layer_15.selection.pt
llama32_3b,qkv,16,B_top1,128,0,128,0.0,252da73015fee30ba55b08accb367e1807e0db0bdb06b01c820e83bb4bc8c630,be70a21716a0e2e4e916a8c9d74c5fc14a819f876555f0ae36fbacb7b5e42764,qkv_layer_16.selection.pt
llama32_3b,qkv,16,B_top1_no_bos,128,0,128,0.0,252da73015fee30ba55b08accb367e1807e0db0bdb06b01c820e83bb4bc8c630,be70a21716a0e2e4e916a8c9d74c5fc14a819f876555f0ae36fbacb7b5e42764,qkv_layer_16.selection.pt
llama32_3b,qkv,16,C_top1pct,2622,0,123,0.0,8d66ee9eb9a2432894a7e7c5fadd9dd7b678081d4ddca5d314eed54d4ab17cfc,3cde5802f7b4a52d6a73d65b3e8d0deef21e44389ec6848ddf04769f555dcea0,qkv_layer_16.selection.pt
llama32_3b,qkv,16,C_top1pct_no_bos,2621,0,123,0.0,6908b867e1399fd7e83224b92302ea51c68381786abab7b0c65a4d1ec239f41d,f91dd84ea0f388033fa7dc9a7db765cc8d419328f3f23beeac4c8432a2a7088c,qkv_layer_16.selection.pt
llama32_3b,qkv,17,B_top1,128,0,128,0.0,8a3d11802ed3fff666e9e1592fd93a79263270ba1d312f3f761c715400ffa293,3fd31676f5cd369f1d85d68fd493614feb0829d831f1236dfc6a2a5c49b27fdb,qkv_layer_17.selection.pt
llama32_3b,qkv,17,B_top1_no_bos,128,0,128,0.0,8a3d11802ed3fff666e9e1592fd93a79263270ba1d312f3f761c715400ffa293,3fd31676f5cd369f1d85d68fd493614feb0829d831f1236dfc6a2a5c49b27fdb,qkv_layer_17.selection.pt
llama32_3b,qkv,17,C_top1pct,2622,0,122,0.0,d70dfbac32015771b7b733b4f5853c9b7eb5136b1f75069ddb1c444c27b7cb4a,9156c81e778b4987855113fbf4a465e59d9bc3432423cb000d2006f37a646bca,qkv_layer_17.selection.pt
llama32_3b,qkv,17,C_top1pct_no_bos,2621,0,122,0.0,8f26ccc91da60031e10d94eb21a1448ab0a2367d690571f1867a8fb3d7bb5e4b,b3a77699a6ad023c3334072d5d130437e59d127b9cf081dd5b66795718afc9c1,qkv_layer_17.selection.pt
llama32_3b,qkv,18,B_top1,128,0,128,0.0,d4fc6905699b7db0ddf59b7bea270afb29716a7df6d5d902a2df3703a6099539,2cea1132636ef9acf002ca6f5a654bff47c6c0772175c26e2b4cdbfe571040d9,qkv_layer_18.selection.pt
llama32_3b,qkv,18,B_top1_no_bos,128,0,128,0.0,d4fc6905699b7db0ddf59b7bea270afb29716a7df6d5d902a2df3703a6099539,2cea1132636ef9acf002ca6f5a654bff47c6c0772175c26e2b4cdbfe571040d9,qkv_layer_18.selection.pt
llama32_3b,qkv,18,C_top1pct,2622,0,123,0.0,3ea2e6bb9938aa1f2c687c3711dabb4584b48154bd6735e2df24c47df21e792e,c3e80295ee665685bf68efce23861518f279ff023974a937796d8e4e65e62f1a,qkv_layer_18.selection.pt
llama32_3b,qkv,18,C_top1pct_no_bos,2621,0,123,0.0,ffa89d1a69ca97862ae2b90399985bb289c09d6dab2d416a302db6e5c0900553,338240425cef9bc5824480aeebca7d4178c4564f105941ed4a2dc5e4b81af89b,qkv_layer_18.selection.pt
llama32_3b,qkv,19,B_top1,128,0,128,0.0,43e80f22206d1540e2f188295edf9ff40d60fd1f7cc551d2bbebd3da71b3b825,50030a6d99d12f36fff030b1f6b56b99f856c8d6da4e593fa2b52a8158f37958,qkv_layer_19.selection.pt
llama32_3b,qkv,19,B_top1_no_bos,128,0,128,0.0,43e80f22206d1540e2f188295edf9ff40d60fd1f7cc551d2bbebd3da71b3b825,50030a6d99d12f36fff030b1f6b56b99f856c8d6da4e593fa2b52a8158f37958,qkv_layer_19.selection.pt
llama32_3b,qkv,19,C_top1pct,2622,0,125,0.0,e16ff4a72924f176f29704700a3a5dafe1aed0f6ae77e979dfde30dc05afca08,b47276c442528e6c9f090cbbaf508db93952f009b198da514b6c0ba3739e7e47,qkv_layer_19.selection.pt
llama32_3b,qkv,19,C_top1pct_no_bos,2621,0,125,0.0,cb007c9fee8933d9473e99febaae8b7f76223685fa60a9afc82cc2abdac2c2ab,6fda1b5c88b62742e3ad5fb2de610c735d98211def7f78f11f2ab9b99313260f,qkv_layer_19.selection.pt
llama32_3b,qkv,20,B_top1,128,0,128,0.0,adc147e16413ababf0716859a72e4515c8b25248e4d241ccad9e7e21155dd6ee,0e439ee0ad3ba44267aecc7c6349b07d6e8fa46b9c2e76c59edda8342ad66ab9,qkv_layer_20.selection.pt
llama32_3b,qkv,20,B_top1_no_bos,128,0,128,0.0,adc147e16413ababf0716859a72e4515c8b25248e4d241ccad9e7e21155dd6ee,0e439ee0ad3ba44267aecc7c6349b07d6e8fa46b9c2e76c59edda8342ad66ab9,qkv_layer_20.selection.pt
llama32_3b,qkv,20,C_top1pct,2622,0,121,0.0,71f8ba0d03e434bf09fd6b2dc4d74eaf2976fdeb6f3e483b142659c40996d5d3,4e076c8f479338495040e1356ad59ce107153156e44d46b085f59d035fd68fa6,qkv_layer_20.selection.pt
llama32_3b,qkv,20,C_top1pct_no_bos,2621,0,121,0.0,3946de1c375c12e6425106e3bf77d8cb9a958d38efa50caebaf1014055932fe5,e7691f0187d5ace25967799a968d6e70db041b885317849caf98b76481439a5a,qkv_layer_20.selection.pt
llama32_3b,qkv,21,B_top1,128,0,128,0.0,a45a96f68700ad187941c3f60791385a85d06d0e33734e6fbdaa34199d8e01cc,69bd18c3bcd6aaf150428973eca6b3d6097b354a36b37afd01b5f3fbb0b4b15f,qkv_layer_21.selection.pt
llama32_3b,qkv,21,B_top1_no_bos,128,0,128,0.0,a45a96f68700ad187941c3f60791385a85d06d0e33734e6fbdaa34199d8e01cc,69bd18c3bcd6aaf150428973eca6b3d6097b354a36b37afd01b5f3fbb0b4b15f,qkv_layer_21.selection.pt
llama32_3b,qkv,21,C_top1pct,2622,0,124,0.0,6143126bf4040d5f30a1933f92462b09db345668f2283c8c630def03461c8ffa,305c8a46b0241f9d6971b91e8aa404c2ef1ad3fec92976afb3f8f0b85fd4943b,qkv_layer_21.selection.pt
llama32_3b,qkv,21,C_top1pct_no_bos,2621,0,124,0.0,d9fa977cc6cb3411f58d9951b9f2cc7aaf020ec355fcbc38fc3808f2bdf7162e,e2c1d559bc8e753e58ef995d9e14912a7aae57b09869d641d499df5a685be37c,qkv_layer_21.selection.pt
llama32_3b,qkv,22,B_top1,128,0,128,0.0,5f03b8166d30de761d61ecd09d04f62ecd6c0cb1ef0e158eb4d4667a4a9fe9ef,4ee537b947bbf85780ae8fc3ffbdf657fe68dc2429149feeb760df44d52b14be,qkv_layer_22.selection.pt
llama32_3b,qkv,22,B_top1_no_bos,128,0,128,0.0,5f03b8166d30de761d61ecd09d04f62ecd6c0cb1ef0e158eb4d4667a4a9fe9ef,4ee537b947bbf85780ae8fc3ffbdf657fe68dc2429149feeb760df44d52b14be,qkv_layer_22.selection.pt
llama32_3b,qkv,22,C_top1pct,2622,0,125,0.0,016ab37317e71d1ef4c39ed83837d06cbe494f4f8f4b5b93bfbc37c5d417dead,46b820653c0349b811113acfe46f92e6d99fa320c0dee5aa45a581c83238abce,qkv_layer_22.selection.pt
llama32_3b,qkv,22,C_top1pct_no_bos,2621,0,125,0.0,bca7de00cfb31184d8178339555dc701a74237b720e3e74eea3ee1abb5a5abef,c1eb58919a33fb2dc26d25aac4d148b4c72b6e2f3e63ec23bb8308bc2284980f,qkv_layer_22.selection.pt
llama32_3b,qkv,23,B_top1,128,0,128,0.0,c916c8b0d1c17901c2c279c069441d8be01a0a6d5ab1c809344bec53698398b7,e5bf3e37df688ac9dcfd19706c3040423147656f4d935fb62d55cab30fd33e7c,qkv_layer_23.selection.pt
llama32_3b,qkv,23,B_top1_no_bos,128,0,128,0.0,c916c8b0d1c17901c2c279c069441d8be01a0a6d5ab1c809344bec53698398b7,e5bf3e37df688ac9dcfd19706c3040423147656f4d935fb62d55cab30fd33e7c,qkv_layer_23.selection.pt
llama32_3b,qkv,23,C_top1pct,2622,0,124,0.0,8febbdca958cc4ab1f5a4ea9372a9b75ec9f5af35dfa6850d49a7effc471d169,4cef088498a03da152bf6d23a0f00367f6dc4c12c59163921fb57cd77b70798b,qkv_layer_23.selection.pt
llama32_3b,qkv,23,C_top1pct_no_bos,2621,0,124,0.0,3e307373c78849f6d058c7453b0b648ea5836b86d7e45bcdf2bf0ef7b03b2192,9e389d235825754a1803467ffc9937346221f82e4c7cdde6f545393f5c164b8c,qkv_layer_23.selection.pt
llama32_3b,qkv,24,B_top1,128,0,128,0.0,ad2021aa3b9ac67a007672a8909408256b1b1bf9f67b3804ebe3040735ca2578,1047de1df898512a951d414db428adbfb2c28d628d028ee31b18905dad8e005d,qkv_layer_24.selection.pt
llama32_3b,qkv,24,B_top1_no_bos,128,0,128,0.0,ad2021aa3b9ac67a007672a8909408256b1b1bf9f67b3804ebe3040735ca2578,1047de1df898512a951d414db428adbfb2c28d628d028ee31b18905dad8e005d,qkv_layer_24.selection.pt
llama32_3b,qkv,24,C_top1pct,2622,0,123,0.0,821a2df8831deae58ac5bac05b14104e1bdde7e2c4bd8df51814587757560446,23fe410bf8d19a5f63e96963f91e3eb19dc60ab6ed1ce8846ad9750d6879b439,qkv_layer_24.selection.pt
llama32_3b,qkv,24,C_top1pct_no_bos,2621,0,123,0.0,ea825bcf36ca1e25d7f1b6035ea897ca4cc5dd5ad6d1dcc0570f1b327d93ce1e,ce7b7e865a9f58813eb946c013d196ec78af213b8a338e9c76fafdcc3eb851c8,qkv_layer_24.selection.pt
llama32_3b,qkv,25,B_top1,128,0,128,0.0,516861649ecfad22458fe29f32ad1e75db3cf59d73d1b4392cbedae50808aee2,7d510b13d595eac0bb1b9942600a47db56c2b0dd1f4977922f77f341b6a45f27,qkv_layer_25.selection.pt
llama32_3b,qkv,25,B_top1_no_bos,128,0,128,0.0,516861649ecfad22458fe29f32ad1e75db3cf59d73d1b4392cbedae50808aee2,7d510b13d595eac0bb1b9942600a47db56c2b0dd1f4977922f77f341b6a45f27,qkv_layer_25.selection.pt
llama32_3b,qkv,25,C_top1pct,2622,0,126,0.0,a796bb74c5bc50abf1bbc78afd66eb8ead76166b9ada60afbc47da0efd941ca5,1009bd0df2581968116f19a6e2a1bd237ffc25db59e7948abb905547c12e070a,qkv_layer_25.selection.pt
llama32_3b,qkv,25,C_top1pct_no_bos,2621,0,126,0.0,3bac708da6dee45bbe1339e89b619697300ad7dd1d5fcd02e9babe0535b9edb6,62fe486b19595685a62e8cf33f1869dad9d07ee037af0baefb1e4990fd8a432c,qkv_layer_25.selection.pt
