experiment,model,row,seed,eval_set,chunk,nll,tokens,token_sha256
32,llama32_3b,hadamard,0,wt2,20,2.2399160861968994,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,21,2.168447256088257,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,22,2.22629714012146,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,23,2.256462335586548,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,24,2.2879059314727783,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,25,2.3573577404022217,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,26,2.4336628913879395,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,27,2.236435890197754,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,28,2.0019052028656006,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,29,1.8122385740280151,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,30,1.6975204944610596,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,31,1.7330905199050903,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,32,2.0247039794921875,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,33,1.9805711507797241,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,34,2.165266752243042,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,35,1.4805874824523926,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,36,1.451340675354004,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,37,1.4955750703811646,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,38,1.4813306331634521,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,39,1.6750191450119019,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,40,2.2811903953552246,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,41,2.6955177783966064,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,42,2.696370840072632,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,43,2.3202548027038574,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,44,2.314545154571533,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,45,2.296149492263794,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,46,2.3826963901519775,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,47,2.162240982055664,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,48,2.0336220264434814,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,49,2.0472166538238525,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,50,1.7717665433883667,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,51,1.8432925939559937,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,52,1.689560890197754,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,53,1.9073567390441895,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,54,1.640388011932373,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,55,1.613503336906433,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,56,1.842848300933838,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,57,1.8194260597229004,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,58,2.2004048824310303,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,59,2.360755205154419,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,60,2.3689322471618652,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,61,2.479435443878174,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,62,1.5209953784942627,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,0,wt2,63,1.906933069229126,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,0,1.8442344665527344,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,1,2.4315025806427,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,2,2.5037827491760254,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,3,2.0341954231262207,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,4,1.9371346235275269,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,5,1.5599868297576904,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,6,1.6793931722640991,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,7,1.9350614547729492,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,8,2.2587966918945312,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,9,1.9812524318695068,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,10,1.902612566947937,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,11,2.2672085762023926,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,12,2.127279043197632,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,13,2.284085512161255,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,14,2.2074334621429443,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,15,2.4077885150909424,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,16,2.1504287719726562,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,17,2.1558291912078857,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,18,1.9572705030441284,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,19,2.1342616081237793,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,20,2.231870412826538,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,21,2.167170286178589,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,22,2.215130090713501,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,23,2.261826992034912,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,24,2.2904655933380127,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,25,2.343402147293091,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,26,2.4425735473632812,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,27,2.2297675609588623,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,28,2.0129892826080322,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,29,1.808549165725708,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,30,1.7096221446990967,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,31,1.7317266464233398,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,32,2.0203824043273926,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,33,2.004196882247925,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,34,2.1727066040039062,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,35,1.4884339570999146,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,36,1.4520416259765625,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,37,1.4961048364639282,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,38,1.4802730083465576,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,39,1.6775107383728027,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,40,2.2906782627105713,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,41,2.69932222366333,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,42,2.6939857006073,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,43,2.3279714584350586,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,44,2.3145766258239746,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,45,2.29034161567688,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,46,2.384068012237549,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,47,2.169318675994873,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,48,2.04593563079834,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,49,2.0394723415374756,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,50,1.7742117643356323,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,51,1.849442958831787,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,52,1.695452332496643,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,53,1.9105724096298218,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,54,1.6380535364151,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,55,1.6088290214538574,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,56,1.8565269708633423,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,57,1.8227474689483643,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,58,2.1866543292999268,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,59,2.3633651733398438,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,60,2.3589084148406982,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,61,2.471111536026001,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,62,1.5196113586425781,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,1,wt2,63,1.9155960083007812,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,0,1.8402259349822998,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,1,2.4441261291503906,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,2,2.5094120502471924,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,3,2.0198075771331787,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,4,1.936248540878296,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,5,1.557546854019165,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,6,1.6745548248291016,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,7,1.934617042541504,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,8,2.2690932750701904,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,9,1.9795851707458496,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,10,1.90923011302948,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,11,2.2702951431274414,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,12,2.1318318843841553,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,13,2.27463436126709,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,14,2.211308717727661,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,15,2.4114255905151367,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,16,2.1357359886169434,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,17,2.157801866531372,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,18,1.9716377258300781,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,19,2.1096384525299072,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,20,2.2398014068603516,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,21,2.1622061729431152,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,22,2.210484504699707,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,23,2.274143934249878,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,24,2.296293020248413,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,25,2.3398375511169434,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,26,2.434252977371216,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,27,2.235455274581909,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,28,2.0071568489074707,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,29,1.817313313484192,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,30,1.7114689350128174,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,31,1.7224950790405273,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,32,2.0211262702941895,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,33,1.992479920387268,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,34,2.166109085083008,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,35,1.4849350452423096,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,36,1.4469536542892456,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,37,1.505922794342041,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,38,1.4796866178512573,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,39,1.6794120073318481,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,40,2.281777858734131,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,41,2.699751615524292,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,42,2.6903178691864014,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,43,2.3204054832458496,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,44,2.314450740814209,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,45,2.2875571250915527,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,46,2.3797249794006348,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,47,2.168975353240967,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,48,2.0455076694488525,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,49,2.042323350906372,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,50,1.7705260515213013,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,51,1.8435900211334229,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,52,1.693679928779602,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,53,1.906724214553833,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,54,1.6453989744186401,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,55,1.623396873474121,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,56,1.8476064205169678,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,57,1.8140437602996826,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,58,2.1948812007904053,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,59,2.3644509315490723,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
32,llama32_3b,hadamard,2,wt2,60,2.37515926361084,2047,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08
