model,row,site,layer,seed,group,m,k,s_meas,s_hadamard,f_calibration,f_test_capture,s_pred,relative_error,observations,groups_measured,f_definition
llama32_3b,E11_g256_kmax,qkv,0,1,256,1,12,0.031059413153637767,0.04831952801279371,0.4889541992069806,0.4872146853484739,0.03454240687877922,0.11213971455006438,131072,1572864,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g256_kmax,qkv,0,2,256,1,12,0.031037045576129667,0.04834730964044217,0.4889541992069806,0.4872146789732907,0.03456226726081221,0.11358109701632696,131072,1572864,frozen E11 selected eigenvalue fractions
llama32_3b,E20_hadamard_g64_m1,qkv,0,0,64,1,0,0.0404454803887934,0.0404454803887934,0.003406270407140255,0.006610024209068596,0.04037653750771358,-0.0017045880137184684,131072,6291456,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g64_m1,qkv,0,1,64,1,0,0.040448621129900886,0.040448621129900886,0.0034062706399708986,0.006610024226375727,0.040379672890434544,-0.0017045881303324115,131072,6291456,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g64_m1,qkv,0,2,64,1,0,0.04033559654588951,0.04033559654588951,0.0034062706399708986,0.006610024253264264,0.0402668409667875,-0.001704588130332557,131072,6291456,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m1,qkv,0,0,128,1,0,0.04461649683226258,0.04461649683226258,0.0017012041062116623,0.0034130626812525077,0.04457852979416103,-0.0008509641230751057,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m1,qkv,0,1,128,1,0,0.0446025899265905,0.0446025899265905,0.0017012042226269841,0.0034130626824694717,0.044564634720168306,-0.0008509641813325176,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m1,qkv,0,2,128,1,0,0.04446990881178555,0.04446990881178555,0.0017012041062116623,0.0034130627317558106,0.044432066514830296,-0.0008509641230752013,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m1,qkv,0,0,256,1,0,0.04843965144578396,0.04843965144578396,0.0013825915521010756,0.002499594801208508,0.048406153736928983,-0.0006915348863000675,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m1,qkv,0,1,256,1,0,0.04839431775322941,0.04839431775322941,0.0013825914356857538,0.002499594824370662,0.04836085139702323,-0.0006915348280521063,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m1,qkv,0,2,256,1,0,0.04827650041346724,0.04827650041346724,0.0013825914356857538,0.0024995947853002454,0.048243115532054855,-0.0006915348280521152,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m2,qkv,0,0,256,2,0,0.04841853596361526,0.04843965144578396,0.0017012041062116623,0.0034130628361065908,0.04839843104026933,-0.0004152319549901817,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m2,qkv,0,1,256,2,0,0.04838734652617305,0.04839431775322941,0.001701204339042306,0.0034130628739039775,0.04835313591942207,-0.0007070155568971093,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m2,qkv,0,2,256,2,0,0.04824835449298703,0.04827650041346724,0.0017012042226269841,0.003413062858029801,0.048235418840815295,-0.00026810556147814494,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m3,qkv,0,0,256,3,0,0.04838143392673544,0.04843965144578396,0.0023914563935250044,0.004953714150650347,0.048381696118558984,5.419265248340377e-06,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m3,qkv,0,1,256,3,0,0.0483600730372622,0.04839431775322941,0.0023914561606943607,0.004953714167245786,0.048336416670866564,-0.0004891714364741623,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m3,qkv,0,2,256,3,0,0.048221651433969726,0.04827650041346724,0.0023914563935250044,0.004953714166771642,0.0482187402873055,-6.037011544928034e-05,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m2,qkv,0,0,128,2,0,0.044560403194775354,0.04461649683226258,0.003406270407140255,0.006610023963195544,0.0445404440865482,-0.0004479113023262889,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m2,qkv,0,1,128,2,0,0.044504466926418594,0.0446025899265905,0.003406270407140255,0.006610024020238537,0.04452656088642083,0.0004964436499996114,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m2,qkv,0,2,128,2,0,0.04440282239288903,0.04446990881178555,0.003406270407140255,0.006610024045481095,0.04439410593825383,-0.00019630406729713532,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g64_m1,qkv,0,0,64,1,48,0.016814819948213988,0.0404454803887934,0.671401858329773,0.6656181271529441,0.023184757064042577,0.3788287436586665,131072,6291456,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g64_m1,qkv,0,1,64,1,48,0.016817571172909423,0.040448621129900886,0.671401858329773,0.6656181185611434,0.023186557446158898,0.37871023156476685,131072,6291456,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g64_m1,qkv,0,2,64,1,48,0.016836742844269593,0.04033559654588951,0.671401858329773,0.6656181322822673,0.023121767820782256,0.37329221183964206,131072,6291456,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m1,qkv,0,0,128,1,24,0.020679761238848394,0.04461649683226258,0.5855839252471924,0.5808441099091458,0.0287219395674677,0.38889125632222027,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m1,qkv,0,1,128,1,24,0.020691234789502234,0.0446025899265905,0.5855839252471924,0.5808441142765536,0.028712986975206016,0.3876884230115471,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m1,qkv,0,2,128,1,24,0.020713503036529135,0.04446990881178555,0.5855839252471924,0.5808441095610082,0.028627573300181307,0.38207300086785784,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m1,qkv,0,0,256,1,12,0.02572081300616195,0.04843965144578396,0.4889543056488037,0.4872147501563662,0.03462827647265423,0.34631344912613415,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m1,qkv,0,1,256,1,12,0.02567662619595516,0.04839431775322941,0.4889543056488037,0.4872147669671302,0.03459586856730292,0.34736815901276047,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m1,qkv,0,2,256,1,12,0.025663149984949302,0.04827650041346724,0.4889543056488037,0.4872147506193028,0.03451164394361579,0.3447937592951713,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m2,qkv,0,0,256,2,24,0.02258479354273235,0.04843965144578396,0.5855839252471924,0.5808441719317144,0.031183101325179773,0.3807122596086031,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m2,qkv,0,1,256,2,24,0.02262747150828252,0.04839431775322941,0.5855839252471924,0.5808441629546194,0.031153917689745167,0.3768183368761128,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m2,qkv,0,2,256,2,24,0.02262150592614474,0.04827650041346724,0.5855839252471924,0.5808441782984081,0.03107807259313503,0.37382863433581737,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3,qkv,0,0,256,3,36,0.021229461273190846,0.04843965144578396,0.6372463703155518,0.6316700651140815,0.029174733174744793,0.3742568781802983,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3,qkv,0,1,256,3,36,0.021268422489195877,0.04839431775322941,0.6372463703155518,0.6316700424248121,0.029147429130544862,0.3704556200795538,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3,qkv,0,2,256,3,36,0.021254336878010427,0.04827650041346724,0.6372463703155518,0.6316700501785671,0.02907646888726634,0.3680252201774703,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2,qkv,0,0,128,2,48,0.01866636185681224,0.04461649683226258,0.6714019179344177,0.6656180538963361,0.025575726542091604,0.3701505809370031,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2,qkv,0,1,128,2,48,0.01865907073861391,0.0446025899265905,0.6714019179344177,0.665618026946279,0.025567754620453447,0.3702587325285391,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2,qkv,0,2,128,2,48,0.018667561086809017,0.04446990881178555,0.6714019179344177,0.6656180401630459,0.025491697194378316,0.36556120404991793,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2_c32,qkv,0,0,128,2,48,0.01866636185681224,0.04461649683226258,0.6714019179344177,0.6656180538963361,0.025575726542091604,0.3701505809370031,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2_c32,qkv,0,1,128,2,48,0.01865907073861391,0.0446025899265905,0.6714019179344177,0.665618026946279,0.025567754620453447,0.3702587325285391,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2_c32,qkv,0,2,128,2,48,0.018667561086809017,0.04446990881178555,0.6714019179344177,0.6656180401630459,0.025491697194378316,0.36556120404991793,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3_c32,qkv,0,0,256,3,36,0.021229461273190846,0.04843965144578396,0.6372463703155518,0.6316700651140815,0.029174733174744793,0.3742568781802983,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3_c32,qkv,0,1,256,3,36,0.021268422489195877,0.04839431775322941,0.6372463703155518,0.6316700424248121,0.029147429130544862,0.3704556200795538,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3_c32,qkv,0,2,256,3,36,0.021254336878010427,0.04827650041346724,0.6372463703155518,0.6316700501785671,0.02907646888726634,0.3680252201774703,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E11_g64_kmax,down,0,0,64,1,128,0.002795460978449271,0.0042792619128683915,0.39894729938637624,0.3851251960113365,0.0033176085742383818,0.18678407597689395,131072,16777216,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g64_kmax,down,0,1,64,1,128,0.0027946918870125435,0.0042781951437765794,0.39894729938637624,0.3851251994701106,0.003316781533884744,0.18681474308436255,131072,16777216,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g64_kmax,down,0,2,64,1,128,0.0027953079370434206,0.00427872241226307,0.39894729938637624,0.3851251960769535,0.0033171903124281756,0.1866994217233707,131072,16777216,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k8,down,0,0,128,1,8,0.0035959490520831097,0.0047104566688502825,0.1922234613709387,0.1889272598852819,0.0042335883820689806,0.17732156956353165,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k8,down,0,1,128,1,8,0.0035968736946553545,0.004707852193013576,0.1922234613709387,0.18892726823484876,0.0042312475732220215,0.1763681275517937,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k8,down,0,2,128,1,8,0.0035987032669691915,0.004708553258677514,0.1922234613709387,0.18892725989665468,0.004231877665728666,0.17594515351434645,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k16,down,0,0,128,1,16,0.0034553320367748316,0.0047104566688502825,0.23938051958983114,0.23347493423548205,0.004108154186799495,0.1889318140996952,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k16,down,0,1,128,1,16,0.003455812962592262,0.004707852193013576,0.23938051958983114,0.23347493397929292,0.004105882732232523,0.18810907206987063,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k16,down,0,2,128,1,16,0.0034557088361411963,0.004708553258677514,0.23938051958983114,0.23347492567071906,0.004106494156144259,0.18832180338716245,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k32,down,0,0,128,1,32,0.0033375541477307993,0.0047104566688502825,0.28820926120639845,0.28081622845771625,0.00397410355589207,0.1907233201277229,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k32,down,0,1,128,1,32,0.003338166835679779,0.004707852193013576,0.28820926120639845,0.28081622893082125,0.003971906219750049,0.18984652812932767,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k32,down,0,2,128,1,32,0.0033367775901606,0.004708553258677514,0.28820926120639845,0.2808162295076377,0.003972497692667398,0.19051917166471982,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_kmax,down,0,0,128,1,64,0.003277783931500168,0.0047104566688502825,0.33565298726732334,0.32586086225323796,0.0038393747675051133,0.17133247576447716,131072,8388608,frozen E1c eigenspace paired with activation_factors
llama32_3b,E11_g128_kmax,down,0,1,128,1,64,0.0032775345372787444,0.004707852193013576,0.33565298726732334,0.32586085375557194,0.0038372519247505768,0.17077390981104712,131072,8388608,frozen E1c eigenspace paired with activation_factors
llama32_3b,E11_g128_kmax,down,0,2,128,1,64,0.0032775678530600413,0.004708553258677514,0.33565298726732334,0.3258608656836123,0.0038378233457421525,0.17093635213655117,131072,8388608,frozen E1c eigenspace paired with activation_factors
llama32_3b,E11_g256_kmax,down,0,0,256,1,32,0.0037347339892060127,0.005105110488778097,0.28820926120639845,0.2800662036948458,0.004307063873623711,0.15324515375708817,131072,4194304,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g256_kmax,down,0,1,256,1,32,0.0037353832196037676,0.005102373751709743,0.28820926120639845,0.28006620398632165,0.004304754951733651,0.15242659150518964,131072,4194304,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g256_kmax,down,0,2,256,1,32,0.0037353352060399206,0.0051022774639404855,0.28820926120639845,0.2800662037689897,0.004304673715965423,0.15241965674322888,131072,4194304,frozen E11 selected eigenvalue fractions
llama32_3b,E20_hadamard_g64_m1,down,0,0,64,1,0,0.004281088275146477,0.004281088275146477,0.002575082005932927,0.011302386741084375,0.00427557264536631,-0.0012883709528224438,131072,16777216,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g64_m1,down,0,1,64,1,0,0.004279926996110531,0.004279926996110531,0.002575082005932927,0.011302386738005762,0.004274412862488541,-0.0012883709528225958,131072,16777216,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g64_m1,down,0,2,64,1,0,0.004279024699210196,0.004279024699210196,0.002575082005932927,0.011302386740042674,0.004273511728081323,-0.0012883709528225538,131072,16777216,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m1,down,0,0,128,1,0,0.004711559848492627,0.004711559848492627,0.0011114284861832857,0.0056456958635890805,0.004708940839665075,-0.0005558687381186546,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m1,down,0,1,128,1,0,0.00471174180910508,0.00471174180910508,0.0011114284861832857,0.005645695864170859,0.004709122699131312,-0.0005558687381185493,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m1,down,0,2,128,1,0,0.004710349510791162,0.004710349510791162,0.0011114283697679639,0.005645695863737567,0.004707731175026831,-0.0005558686798786737,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m1,down,0,0,256,1,0,0.005108160896677233,0.005108160896677233,0.00043820415157824755,0.0023037720840063287,0.005107041565383965,-0.00021912608390938583,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m1,down,0,1,256,1,0,0.00510692873403204,0.00510692873403204,0.00043820420978590846,0.0023037720838246533,0.005105809672589084,-0.00021912611301960473,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m1,down,0,2,256,1,0,0.005104324200417537,0.005104324200417537,0.00043820420978590846,0.002303772083928191,0.0051032057096959075,-0.00021912611301964515,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m2,down,0,0,256,2,0,0.005098494641260082,0.005108160896677233,0.0011114284861832857,0.0056456961651367935,0.00510532142972549,0.0013389811985211574,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m2,down,0,1,256,2,0,0.005097269752955297,0.00510692873403204,0.0011114284861832857,0.005645696175236166,0.005104089952000992,0.0013380102243442979,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m2,down,0,2,256,2,0,0.005095027336352281,0.005104324200417537,0.0011114284861832857,0.00564569617389374,0.005101486866165302,0.001267810629186075,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m3,down,0,0,256,3,0,0.005090817737020137,0.005108160896677233,0.0016427754890173674,0.008359630080067671,0.005103963391321423,0.0025822284317294337,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m3,down,0,1,256,3,0,0.005089554314249817,0.00510692873403204,0.0016427754890173674,0.008359630086565126,0.005102732241175524,0.0025892103929043564,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m3,down,0,2,256,3,0,0.005087356619576738,0.005104324200417537,0.0016427754890173674,0.008359630087001406,0.005100129847772345,0.0025107790058305373,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m2,down,0,0,128,2,0,0.00469666431371675,0.004711559848492627,0.0025750817731022835,0.01130238598097255,0.00470548961219055,0.0018790566845549178,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m2,down,0,1,128,2,0,0.0046960533775201735,0.00471174180910508,0.0025750817731022835,0.011302385983498036,0.004705671338370256,0.002048094448015311,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m2,down,0,2,128,2,0,0.004695011891230408,0.004710349510791162,0.0025750817731022835,0.011302385979759601,0.004704280833852882,0.001974210680868945,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g64_m1,down,0,0,64,1,128,0.0027624435976046063,0.004281088275146477,0.3989473581314087,0.38512515885896204,0.0033190243466774956,0.20148130790996652,131072,16777216,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g64_m1,down,0,1,64,1,128,0.0027623230099018837,0.004279926996110531,0.3989473581314087,0.3851251587899344,0.0033181240350871064,0.2012078323906676,131072,16777216,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g64_m1,down,0,2,64,1,128,0.0027627704867994067,0.004279024699210196,0.3989473581314087,0.3851251679608398,0.0033174245060917508,0.20076007831359727,131072,16777216,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m1,down,0,0,128,1,64,0.0032073318481673913,0.004711559848492627,0.3411944508552551,0.3310914694753516,0.0038242241206287307,0.19233814948516165,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m1,down,0,1,128,1,64,0.003207200861627072,0.00471174180910508,0.3411944508552551,0.3310914566061819,0.003824371812303149,0.19243289625551377,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m1,down,0,2,128,1,64,0.003207239737667105,0.004710349510791162,0.3411944508552551,0.33109146077708634,0.0038232417277947457,0.1920660881358718,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m1,down,0,0,256,1,32,0.003683409402536246,0.005108160896677233,0.2882092595100403,0.2800662454505079,0.004309637437488381,0.17001314991511401,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m1,down,0,1,256,1,32,0.0036835266873495864,0.00510692873403204,0.2882092595100403,0.2800662370615771,0.004308597890306488,0.1696936810865514,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m1,down,0,2,256,1,32,0.0036834581477769718,0.005104324200417537,0.2882092595100403,0.2800662448403748,0.0043064005054160555,0.16911889117432752,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m2,down,0,0,256,2,64,0.003571714112715084,0.005108160896677233,0.3411944508552551,0.3310915301000132,0.004146132648484838,0.16082433185927714,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m2,down,0,1,256,2,64,0.0035713540308733374,0.00510692873403204,0.3411944508552551,0.33109147182301196,0.004145132541034268,0.16066133606491512,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m2,down,0,2,256,2,64,0.0035721735051883335,0.005104324200417537,0.3411944508552551,0.3310915015433649,0.004143018523470688,0.15980327312020023,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3,down,0,0,256,3,96,0.0035032677950141075,0.005108160896677233,0.375118613243103,0.36345748077917317,0.004037972551864226,0.15263028353445227,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3,down,0,1,256,3,96,0.003503895676964519,0.00510692873403204,0.375118613243103,0.36345751049823605,0.004036998534200852,0.1521457561482448,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3,down,0,2,256,3,96,0.0035044939674916398,0.005104324200417537,0.375118613243103,0.36345745620237396,0.0040349396649799136,0.15136156672226864,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2,down,0,0,128,2,128,0.003116277660609623,0.004711559848492627,0.3989473283290863,0.3851251347369967,0.003652758651683832,0.17215442572895115,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2,down,0,1,128,2,128,0.0031164114120408593,0.00471174180910508,0.3989473581314087,0.38512511614976735,0.0036528996307937526,0.17214935636548728,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2,down,0,2,128,2,128,0.003116246399288751,0.004710349510791162,0.3989473581314087,0.3851251463664011,0.0036518202155365245,0.17186504134269112,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2_c32,down,0,0,128,2,128,0.003116277660609623,0.004711559848492627,0.3989473283290863,0.3851251347369967,0.003652758651683832,0.17215442572895115,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2_c32,down,0,1,128,2,128,0.0031164114120408593,0.00471174180910508,0.3989473581314087,0.38512511614976735,0.0036528996307937526,0.17214935636548728,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2_c32,down,0,2,128,2,128,0.003116246399288751,0.004710349510791162,0.3989473581314087,0.3851251463664011,0.0036518202155365245,0.17186504134269112,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3_c32,down,0,0,256,3,96,0.0035032677950141075,0.005108160896677233,0.375118613243103,0.36345748077917317,0.004037972551864226,0.15263028353445227,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
