model,layer,b,position,method,mean_group_range,relative_quantization_error_nmse,range_reduction_vs_hadamard,nmse_delta_vs_hadamard,sample_vectors
llama32_3b,8,32,0,hadamard,8.138723373413086,0.005952681004143008,0.0,0.0,65536
llama32_3b,8,32,0,nar,6.554076194763184,0.0039857876414846165,0.19470463682627398,-0.001966893362658391,65536
llama32_3b,8,32,512,bf16,9.417619705200195,0.0,-0.15241873858969973,-0.006025972274855376,65536
llama32_3b,8,32,512,identity,9.417619705200195,0.00922450343689874,-0.15241873858969973,0.0031985311620433632,65536
llama32_3b,8,32,512,hadamard,8.172046661376953,0.006025972274855376,0.0,0.0,65536
llama32_3b,8,32,512,nar,6.5358757972717285,0.00395632506811866,0.20021555577235742,-0.0020696472067367163,65536
llama32_3b,8,32,1024,bf16,9.466492652893066,0.0,-0.16438694574875362,-0.005964520397580852,65536
llama32_3b,8,32,1024,identity,9.466492652893066,0.009277453371966393,-0.16438694574875362,0.003312932974385541,65536
llama32_3b,8,32,1024,hadamard,8.130023002624512,0.005964520397580852,0.0,0.0,65536
llama32_3b,8,32,1024,nar,6.519632339477539,0.003963609041058413,0.19807947193102785,-0.0020009113565224394,65536
llama32_3b,8,32,2048,bf16,9.438133239746094,0.0,-0.14297580239636173,-0.006147830031750578,65536
llama32_3b,8,32,2048,identity,9.438133239746094,0.009242683639924792,-0.14297580239636173,0.003094853608174214,65536
llama32_3b,8,32,2048,hadamard,8.257509231567383,0.006147830031750578,0.0,0.0,65536
llama32_3b,8,32,2048,nar,6.528897285461426,0.00394651854137499,0.2093381790598185,-0.0022013114903755874,65536
llama32_3b,8,64,0,bf16,12.85243034362793,0.0,-0.41371885554309334,-0.007638457661955376,65536
llama32_3b,8,64,0,identity,12.85243034362793,0.016260678916948105,-0.41371885554309334,0.008622221254992728,65536
llama32_3b,8,64,0,hadamard,9.09122085571289,0.007638457661955376,0.0,0.0,65536
llama32_3b,8,64,0,nar,8.0027494430542,0.006032856648099426,0.11972774943364178,-0.0016056010138559501,65536
llama32_3b,8,64,512,bf16,12.911834716796875,0.0,-0.42682864111598134,-0.007613274204145104,65536
llama32_3b,8,64,512,identity,12.911834716796875,0.016273016199296143,-0.42682864111598134,0.00865974199515104,65536
llama32_3b,8,64,512,hadamard,9.049324035644531,0.007613274204145104,0.0,0.0,65536
llama32_3b,8,64,512,nar,8.043659210205078,0.006090923782880433,0.11113148578592427,-0.0015223504212646712,65536
llama32_3b,8,64,1024,bf16,12.958799362182617,0.0,-0.43026218676043804,-0.007602897693461534,65536
llama32_3b,8,64,1024,identity,12.958799362182617,0.016555832904585517,-0.43026218676043804,0.008952935211123983,65536
llama32_3b,8,64,1024,hadamard,9.060436248779297,0.007602897693461534,0.0,0.0,65536
llama32_3b,8,64,1024,nar,7.980710029602051,0.00600566119078749,0.11916934124697544,-0.001597236502674044,65536
llama32_3b,8,64,2048,bf16,12.757601737976074,0.0,-0.40439976105714365,-0.007637418335706357,65536
llama32_3b,8,64,2048,identity,12.757601737976074,0.015905038554697992,-0.40439976105714365,0.008267620218991635,65536
llama32_3b,8,64,2048,hadamard,9.084024429321289,0.007637418335706357,0.0,0.0,65536
llama32_3b,8,64,2048,nar,8.08652114868164,0.006173782344824471,0.10980852026552472,-0.0014636359908818857,65536
llama32_3b,9,32,0,bf16,8.992179870605469,0.0,-0.12632411097411134,-0.006057092331903881,65536
llama32_3b,9,32,0,identity,8.992179870605469,0.0088504860870611,-0.12632411097411134,0.0027933937551572197,65536
llama32_3b,9,32,0,hadamard,7.983652114868164,0.006057092331903881,0.0,0.0,65536
llama32_3b,9,32,0,nar,6.520381927490234,0.004075572998077113,0.18328331023502933,-0.0019815193338267685,65536
llama32_3b,9,32,512,bf16,8.849786758422852,0.0,-0.12170707573021707,-0.005897046410245528,65536
llama32_3b,9,32,512,identity,8.849786758422852,0.008646608636253003,-0.12170707573021707,0.0027495622260074754,65536
llama32_3b,9,32,512,hadamard,7.889570236206055,0.005897046410245528,0.0,0.0,65536
llama32_3b,9,32,512,nar,6.431933403015137,0.003969616667917442,0.18475490927270938,-0.0019274297423280858,65536
llama32_3b,9,32,1024,bf16,8.878750801086426,0.0,-0.12618878268169534,-0.0058998155148005695,65536
llama32_3b,9,32,1024,identity,8.878750801086426,0.008680816624039672,-0.12618878268169534,0.002781001109239102,65536
llama32_3b,9,32,1024,hadamard,7.883892059326172,0.0058998155148005695,0.0,0.0,65536
llama32_3b,9,32,1024,nar,6.456717491149902,0.004020130279664309,0.18102411314574093,-0.0018796852351362602,65536
llama32_3b,9,32,2048,bf16,8.807331085205078,0.0,-0.12602946587051367,-0.0057917645030305005,65536
llama32_3b,9,32,2048,identity,8.807331085205078,0.008611745105148142,-0.12602946587051367,0.002819980602117642,65536
llama32_3b,9,32,2048,hadamard,7.8215813636779785,0.0057917645030305005,0.0,0.0,65536
llama32_3b,9,32,2048,nar,6.513214588165283,0.004059144287595593,0.16727650262496993,-0.0017326202154349076,65536
llama32_3b,9,64,0,bf16,12.056453704833984,0.0,-0.3374641105754506,-0.007886463932500606,65536
llama32_3b,9,64,0,identity,12.056453704833984,0.015399158026912997,-0.3374641105754506,0.007512694094412391,65536
llama32_3b,9,64,0,hadamard,9.014412879943848,0.007886463932500606,0.0,0.0,65536
llama32_3b,9,64,0,nar,7.971710205078125,0.006198162850618223,0.11567061424328923,-0.0016883010818823834,65536
llama32_3b,9,64,512,bf16,11.93840217590332,0.0,-0.35067981101758666,-0.007573539067350397,65536
llama32_3b,9,64,512,identity,11.93840217590332,0.015170303030827975,-0.35067981101758666,0.007596763963477578,65536
llama32_3b,9,64,512,hadamard,8.838809967041016,0.007573539067350397,0.0,0.0,65536
llama32_3b,9,64,512,nar,8.060802459716797,0.006357418850450521,0.08802174842827555,-0.0012161202168998759,65536
llama32_3b,9,64,1024,bf16,12.05545711517334,0.0,-0.36138208724756105,-0.007610960714615547,65536
llama32_3b,9,64,1024,identity,12.05545711517334,0.015382591307928028,-0.36138208724756105,0.007771630593312481,65536
llama32_3b,9,64,1024,hadamard,8.855307579040527,0.007610960714615547,0.0,0.0,65536
llama32_3b,9,64,1024,nar,8.001912117004395,0.006274873264921887,0.09637106948786506,-0.0013360874496936605,65536
llama32_3b,9,64,2048,bf16,11.978422164916992,0.0,-0.35727698399173635,-0.007558443866503202,65536
llama32_3b,9,64,2048,identity,11.978422164916992,0.015174248372073632,-0.35727698399173635,0.00761580450557043,65536
llama32_3b,9,64,2048,hadamard,8.825333595275879,0.007558443866503202,0.0,0.0,65536
llama32_3b,9,64,2048,nar,7.963993072509766,0.006209949813220011,0.09759863618381305,-0.0013484940532831917,65536
llama32_3b,10,32,0,bf16,8.973387718200684,0.0,-0.17222004343401826,-0.006043216612571279,65536
llama32_3b,10,32,0,identity,8.973387718200684,0.009512342923548852,-0.17222004343401826,0.003469126310977573,65536
llama32_3b,10,32,0,hadamard,7.655036926269531,0.006043216612571279,0.0,0.0,65536
llama32_3b,10,32,0,nar,6.384917259216309,0.004235473481540624,0.16591946966246446,-0.0018077431310306548,65536
llama32_3b,10,32,512,bf16,8.896242141723633,0.0,-0.18268995426457904,-0.00579045667317973,65536
llama32_3b,10,32,512,identity,8.896242141723633,0.009396123139814663,-0.18268995426457904,0.0036056664666349325,65536
llama32_3b,10,32,512,hadamard,7.522040843963623,0.00579045667317973,0.0,0.0,65536
llama32_3b,10,32,512,nar,6.354760646820068,0.004183845336473825,0.15518131599621499,-0.0016066113367059053,65536
llama32_3b,10,32,1024,bf16,8.94443416595459,0.0,-0.1694581866770143,-0.005984065666209161,65536
llama32_3b,10,32,1024,identity,8.94443416595459,0.009466604454376058,-0.1694581866770143,0.0034825387881668966,65536
llama32_3b,10,32,1024,hadamard,7.648357391357422,0.005984065666209161,0.0,0.0,65536
llama32_3b,10,32,1024,nar,6.26518440246582,0.004062522952882323,0.18084575786881704,-0.0019215427133268377,65536
llama32_3b,10,32,2048,bf16,8.89798641204834,0.0,-0.1529811289884288,-0.006125719074921772,65536
llama32_3b,10,32,2048,identity,8.89798641204834,0.009397395829279244,-0.1529811289884288,0.0032716767543574717,65536
llama32_3b,10,32,2048,hadamard,7.717373847961426,0.006125719074921772,0.0,0.0,65536
llama32_3b,10,32,2048,nar,6.371786117553711,0.004214128202963466,0.1743582411474283,-0.0019115908719583062,65536
llama32_3b,10,64,0,bf16,12.129657745361328,0.0,-0.4106680396024845,-0.007760108677702117,65536
llama32_3b,10,64,0,identity,12.129657745361328,0.01610387508696159,-0.4106680396024845,0.008343766409259474,65536
llama32_3b,10,64,0,hadamard,8.598520278930664,0.007760108677702117,0.0,0.0,65536
llama32_3b,10,64,0,nar,7.735762119293213,0.0062923444946231194,0.10033798044897396,-0.0014677641830789971,65536
llama32_3b,10,64,512,bf16,12.052570343017578,0.0,-0.4137941526947032,-0.007640687484272369,65536
llama32_3b,10,64,512,identity,12.052570343017578,0.01592774337955732,-0.4137941526947032,0.008287055895284952,65536
llama32_3b,10,64,512,hadamard,8.524982452392578,0.007640687484272369,0.0,0.0,65536
llama32_3b,10,64,512,nar,7.710058689117432,0.006280842083806798,0.09559242706082452,-0.0013598454004655706,65536
llama32_3b,10,64,1024,bf16,12.09402847290039,0.0,-0.40223348789976593,-0.007819003317523563,65536
llama32_3b,10,64,1024,identity,12.09402847290039,0.015988149318745145,-0.40223348789976593,0.008169146001221582,65536
llama32_3b,10,64,1024,hadamard,8.624832153320312,0.007819003317523563,0.0,0.0,65536
llama32_3b,10,64,1024,nar,7.70272970199585,0.006254732680586625,0.10691250970831705,-0.0015642706369369376,65536
llama32_3b,10,64,2048,bf16,12.055749893188477,0.0,-0.41573313813862917,-0.007640596723244406,65536
llama32_3b,10,64,2048,identity,12.055749893188477,0.01591293806036663,-0.41573313813862917,0.008272341337122225,65536
llama32_3b,10,64,2048,hadamard,8.515552520751953,0.007640596723244406,0.0,0.0,65536
llama32_3b,10,64,2048,nar,7.75349235534668,0.00630683553029788,0.08949039578443946,-0.001333761192946526,65536
llama32_3b,11,32,0,bf16,10.368281364440918,0.0,-0.24713634021434547,-0.005820469156809223,65536
llama32_3b,11,32,0,identity,10.368281364440918,0.010421860191463435,-0.24713634021434547,0.0046013910346542125,65536
llama32_3b,11,32,0,hadamard,8.313671112060547,0.005820469156809223,0.0,0.0,65536
llama32_3b,11,32,0,nar,6.703395843505859,0.003848526060467684,0.19369003739138535,-0.001971943096341539,65536
llama32_3b,11,32,512,bf16,10.194146156311035,0.0,-0.2213975848878267,-0.005881795315712504,65536
llama32_3b,11,32,512,identity,10.194146156311035,0.010194919725456464,-0.2213975848878267,0.00431312440974396,65536
llama32_3b,11,32,512,hadamard,8.346296310424805,0.005881795315712504,0.0,0.0,65536
llama32_3b,11,32,512,nar,6.5785064697265625,0.0037192444019605838,0.2118053056048601,-0.0021625509137519205,65536
llama32_3b,11,32,1024,bf16,10.220425605773926,0.0,-0.2369231895000943,-0.005750333282661986,65536
llama32_3b,11,32,1024,identity,10.220425605773926,0.010217875019797111,-0.2369231895000943,0.004467541737135126,65536
llama32_3b,11,32,1024,hadamard,8.262781143188477,0.005750333282661986,0.0,0.0,65536
llama32_3b,11,32,1024,nar,6.580933570861816,0.0037189688761874932,0.2035449739235937,-0.0020313644064744924,65536
llama32_3b,11,32,2048,bf16,10.210397720336914,0.0,-0.24065721686817074,-0.005711665509011868,65536
llama32_3b,11,32,2048,identity,10.210397720336914,0.010246436390620183,-0.24065721686817074,0.0045347708816083155,65536
llama32_3b,11,32,2048,hadamard,8.229829788208008,0.005711665509011868,0.0,0.0,65536
llama32_3b,11,32,2048,nar,6.680549621582031,0.003826269158964622,0.18825178727825453,-0.0018853963500472457,65536
llama32_3b,11,64,0,bf16,14.161240577697754,0.0,-0.5342851551505589,-0.007366661616317689,65536
llama32_3b,11,64,0,identity,14.161240577697754,0.01884925401658367,-0.5342851551505589,0.011482592400265983,65536
llama32_3b,11,64,0,hadamard,9.229862213134766,0.007366661616317689,0.0,0.0,65536
llama32_3b,11,64,0,nar,8.391738891601562,0.006195195388201392,0.0908056157480328,-0.001171466228116297,65536
llama32_3b,11,64,512,bf16,13.940731048583984,0.0,-0.5195283593043061,-0.007310755388865947,65536
llama32_3b,11,64,512,identity,13.940731048583984,0.018332179522650715,-0.5195283593043061,0.011021424133784768,65536
llama32_3b,11,64,512,hadamard,9.1743803024292,0.007310755388865947,0.0,0.0,65536
llama32_3b,11,64,512,nar,8.269537925720215,0.006024508263084342,0.09862708399709565,-0.0012862471257816047,65536
llama32_3b,11,64,1024,bf16,14.104523658752441,0.0,-0.5582717816085838,-0.007072747006565362,65536
llama32_3b,11,64,1024,identity,14.104523658752441,0.01863547545019325,-0.5582717816085838,0.011562728443627887,65536
llama32_3b,11,64,1024,hadamard,9.05138874053955,0.007072747006565362,0.0,0.0,65536
llama32_3b,11,64,1024,nar,8.216204643249512,0.005955778257718457,0.09227137638552622,-0.001116968748846905,65536
llama32_3b,11,64,2048,bf16,14.06443977355957,0.0,-0.522409331399202,-0.007382015357516369,65536
llama32_3b,11,64,2048,identity,14.06443977355957,0.018492093906867645,-0.522409331399202,0.011110078549351275,65536
llama32_3b,11,64,2048,hadamard,9.238277435302734,0.007382015357516369,0.0,0.0,65536
llama32_3b,11,64,2048,nar,8.198403358459473,0.005913087996103433,0.11256146875060648,-0.0014689273614129361,65536
llama32_3b,12,32,0,bf16,8.562774658203125,0.0,-0.0827471837324553,-0.006074860983980928,65536
llama32_3b,12,32,0,identity,8.562774658203125,0.008286390599478728,-0.0827471837324553,0.0022115296154978006,65536
llama32_3b,12,32,0,hadamard,7.908378601074219,0.006074860983980928,0.0,0.0,65536
llama32_3b,12,32,0,nar,6.586059093475342,0.004257981518558977,0.16720488159472566,-0.0018168794654219505,65536
llama32_3b,12,32,512,bf16,8.488299369812012,0.0,-0.07848020128596675,-0.005993052088735996,65536
llama32_3b,12,32,512,identity,8.488299369812012,0.008176987625219664,-0.07848020128596675,0.002183935536483668,65536
llama32_3b,12,32,512,hadamard,7.870612144470215,0.005993052088735996,0.0,0.0,65536
llama32_3b,12,32,512,nar,6.533416748046875,0.00418626691843343,0.16989725473422485,-0.0018067851703025663,65536
llama32_3b,12,32,1024,bf16,8.525026321411133,0.0,-0.07235681591358226,-0.006122113260763121,65536
llama32_3b,12,32,1024,identity,8.525026321411133,0.008231809838679808,-0.07235681591358226,0.002109696577916686,65536
llama32_3b,12,32,1024,hadamard,7.949803829193115,0.006122113260763121,0.0,0.0,65536
llama32_3b,12,32,1024,nar,6.4984130859375,0.0041393566033284855,0.18256937836954495,-0.001982756657434636,65536
llama32_3b,12,32,2048,bf16,8.467912673950195,0.0,-0.07107425216146385,-0.006058423361206796,65536
llama32_3b,12,32,2048,identity,8.467912673950195,0.008132666584005188,-0.07107425216146385,0.0020742432227983925,65536
llama32_3b,12,32,2048,hadamard,7.905999660491943,0.006058423361206796,0.0,0.0,65536
llama32_3b,12,32,2048,nar,6.552432060241699,0.004214111021350613,0.17120764715110293,-0.001844312339856183,65536
llama32_3b,12,64,0,bf16,11.672578811645508,0.0,-0.30576253350397015,-0.007953708178523334,65536
llama32_3b,12,64,0,identity,11.672578811645508,0.014097135243302802,-0.30576253350397015,0.006143427064779468,65536
llama32_3b,12,64,0,hadamard,8.939281463623047,0.007953708178523334,0.0,0.0,65536
llama32_3b,12,64,0,nar,7.900117874145508,0.006271818362627377,0.11624688110629992,-0.0016818898158959565,65536
llama32_3b,12,64,512,bf16,11.610015869140625,0.0,-0.29804821230782486,-0.007972285094001563,65536
llama32_3b,12,64,512,identity,11.610015869140625,0.013969870541568277,-0.29804821230782486,0.005997585447566714,65536
llama32_3b,12,64,512,hadamard,8.944210052490234,0.007972285094001563,0.0,0.0,65536
llama32_3b,12,64,512,nar,7.89011287689209,0.006287260456264074,0.11785246202985408,-0.001685024637737489,65536
llama32_3b,12,64,1024,bf16,11.63682746887207,0.0,-0.31261303204935953,-0.00783180981522397,65536
llama32_3b,12,64,1024,identity,11.63682746887207,0.014008185561445579,-0.31261303204935953,0.006176375746221608,65536
llama32_3b,12,64,1024,hadamard,8.86539077758789,0.00783180981522397,0.0,0.0,65536
llama32_3b,12,64,1024,nar,7.904681205749512,0.006285171254946832,0.1083662972045289,-0.0015466385602771384,65536
llama32_3b,12,64,2048,bf16,11.519420623779297,0.0,-0.2801002970547808,-0.008060873617270113,65536
llama32_3b,12,64,2048,identity,11.519420623779297,0.013779569699232401,-0.2801002970547808,0.005718696081962288,65536
llama32_3b,12,64,2048,hadamard,8.998842239379883,0.008060873617270113,0.0,0.0,65536
llama32_3b,12,64,2048,nar,7.913797378540039,0.006316849855904036,0.12057605100482516,-0.0017440237613660769,65536
llama32_3b,13,32,0,bf16,9.279928207397461,0.0,-0.1283824652186699,-0.0058932601645948985,65536
llama32_3b,13,32,0,identity,9.279928207397461,0.008583841106208611,-0.1283824652186699,0.002690580941613713,65536
llama32_3b,13,32,0,hadamard,8.224098205566406,0.0058932601645948985,0.0,0.0,65536
llama32_3b,13,32,0,nar,6.723109245300293,0.003959083111901007,0.18251106963316446,-0.0019341770526938914,65536
llama32_3b,13,32,512,bf16,9.125539779663086,0.0,-0.09283078704010372,-0.006087486482071671,65536
llama32_3b,13,32,512,identity,9.125539779663086,0.008382619018690354,-0.09283078704010372,0.0022951325366186827,65536
llama32_3b,13,32,512,hadamard,8.35036849975586,0.006087486482071671,0.0,0.0,65536
llama32_3b,13,32,512,nar,6.701926231384277,0.003948880949951702,0.1974095237138071,-0.0021386055321199696,65536
llama32_3b,13,32,1024,bf16,9.195901870727539,0.0,-0.11424247393069965,-0.005911871850682608,65536
llama32_3b,13,32,1024,identity,9.195901870727539,0.008453174752648503,-0.11424247393069965,0.0025413029019658957,65536
llama32_3b,13,32,1024,hadamard,8.253052711486816,0.005911871850682608,0.0,0.0,65536
llama32_3b,13,32,1024,nar,6.646896839141846,0.00388811131005213,0.19461354828250166,-0.0020237605406304778,65536
llama32_3b,13,32,2048,bf16,9.199737548828125,0.0,-0.11103722079451644,-0.005962386031948566,65536
llama32_3b,13,32,2048,identity,9.199737548828125,0.008450101597451073,-0.11103722079451644,0.0024877155655025065,65536
llama32_3b,13,32,2048,hadamard,8.280314445495605,0.005962386031948566,0.0,0.0,65536
llama32_3b,13,32,2048,nar,6.727562427520752,0.003968279549327061,0.18752331547258239,-0.001994106482621505,65536
llama32_3b,13,64,0,bf16,12.727256774902344,0.0,-0.366485598268575,-0.0077356638865082325,65536
llama32_3b,13,64,0,identity,12.727256774902344,0.014908018907400126,-0.366485598268575,0.007172355020891893,65536
llama32_3b,13,64,0,hadamard,9.313860893249512,0.0077356638865082325,0.0,0.0,65536
llama32_3b,13,64,0,nar,8.211555480957031,0.0060425669560231245,0.11835107104631636,-0.001693096930485108,65536
llama32_3b,13,64,512,bf16,12.676742553710938,0.0,-0.37484343314929036,-0.007566235856065051,65536
llama32_3b,13,64,512,identity,12.676742553710938,0.01489249539049604,-0.37484343314929036,0.00732625953443099,65536
llama32_3b,13,64,512,hadamard,9.220499038696289,0.007566235856065051,0.0,0.0,65536
llama32_3b,13,64,512,nar,8.093631744384766,0.005870183194169524,0.12221326520205941,-0.0016960526618955262,65536
llama32_3b,13,64,1024,bf16,12.613672256469727,0.0,-0.36082790525685143,-0.007650143897028628,65536
llama32_3b,13,64,1024,identity,12.613672256469727,0.014637057346587651,-0.36082790525685143,0.006986913449559023,65536
llama32_3b,13,64,1024,hadamard,9.269116401672363,0.007650143897028628,0.0,0.0,65536
llama32_3b,13,64,1024,nar,8.068819999694824,0.005831482528167741,0.1294941556415213,-0.0018186613688608872,65536
llama32_3b,13,64,2048,bf16,12.722545623779297,0.0,-0.3626302284159277,-0.0077818180863442575,65536
llama32_3b,13,64,2048,identity,12.722545623779297,0.014896256300282868,-0.3626302284159277,0.007114438213938611,65536
llama32_3b,13,64,2048,hadamard,9.336755752563477,0.0077818180863442575,0.0,0.0,65536
llama32_3b,13,64,2048,nar,8.189615249633789,0.006007963753642874,0.12286285871992865,-0.0017738543327013839,65536
llama32_3b,14,32,0,bf16,9.119483947753906,0.0,-0.13128692738376607,-0.00600844555206925,65536
llama32_3b,14,32,0,identity,9.119483947753906,0.009023033958852811,-0.13128692738376607,0.003014588406783561,65536
llama32_3b,14,32,0,hadamard,8.061159133911133,0.00600844555206925,0.0,0.0,65536
llama32_3b,14,32,0,nar,6.431781768798828,0.0038481210856303855,0.20212693212542493,-0.0021603244664388645,65536
llama32_3b,14,32,512,bf16,9.022883415222168,0.0,-0.11138926315616363,-0.0060920291429457435,65536
llama32_3b,14,32,512,identity,9.022883415222168,0.008869583910154962,-0.11138926315616363,0.0027775547672092187,65536
llama32_3b,14,32,512,hadamard,8.118562698364258,0.0060920291429457435,0.0,0.0,65536
llama32_3b,14,32,512,nar,6.401767730712891,0.003833930099692983,0.2114653826590845,-0.0022580990432527603,65536
llama32_3b,14,32,1024,bf16,9.055488586425781,0.0,-0.10944537826122822,-0.00615915456963954,65536
llama32_3b,14,32,1024,identity,9.055488586425781,0.008932232668217854,-0.10944537826122822,0.002773078098578314,65536
llama32_3b,14,32,1024,hadamard,8.162176132202148,0.00615915456963954,0.0,0.0,65536
llama32_3b,14,32,1024,nar,6.352298259735107,0.0037700030064248976,0.22173962472171468,-0.002389151563214643,65536
llama32_3b,14,32,2048,bf16,9.081787109375,0.0,-0.1258553619073471,-0.00600739471806025,65536
llama32_3b,14,32,2048,identity,9.081787109375,0.00895035608975381,-0.1258553619073471,0.0029429613716935596,65536
llama32_3b,14,32,2048,hadamard,8.066566467285156,0.00600739471806025,0.0,0.0,65536
llama32_3b,14,32,2048,nar,6.482006072998047,0.00391536487159932,0.19643554673645441,-0.0020920298464609305,65536
llama32_3b,14,64,0,bf16,12.017874717712402,0.0,-0.3210717978463697,-0.007850149146400445,65536
llama32_3b,14,64,0,identity,12.017874717712402,0.015073523671573127,-0.3210717978463697,0.0072233745251726825,65536
llama32_3b,14,64,0,hadamard,9.097064018249512,0.007850149146400445,0.0,0.0,65536
llama32_3b,14,64,0,nar,7.768226623535156,0.005757738058386467,0.14607321571537704,-0.002092411088013978,65536
llama32_3b,14,64,512,bf16,11.848264694213867,0.0,-0.3179244233221528,-0.0076566501097448175,65536
llama32_3b,14,64,512,identity,11.848264694213867,0.014671085375549162,-0.3179244233221528,0.007014435265804344,65536
llama32_3b,14,64,512,hadamard,8.990094184875488,0.0076566501097448175,0.0,0.0,65536
llama32_3b,14,64,512,nar,7.798853397369385,0.0058292916508821905,0.1325059296386673,-0.001827358458862627,65536
llama32_3b,14,64,1024,bf16,11.945882797241211,0.0,-0.30873475361456654,-0.007882855485391405,65536
llama32_3b,14,64,1024,identity,11.945882797241211,0.014950044309018607,-0.30873475361456654,0.0070671888236272015,65536
llama32_3b,14,64,1024,hadamard,9.12781047821045,0.007882855485391405,0.0,0.0,65536
llama32_3b,14,64,1024,nar,7.724645614624023,0.005701811421968087,0.15372414523022865,-0.002181044063423318,65536
llama32_3b,14,64,2048,bf16,11.91295051574707,0.0,-0.29931541587424687,-0.007998290999128974,65536
llama32_3b,14,64,2048,identity,11.91295051574707,0.014878973906019138,-0.29931541587424687,0.0068806829068901645,65536
llama32_3b,14,64,2048,hadamard,9.168636322021484,0.007998290999128974,0.0,0.0,65536
llama32_3b,14,64,2048,nar,7.741311073303223,0.00570960956690838,0.15567475888318008,-0.0022886814322205943,65536
llama32_3b,15,32,0,bf16,8.700735092163086,0.0,-0.12317997186689243,-0.0059996322918054595,65536
llama32_3b,15,32,0,identity,8.700735092163086,0.008612896193269971,-0.12317997186689243,0.0026132639014645118,65536
llama32_3b,15,32,0,hadamard,7.746519088745117,0.0059996322918054595,0.0,0.0,65536
llama32_3b,15,32,0,nar,6.5111799240112305,0.004307799712751231,0.15947022792840018,-0.001691832579054229,65536
llama32_3b,15,32,512,bf16,8.600239753723145,0.0,-0.0997182171794719,-0.006118403402885678,65536
llama32_3b,15,32,512,identity,8.600239753723145,0.00847641065206851,-0.0997182171794719,0.002358007249182833,65536
llama32_3b,15,32,512,hadamard,7.820403099060059,0.006118403402885678,0.0,0.0,65536
llama32_3b,15,32,512,nar,6.375957012176514,0.004117905504396483,0.18470225493327247,-0.002000497898489195,65536
llama32_3b,15,32,1024,bf16,8.616164207458496,0.0,-0.10045143743657885,-0.006161970467548175,65536
llama32_3b,15,32,1024,identity,8.616164207458496,0.008487385730628056,-0.10045143743657885,0.0023254152630798816,65536
llama32_3b,15,32,1024,hadamard,7.829663276672363,0.006161970467548175,0.0,0.0,65536
llama32_3b,15,32,1024,nar,6.320416450500488,0.004056239716436714,0.192760119157169,-0.0021057307511114605,65536
llama32_3b,15,32,2048,bf16,8.620807647705078,0.0,-0.10925630476100254,-0.006034721466427012,65536
llama32_3b,15,32,2048,identity,8.620807647705078,0.008491457143037909,-0.10925630476100254,0.0024567356766108965,65536
llama32_3b,15,32,2048,hadamard,7.771700382232666,0.006034721466427012,0.0,0.0,65536
llama32_3b,15,32,2048,nar,6.493810176849365,0.0042693389418073015,0.16442865042825885,-0.0017653825246197108,65536
llama32_3b,15,64,0,bf16,11.698583602905273,0.0,-0.32371046491526617,-0.008001023500374807,65536
llama32_3b,15,64,0,identity,11.698583602905273,0.014733641369359767,-0.32371046491526617,0.00673261786898496,65536
llama32_3b,15,64,0,hadamard,8.83772087097168,0.008001023500374807,0.0,0.0,65536
llama32_3b,15,64,0,nar,7.789923191070557,0.0062624862340985195,0.11855971637922086,-0.0017385372662762875,65536
llama32_3b,15,64,512,bf16,11.611615180969238,0.0,-0.33997259670940405,-0.0077062581892658605,65536
llama32_3b,15,64,512,identity,11.611615180969238,0.014500752566565592,-0.33997259670940405,0.006794494377299731,65536
llama32_3b,15,64,512,hadamard,8.66556167602539,0.0077062581892658605,0.0,0.0,65536
llama32_3b,15,64,512,nar,7.7642364501953125,0.0062292958949376614,0.10401232597809938,-0.001476962294328199,65536
llama32_3b,15,64,1024,bf16,11.574064254760742,0.0,-0.3215549727125366,-0.007869495062742315,65536
llama32_3b,15,64,1024,identity,11.574064254760742,0.014498965800598082,-0.3215549727125366,0.006629470737855766,65536
llama32_3b,15,64,1024,hadamard,8.757913589477539,0.007869495062742315,0.0,0.0,65536
llama32_3b,15,64,1024,nar,7.799835681915283,0.0062929153428377595,0.10939567943595237,-0.001576579719904556,65536
llama32_3b,15,64,2048,bf16,11.540205955505371,0.0,-0.32792689895250904,-0.007735699653466986,65536
llama32_3b,15,64,2048,identity,11.540205955505371,0.014385464748897821,-0.32792689895250904,0.006649765095430835,65536
llama32_3b,15,64,2048,hadamard,8.69039249420166,0.007735699653466986,0.0,0.0,65536
llama32_3b,15,64,2048,nar,7.791201591491699,0.006260672521995715,0.10346953872450669,-0.0014750271314712708,65536
llama32_3b,16,32,0,bf16,9.050809860229492,0.0,-0.1386865955516116,-0.005921252274248404,65536
llama32_3b,16,32,0,identity,9.050809860229492,0.009037263135756545,-0.1386865955516116,0.0031160108615081415,65536
llama32_3b,16,32,0,hadamard,7.948464393615723,0.005921252274248404,0.0,0.0,65536
llama32_3b,16,32,0,nar,6.538122177124023,0.004055972992717714,0.17743580981812018,-0.0018652792815306895,65536
llama32_3b,16,32,512,bf16,8.98410415649414,0.0,-0.114305383385221,-0.0061047780978666435,65536
llama32_3b,16,32,512,identity,8.98410415649414,0.00891559815211561,-0.114305383385221,0.0028108200542489668,65536
llama32_3b,16,32,512,hadamard,8.062515258789062,0.0061047780978666435,0.0,0.0,65536
llama32_3b,16,32,512,nar,6.405339241027832,0.003930523809855942,0.20554082250631642,-0.0021742542880107017,65536
llama32_3b,16,32,1024,bf16,9.017769813537598,0.0,-0.13170380071813598,-0.005969160148557714,65536
