model,model_id,b,seed,method,sequence,nll,tokens_scored,reused_deterministic_run
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,28,1.997649908065796,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,29,1.8164067268371582,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,30,1.687469720840454,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,31,1.7145072221755981,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,32,2.02093243598938,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,33,1.9820555448532104,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,34,2.158580780029297,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,35,1.4772522449493408,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,36,1.4414899349212646,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,37,1.4901821613311768,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,38,1.4663277864456177,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,39,1.6708775758743286,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,40,2.278200626373291,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,41,2.69490647315979,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,42,2.680685043334961,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,43,2.30941104888916,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,44,2.3053953647613525,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,45,2.2795777320861816,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,46,2.3785336017608643,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,47,2.1595330238342285,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,48,2.0419206619262695,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,49,2.0407373905181885,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,50,1.769179105758667,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,51,1.8406778573989868,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,52,1.6772546768188477,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,53,1.8990139961242676,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,54,1.6332285404205322,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,55,1.6153723001480103,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,56,1.8340727090835571,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,57,1.8126720190048218,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,58,2.183263063430786,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,59,2.3510544300079346,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,60,2.3683509826660156,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,61,2.4563000202178955,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,62,1.5101001262664795,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260902,nar_rope,63,1.9078001976013184,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,0,1.8216310739517212,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,1,2.422093391418457,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,2,2.4934418201446533,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,3,2.006392478942871,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,4,1.9162824153900146,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,5,1.5415668487548828,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,6,1.658081293106079,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,7,1.9076058864593506,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,8,2.2404816150665283,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,9,1.963624358177185,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,10,1.8902149200439453,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,11,2.2447712421417236,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,12,2.1086490154266357,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,13,2.266572952270508,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,14,2.188810110092163,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,15,2.3954899311065674,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,16,2.1191818714141846,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,17,2.1362526416778564,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,18,1.9429833889007568,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,19,2.1033782958984375,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,20,2.22058367729187,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,21,2.148164749145508,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,22,2.2033169269561768,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,23,2.240523099899292,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,24,2.2721359729766846,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,25,2.328476667404175,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,26,2.415692090988159,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,27,2.2168664932250977,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,28,1.988470435142517,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,29,1.795961618423462,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,30,1.67539381980896,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,31,1.7089183330535889,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,32,2.003620147705078,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,33,1.9721918106079102,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,34,2.149472236633301,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,35,1.469483494758606,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,36,1.4370046854019165,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,37,1.4802957773208618,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,38,1.4637380838394165,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,39,1.6601002216339111,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,40,2.261674404144287,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,41,2.6822218894958496,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,42,2.677302360534668,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,43,2.2998499870300293,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,44,2.2922868728637695,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,45,2.270751714706421,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,46,2.362161159515381,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,47,2.152296543121338,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,48,2.025193929672241,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,49,2.0214173793792725,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,50,1.7352807521820068,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,51,1.8334615230560303,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,52,1.6676701307296753,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,53,1.8950088024139404,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,54,1.6218514442443848,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,55,1.6004024744033813,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,56,1.8132766485214233,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,57,1.796682596206665,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,58,2.1732418537139893,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,59,2.34091854095459,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,60,2.348818778991699,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,61,2.454902172088623,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,62,1.499998688697815,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,bf16,63,1.8961306810379028,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,0,1.855975866317749,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,1,2.441941022872925,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,2,2.515507698059082,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,3,2.0311620235443115,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,4,1.9359360933303833,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,5,1.564179539680481,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,6,1.6852333545684814,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,7,1.9344573020935059,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,8,2.2688095569610596,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,9,1.9931344985961914,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,10,1.9129897356033325,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,11,2.27473521232605,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,12,2.1256237030029297,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,13,2.299345016479492,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,14,2.2185771465301514,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,15,2.4162652492523193,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,16,2.1507885456085205,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,17,2.1540277004241943,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,18,1.9655147790908813,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,19,2.1387155055999756,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,20,2.246730089187622,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,21,2.165900230407715,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,22,2.2243430614471436,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,23,2.2697243690490723,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,24,2.2990262508392334,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,25,2.3480114936828613,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,26,2.4423580169677734,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,27,2.242539882659912,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,28,2.020665168762207,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,29,1.8228554725646973,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,30,1.6980160474777222,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,31,1.7272530794143677,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,32,2.0220870971679688,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,33,1.992224097251892,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,34,2.1727230548858643,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,35,1.4884001016616821,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,36,1.4549806118011475,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,37,1.5037800073623657,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,38,1.4842090606689453,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,39,1.6776540279388428,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,40,2.2760698795318604,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,41,2.7054967880249023,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,42,2.692765712738037,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,43,2.323417901992798,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,44,2.3226873874664307,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,45,2.293682813644409,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,46,2.39170503616333,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,47,2.1682145595550537,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,48,2.050400972366333,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,49,2.0513501167297363,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,50,1.7777278423309326,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,51,1.8456251621246338,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,52,1.6830732822418213,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,53,1.9131982326507568,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,54,1.653434157371521,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,55,1.6143615245819092,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,56,1.8372188806533813,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,57,1.8248989582061768,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,58,2.1947267055511475,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,59,2.370124578475952,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,60,2.380742311477661,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,61,2.492398738861084,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,62,1.5320008993148804,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,identity,63,1.9137680530548096,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,0,1.8318145275115967,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,1,2.4289016723632812,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,2,2.5084502696990967,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,3,2.0226035118103027,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,4,1.93259596824646,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,5,1.5474588871002197,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,6,1.677036166191101,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,7,1.9267668724060059,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,8,2.255326986312866,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,9,1.9769757986068726,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,10,1.9030879735946655,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,11,2.2674012184143066,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,12,2.1202774047851562,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,13,2.272620916366577,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,14,2.201472520828247,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,15,2.4135987758636475,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,16,2.13588809967041,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,17,2.1661064624786377,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,18,1.9592952728271484,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,19,2.1158063411712646,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,20,2.2358920574188232,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,21,2.1574647426605225,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,22,2.2197751998901367,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,23,2.248943328857422,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,24,2.287093162536621,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,25,2.3487255573272705,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,26,2.440274477005005,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,27,2.230769634246826,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,28,1.9992345571517944,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,29,1.8127995729446411,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,30,1.6910258531570435,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,31,1.719904899597168,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,32,2.028155565261841,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,33,1.9820951223373413,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,34,2.1702067852020264,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,35,1.4880884885787964,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,36,1.4539161920547485,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,37,1.4893368482589722,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,38,1.4760847091674805,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,39,1.6731374263763428,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,40,2.2768797874450684,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,41,2.692509174346924,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,42,2.6916093826293945,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,43,2.318110227584839,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,44,2.306915044784546,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,45,2.276604175567627,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,46,2.3793065547943115,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,47,2.166276693344116,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,48,2.0476925373077393,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,49,2.033583879470825,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,50,1.767488718032837,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,51,1.8450695276260376,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,52,1.6761231422424316,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,53,1.907008409500122,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,54,1.6388038396835327,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,55,1.6065268516540527,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,56,1.8361246585845947,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,57,1.8117347955703735,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,58,2.193192958831787,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,59,2.360250234603882,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,60,2.3676140308380127,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,61,2.478299617767334,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,62,1.516493558883667,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,hadamard,63,1.9037551879882812,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,0,1.8273990154266357,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,1,2.4347286224365234,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,2,2.5021114349365234,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,3,2.0192880630493164,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,4,1.9288524389266968,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,5,1.5586025714874268,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,6,1.6685314178466797,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,7,1.9334367513656616,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,8,2.2550015449523926,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,9,1.981594204902649,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,10,1.9011039733886719,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,11,2.257031202316284,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,12,2.122483015060425,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,13,2.27978253364563,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,14,2.206010580062866,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,15,2.4047787189483643,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,16,2.1350977420806885,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,17,2.1556007862091064,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,18,1.9551756381988525,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,19,2.1214663982391357,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,20,2.2362093925476074,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,21,2.157646417617798,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,22,2.2139625549316406,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,23,2.2395074367523193,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,24,2.282041549682617,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,25,2.3396191596984863,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,26,2.4325435161590576,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,27,2.23492431640625,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,28,1.9959522485733032,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,29,1.8050297498703003,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,30,1.6940265893936157,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,31,1.7193795442581177,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,32,2.020381212234497,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,33,1.9713547229766846,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,34,2.1560189723968506,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,35,1.471319556236267,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,36,1.442658543586731,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,37,1.493428349494934,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,38,1.4748971462249756,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,39,1.6718838214874268,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,40,2.2677860260009766,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,41,2.695833444595337,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,42,2.683668851852417,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,43,2.3103954792022705,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,44,2.310236692428589,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,45,2.2794854640960693,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,46,2.3727266788482666,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,47,2.152194023132324,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,48,2.0368173122406006,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,49,2.0397121906280518,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,50,1.7530207633972168,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,51,1.84208345413208,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,52,1.6766960620880127,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,53,1.9005130529403687,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,54,1.6332693099975586,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,55,1.6099443435668945,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,56,1.8382283449172974,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,57,1.8067975044250488,2047,False
