model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
llama32_3b,qkv,0,1,11.395370191154454,0.22213890637899447,0.22213890637899447,9.810099546601046e-05
llama32_3b,qkv,0,2,3.4156838949138297,0.06658461043604179,0.2887235168150363,0.000770901808386161
llama32_3b,qkv,0,3,1.9718493101312504,0.03843880821324637,0.32716232502828263,0.0039733815388726485
llama32_3b,qkv,0,4,1.5957866262961253,0.031107922782079776,0.3582702478103624,0.005642959529106823
llama32_3b,qkv,0,5,1.200501508318509,0.02340231933590128,0.3816725671462637,0.005908959214384996
llama32_3b,qkv,0,6,0.9993670260637775,0.01948144680840291,0.4011540139546666,0.010049597349192326
llama32_3b,qkv,0,7,0.9045406044153588,0.01763292085027613,0.41878693480494267,0.013345273730062496
llama32_3b,qkv,0,8,0.8448768648061058,0.016469848686322338,0.43525678349126506,0.01653602111247504
llama32_3b,qkv,0,9,0.7728911838766568,0.015066575236809678,0.4503233587280748,0.02100454093046763
llama32_3b,qkv,0,10,0.705495531035613,0.013752778811974873,0.46407613754004967,0.02416474172460816
llama32_3b,qkv,0,11,0.6652163886291028,0.01296758583500503,0.47704372337505463,0.02259591644800519
llama32_3b,qkv,0,12,0.6109883381978723,0.011910475831925955,0.4889541992069806,0.02780741037973438
llama32_3b,qkv,0,13,0.5892408671494755,0.011486535288164621,0.5004407344951451,0.025695121145314935
llama32_3b,qkv,0,14,0.5253798275222659,0.010241641856442172,0.5106823763515873,0.028469227099999016
llama32_3b,qkv,0,15,0.499451933608465,0.009736209044510082,0.5204185853960974,0.050817260267382036
llama32_3b,qkv,0,16,0.4545201676104451,0.008860318819528645,0.5292789042156262,0.044456076480974396
llama32_3b,qkv,0,17,0.43242502121592974,0.00842960076701892,0.537708504982645,0.05451093796158847
llama32_3b,qkv,0,18,0.42003416217279554,0.00818805601412667,0.5458965609967718,0.043219566811331975
llama32_3b,qkv,0,19,0.39090823510438966,0.007620281428683863,0.5535168424254556,0.058494193515700975
llama32_3b,qkv,0,20,0.37050780151837637,0.007222599744768758,0.5607394421702243,0.05849503397631596
llama32_3b,qkv,0,21,0.3483126099683723,0.0067899314334209275,0.5675293736036452,0.09098911803408698
llama32_3b,qkv,0,22,0.3317894802414658,0.00646783308067567,0.5739972066843209,0.07020911734731693
llama32_3b,qkv,0,23,0.30900829740462205,0.0060237415806623906,0.5800209482649833,0.09134739183331032
llama32_3b,qkv,0,24,0.28536780470470374,0.005562898878185128,0.5855838471431685,0.08451470823018187
llama32_3b,qkv,0,25,0.27875372288129824,0.005433965383414333,0.5910178125265827,0.10396403167204346
llama32_3b,qkv,0,26,0.2758091941090728,0.005376565370050013,0.5963943778966327,0.10337617403582103
llama32_3b,qkv,0,27,0.25118117495424985,0.004896472038323064,0.6012908499349559,0.10257877093255988
llama32_3b,qkv,0,28,0.23207478575298138,0.004524016178546277,0.6058148661135021,0.09546623986344537
llama32_3b,qkv,0,29,0.23009196502387103,0.004485363495840797,0.6103002296093428,0.11674994932301949
llama32_3b,qkv,0,30,0.2169920753732388,0.004229997052112992,0.6145302266614558,0.12529559833667284
llama32_3b,qkv,0,31,0.21553130838782503,0.004201521173298082,0.6187317478347539,0.14581158973781316
llama32_3b,qkv,0,32,0.20606027431608176,0.0040168948631665894,0.6227486426979205,0.1497086230494208
llama32_3b,qkv,0,33,0.19733860608085568,0.00384687653018804,0.6265955192281085,0.1598694920965451
llama32_3b,qkv,0,34,0.19205957483475097,0.003743968225492461,0.630339487453601,0.10581758393751779
