model,method,layer,direction,s_i,top_magnitude_channel
llama32_3b,smoothquant_hadamard,12,top_magnitude_channel,0.0,882
llama32_3b,duquant_style,12,v1,0.5126540064811707,882
llama32_3b,duquant_style,12,v2,0.7183834314346313,882
llama32_3b,duquant_style,12,v3,0.7601203322410583,882
llama32_3b,duquant_style,12,v4,0.7230817675590515,882
llama32_3b,duquant_style,12,v5,0.7600116729736328,882
llama32_3b,duquant_style,12,v6,0.7587436437606812,882
llama32_3b,duquant_style,12,v7,0.6873114109039307,882
llama32_3b,duquant_style,12,v8,0.6774054765701294,882
llama32_3b,duquant_style,12,top_magnitude_channel,0.9999999403953552,882
llama32_3b,nar,12,v1,0.9999999403953552,882
llama32_3b,nar,12,v2,1.0,882
llama32_3b,nar,12,v3,0.9999999403953552,882
llama32_3b,nar,12,v4,1.000000238418579,882
llama32_3b,nar,12,v5,1.0,882
llama32_3b,nar,12,v6,0.9999998211860657,882
llama32_3b,nar,12,v7,1.0000001192092896,882
llama32_3b,nar,12,v8,1.0,882
llama32_3b,nar,12,top_magnitude_channel,0.7892276644706726,882
llama32_3b,hadamard,13,v1,0.0010250540217384696,882
llama32_3b,hadamard,13,v2,0.001603605691343546,882
llama32_3b,hadamard,13,v3,0.0015304044354707003,882
llama32_3b,hadamard,13,v4,0.0055473982356488705,882
llama32_3b,hadamard,13,v5,0.0011885606218129396,882
llama32_3b,hadamard,13,v6,0.0017211640952154994,882
llama32_3b,hadamard,13,v7,0.001059737172909081,882
llama32_3b,hadamard,13,v8,0.0011773805599659681,882
llama32_3b,hadamard,13,top_magnitude_channel,0.0,882
llama32_3b,smoothquant_hadamard,13,v1,8.311771671287715e-05,882
llama32_3b,smoothquant_hadamard,13,v2,0.0001318056310992688,882
llama32_3b,smoothquant_hadamard,13,v3,0.00012016885011689737,882
llama32_3b,smoothquant_hadamard,13,v4,0.00033850414911285043,882
llama32_3b,smoothquant_hadamard,13,v5,0.00010420254693599418,882
llama32_3b,smoothquant_hadamard,13,v6,0.00011713874118868262,882
llama32_3b,smoothquant_hadamard,13,v7,8.433977927779779e-05,882
llama32_3b,smoothquant_hadamard,13,v8,9.69684770097956e-05,882
llama32_3b,smoothquant_hadamard,13,top_magnitude_channel,0.0,882
llama32_3b,duquant_style,13,v1,0.47075140476226807,882
llama32_3b,duquant_style,13,v2,0.633147656917572,882
llama32_3b,duquant_style,13,v3,0.7723737955093384,882
llama32_3b,duquant_style,13,v4,0.5195755958557129,882
llama32_3b,duquant_style,13,v5,0.7843162417411804,882
llama32_3b,duquant_style,13,v6,0.6567790508270264,882
llama32_3b,duquant_style,13,v7,0.77800452709198,882
llama32_3b,duquant_style,13,v8,0.7051006555557251,882
llama32_3b,duquant_style,13,top_magnitude_channel,0.9999999403953552,882
llama32_3b,nar,13,v1,1.0,882
llama32_3b,nar,13,v2,0.9999997019767761,882
llama32_3b,nar,13,v3,0.9999999403953552,882
llama32_3b,nar,13,v4,0.9999999403953552,882
llama32_3b,nar,13,v5,1.000000238418579,882
llama32_3b,nar,13,v6,0.9999996423721313,882
llama32_3b,nar,13,v7,1.0000001192092896,882
llama32_3b,nar,13,v8,1.0,882
llama32_3b,nar,13,top_magnitude_channel,0.7102310657501221,882
llama32_3b,hadamard,14,v1,0.0017534634098410606,882
llama32_3b,hadamard,14,v2,0.0011676662834361196,882
llama32_3b,hadamard,14,v3,0.004763926845043898,882
llama32_3b,hadamard,14,v4,0.0034339982084929943,882
llama32_3b,hadamard,14,v5,0.0012323925038799644,882
llama32_3b,hadamard,14,v6,0.0010884098010137677,882
llama32_3b,hadamard,14,v7,0.0006672513554804027,882
llama32_3b,hadamard,14,v8,0.002234414219856262,882
llama32_3b,hadamard,14,top_magnitude_channel,0.0,882
llama32_3b,smoothquant_hadamard,14,v1,0.00013250585470814258,882
llama32_3b,smoothquant_hadamard,14,v2,9.757217048900202e-05,882
llama32_3b,smoothquant_hadamard,14,v3,0.00036403624108061194,882
llama32_3b,smoothquant_hadamard,14,v4,0.00024407087767031044,882
llama32_3b,smoothquant_hadamard,14,v5,0.00010654258221620694,882
llama32_3b,smoothquant_hadamard,14,v6,9.568313544150442e-05,882
llama32_3b,smoothquant_hadamard,14,v7,5.895417052670382e-05,882
llama32_3b,smoothquant_hadamard,14,v8,0.00017127321916632354,882
llama32_3b,smoothquant_hadamard,14,top_magnitude_channel,0.0,882
llama32_3b,duquant_style,14,v1,0.48545223474502563,882
llama32_3b,duquant_style,14,v2,0.6209383010864258,882
llama32_3b,duquant_style,14,v3,0.6599533557891846,882
llama32_3b,duquant_style,14,v4,0.528346836566925,882
llama32_3b,duquant_style,14,v5,0.6934992671012878,882
llama32_3b,duquant_style,14,v6,0.7341010570526123,882
llama32_3b,duquant_style,14,v7,0.7477993965148926,882
llama32_3b,duquant_style,14,v8,0.586012065410614,882
llama32_3b,duquant_style,14,top_magnitude_channel,0.9999999403953552,882
llama32_3b,nar,14,v1,0.9999999403953552,882
llama32_3b,nar,14,v2,0.9999996423721313,882
llama32_3b,nar,14,v3,0.9999996423721313,882
llama32_3b,nar,14,v4,0.9999998211860657,882
llama32_3b,nar,14,v5,1.0,882
llama32_3b,nar,14,v6,1.0000001192092896,882
llama32_3b,nar,14,v7,1.0,882
llama32_3b,nar,14,v8,0.9999999403953552,882
llama32_3b,nar,14,top_magnitude_channel,0.7248511910438538,882
llama32_3b,hadamard,15,v1,0.0017433278262615204,2154
llama32_3b,hadamard,15,v2,0.001102180453017354,2154
llama32_3b,hadamard,15,v3,0.0031429596710950136,2154
llama32_3b,hadamard,15,v4,0.0030268635600805283,2154
llama32_3b,hadamard,15,v5,0.0005102375871501863,2154
llama32_3b,hadamard,15,v6,0.0011303581995889544,2154
llama32_3b,hadamard,15,v7,0.001206167391501367,2154
llama32_3b,hadamard,15,v8,0.0029779779724776745,2154
llama32_3b,hadamard,15,top_magnitude_channel,0.0,2154
llama32_3b,smoothquant_hadamard,15,v1,0.00012035715917591006,2154
llama32_3b,smoothquant_hadamard,15,v2,8.712307317182422e-05,2154
llama32_3b,smoothquant_hadamard,15,v3,0.0002372487506363541,2154
llama32_3b,smoothquant_hadamard,15,v4,0.00024129427038133144,2154
llama32_3b,smoothquant_hadamard,15,v5,3.9930400816956535e-05,2154
llama32_3b,smoothquant_hadamard,15,v6,9.367013990413398e-05,2154
llama32_3b,smoothquant_hadamard,15,v7,9.662724187364802e-05,2154
llama32_3b,smoothquant_hadamard,15,v8,0.00019157739006914198,2154
llama32_3b,smoothquant_hadamard,15,top_magnitude_channel,0.0,2154
llama32_3b,duquant_style,15,v1,0.4578007757663727,2154
llama32_3b,duquant_style,15,v2,0.6584932208061218,2154
llama32_3b,duquant_style,15,v3,0.6125540733337402,2154
llama32_3b,duquant_style,15,v4,0.491141140460968,2154
llama32_3b,duquant_style,15,v5,0.7434082627296448,2154
llama32_3b,duquant_style,15,v6,0.748791515827179,2154
llama32_3b,duquant_style,15,v7,0.7228971719741821,2154
llama32_3b,duquant_style,15,v8,0.5947153568267822,2154
llama32_3b,duquant_style,15,top_magnitude_channel,0.9999999403953552,2154
llama32_3b,nar,15,v1,0.9999999403953552,2154
llama32_3b,nar,15,v2,0.9999999403953552,2154
llama32_3b,nar,15,v3,0.999999463558197,2154
llama32_3b,nar,15,v4,0.9999998807907104,2154
llama32_3b,nar,15,v5,1.0000001192092896,2154
llama32_3b,nar,15,v6,1.0,2154
llama32_3b,nar,15,v7,0.9999999403953552,2154
llama32_3b,nar,15,v8,1.0000001192092896,2154
llama32_3b,nar,15,top_magnitude_channel,0.8218140602111816,2154
llama32_3b,hadamard,16,v1,0.0031170700676739216,2154
llama32_3b,hadamard,16,v2,0.0008386154659092426,2154
llama32_3b,hadamard,16,v3,0.0041326964274048805,2154
llama32_3b,hadamard,16,v4,0.0010826397920027375,2154
llama32_3b,hadamard,16,v5,0.004020233638584614,2154
llama32_3b,hadamard,16,v6,0.002208614954724908,2154
llama32_3b,hadamard,16,v7,0.0012205673847347498,2154
llama32_3b,hadamard,16,v8,0.0030059791170060635,2154
llama32_3b,hadamard,16,top_magnitude_channel,0.0,2154
llama32_3b,smoothquant_hadamard,16,v1,0.00019759935094043612,2154
llama32_3b,smoothquant_hadamard,16,v2,7.081704825395718e-05,2154
llama32_3b,smoothquant_hadamard,16,v3,0.0002870846074074507,2154
llama32_3b,smoothquant_hadamard,16,v4,7.330861990340054e-05,2154
llama32_3b,smoothquant_hadamard,16,v5,0.00024055197718553245,2154
llama32_3b,smoothquant_hadamard,16,v6,0.0001300966541748494,2154
llama32_3b,smoothquant_hadamard,16,v7,9.892356320051476e-05,2154
llama32_3b,smoothquant_hadamard,16,v8,0.00019734409579541534,2154
llama32_3b,smoothquant_hadamard,16,top_magnitude_channel,0.0,2154
llama32_3b,duquant_style,16,v1,0.41147518157958984,2154
llama32_3b,duquant_style,16,v2,0.568901777267456,2154
llama32_3b,duquant_style,16,v3,0.278009295463562,2154
llama32_3b,duquant_style,16,v4,0.6957459449768066,2154
llama32_3b,duquant_style,16,v5,0.4559222161769867,2154
llama32_3b,duquant_style,16,v6,0.5295098423957825,2154
llama32_3b,duquant_style,16,v7,0.6477133631706238,2154
llama32_3b,duquant_style,16,v8,0.480765163898468,2154
llama32_3b,duquant_style,16,top_magnitude_channel,0.9999999403953552,2154
llama32_3b,nar,16,v1,0.9999999403953552,2154
llama32_3b,nar,16,v2,0.9999998211860657,2154
llama32_3b,nar,16,v3,0.9999999403953552,2154
llama32_3b,nar,16,v4,1.0000001192092896,2154
llama32_3b,nar,16,v5,1.0000001192092896,2154
llama32_3b,nar,16,v6,0.9999996423721313,2154
llama32_3b,nar,16,v7,0.9999998807907104,2154
llama32_3b,nar,16,v8,0.9999996423721313,2154
llama32_3b,nar,16,top_magnitude_channel,0.8115507960319519,2154
llama32_3b,hadamard,17,v1,0.0025571591686457396,2154
llama32_3b,hadamard,17,v2,0.0013993834145367146,2154
llama32_3b,hadamard,17,v3,0.0030957404524087906,2154
llama32_3b,hadamard,17,v4,0.002372268820181489,2154
llama32_3b,hadamard,17,v5,0.002879263134673238,2154
llama32_3b,hadamard,17,v6,0.001043813768774271,2154
llama32_3b,hadamard,17,v7,0.0016946167452260852,2154
llama32_3b,hadamard,17,v8,0.002101058140397072,2154
llama32_3b,hadamard,17,top_magnitude_channel,0.0,2154
llama32_3b,smoothquant_hadamard,17,v1,0.00016545661492273211,2154
llama32_3b,smoothquant_hadamard,17,v2,9.98335744952783e-05,2154
llama32_3b,smoothquant_hadamard,17,v3,0.0002257399319205433,2154
llama32_3b,smoothquant_hadamard,17,v4,0.00015042292943689972,2154
llama32_3b,smoothquant_hadamard,17,v5,0.00017315350123681128,2154
llama32_3b,smoothquant_hadamard,17,v6,7.670509512536228e-05,2154
llama32_3b,smoothquant_hadamard,17,v7,0.00011623719183262438,2154
llama32_3b,smoothquant_hadamard,17,v8,0.0001273580128327012,2154
llama32_3b,smoothquant_hadamard,17,top_magnitude_channel,0.0,2154
llama32_3b,duquant_style,17,v1,0.39513564109802246,2154
llama32_3b,duquant_style,17,v2,0.4899607002735138,2154
llama32_3b,duquant_style,17,v3,0.2957659065723419,2154
llama32_3b,duquant_style,17,v4,0.478388249874115,2154
llama32_3b,duquant_style,17,v5,0.3813079297542572,2154
llama32_3b,duquant_style,17,v6,0.5668054223060608,2154
llama32_3b,duquant_style,17,v7,0.536527156829834,2154
llama32_3b,duquant_style,17,v8,0.35614973306655884,2154
llama32_3b,duquant_style,17,top_magnitude_channel,0.9999999403953552,2154
llama32_3b,nar,17,v1,1.0,2154
llama32_3b,nar,17,v2,1.0000001192092896,2154
llama32_3b,nar,17,v3,0.9999999403953552,2154
llama32_3b,nar,17,v4,1.0000003576278687,2154
llama32_3b,nar,17,v5,0.9999999403953552,2154
llama32_3b,nar,17,v6,0.9999999403953552,2154
llama32_3b,nar,17,v7,1.0000001192092896,2154
llama32_3b,nar,17,v8,0.9999996423721313,2154
llama32_3b,nar,17,top_magnitude_channel,0.81378573179245,2154
llama32_3b,hadamard,18,v1,0.0019754895474761724,2154
llama32_3b,hadamard,18,v2,0.000837461557239294,2154
llama32_3b,hadamard,18,v3,0.0021901188883930445,2154
llama32_3b,hadamard,18,v4,0.000837255734950304,2154
llama32_3b,hadamard,18,v5,0.0034807047341018915,2154
llama32_3b,hadamard,18,v6,0.0010000210022553802,2154
llama32_3b,hadamard,18,v7,0.0015493539394810796,2154
llama32_3b,hadamard,18,v8,0.002628869377076626,2154
llama32_3b,hadamard,18,top_magnitude_channel,0.0,2154
llama32_3b,smoothquant_hadamard,18,v1,0.0001351015380350873,2154
llama32_3b,smoothquant_hadamard,18,v2,6.207887781783938e-05,2154
llama32_3b,smoothquant_hadamard,18,v3,0.0001683295122347772,2154
llama32_3b,smoothquant_hadamard,18,v4,6.090365059208125e-05,2154
llama32_3b,smoothquant_hadamard,18,v5,0.00021384948922786862,2154
llama32_3b,smoothquant_hadamard,18,v6,6.414564268197864e-05,2154
llama32_3b,smoothquant_hadamard,18,v7,0.00010668087634257972,2154
llama32_3b,smoothquant_hadamard,18,v8,0.00016836478607729077,2154
llama32_3b,smoothquant_hadamard,18,top_magnitude_channel,0.0,2154
llama32_3b,duquant_style,18,v1,0.45106184482574463,2154
llama32_3b,duquant_style,18,v2,0.5372697710990906,2154
llama32_3b,duquant_style,18,v3,0.3475356101989746,2154
llama32_3b,duquant_style,18,v4,0.595703125,2154
llama32_3b,duquant_style,18,v5,0.3492669463157654,2154
llama32_3b,duquant_style,18,v6,0.684116542339325,2154
llama32_3b,duquant_style,18,v7,0.6516257524490356,2154
llama32_3b,duquant_style,18,v8,0.3344663977622986,2154
llama32_3b,duquant_style,18,top_magnitude_channel,0.9999999403953552,2154
llama32_3b,nar,18,v1,0.9999998807907104,2154
llama32_3b,nar,18,v2,0.9999999403953552,2154
llama32_3b,nar,18,v3,1.0000004768371582,2154
llama32_3b,nar,18,v4,1.0000001192092896,2154
llama32_3b,nar,18,v5,0.999999463558197,2154
llama32_3b,nar,18,v6,0.9999997019767761,2154
llama32_3b,nar,18,v7,1.0,2154
llama32_3b,nar,18,v8,0.9999996423721313,2154
llama32_3b,nar,18,top_magnitude_channel,0.8205167055130005,2154
llama32_3b,hadamard,19,v1,0.0024410830810666084,2154
llama32_3b,hadamard,19,v2,0.0015561049804091454,2154
llama32_3b,hadamard,19,v3,0.002574799582362175,2154
llama32_3b,hadamard,19,v4,0.0044001927599310875,2154
llama32_3b,hadamard,19,v5,0.0013881601626053452,2154
llama32_3b,hadamard,19,v6,0.002084611915051937,2154
llama32_3b,hadamard,19,v7,0.0015932798851281404,2154
llama32_3b,hadamard,19,v8,0.0015190379926934838,2154
llama32_3b,hadamard,19,top_magnitude_channel,0.0,2154
llama32_3b,smoothquant_hadamard,19,v1,0.0001630183687666431,2154
llama32_3b,smoothquant_hadamard,19,v2,0.00011134331725770608,2154
llama32_3b,smoothquant_hadamard,19,v3,0.00018589512910693884,2154
llama32_3b,smoothquant_hadamard,19,v4,0.0002701276389416307,2154
llama32_3b,smoothquant_hadamard,19,v5,9.505814523436129e-05,2154
llama32_3b,smoothquant_hadamard,19,v6,0.00012875793618150055,2154
llama32_3b,smoothquant_hadamard,19,v7,0.00011249834642512724,2154
llama32_3b,smoothquant_hadamard,19,v8,9.657775080995634e-05,2154
llama32_3b,smoothquant_hadamard,19,top_magnitude_channel,0.0,2154
llama32_3b,duquant_style,19,v1,0.39518144726753235,2154
llama32_3b,duquant_style,19,v2,0.3848627805709839,2154
llama32_3b,duquant_style,19,v3,0.2619327902793884,2154
llama32_3b,duquant_style,19,v4,0.34348899126052856,2154
llama32_3b,duquant_style,19,v5,0.41650164127349854,2154
llama32_3b,duquant_style,19,v6,0.4933425188064575,2154
llama32_3b,duquant_style,19,v7,0.45774492621421814,2154
llama32_3b,duquant_style,19,v8,0.38611477613449097,2154
llama32_3b,duquant_style,19,top_magnitude_channel,0.9999999403953552,2154
llama32_3b,nar,19,v1,0.9999998807907104,2154
llama32_3b,nar,19,v2,1.0000001192092896,2154
llama32_3b,nar,19,v3,1.000000238418579,2154
llama32_3b,nar,19,v4,0.9999999403953552,2154
llama32_3b,nar,19,v5,0.9999997615814209,2154
llama32_3b,nar,19,v6,0.9999999403953552,2154
llama32_3b,nar,19,v7,0.9999998807907104,2154
llama32_3b,nar,19,v8,0.9999997019767761,2154
llama32_3b,nar,19,top_magnitude_channel,0.7653387188911438,2154
llama32_3b,hadamard,20,v1,0.0018808868480846286,2154
llama32_3b,hadamard,20,v2,0.0015016129473224282,2154
llama32_3b,hadamard,20,v3,0.003327352460473776,2154
llama32_3b,hadamard,20,v4,0.0012886518379673362,2154
llama32_3b,hadamard,20,v5,0.004116315394639969,2154
llama32_3b,hadamard,20,v6,0.000790926453191787,2154
llama32_3b,hadamard,20,v7,0.0009045194019563496,2154
llama32_3b,hadamard,20,v8,0.0018019926501438022,2154
llama32_3b,hadamard,20,top_magnitude_channel,0.0,2154
llama32_3b,smoothquant_hadamard,20,v1,0.0001191875635413453,2154
llama32_3b,smoothquant_hadamard,20,v2,0.00010084802488563582,2154
llama32_3b,smoothquant_hadamard,20,v3,0.00023223296739161015,2154
llama32_3b,smoothquant_hadamard,20,v4,9.026232146425173e-05,2154
llama32_3b,smoothquant_hadamard,20,v5,0.00021971030218992382,2154
llama32_3b,smoothquant_hadamard,20,v6,5.2930248784832656e-05,2154
llama32_3b,smoothquant_hadamard,20,v7,6.607688555959612e-05,2154
llama32_3b,smoothquant_hadamard,20,v8,0.00011407225974835455,2154
llama32_3b,smoothquant_hadamard,20,top_magnitude_channel,0.0,2154
llama32_3b,duquant_style,20,v1,0.411943256855011,2154
llama32_3b,duquant_style,20,v2,0.47532421350479126,2154
llama32_3b,duquant_style,20,v3,0.2197357416152954,2154
llama32_3b,duquant_style,20,v4,0.48280927538871765,2154
llama32_3b,duquant_style,20,v5,0.3208479583263397,2154
llama32_3b,duquant_style,20,v6,0.621593713760376,2154
llama32_3b,duquant_style,20,v7,0.4516240656375885,2154
llama32_3b,duquant_style,20,v8,0.5306107401847839,2154
llama32_3b,duquant_style,20,top_magnitude_channel,0.9999999403953552,2154
llama32_3b,nar,20,v1,1.0000003576278687,2154
llama32_3b,nar,20,v2,0.9999999403953552,2154
llama32_3b,nar,20,v3,0.9999998807907104,2154
llama32_3b,nar,20,v4,0.9999997019767761,2154
llama32_3b,nar,20,v5,0.9999997019767761,2154
llama32_3b,nar,20,v6,1.0000003576278687,2154
llama32_3b,nar,20,v7,1.0000003576278687,2154
llama32_3b,nar,20,v8,1.0000001192092896,2154
llama32_3b,nar,20,top_magnitude_channel,0.7549867630004883,2154
llama32_3b,hadamard,21,v1,0.001981891691684723,2154
llama32_3b,hadamard,21,v2,0.001441699219867587,2154
llama32_3b,hadamard,21,v3,0.002979831537231803,2154
llama32_3b,hadamard,21,v4,0.003957564942538738,2154
llama32_3b,hadamard,21,v5,0.001477347919717431,2154
llama32_3b,hadamard,21,v6,0.0010362924076616764,2154
llama32_3b,hadamard,21,v7,0.0009003396262414753,2154
llama32_3b,hadamard,21,v8,0.0013950492721050978,2154
llama32_3b,hadamard,21,top_magnitude_channel,0.0,2154
llama32_3b,smoothquant_hadamard,21,v1,0.00011618340795394033,2154
llama32_3b,smoothquant_hadamard,21,v2,9.411754581378773e-05,2154
llama32_3b,smoothquant_hadamard,21,v3,0.00017704768106341362,2154
llama32_3b,smoothquant_hadamard,21,v4,0.00022156452178023756,2154
llama32_3b,smoothquant_hadamard,21,v5,0.00010061570355901495,2154
llama32_3b,smoothquant_hadamard,21,v6,6.838797708041966e-05,2154
llama32_3b,smoothquant_hadamard,21,v7,5.84241897740867e-05,2154
llama32_3b,smoothquant_hadamard,21,v8,8.357044862350449e-05,2154
llama32_3b,smoothquant_hadamard,21,top_magnitude_channel,0.0,2154
llama32_3b,duquant_style,21,v1,0.4242829978466034,2154
llama32_3b,duquant_style,21,v2,0.3907456398010254,2154
llama32_3b,duquant_style,21,v3,0.1819765567779541,2154
llama32_3b,duquant_style,21,v4,0.28830239176750183,2154
llama32_3b,duquant_style,21,v5,0.44972121715545654,2154
llama32_3b,duquant_style,21,v6,0.4591308832168579,2154
llama32_3b,duquant_style,21,v7,0.4736131727695465,2154
llama32_3b,duquant_style,21,v8,0.575568437576294,2154
llama32_3b,duquant_style,21,top_magnitude_channel,0.9999999403953552,2154
llama32_3b,nar,21,v1,0.9999999403953552,2154
llama32_3b,nar,21,v2,1.0000001192092896,2154
llama32_3b,nar,21,v3,1.000000238418579,2154
llama32_3b,nar,21,v4,0.9999999403953552,2154
llama32_3b,nar,21,v5,0.9999997019767761,2154
llama32_3b,nar,21,v6,0.9999999403953552,2154
llama32_3b,nar,21,v7,0.9999998807907104,2154
llama32_3b,nar,21,v8,1.0000001192092896,2154
llama32_3b,nar,21,top_magnitude_channel,0.7646570801734924,2154
llama32_3b,hadamard,22,v1,0.002098485827445984,2610
llama32_3b,hadamard,22,v2,0.003716647159308195,2610
llama32_3b,hadamard,22,v3,0.001632409985177219,2610
llama32_3b,hadamard,22,v4,0.0037485985085368156,2610
llama32_3b,hadamard,22,v5,0.0020930697210133076,2610
llama32_3b,hadamard,22,v6,0.0011890762252733111,2610
llama32_3b,hadamard,22,v7,0.001439494895748794,2610
llama32_3b,hadamard,22,v8,0.0012223472585901618,2610
llama32_3b,hadamard,22,top_magnitude_channel,0.0,2610
llama32_3b,smoothquant_hadamard,22,v1,0.00011842206731671467,2610
llama32_3b,smoothquant_hadamard,22,v2,0.0002204639749834314,2610
llama32_3b,smoothquant_hadamard,22,v3,0.00010328079224564135,2610
llama32_3b,smoothquant_hadamard,22,v4,0.0002128229389199987,2610
llama32_3b,smoothquant_hadamard,22,v5,0.0001296980626648292,2610
llama32_3b,smoothquant_hadamard,22,v6,7.148217264330015e-05,2610
llama32_3b,smoothquant_hadamard,22,v7,8.725841325940564e-05,2610
llama32_3b,smoothquant_hadamard,22,v8,7.230330811580643e-05,2610
llama32_3b,smoothquant_hadamard,22,top_magnitude_channel,0.0,2610
llama32_3b,duquant_style,22,v1,0.39844727516174316,2610
llama32_3b,duquant_style,22,v2,0.18055583536624908,2610
llama32_3b,duquant_style,22,v3,0.25598254799842834,2610
llama32_3b,duquant_style,22,v4,0.23941731452941895,2610
llama32_3b,duquant_style,22,v5,0.3544134795665741,2610
llama32_3b,duquant_style,22,v6,0.3231317102909088,2610
llama32_3b,duquant_style,22,v7,0.5172247290611267,2610
llama32_3b,duquant_style,22,v8,0.4686667323112488,2610
llama32_3b,duquant_style,22,top_magnitude_channel,0.9999999403953552,2610
llama32_3b,nar,22,v1,1.0,2610
llama32_3b,nar,22,v2,0.9999998211860657,2610
llama32_3b,nar,22,v3,0.9999995827674866,2610
llama32_3b,nar,22,v4,1.000000238418579,2610
llama32_3b,nar,22,v5,0.9999998807907104,2610
llama32_3b,nar,22,v6,0.9999998807907104,2610
llama32_3b,nar,22,v7,1.0,2610
llama32_3b,nar,22,v8,1.0000001192092896,2610
llama32_3b,nar,22,top_magnitude_channel,0.6334434151649475,2610
llama32_3b,hadamard,23,v1,0.0014934464124962687,2610
llama32_3b,hadamard,23,v2,0.0035092050675302744,2610
llama32_3b,hadamard,23,v3,0.0016628166195005178,2610
llama32_3b,hadamard,23,v4,0.003802483668550849,2610
llama32_3b,hadamard,23,v5,0.0015799002721905708,2610
llama32_3b,hadamard,23,v6,0.0008626402704976499,2610
llama32_3b,hadamard,23,v7,0.001021185191348195,2610
llama32_3b,hadamard,23,v8,0.001710653305053711,2610
llama32_3b,hadamard,23,top_magnitude_channel,0.0,2610
llama32_3b,smoothquant_hadamard,23,v1,8.794773748377338e-05,2610
llama32_3b,smoothquant_hadamard,23,v2,0.000215058185858652,2610
llama32_3b,smoothquant_hadamard,23,v3,0.00010175340867135674,2610
llama32_3b,smoothquant_hadamard,23,v4,0.0002127243933500722,2610
llama32_3b,smoothquant_hadamard,23,v5,0.00010447686508996412,2610
llama32_3b,smoothquant_hadamard,23,v6,5.338468690752052e-05,2610
llama32_3b,smoothquant_hadamard,23,v7,6.001708243275061e-05,2610
llama32_3b,smoothquant_hadamard,23,v8,9.557208250043914e-05,2610
llama32_3b,smoothquant_hadamard,23,top_magnitude_channel,0.0,2610
llama32_3b,duquant_style,23,v1,0.42553216218948364,2610
llama32_3b,duquant_style,23,v2,0.1951405107975006,2610
llama32_3b,duquant_style,23,v3,0.33624494075775146,2610
llama32_3b,duquant_style,23,v4,0.3232933580875397,2610
llama32_3b,duquant_style,23,v5,0.49928194284439087,2610
llama32_3b,duquant_style,23,v6,0.49872177839279175,2610
llama32_3b,duquant_style,23,v7,0.40171369910240173,2610
llama32_3b,duquant_style,23,v8,0.4771103262901306,2610
llama32_3b,duquant_style,23,top_magnitude_channel,0.9999999403953552,2610
llama32_3b,nar,23,v1,0.9999999403953552,2610
llama32_3b,nar,23,v2,0.9999999403953552,2610
llama32_3b,nar,23,v3,0.9999998211860657,2610
llama32_3b,nar,23,v4,0.9999998807907104,2610
llama32_3b,nar,23,v5,1.0000003576278687,2610
llama32_3b,nar,23,v6,0.9999999403953552,2610
llama32_3b,nar,23,v7,0.9999997019767761,2610
llama32_3b,nar,23,v8,1.0000001192092896,2610
llama32_3b,nar,23,top_magnitude_channel,0.7692461609840393,2610
llama32_3b,hadamard,24,v1,0.0017418896313756704,2154
llama32_3b,hadamard,24,v2,0.004166054539382458,2154
llama32_3b,hadamard,24,v3,0.0018544960767030716,2154
llama32_3b,hadamard,24,v4,0.004416894633322954,2154
llama32_3b,hadamard,24,v5,0.0017819390632212162,2154
llama32_3b,hadamard,24,v6,0.0012914120452478528,2154
llama32_3b,hadamard,24,v7,0.0011785004753619432,2154
llama32_3b,hadamard,24,v8,0.0009979951428249478,2154
llama32_3b,hadamard,24,top_magnitude_channel,0.0,2154
llama32_3b,smoothquant_hadamard,24,v1,9.247366688214242e-05,2154
llama32_3b,smoothquant_hadamard,24,v2,0.00022662569244857877,2154
llama32_3b,smoothquant_hadamard,24,v3,0.00010477042087586597,2154
llama32_3b,smoothquant_hadamard,24,v4,0.00022019012249074876,2154
llama32_3b,smoothquant_hadamard,24,v5,9.951530955731869e-05,2154
llama32_3b,smoothquant_hadamard,24,v6,6.881862645968795e-05,2154
llama32_3b,smoothquant_hadamard,24,v7,6.600545748369768e-05,2154
llama32_3b,smoothquant_hadamard,24,v8,5.358187627280131e-05,2154
llama32_3b,smoothquant_hadamard,24,top_magnitude_channel,0.0,2154
llama32_3b,duquant_style,24,v1,0.40978115797042847,2154
llama32_3b,duquant_style,24,v2,0.10737515985965729,2154
llama32_3b,duquant_style,24,v3,0.31063103675842285,2154
llama32_3b,duquant_style,24,v4,0.2743954062461853,2154
llama32_3b,duquant_style,24,v5,0.45971882343292236,2154
llama32_3b,duquant_style,24,v6,0.34547266364097595,2154
llama32_3b,duquant_style,24,v7,0.446204274892807,2154
llama32_3b,duquant_style,24,v8,0.4412919878959656,2154
llama32_3b,duquant_style,24,top_magnitude_channel,0.9999999403953552,2154
llama32_3b,nar,24,v1,1.0,2154
llama32_3b,nar,24,v2,1.000000238418579,2154
llama32_3b,nar,24,v3,0.9999998211860657,2154
llama32_3b,nar,24,v4,1.0,2154
llama32_3b,nar,24,v5,0.9999999403953552,2154
llama32_3b,nar,24,v6,1.0,2154
llama32_3b,nar,24,v7,1.000000238418579,2154
llama32_3b,nar,24,v8,0.9999999403953552,2154
llama32_3b,nar,24,top_magnitude_channel,0.7368311285972595,2154
llama32_3b,hadamard,25,v1,0.0034802849404513836,2610
llama32_3b,hadamard,25,v2,0.0059045832604169846,2610
llama32_3b,hadamard,25,v3,0.0035734670236706734,2610
llama32_3b,hadamard,25,v4,0.0066709136590361595,2610
