model,method,seed,sequence,nll,tokens_scored,source,weight_fold_max_relative_error
llama32_3b,nar_b128_k64,20260902,16,2.129277229309082,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,17,2.148045778274536,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,18,1.9563919305801392,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,19,2.117030143737793,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,20,2.234692335128784,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,21,2.1609745025634766,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,22,2.217772960662842,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,23,2.2562763690948486,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,24,2.2804205417633057,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,25,2.340432643890381,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,26,2.430353879928589,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,27,2.2258152961730957,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,28,2.0067338943481445,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,29,1.8175114393234253,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,30,1.6929256916046143,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,31,1.732698917388916,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,32,2.0172219276428223,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,33,1.9840658903121948,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,34,2.1600430011749268,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,35,1.4766530990600586,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,36,1.4552358388900757,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,37,1.4974628686904907,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,38,1.4793537855148315,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,39,1.674066185951233,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,40,2.274683713912964,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,41,2.694222927093506,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,42,2.6894867420196533,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,43,2.3182053565979004,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,44,2.3086178302764893,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,45,2.2860403060913086,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,46,2.376739025115967,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,47,2.159893274307251,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,48,2.0344200134277344,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,49,2.0344932079315186,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,50,1.7608243227005005,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,51,1.8437271118164062,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,52,1.6760374307632446,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,53,1.908381462097168,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,54,1.6338187456130981,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,55,1.6096025705337524,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,56,1.841478705406189,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,57,1.8063613176345825,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,58,2.179123640060425,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,59,2.355433464050293,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,60,2.3580734729766846,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,61,2.463233709335327,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,62,1.5137012004852295,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260902,63,1.9069831371307373,2047,supplementary E11 k64 measurement for Figure 4,0.0029919850639998913
llama32_3b,nar_b128_k64,20260903,0,1.833152174949646,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,1,2.4342830181121826,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,2,2.5042030811309814,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,3,2.0192248821258545,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,4,1.9247127771377563,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,5,1.5576388835906982,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,6,1.6674447059631348,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,7,1.9218424558639526,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,8,2.2519822120666504,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,9,1.9735606908798218,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,10,1.8984581232070923,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,11,2.2497565746307373,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,12,2.12385892868042,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,13,2.278907537460327,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,14,2.2074406147003174,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,15,2.4086480140686035,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,16,2.1316163539886475,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,17,2.1423819065093994,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,18,1.9559972286224365,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,19,2.1148009300231934,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,20,2.2333984375,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,21,2.1600170135498047,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,22,2.210108518600464,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,23,2.254955291748047,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,24,2.279325485229492,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,25,2.343663215637207,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,26,2.4292495250701904,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,27,2.2271201610565186,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,28,1.9903843402862549,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,29,1.8107653856277466,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,30,1.696502447128296,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,31,1.7223073244094849,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,32,2.0178654193878174,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,33,1.9794917106628418,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,34,2.1679141521453857,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,35,1.4768447875976562,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,36,1.4442929029464722,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,37,1.488163709640503,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,38,1.4763579368591309,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,39,1.6756123304367065,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,40,2.2754173278808594,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,41,2.6935272216796875,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,42,2.6928675174713135,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,43,2.317267894744873,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,44,2.3098762035369873,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,45,2.2800631523132324,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,46,2.3658411502838135,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,47,2.1605875492095947,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,48,2.0362799167633057,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,49,2.0266714096069336,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,50,1.7549989223480225,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,51,1.8448859453201294,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,52,1.6769455671310425,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,53,1.8993209600448608,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,54,1.6335495710372925,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,55,1.6007236242294312,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,56,1.8401520252227783,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,57,1.810154676437378,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,58,2.1842548847198486,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,59,2.348433494567871,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,60,2.360905885696411,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,61,2.4739558696746826,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,62,1.5147255659103394,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260903,63,1.9095234870910645,2047,supplementary E11 k64 measurement for Figure 4,0.002933136187493801
llama32_3b,nar_b128_k64,20260904,0,1.828267216682434,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,1,2.4279580116271973,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,2,2.506136417388916,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,3,2.0183982849121094,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,4,1.923452377319336,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,5,1.5582079887390137,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,6,1.6664578914642334,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,7,1.9146746397018433,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,8,2.2496564388275146,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,9,1.9762386083602905,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,10,1.894451379776001,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,11,2.2575392723083496,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,12,2.120763063430786,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,13,2.271562099456787,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,14,2.2004382610321045,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,15,2.4098713397979736,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,16,2.1379449367523193,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,17,2.1476306915283203,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,18,1.956238865852356,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,19,2.113968849182129,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,20,2.2334561347961426,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,21,2.158000946044922,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,22,2.208798408508301,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,23,2.2441887855529785,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,24,2.2827584743499756,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,25,2.341252088546753,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,26,2.4313223361968994,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,27,2.2217774391174316,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,28,2.0034048557281494,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,29,1.8109967708587646,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,30,1.6873934268951416,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,31,1.7169865369796753,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,32,2.0195536613464355,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,33,1.9780023097991943,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,34,2.1622555255889893,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,35,1.4733401536941528,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,36,1.448654294013977,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,37,1.4921647310256958,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,38,1.4791415929794312,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,39,1.6770340204238892,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,40,2.27801251411438,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,41,2.6922645568847656,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,42,2.6887097358703613,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,43,2.3108179569244385,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,44,2.3111419677734375,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,45,2.2777791023254395,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,46,2.3766462802886963,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,47,2.1561856269836426,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,48,2.0383338928222656,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,49,2.0292465686798096,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,50,1.757139801979065,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,51,1.844555139541626,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,52,1.6764384508132935,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,53,1.9010344743728638,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,54,1.6371854543685913,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,55,1.613332986831665,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,56,1.8266726732254028,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,57,1.805678367614746,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,58,2.1737804412841797,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,59,2.347625732421875,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,60,2.353095054626465,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,61,2.466647148132324,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,62,1.5057930946350098,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
llama32_3b,nar_b128_k64,20260904,63,1.9057735204696655,2047,supplementary E11 k64 measurement for Figure 4,0.002735760062932968
