model,row,site,layer,direction,captured_share,energy_fraction
llama32_3b,hadamard_g256_m2,down,14,49,0.005352676380425692,0.001639030291698873
llama32_3b,hadamard_g256_m2,down,14,50,0.00557484058663249,0.001624457654543221
llama32_3b,hadamard_g256_m2,down,14,51,0.0055089071393013,0.0016148720169439912
llama32_3b,hadamard_g256_m2,down,14,52,0.004802631214261055,0.001597413676790893
llama32_3b,hadamard_g256_m2,down,14,53,0.006077297497540712,0.0015467162011191249
llama32_3b,hadamard_g256_m2,down,14,54,0.006091100163757801,0.0015296093188226223
llama32_3b,hadamard_g256_m2,down,14,55,0.005291435867547989,0.0015098429284989834
llama32_3b,hadamard_g256_m2,down,14,56,0.003331429325044155,0.0014676993014290929
llama32_3b,hadamard_g256_m2,down,14,57,0.00557016720995307,0.0014662460889667273
llama32_3b,hadamard_g256_m2,down,14,58,0.0045004296116530895,0.0014427927089855075
llama32_3b,hadamard_g256_m2,down,14,59,0.002819162094965577,0.0014204069739207625
llama32_3b,hadamard_g256_m2,down,14,60,0.004078703932464123,0.001401075511239469
llama32_3b,hadamard_g256_m2,down,14,61,0.004618860315531492,0.0013826527865603566
llama32_3b,hadamard_g256_m2,down,14,62,0.004062335472553968,0.0013776160776615143
llama32_3b,hadamard_g256_m2,down,14,63,0.0038602519780397415,0.0013471292331814766
llama32_3b,hadamard_g256_m2,down,14,64,0.005294838920235634,0.0013162115355953574
llama32_3b,hadamard_g256_m2,down,14,65,0.004865676164627075,0.0012992097763344646
llama32_3b,hadamard_g256_m2,down,14,66,0.004648655187338591,0.001291152206249535
llama32_3b,hadamard_g256_m2,down,14,67,0.00788054708391428,0.0012864008313044906
llama32_3b,hadamard_g256_m2,down,14,68,0.0026831654831767082,0.001266666455194354
llama32_3b,hadamard_g256_m2,down,14,69,0.004493377637118101,0.001247749081812799
llama32_3b,hadamard_g256_m2,down,14,70,0.0049028582870960236,0.0012268881546333432
llama32_3b,hadamard_g256_m2,down,14,71,0.0037042084150016308,0.0012245727702975273
llama32_3b,hadamard_g256_m2,down,14,72,0.004714346956461668,0.00120278331451118
llama32_3b,hadamard_g256_m2,down,14,73,0.0034273818600922823,0.0011987523175776005
llama32_3b,hadamard_g256_m2,down,14,74,0.0035189827904105186,0.0011722923954948783
llama32_3b,hadamard_g256_m2,down,14,75,0.004342295229434967,0.00115896575152874
llama32_3b,hadamard_g256_m2,down,14,76,0.005013992078602314,0.0011443337425589561
llama32_3b,hadamard_g256_m2,down,14,77,0.004810324404388666,0.0011338473996147513
llama32_3b,hadamard_g256_m2,down,14,78,0.004932101350277662,0.0011243614135310054
llama32_3b,hadamard_g256_m2,down,14,79,0.004261392168700695,0.0011138002155348659
llama32_3b,hadamard_g256_m2,down,14,80,0.0035120011307299137,0.0010982198873534799
llama32_3b,hadamard_g256_m2,down,14,81,0.0075207846239209175,0.0010891363490372896
llama32_3b,hadamard_g256_m2,down,14,82,0.004876474849879742,0.0010815048590302467
llama32_3b,hadamard_g256_m2,down,14,83,0.004094488453119993,0.0010713560041040182
llama32_3b,hadamard_g256_m2,down,14,84,0.00567110488191247,0.0010657672537490726
llama32_3b,hadamard_g256_m2,down,14,85,0.00551258260384202,0.0010586826829239726
llama32_3b,hadamard_g256_m2,down,14,86,0.00641617039218545,0.0010453624418005347
llama32_3b,hadamard_g256_m2,down,14,87,0.003460944863036275,0.0010377097642049193
llama32_3b,hadamard_g256_m2,down,14,88,0.004689250141382217,0.001032564090564847
llama32_3b,hadamard_g256_m2,down,14,89,0.0047860764898359776,0.0010154233314096928
llama32_3b,hadamard_g256_m2,down,14,90,0.003932754509150982,0.0010044799419119954
llama32_3b,hadamard_g256_m2,down,14,91,0.0039239260368049145,0.0009902359452098608
llama32_3b,hadamard_g256_m2,down,14,92,0.004149283282458782,0.0009766422444954515
llama32_3b,hadamard_g256_m2,down,14,93,0.006614753510802984,0.0009667561971582472
llama32_3b,hadamard_g256_m2,down,14,94,0.0042524742893874645,0.0009570924448780715
llama32_3b,hadamard_g256_m2,down,14,95,0.005013576243072748,0.0009541155304759741
llama32_3b,hadamard_g256_m2,down,15,0,0.01317594014108181,0.07213559746742249
llama32_3b,hadamard_g256_m2,down,15,1,0.0069807847030460835,0.01340499147772789
llama32_3b,hadamard_g256_m2,down,15,2,0.003966322168707848,0.010143124498426914
llama32_3b,hadamard_g256_m2,down,15,3,0.013020370155572891,0.009063818491995335
llama32_3b,hadamard_g256_m2,down,15,4,0.005200226791203022,0.007797317113727331
llama32_3b,hadamard_g256_m2,down,15,5,0.0033933562226593494,0.007620974909514189
llama32_3b,hadamard_g256_m2,down,15,6,0.004851997829973698,0.006760687567293644
llama32_3b,hadamard_g256_m2,down,15,7,0.004787287674844265,0.005822302307933569
llama32_3b,hadamard_g256_m2,down,15,8,0.005323685240000486,0.005593511275947094
llama32_3b,hadamard_g256_m2,down,15,9,0.004594308324158192,0.005324198864400387
llama32_3b,hadamard_g256_m2,down,15,10,0.005129573866724968,0.0051587591879069805
llama32_3b,hadamard_g256_m2,down,15,11,0.006460436619818211,0.004792313557118177
llama32_3b,hadamard_g256_m2,down,15,12,0.006164828315377235,0.0044131032191216946
llama32_3b,hadamard_g256_m2,down,15,13,0.004689947236329317,0.00439351424574852
llama32_3b,hadamard_g256_m2,down,15,14,0.004109224304556847,0.004268713761121035
llama32_3b,hadamard_g256_m2,down,15,15,0.00456730043515563,0.003922055941075087
llama32_3b,hadamard_g256_m2,down,15,16,0.005689926911145449,0.0037624360993504524
llama32_3b,hadamard_g256_m2,down,15,17,0.0031764551531523466,0.0035826968960464
llama32_3b,hadamard_g256_m2,down,15,18,0.0036670539993792772,0.0034234444610774517
llama32_3b,hadamard_g256_m2,down,15,19,0.005448214244097471,0.003243271494284272
llama32_3b,hadamard_g256_m2,down,15,20,0.004275631159543991,0.0032242084853351116
llama32_3b,hadamard_g256_m2,down,15,21,0.004883314948529005,0.0031591965816915035
llama32_3b,hadamard_g256_m2,down,15,22,0.002511283615604043,0.0030331083107739687
llama32_3b,hadamard_g256_m2,down,15,23,0.003796710167080164,0.002923010615631938
llama32_3b,hadamard_g256_m2,down,15,24,0.004321638960391283,0.002900400897487998
llama32_3b,hadamard_g256_m2,down,15,25,0.004614377859979868,0.002761667827144265
llama32_3b,hadamard_g256_m2,down,15,26,0.0030893844086676836,0.0026657991111278534
llama32_3b,hadamard_g256_m2,down,15,27,0.005593413952738047,0.0026340505573898554
llama32_3b,hadamard_g256_m2,down,15,28,0.004949818830937147,0.002598412102088332
llama32_3b,hadamard_g256_m2,down,15,29,0.003819539677351713,0.0025406028144061565
llama32_3b,hadamard_g256_m2,down,15,30,0.004550855606794357,0.002507636323571205
llama32_3b,hadamard_g256_m2,down,15,31,0.0046342164278030396,0.0024055144749581814
llama32_3b,hadamard_g256_m2,down,15,32,0.005050291772931814,0.0023719018790870905
llama32_3b,hadamard_g256_m2,down,15,33,0.005040351301431656,0.0023373588919639587
llama32_3b,hadamard_g256_m2,down,15,34,0.005685596726834774,0.0023062496911734343
llama32_3b,hadamard_g256_m2,down,15,35,0.004369223956018686,0.0022241726983338594
llama32_3b,hadamard_g256_m2,down,15,36,0.006397969089448452,0.0021860681008547544
llama32_3b,hadamard_g256_m2,down,15,37,0.006014521233737469,0.002148577943444252
llama32_3b,hadamard_g256_m2,down,15,38,0.008395328186452389,0.002086928114295006
llama32_3b,hadamard_g256_m2,down,15,39,0.005212791729718447,0.002050223760306835
llama32_3b,hadamard_g256_m2,down,15,40,0.004135912749916315,0.002024249639362097
llama32_3b,hadamard_g256_m2,down,15,41,0.004702677950263023,0.0020119529217481613
llama32_3b,hadamard_g256_m2,down,15,42,0.003546771127730608,0.0019319503335282207
llama32_3b,hadamard_g256_m2,down,15,43,0.0061451648361980915,0.0019108980195596814
llama32_3b,hadamard_g256_m2,down,15,44,0.004264388233423233,0.001869512489065528
llama32_3b,hadamard_g256_m2,down,15,45,0.006785836070775986,0.0018063582247123122
llama32_3b,hadamard_g256_m2,down,15,46,0.007888291031122208,0.0017825879622250795
llama32_3b,hadamard_g256_m2,down,15,47,0.0039297002367675304,0.001766097848303616
llama32_3b,hadamard_g256_m2,down,15,48,0.0039370423182845116,0.0017514455830678344
llama32_3b,hadamard_g256_m2,down,15,49,0.006665210239589214,0.0017209952929988503
llama32_3b,hadamard_g256_m2,down,15,50,0.006878404878079891,0.001681902795098722
llama32_3b,hadamard_g256_m2,down,15,51,0.003378991037607193,0.001656718784943223
llama32_3b,hadamard_g256_m2,down,15,52,0.005839357618242502,0.001642795861698687
llama32_3b,hadamard_g256_m2,down,15,53,0.005778028629720211,0.0016062322538346052
llama32_3b,hadamard_g256_m2,down,15,54,0.005901651922613382,0.0015701799420639873
llama32_3b,hadamard_g256_m2,down,15,55,0.004030929878354073,0.0015428218757733703
llama32_3b,hadamard_g256_m2,down,15,56,0.006520074326545,0.0015117420116439462
llama32_3b,hadamard_g256_m2,down,15,57,0.00435232650488615,0.0015080871526151896
llama32_3b,hadamard_g256_m2,down,15,58,0.00651966780424118,0.0014843828976154327
llama32_3b,hadamard_g256_m2,down,15,59,0.007905102334916592,0.0014736187877133489
llama32_3b,hadamard_g256_m2,down,15,60,0.007553265430033207,0.0014506783336400986
llama32_3b,hadamard_g256_m2,down,15,61,0.0033858881797641516,0.0014120667474344373
llama32_3b,hadamard_g256_m2,down,15,62,0.006168866530060768,0.001394783379510045
llama32_3b,hadamard_g256_m2,down,15,63,0.00628403015434742,0.0013761562295258045
llama32_3b,hadamard_g256_m2,down,15,64,0.005957360845059156,0.001365876873023808
llama32_3b,hadamard_g256_m2,down,15,65,0.004452406894415617,0.0013447743840515614
llama32_3b,hadamard_g256_m2,down,15,66,0.009871935471892357,0.001313354354351759
llama32_3b,hadamard_g256_m2,down,15,67,0.003261641366407275,0.0013045292580500245
llama32_3b,hadamard_g256_m2,down,15,68,0.009626802057027817,0.0012873304076492786
llama32_3b,hadamard_g256_m2,down,15,69,0.006871696095913649,0.001277470262721181
llama32_3b,hadamard_g256_m2,down,15,70,0.003276586765423417,0.0012647113762795925
llama32_3b,hadamard_g256_m2,down,15,71,0.006951225455850363,0.0012561073526740074
llama32_3b,hadamard_g256_m2,down,15,72,0.009699591435492039,0.0012240868527442217
llama32_3b,hadamard_g256_m2,down,15,73,0.0034526167437434196,0.0012101599713787436
llama32_3b,hadamard_g256_m2,down,15,74,0.00519708963111043,0.0011994818923994899
llama32_3b,hadamard_g256_m2,down,15,75,0.008221093565225601,0.001185247441753745
llama32_3b,hadamard_g256_m2,down,15,76,0.006069764494895935,0.0011683341581374407
llama32_3b,hadamard_g256_m2,down,15,77,0.015194028615951538,0.001160805462859571
llama32_3b,hadamard_g256_m2,down,15,78,0.0039052267093211412,0.0011557161342352629
llama32_3b,hadamard_g256_m2,down,15,79,0.00562797486782074,0.001140656298957765
llama32_3b,hadamard_g256_m2,down,15,80,0.008306543342769146,0.0011202349560335279
llama32_3b,hadamard_g256_m2,down,15,81,0.004442648030817509,0.0011175456456840038
llama32_3b,hadamard_g256_m2,down,15,82,0.007378780748695135,0.0011136643588542938
llama32_3b,hadamard_g256_m2,down,15,83,0.0070393262431025505,0.001092874794267118
llama32_3b,hadamard_g256_m2,down,15,84,0.006447292398661375,0.001079227076843381
llama32_3b,hadamard_g256_m2,down,15,85,0.006886203307658434,0.0010621807305142283
llama32_3b,hadamard_g256_m2,down,15,86,0.0060445209965109825,0.0010541859082877636
llama32_3b,hadamard_g256_m2,down,15,87,0.011765300296247005,0.001048379112035036
llama32_3b,hadamard_g256_m2,down,15,88,0.005681347567588091,0.0010313182137906551
llama32_3b,hadamard_g256_m2,down,15,89,0.008816665969789028,0.0010130577720701694
llama32_3b,hadamard_g256_m2,down,15,90,0.017437677830457687,0.0010038205655291677
llama32_3b,hadamard_g256_m2,down,15,91,0.004833750426769257,0.0010023857466876507
llama32_3b,hadamard_g256_m2,down,15,92,0.00913743581622839,0.0009868209017440677
llama32_3b,hadamard_g256_m2,down,15,93,0.004829856101423502,0.0009759243112057447
llama32_3b,hadamard_g256_m2,down,15,94,0.039310649037361145,0.0009696483029983938
llama32_3b,hadamard_g256_m2,down,15,95,0.030143283307552338,0.0009544029599055648
llama32_3b,hadamard_g256_m2,down,16,0,0.00326257455162704,0.06978192180395126
llama32_3b,hadamard_g256_m2,down,16,1,0.007522569037973881,0.010864953510463238
llama32_3b,hadamard_g256_m2,down,16,2,0.005385088734328747,0.010326117277145386
llama32_3b,hadamard_g256_m2,down,16,3,0.0052303653210401535,0.009526181034743786
llama32_3b,hadamard_g256_m2,down,16,4,0.005341713782399893,0.008570217527449131
llama32_3b,hadamard_g256_m2,down,16,5,0.005731615703552961,0.007173136342316866
llama32_3b,hadamard_g256_m2,down,16,6,0.007213441655039787,0.006554297637194395
llama32_3b,hadamard_g256_m2,down,16,7,0.005225091706961393,0.0058908467181026936
llama32_3b,hadamard_g256_m2,down,16,8,0.006807912141084671,0.00536296796053648
llama32_3b,hadamard_g256_m2,down,16,9,0.005484321154654026,0.00516041275113821
llama32_3b,hadamard_g256_m2,down,16,10,0.005413887556642294,0.004960909020155668
llama32_3b,hadamard_g256_m2,down,16,11,0.006956309080123901,0.004671239759773016
llama32_3b,hadamard_g256_m2,down,16,12,0.004735883790999651,0.004203543066978455
llama32_3b,hadamard_g256_m2,down,16,13,0.0032079408410936594,0.004031012766063213
llama32_3b,hadamard_g256_m2,down,16,14,0.010356311686336994,0.003929963801056147
llama32_3b,hadamard_g256_m2,down,16,15,0.0059502036310732365,0.0038160006515681744
llama32_3b,hadamard_g256_m2,down,16,16,0.004467115271836519,0.0037188406568020582
llama32_3b,hadamard_g256_m2,down,16,17,0.005486986134201288,0.003578141098842025
llama32_3b,hadamard_g256_m2,down,16,18,0.0046658990904688835,0.003531660418957472
llama32_3b,hadamard_g256_m2,down,16,19,0.005136262159794569,0.003410699777305126
llama32_3b,hadamard_g256_m2,down,16,20,0.009533877484500408,0.0032414100132882595
llama32_3b,hadamard_g256_m2,down,16,21,0.007955899462103844,0.0031964934896677732
llama32_3b,hadamard_g256_m2,down,16,22,0.007366211153566837,0.00299652386456728
llama32_3b,hadamard_g256_m2,down,16,23,0.007723127491772175,0.0029042824171483517
llama32_3b,hadamard_g256_m2,down,16,24,0.004985314793884754,0.0028809558134526014
llama32_3b,hadamard_g256_m2,down,16,25,0.00715595530346036,0.0028167120181024075
llama32_3b,hadamard_g256_m2,down,16,26,0.007432442158460617,0.0027176763396710157
llama32_3b,hadamard_g256_m2,down,16,27,0.003459931816905737,0.0026993073988705873
llama32_3b,hadamard_g256_m2,down,16,28,0.007168957032263279,0.002633316209539771
llama32_3b,hadamard_g256_m2,down,16,29,0.009350311942398548,0.002495503518730402
llama32_3b,hadamard_g256_m2,down,16,30,0.006544912699609995,0.002416880102828145
llama32_3b,hadamard_g256_m2,down,16,31,0.00898798555135727,0.0023430874571204185
llama32_3b,hadamard_g256_m2,down,16,32,0.009915190748870373,0.002267454518005252
llama32_3b,hadamard_g256_m2,down,16,33,0.00534409936517477,0.0022260104306042194
llama32_3b,hadamard_g256_m2,down,16,34,0.007996469736099243,0.00217684218659997
llama32_3b,hadamard_g256_m2,down,16,35,0.005517534911632538,0.0021562150213867426
llama32_3b,hadamard_g256_m2,down,16,36,0.007546980865299702,0.00212954287417233
llama32_3b,hadamard_g256_m2,down,16,37,0.006639818195253611,0.002084351610392332
llama32_3b,hadamard_g256_m2,down,16,38,0.006850998383015394,0.00205389061011374
llama32_3b,hadamard_g256_m2,down,16,39,0.007072618696838617,0.002034741220995784
llama32_3b,hadamard_g256_m2,down,16,40,0.00829736515879631,0.0019806232303380966
llama32_3b,hadamard_g256_m2,down,16,41,0.007507604081183672,0.0019323063315823674
llama32_3b,hadamard_g256_m2,down,16,42,0.0032714968547225,0.0019035493023693562
llama32_3b,hadamard_g256_m2,down,16,43,0.0072996411472558975,0.0018852564971894026
llama32_3b,hadamard_g256_m2,down,16,44,0.0037574584130197763,0.0018408240284770727
llama32_3b,hadamard_g256_m2,down,16,45,0.004550832323729992,0.0017964948201552033
llama32_3b,hadamard_g256_m2,down,16,46,0.004479474853724241,0.001778425881639123
llama32_3b,hadamard_g256_m2,down,16,47,0.006701400503516197,0.0017764337826520205
llama32_3b,hadamard_g256_m2,down,16,48,0.003428104566410184,0.0017623401945456862
llama32_3b,hadamard_g256_m2,down,16,49,0.0041933064348995686,0.0017093144124373794
llama32_3b,hadamard_g256_m2,down,16,50,0.005977346561849117,0.0016749828355386853
llama32_3b,hadamard_g256_m2,down,16,51,0.005035310983657837,0.0016504479572176933
llama32_3b,hadamard_g256_m2,down,16,52,0.004143183585256338,0.001619328511878848
llama32_3b,hadamard_g256_m2,down,16,53,0.007909806445240974,0.0015887103509157896
llama32_3b,hadamard_g256_m2,down,16,54,0.005458963103592396,0.0015714186010882258
llama32_3b,hadamard_g256_m2,down,16,55,0.003334806999191642,0.0015566081274300814
llama32_3b,hadamard_g256_m2,down,16,56,0.007291513495147228,0.0015277857892215252
llama32_3b,hadamard_g256_m2,down,16,57,0.004934653639793396,0.0015188807155936956
llama32_3b,hadamard_g256_m2,down,16,58,0.0057590426877141,0.001503348583355546
llama32_3b,hadamard_g256_m2,down,16,59,0.007058067247271538,0.0014973090728744864
llama32_3b,hadamard_g256_m2,down,16,60,0.005063966847956181,0.0014579180860891938
llama32_3b,hadamard_g256_m2,down,16,61,0.007706226781010628,0.0014290886465460062
llama32_3b,hadamard_g256_m2,down,16,62,0.004997464828193188,0.0014066448202356696
llama32_3b,hadamard_g256_m2,down,16,63,0.00355639704503119,0.0013923079241067171
llama32_3b,hadamard_g256_m2,down,16,64,0.007004560902714729,0.0013862068299204111
llama32_3b,hadamard_g256_m2,down,16,65,0.008792922832071781,0.0013526752591133118
llama32_3b,hadamard_g256_m2,down,16,66,0.004700277931988239,0.0013418097514659166
llama32_3b,hadamard_g256_m2,down,16,67,0.00564138637855649,0.0013285509776324034
llama32_3b,hadamard_g256_m2,down,16,68,0.005092390812933445,0.001299786614254117
llama32_3b,hadamard_g256_m2,down,16,69,0.008328023366630077,0.001281807548366487
llama32_3b,hadamard_g256_m2,down,16,70,0.009988181293010712,0.001280144089832902
llama32_3b,hadamard_g256_m2,down,16,71,0.005199554841965437,0.0012495792470872402
llama32_3b,hadamard_g256_m2,down,16,72,0.006731273140758276,0.001232490292750299
llama32_3b,hadamard_g256_m2,down,16,73,0.005457669962197542,0.0012204184895381331
llama32_3b,hadamard_g256_m2,down,16,74,0.008831394836306572,0.001217266428284347
llama32_3b,hadamard_g256_m2,down,16,75,0.005823977757245302,0.0011965741869062185
llama32_3b,hadamard_g256_m2,down,16,76,0.009292750619351864,0.0011781563516706228
llama32_3b,hadamard_g256_m2,down,16,77,0.009570147842168808,0.0011593670351430774
llama32_3b,hadamard_g256_m2,down,16,78,0.0024399152025580406,0.00114630744792521
llama32_3b,hadamard_g256_m2,down,16,79,0.004937227349728346,0.0011311393463984132
llama32_3b,hadamard_g256_m2,down,16,80,0.00739783002063632,0.0011258571175858378
llama32_3b,hadamard_g256_m2,down,16,81,0.005048263818025589,0.0011146601755172014
llama32_3b,hadamard_g256_m2,down,16,82,0.006282229907810688,0.0011065901489928365
llama32_3b,hadamard_g256_m2,down,16,83,0.005809002090245485,0.0010930011048913002
llama32_3b,hadamard_g256_m2,down,16,84,0.006232764106243849,0.0010815063724294305
llama32_3b,hadamard_g256_m2,down,16,85,0.003970570396631956,0.0010784754995256662
llama32_3b,hadamard_g256_m2,down,16,86,0.005883452016860247,0.0010628288146108389
llama32_3b,hadamard_g256_m2,down,16,87,0.00815591774880886,0.0010554438922554255
llama32_3b,hadamard_g256_m2,down,16,88,0.01000507827848196,0.0010443862993270159
llama32_3b,hadamard_g256_m2,down,16,89,0.004361208528280258,0.001023080782033503
llama32_3b,hadamard_g256_m2,down,16,90,0.007069475017488003,0.001007752027362585
llama32_3b,hadamard_g256_m2,down,16,91,0.007943717762827873,0.00100051611661911
llama32_3b,hadamard_g256_m2,down,16,92,0.007084503769874573,0.0009859305573627353
llama32_3b,hadamard_g256_m2,down,16,93,0.005703826900571585,0.0009774392237886786
llama32_3b,hadamard_g256_m2,down,16,94,0.0034998846240341663,0.0009471182129345834
llama32_3b,hadamard_g256_m2,down,16,95,0.0035968306474387646,0.0009443330927751958
llama32_3b,hadamard_g256_m2,down,17,0,0.02898351103067398,0.053310148417949677
llama32_3b,hadamard_g256_m2,down,17,1,0.0023783305659890175,0.015070030465722084
llama32_3b,hadamard_g256_m2,down,17,2,0.01086735911667347,0.011239937506616116
llama32_3b,hadamard_g256_m2,down,17,3,0.022945912554860115,0.010391293093562126
llama32_3b,hadamard_g256_m2,down,17,4,0.010924010537564754,0.007921564392745495
llama32_3b,hadamard_g256_m2,down,17,5,0.013274669647216797,0.007517702877521515
llama32_3b,hadamard_g256_m2,down,17,6,0.00853457860648632,0.007008622866123915
llama32_3b,hadamard_g256_m2,down,17,7,0.010789388790726662,0.0063087791204452515
llama32_3b,hadamard_g256_m2,down,17,8,0.046890802681446075,0.005896904971450567
llama32_3b,hadamard_g256_m2,down,17,9,0.003973691258579493,0.005573333241045475
llama32_3b,hadamard_g256_m2,down,17,10,0.005478201899677515,0.00513504957780242
llama32_3b,hadamard_g256_m2,down,17,11,0.008784196339547634,0.004595555365085602
llama32_3b,hadamard_g256_m2,down,17,12,0.007424920331686735,0.00424983911216259
llama32_3b,hadamard_g256_m2,down,17,13,0.012030082754790783,0.004175599664449692
llama32_3b,hadamard_g256_m2,down,17,14,0.009314017370343208,0.0040784236043691635
llama32_3b,hadamard_g256_m2,down,17,15,0.004711474291980267,0.003941054455935955
llama32_3b,hadamard_g256_m2,down,17,16,0.007706896867603064,0.0038437789771705866
llama32_3b,hadamard_g256_m2,down,17,17,0.027168935164809227,0.003619506023824215
llama32_3b,hadamard_g256_m2,down,17,18,0.005749231670051813,0.0035054644104093313
llama32_3b,hadamard_g256_m2,down,17,19,0.012545590288937092,0.0033789013978093863
llama32_3b,hadamard_g256_m2,down,17,20,0.004780181683599949,0.0032530496828258038
llama32_3b,hadamard_g256_m2,down,17,21,0.008955886587500572,0.0031939600594341755
llama32_3b,hadamard_g256_m2,down,17,22,0.014916524291038513,0.003120396751910448
llama32_3b,hadamard_g256_m2,down,17,23,0.01013075839728117,0.0030094676185399294
llama32_3b,hadamard_g256_m2,down,17,24,0.00439766189083457,0.002962840721011162
llama32_3b,hadamard_g256_m2,down,17,25,0.0070245941169559956,0.0028914769645780325
llama32_3b,hadamard_g256_m2,down,17,26,0.0041762590408325195,0.0028367755003273487
llama32_3b,hadamard_g256_m2,down,17,27,0.011551282368600368,0.002811669372022152
llama32_3b,hadamard_g256_m2,down,17,28,0.0051381541416049,0.002661143895238638
llama32_3b,hadamard_g256_m2,down,17,29,0.005189536139369011,0.002615680219605565
llama32_3b,hadamard_g256_m2,down,17,30,0.053179241716861725,0.002536993008106947
llama32_3b,hadamard_g256_m2,down,17,31,0.004601278807967901,0.0024907179176807404
llama32_3b,hadamard_g256_m2,down,17,32,0.005666113458573818,0.002397530945017934
llama32_3b,hadamard_g256_m2,down,17,33,0.004355814307928085,0.002365994034335017
llama32_3b,hadamard_g256_m2,down,17,34,0.008077600039541721,0.0023146397434175014
llama32_3b,hadamard_g256_m2,down,17,35,0.005445435643196106,0.0022752811200916767
llama32_3b,hadamard_g256_m2,down,17,36,0.004791864659637213,0.0022586756385862827
llama32_3b,hadamard_g256_m2,down,17,37,0.0053045498207211494,0.002229734556749463
llama32_3b,hadamard_g256_m2,down,17,38,0.021974900737404823,0.0021667310502380133
llama32_3b,hadamard_g256_m2,down,17,39,0.008715321309864521,0.0021418293472379446
llama32_3b,hadamard_g256_m2,down,17,40,0.019040681421756744,0.0020966639276593924
llama32_3b,hadamard_g256_m2,down,17,41,0.012363717891275883,0.0020715713035315275
llama32_3b,hadamard_g256_m2,down,17,42,0.005012628622353077,0.0020223534666001797
llama32_3b,hadamard_g256_m2,down,17,43,0.005973124876618385,0.001973408507183194
llama32_3b,hadamard_g256_m2,down,17,44,0.008932268247008324,0.0019463881617411971
llama32_3b,hadamard_g256_m2,down,17,45,0.00553322397172451,0.0019179150694981217
llama32_3b,hadamard_g256_m2,down,17,46,0.029487617313861847,0.0018628501566126943
llama32_3b,hadamard_g256_m2,down,17,47,0.008764388039708138,0.0018325886921957135
llama32_3b,hadamard_g256_m2,down,17,48,0.010700232349336147,0.001801192294806242
llama32_3b,hadamard_g256_m2,down,17,49,0.006738788448274136,0.0017902394756674767
llama32_3b,hadamard_g256_m2,down,17,50,0.00522529287263751,0.0017723996425047517
llama32_3b,hadamard_g256_m2,down,17,51,0.0043931324034929276,0.001748357666656375
llama32_3b,hadamard_g256_m2,down,17,52,0.004446827806532383,0.0017120589036494493
llama32_3b,hadamard_g256_m2,down,17,53,0.005683808587491512,0.001662424299865961
llama32_3b,hadamard_g256_m2,down,17,54,0.005234380718320608,0.0016124193789437413
llama32_3b,hadamard_g256_m2,down,17,55,0.005502607207745314,0.0016059395857155323
llama32_3b,hadamard_g256_m2,down,17,56,0.009940199553966522,0.0015776387881487608
llama32_3b,hadamard_g256_m2,down,17,57,0.007591303437948227,0.0015652275178581476
llama32_3b,hadamard_g256_m2,down,17,58,0.011139807291328907,0.0015257736667990685
llama32_3b,hadamard_g256_m2,down,17,59,0.004434796515852213,0.001513229333795607
llama32_3b,hadamard_g256_m2,down,17,60,0.012139355763792992,0.0014960879925638437
llama32_3b,hadamard_g256_m2,down,17,61,0.005874233786016703,0.001475364319048822
llama32_3b,hadamard_g256_m2,down,17,62,0.005583011545240879,0.0014413143508136272
llama32_3b,hadamard_g256_m2,down,17,63,0.0059046088717877865,0.0014200510922819376
llama32_3b,hadamard_g256_m2,down,17,64,0.006486091762781143,0.0014192615635693073
llama32_3b,hadamard_g256_m2,down,17,65,0.006324100773781538,0.0013857268495485187
llama32_3b,hadamard_g256_m2,down,17,66,0.005507493857294321,0.0013526186812669039
llama32_3b,hadamard_g256_m2,down,17,67,0.01338732335716486,0.001350877108052373
llama32_3b,hadamard_g256_m2,down,17,68,0.005511497147381306,0.0013436669250950217
llama32_3b,hadamard_g256_m2,down,17,69,0.00864530261605978,0.0013293094234541059
llama32_3b,hadamard_g256_m2,down,17,70,0.006595228798687458,0.0013082415098324418
llama32_3b,hadamard_g256_m2,down,17,71,0.009916956536471844,0.001293064677156508
llama32_3b,hadamard_g256_m2,down,17,72,0.005512405186891556,0.0012561418116092682
llama32_3b,hadamard_g256_m2,down,17,73,0.006800162140280008,0.0012551086256280541
llama32_3b,hadamard_g256_m2,down,17,74,0.007443828508257866,0.0012448437046259642
llama32_3b,hadamard_g256_m2,down,17,75,0.011425571516156197,0.0012249676510691643
llama32_3b,hadamard_g256_m2,down,17,76,0.0075941686518490314,0.0012086140923202038
llama32_3b,hadamard_g256_m2,down,17,77,0.010942014865577221,0.0011990776984021068
llama32_3b,hadamard_g256_m2,down,17,78,0.005332689266651869,0.0011957132956013083
llama32_3b,hadamard_g256_m2,down,17,79,0.015106206759810448,0.0011737457243725657
llama32_3b,hadamard_g256_m2,down,17,80,0.0040504964999854565,0.0011550841154530644
llama32_3b,hadamard_g256_m2,down,17,81,0.019066208973526955,0.001136885373853147
llama32_3b,hadamard_g256_m2,down,17,82,0.006898115389049053,0.001111659687012434
llama32_3b,hadamard_g256_m2,down,17,83,0.013153821229934692,0.0011061711702495813
llama32_3b,hadamard_g256_m2,down,17,84,0.007790699601173401,0.0010884536895900965
llama32_3b,hadamard_g256_m2,down,17,85,0.018104983493685722,0.0010804161429405212
llama32_3b,hadamard_g256_m2,down,17,86,0.010532809421420097,0.0010694853262975812
