model,row,seed,chunk,nll,tokens,quantized_input_positions,token_sha256,unmasked_bf16_bit_identical
llama32_3b,Had_sym,2,29,1.8223769664764404,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,30,1.717719316482544,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,31,1.734620451927185,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,32,2.0263583660125732,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,33,1.9990625381469727,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,34,2.165999412536621,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,35,1.496802568435669,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,36,1.4571399688720703,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,37,1.509557843208313,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,38,1.4973312616348267,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,39,1.6984745264053345,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,40,2.2944929599761963,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,41,2.7039527893066406,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,42,2.701028347015381,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,43,2.3280444145202637,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,44,2.318835735321045,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,45,2.288140296936035,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,46,2.3908028602600098,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,47,2.173844337463379,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,48,2.0493509769439697,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,49,2.0477538108825684,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,50,1.7776051759719849,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,51,1.8438286781311035,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,52,1.6918938159942627,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,53,1.907096028327942,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,54,1.6531933546066284,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,55,1.6122703552246094,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,56,1.8512345552444458,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,57,1.8217908143997192,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,58,2.1911721229553223,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,59,2.370636224746704,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,60,2.3682737350463867,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,61,2.4919674396514893,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,62,1.5209267139434814,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Had_sym,2,63,1.9199185371398926,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,0,1.8361681699752808,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,1,2.4288206100463867,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,2,2.516019582748413,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,3,2.0192534923553467,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,4,1.9373979568481445,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,5,1.555628776550293,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,6,1.6635881662368774,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,7,1.917473554611206,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,8,2.2562062740325928,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,9,1.9800753593444824,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,10,1.896299958229065,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,11,2.252671480178833,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,12,2.1234781742095947,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,13,2.272188186645508,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,14,2.2090680599212646,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,15,2.4054322242736816,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,16,2.1301016807556152,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,17,2.149726629257202,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,18,1.954835295677185,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,19,2.1133604049682617,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,20,2.226109027862549,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,21,2.1619038581848145,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,22,2.2184391021728516,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,23,2.254894971847534,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,24,2.2875232696533203,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,25,2.3483290672302246,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,26,2.4203388690948486,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,27,2.2270073890686035,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,28,2.000488042831421,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,29,1.8127593994140625,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,30,1.7002888917922974,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,31,1.7234138250350952,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,32,2.024399757385254,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,33,1.9859120845794678,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,34,2.157329797744751,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,35,1.4725161790847778,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,36,1.4510124921798706,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,37,1.4921543598175049,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,38,1.4853641986846924,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,39,1.6739790439605713,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,40,2.2776763439178467,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,41,2.7008955478668213,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,42,2.689608335494995,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,43,2.3255255222320557,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,44,2.3106627464294434,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,45,2.289334535598755,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,46,2.366666793823242,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,47,2.160653591156006,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,48,2.03922700881958,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,49,2.0354180335998535,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,50,1.7626383304595947,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,51,1.8397550582885742,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,52,1.684579849243164,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,53,1.9048759937286377,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,54,1.6395334005355835,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,55,1.6077542304992676,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,56,1.8300697803497314,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,57,1.812124252319336,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,58,2.1833903789520264,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,59,2.3562610149383545,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,60,2.3711588382720947,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,61,2.4582765102386475,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,62,1.51851487159729,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,0,63,1.9078643321990967,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,0,1.8257756233215332,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,1,2.432070016860962,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,2,2.507542610168457,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,3,2.0192346572875977,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,4,1.9275548458099365,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,5,1.547226071357727,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,6,1.6738412380218506,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,7,1.923183798789978,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,8,2.252779006958008,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,9,1.9799851179122925,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,10,1.901009202003479,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,11,2.26080322265625,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,12,2.1328680515289307,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,13,2.2888996601104736,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,14,2.2035324573516846,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,15,2.404674768447876,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,16,2.133969783782959,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,17,2.144986867904663,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,18,1.9586988687515259,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,19,2.1193220615386963,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,20,2.2266082763671875,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,21,2.161303997039795,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,22,2.2141268253326416,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,23,2.260995388031006,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,24,2.281373977661133,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,25,2.3427603244781494,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,26,2.434391975402832,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,27,2.2289419174194336,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,28,1.998360276222229,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,29,1.8083343505859375,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,30,1.700790286064148,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,31,1.7205841541290283,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,32,2.0126044750213623,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,33,1.9805930852890015,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,34,2.1578369140625,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,35,1.4785176515579224,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,36,1.4537534713745117,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,37,1.4894262552261353,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,38,1.478838324546814,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,39,1.6756606101989746,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,40,2.2789840698242188,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,41,2.691248893737793,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,42,2.6853766441345215,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,43,2.3215630054473877,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,44,2.3144352436065674,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,45,2.27843976020813,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,46,2.3759446144104004,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,47,2.1615335941314697,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,48,2.0389456748962402,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,49,2.0297203063964844,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,50,1.7623518705368042,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,51,1.8444586992263794,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,52,1.6840442419052124,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,53,1.9025017023086548,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,54,1.6366853713989258,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,55,1.60619056224823,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,56,1.8433953523635864,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,57,1.8084155321121216,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,58,2.1933133602142334,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,59,2.3575000762939453,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,60,2.366834878921509,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,61,2.472683906555176,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,62,1.5121917724609375,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,1,63,1.905442714691162,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,0,1.8447539806365967,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,1,2.431077718734741,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,2,2.50724458694458,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,3,2.0195393562316895,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,4,1.9352458715438843,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,5,1.5519686937332153,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,6,1.6725530624389648,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,7,1.9296772480010986,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,8,2.2549996376037598,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,9,1.9728506803512573,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,10,1.8979049921035767,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,11,2.2608096599578857,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,12,2.124593496322632,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,13,2.276597261428833,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,14,2.2010626792907715,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,15,2.403385639190674,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,16,2.1353766918182373,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,17,2.145115613937378,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,18,1.9571634531021118,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,19,2.1107723712921143,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,20,2.2389585971832275,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,Q5a_asym,2,21,2.1679396629333496,2047,2048,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
