model,method,seed,sequence,nll,tokens_scored,source,weight_fold_max_relative_error
llama32_3b,bf16,-1,30,1.6761308908462524,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,31,1.7096079587936401,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,32,2.0046536922454834,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,33,1.9724562168121338,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,34,2.14935302734375,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,35,1.468401312828064,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,36,1.4374489784240723,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,37,1.4809367656707764,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,38,1.4642419815063477,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,39,1.6596097946166992,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,40,2.2617948055267334,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,41,2.6821632385253906,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,42,2.677431344985962,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,43,2.2995517253875732,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,44,2.2928600311279297,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,45,2.2690839767456055,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,46,2.362253189086914,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,47,2.1525115966796875,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,48,2.0257222652435303,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,49,2.0200743675231934,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,50,1.737009882926941,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,51,1.8338342905044556,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,52,1.6674857139587402,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,53,1.8943290710449219,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,54,1.6217155456542969,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,55,1.5988894701004028,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,56,1.812684416770935,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,57,1.7975555658340454,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,58,2.1730005741119385,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,59,2.3395252227783203,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,60,2.349116086959839,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,61,2.4553310871124268,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,62,1.4989105463027954,2047,reused_verbatim_from_e5,0.0
llama32_3b,bf16,-1,63,1.8953813314437866,2047,reused_verbatim_from_e5,0.0
llama32_3b,hadamard_g128_asym,20260902,0,1.84187912940979,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,1,2.4409053325653076,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,2,2.5124189853668213,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,3,2.026400327682495,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,4,1.9439705610275269,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,5,1.5662190914154053,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,6,1.6797523498535156,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,7,1.935039758682251,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,8,2.262913227081299,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,9,1.9785593748092651,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,10,1.9000869989395142,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,11,2.2675812244415283,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,12,2.129577875137329,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,13,2.280935049057007,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,14,2.2140634059906006,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,15,2.415869951248169,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,16,2.133880376815796,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,17,2.146810293197632,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,18,1.9672971963882446,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,19,2.1189026832580566,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,20,2.239511728286743,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,21,2.1691999435424805,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,22,2.2242612838745117,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,23,2.2535886764526367,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,24,2.3012325763702393,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,25,2.3500447273254395,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,26,2.435373544692993,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,27,2.2244973182678223,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,28,2.00136137008667,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,29,1.8188989162445068,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,30,1.7057932615280151,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,31,1.7308155298233032,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,32,2.022444248199463,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,33,1.9839450120925903,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,34,2.1647140979766846,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,35,1.4778791666030884,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,36,1.447704792022705,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,37,1.5032248497009277,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,38,1.4763407707214355,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,39,1.6746424436569214,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,40,2.286375045776367,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,41,2.7017405033111572,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,42,2.696770429611206,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,43,2.3218886852264404,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,44,2.328014373779297,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,45,2.293318748474121,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,46,2.3792970180511475,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,47,2.173081636428833,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,48,2.0424420833587646,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,49,2.040365219116211,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,50,1.7740157842636108,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,51,1.8483513593673706,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,52,1.6950974464416504,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,53,1.903247594833374,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,54,1.6383072137832642,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,55,1.6163383722305298,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,56,1.8475695848464966,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,57,1.8152544498443604,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,58,2.201470136642456,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,59,2.3662588596343994,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,60,2.355729818344116,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,61,2.4738855361938477,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,62,1.517394781112671,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260902,63,1.909557819366455,2047,reused_verbatim_from_e5,0.0025041678454726934
llama32_3b,hadamard_g128_asym,20260903,0,1.842212200164795,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,1,2.4398677349090576,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,2,2.511791467666626,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,3,2.0324721336364746,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,4,1.9383131265640259,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,5,1.5726842880249023,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,6,1.678044080734253,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,7,1.924489140510559,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,8,2.2616865634918213,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,9,1.9874200820922852,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,10,1.911607027053833,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,11,2.2721738815307617,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,12,2.127967596054077,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,13,2.2866504192352295,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,14,2.203381299972534,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,15,2.414910316467285,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,16,2.1368799209594727,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,17,2.165508985519409,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,18,1.9704269170761108,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,19,2.1252427101135254,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,20,2.238813877105713,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,21,2.175572156906128,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,22,2.225508689880371,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,23,2.259671211242676,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,24,2.298253059387207,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,25,2.350343942642212,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,26,2.439542293548584,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,27,2.234954833984375,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,28,2.01293683052063,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,29,1.817202091217041,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,30,1.7081927061080933,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,31,1.7347887754440308,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,32,2.0299830436706543,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,33,1.9956564903259277,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,34,2.174999475479126,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,35,1.4865936040878296,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,36,1.4508899450302124,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,37,1.4964288473129272,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,38,1.475538730621338,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,39,1.6850377321243286,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,40,2.2856361865997314,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,41,2.707628011703491,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,42,2.6885204315185547,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,43,2.316941261291504,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,44,2.3140478134155273,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,45,2.287168025970459,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,46,2.378572940826416,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,47,2.1745362281799316,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,48,2.051488161087036,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,49,2.038703203201294,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,50,1.765599250793457,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,51,1.8459103107452393,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,52,1.6954377889633179,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,53,1.9097695350646973,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,54,1.6416711807250977,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,55,1.6103694438934326,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,56,1.8394423723220825,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,57,1.813769817352295,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,58,2.185502767562866,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,59,2.3635146617889404,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,60,2.3664398193359375,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,61,2.478092908859253,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,62,1.5196480751037598,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260903,63,1.9118307828903198,2047,reused_verbatim_from_e5,0.002490169834345579
llama32_3b,hadamard_g128_asym,20260904,0,1.8452062606811523,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,1,2.444619655609131,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,2,2.5021355152130127,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,3,2.017202138900757,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,4,1.931151270866394,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,5,1.5623054504394531,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,6,1.6717026233673096,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,7,1.942081332206726,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,8,2.266481876373291,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,9,1.987615942955017,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,10,1.9102447032928467,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,11,2.268580436706543,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,12,2.1264710426330566,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,13,2.279630422592163,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,14,2.1985440254211426,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,15,2.4032163619995117,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,16,2.1366679668426514,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,17,2.1489057540893555,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,18,1.9622981548309326,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,19,2.1184067726135254,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,20,2.2375118732452393,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,21,2.1685874462127686,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,22,2.2230496406555176,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,23,2.2578611373901367,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,24,2.3015594482421875,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,25,2.351757049560547,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,26,2.4410088062286377,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,27,2.2376649379730225,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,28,2.01190185546875,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,29,1.8149163722991943,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,30,1.7060315608978271,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,31,1.726104497909546,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,32,2.0242905616760254,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,33,1.9941085577011108,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,34,2.1672122478485107,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,35,1.4974908828735352,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,36,1.4474862813949585,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,37,1.4978102445602417,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,38,1.4892152547836304,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,39,1.6807599067687988,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,40,2.2842750549316406,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,41,2.6966001987457275,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,42,2.702064275741577,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,43,2.328439235687256,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,44,2.3202896118164062,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,45,2.288562059402466,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,46,2.3816657066345215,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,47,2.166191816329956,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,48,2.041130542755127,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,49,2.0403130054473877,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,50,1.7651758193969727,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,51,1.8540318012237549,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,52,1.686527967453003,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,53,1.9082268476486206,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,54,1.6379224061965942,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,55,1.6139349937438965,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,56,1.828410029411316,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,57,1.8158122301101685,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,58,2.1893370151519775,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,59,2.367396116256714,2047,reused_verbatim_from_e5,0.0025404621846973896
llama32_3b,hadamard_g128_asym,20260904,60,2.374699831008911,2047,reused_verbatim_from_e5,0.0025404621846973896
