model,model_id,site,method,seed,sequence,nll,tokens_scored,rotation_only_nll,weight_fold_max_relative_error
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,4,9.564908981323242,2047,1.1272600889205933,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,5,9.313813209533691,2047,0.7616221308708191,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,6,9.386260986328125,2047,0.6383020281791687,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,7,9.401611328125,2047,1.16523015499115,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,8,9.686200141906738,2047,1.4646998643875122,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,9,9.62913703918457,2047,1.538050889968872,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,10,9.641036033630371,2047,1.4385440349578857,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,11,9.777097702026367,2047,1.235273838043213,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,12,9.560822486877441,2047,1.2712942361831665,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,13,9.575605392456055,2047,1.6298396587371826,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,14,9.485892295837402,2047,1.546533465385437,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,15,9.63402271270752,2047,1.7726167440414429,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,16,9.46485710144043,2047,1.3430770635604858,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,17,9.58125114440918,2047,0.8779699802398682,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,18,9.578256607055664,2047,0.6677428483963013,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,19,9.579957008361816,2047,0.2764061987400055,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,20,9.791964530944824,2047,0.4696098864078522,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,21,9.458508491516113,2047,0.3450123965740204,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,22,9.691812515258789,2047,0.2914845049381256,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,23,9.706205368041992,2047,0.33557257056236267,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,24,9.635594367980957,2047,0.5614895224571228,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,25,9.639411926269531,2047,1.3821804523468018,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,26,9.577781677246094,2047,1.8282926082611084,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,27,9.576489448547363,2047,1.6600825786590576,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,28,9.6614351272583,2047,1.4410933256149292,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,29,9.860332489013672,2047,1.3305360078811646,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,30,9.910805702209473,2047,1.1280533075332642,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,31,9.777936935424805,2047,1.181829571723938,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,32,9.98855972290039,2047,1.537278652191162,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,33,9.643747329711914,2047,1.4182870388031006,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,34,9.545991897583008,2047,1.542354941368103,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,35,9.384312629699707,2047,1.018132209777832,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,36,9.490595817565918,2047,0.4948568046092987,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,37,9.39177417755127,2047,0.3084789514541626,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,38,9.351175308227539,2047,0.3552281856536865,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,39,9.46624755859375,2047,0.5777611136436462,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,40,9.699249267578125,2047,1.3144968748092651,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,41,9.388236045837402,2047,2.04817271232605,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,42,9.681086540222168,2047,2.126436948776245,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,43,9.591568946838379,2047,0.4122956693172455,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,44,9.564484596252441,2047,0.4039134681224823,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,45,9.757139205932617,2047,1.7836101055145264,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,46,9.420899391174316,2047,1.9702231884002686,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,47,9.521702766418457,2047,1.7928614616394043,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,48,9.776939392089844,2047,1.3555365800857544,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,49,9.541552543640137,2047,1.565041184425354,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,50,9.667705535888672,2047,1.1375707387924194,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,51,9.784364700317383,2047,1.30897855758667,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,52,9.624492645263672,2047,1.231050729751587,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,53,9.661654472351074,2047,1.3350098133087158,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,54,9.664422988891602,2047,1.0275887250900269,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,55,9.681849479675293,2047,1.128796935081482,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,56,9.72497272491455,2047,1.124832272529602,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,57,9.800198554992676,2047,1.4105989933013916,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,58,9.733650207519531,2047,1.02439546585083,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,59,9.710188865661621,2047,1.57127046585083,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,60,9.593473434448242,2047,1.8779003620147705,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,61,9.791543960571289,2047,1.835260033607483,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,62,9.923943519592285,2047,0.5679725408554077,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,hadamard,20260902,63,9.835817337036133,2047,0.7281613945960999,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,0,3.1567294597625732,2047,0.8062250018119812,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,1,3.766789436340332,2047,0.3294999301433563,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,2,4.179348945617676,2047,0.29924678802490234,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,3,3.3782689571380615,2047,1.0431700944900513,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,4,3.356295108795166,2047,1.1277496814727783,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,5,2.888068437576294,2047,0.7613121867179871,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,6,2.532001256942749,2047,0.6384000182151794,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,7,3.01763916015625,2047,1.1663190126419067,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,8,3.5673282146453857,2047,1.4640368223190308,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,9,2.914245128631592,2047,1.5385152101516724,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,10,2.6956379413604736,2047,1.438387393951416,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,11,3.304006338119507,2047,1.2350021600723267,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,12,3.48956036567688,2047,1.2705265283584595,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,13,3.6551690101623535,2047,1.6297532320022583,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,14,3.3153696060180664,2047,1.545141339302063,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,15,3.7605526447296143,2047,1.7735698223114014,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,16,3.3935770988464355,2047,1.3427066802978516,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,17,3.5361647605895996,2047,0.8767138719558716,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,18,3.216360330581665,2047,0.6693795919418335,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,19,3.5321009159088135,2047,0.2741151750087738,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,20,3.327263355255127,2047,0.468403160572052,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,21,3.851447820663452,2047,0.34679368138313293,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,22,3.6087567806243896,2047,0.2902245819568634,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,23,3.4773504734039307,2047,0.33657509088516235,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,24,3.7602832317352295,2047,0.5614813566207886,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,25,3.5132720470428467,2047,1.3823323249816895,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,26,4.017642021179199,2047,1.8280892372131348,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,27,3.5125064849853516,2047,1.6618809700012207,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,28,2.8511202335357666,2047,1.4410145282745361,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,29,2.5835471153259277,2047,1.3295375108718872,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,30,2.9366652965545654,2047,1.1288418769836426,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,31,2.376218795776367,2047,1.180338978767395,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,32,3.2086315155029297,2047,1.5371463298797607,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,33,3.010138988494873,2047,1.417527437210083,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,34,3.1038031578063965,2047,1.5410146713256836,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,35,2.1196773052215576,2047,1.0175931453704834,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,36,2.171940326690674,2047,0.4944928288459778,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,37,2.6370575428009033,2047,0.30884063243865967,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,38,2.8344099521636963,2047,0.35513269901275635,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,39,2.9072341918945312,2047,0.5768429636955261,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,40,3.8060717582702637,2047,1.314501404762268,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,41,4.252891540527344,2047,2.0477075576782227,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,42,4.456070423126221,2047,2.1263062953948975,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,43,3.3379530906677246,2047,0.4110141396522522,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,44,3.99328351020813,2047,0.4034819006919861,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,45,3.2390103340148926,2047,1.7819186449050903,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,46,3.5639474391937256,2047,1.9702850580215454,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,47,3.267326831817627,2047,1.7930998802185059,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,48,2.791024684906006,2047,1.357249140739441,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,49,2.929969072341919,2047,1.565306544303894,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,50,2.9218153953552246,2047,1.1372079849243164,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,51,2.453669548034668,2047,1.3092719316482544,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,52,2.420199394226074,2047,1.2299463748931885,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,53,2.432039976119995,2047,1.3342530727386475,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,54,2.1851718425750732,2047,1.02685546875,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,55,2.2758102416992188,2047,1.1280291080474854,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,56,2.8273730278015137,2047,1.1245501041412354,0.0
