model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize
qwen3_8b_base,hadamard,8,2,mlp.up_proj,4096,12288,128,0,40.95993423461914,-1,128
qwen3_8b_base,hadamard,8,2,mlp.gate_proj,4096,12288,128,0,40.95993423461914,-1,128
qwen3_8b_base,hadamard,8,3,mlp.down_proj,12288,4096,128,0,0.4488404095172882,-1,128
qwen3_8b_base,hadamard,9,0,self_attn.k_proj,4096,1024,128,0,40.95994186401367,-1,128
qwen3_8b_base,hadamard,9,0,self_attn.v_proj,4096,1024,128,0,40.95994186401367,-1,128
qwen3_8b_base,hadamard,9,0,self_attn.q_proj,4096,4096,128,0,40.95994186401367,-1,128
qwen3_8b_base,hadamard,9,1,self_attn.o_proj,4096,4096,128,0,0.43453964591026306,-1,128
qwen3_8b_base,hadamard,9,2,mlp.up_proj,4096,12288,128,0,40.95994567871094,-1,128
qwen3_8b_base,hadamard,9,2,mlp.gate_proj,4096,12288,128,0,40.95994567871094,-1,128
qwen3_8b_base,hadamard,9,3,mlp.down_proj,12288,4096,128,0,0.5918249487876892,-1,128
qwen3_8b_base,hadamard,10,0,self_attn.k_proj,4096,1024,128,0,40.95994567871094,-1,128
qwen3_8b_base,hadamard,10,0,self_attn.v_proj,4096,1024,128,0,40.95994567871094,-1,128
qwen3_8b_base,hadamard,10,0,self_attn.q_proj,4096,4096,128,0,40.95994567871094,-1,128
qwen3_8b_base,hadamard,10,1,self_attn.o_proj,4096,4096,128,0,0.6784870624542236,-1,128
qwen3_8b_base,hadamard,10,2,mlp.up_proj,4096,12288,128,0,40.9599494934082,-1,128
qwen3_8b_base,hadamard,10,2,mlp.gate_proj,4096,12288,128,0,40.9599494934082,-1,128
qwen3_8b_base,hadamard,10,3,mlp.down_proj,12288,4096,128,0,0.6070370078086853,-1,128
qwen3_8b_base,hadamard,11,0,self_attn.k_proj,4096,1024,128,0,40.9599494934082,-1,128
qwen3_8b_base,hadamard,11,0,self_attn.v_proj,4096,1024,128,0,40.9599494934082,-1,128
qwen3_8b_base,hadamard,11,0,self_attn.q_proj,4096,4096,128,0,40.9599494934082,-1,128
qwen3_8b_base,hadamard,11,1,self_attn.o_proj,4096,4096,128,0,0.6179873943328857,-1,128
qwen3_8b_base,hadamard,11,2,mlp.up_proj,4096,12288,128,0,40.95995330810547,-1,128
qwen3_8b_base,hadamard,11,2,mlp.gate_proj,4096,12288,128,0,40.95995330810547,-1,128
qwen3_8b_base,hadamard,11,3,mlp.down_proj,12288,4096,128,0,0.5774454474449158,-1,128
qwen3_8b_base,hadamard,12,0,self_attn.k_proj,4096,1024,128,0,40.95995330810547,-1,128
qwen3_8b_base,hadamard,12,0,self_attn.v_proj,4096,1024,128,0,40.95995330810547,-1,128
qwen3_8b_base,hadamard,12,0,self_attn.q_proj,4096,4096,128,0,40.95995330810547,-1,128
qwen3_8b_base,hadamard,12,1,self_attn.o_proj,4096,4096,128,0,0.8636770248413086,-1,128
qwen3_8b_base,hadamard,12,2,mlp.up_proj,4096,12288,128,0,40.9599609375,-1,128
qwen3_8b_base,hadamard,12,2,mlp.gate_proj,4096,12288,128,0,40.9599609375,-1,128
qwen3_8b_base,hadamard,12,3,mlp.down_proj,12288,4096,128,0,0.575664758682251,-1,128
qwen3_8b_base,hadamard,13,0,self_attn.k_proj,4096,1024,128,0,40.9599609375,-1,128
qwen3_8b_base,hadamard,13,0,self_attn.v_proj,4096,1024,128,0,40.9599609375,-1,128
qwen3_8b_base,hadamard,13,0,self_attn.q_proj,4096,4096,128,0,40.9599609375,-1,128
qwen3_8b_base,hadamard,13,1,self_attn.o_proj,4096,4096,128,0,0.6794286966323853,-1,128
qwen3_8b_base,hadamard,13,2,mlp.up_proj,4096,12288,128,0,40.9599609375,-1,128
qwen3_8b_base,hadamard,13,2,mlp.gate_proj,4096,12288,128,0,40.9599609375,-1,128
qwen3_8b_base,hadamard,13,3,mlp.down_proj,12288,4096,128,0,0.6008816361427307,-1,128
qwen3_8b_base,hadamard,14,0,self_attn.k_proj,4096,1024,128,0,40.9599609375,-1,128
qwen3_8b_base,hadamard,14,0,self_attn.v_proj,4096,1024,128,0,40.9599609375,-1,128
qwen3_8b_base,hadamard,14,0,self_attn.q_proj,4096,4096,128,0,40.9599609375,-1,128
qwen3_8b_base,hadamard,14,1,self_attn.o_proj,4096,4096,128,0,1.31333589553833,-1,128
qwen3_8b_base,hadamard,14,2,mlp.up_proj,4096,12288,128,0,40.959964752197266,-1,128
qwen3_8b_base,hadamard,14,2,mlp.gate_proj,4096,12288,128,0,40.959964752197266,-1,128
qwen3_8b_base,hadamard,14,3,mlp.down_proj,12288,4096,128,0,0.5777828693389893,-1,128
qwen3_8b_base,hadamard,15,0,self_attn.k_proj,4096,1024,128,0,40.959964752197266,-1,128
qwen3_8b_base,hadamard,15,0,self_attn.v_proj,4096,1024,128,0,40.959964752197266,-1,128
qwen3_8b_base,hadamard,15,0,self_attn.q_proj,4096,4096,128,0,40.959964752197266,-1,128
qwen3_8b_base,hadamard,15,1,self_attn.o_proj,4096,4096,128,0,1.3402230739593506,-1,128
qwen3_8b_base,hadamard,15,2,mlp.up_proj,4096,12288,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,15,2,mlp.gate_proj,4096,12288,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,15,3,mlp.down_proj,12288,4096,128,0,0.564936101436615,-1,128
qwen3_8b_base,hadamard,16,0,self_attn.k_proj,4096,1024,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,16,0,self_attn.v_proj,4096,1024,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,16,0,self_attn.q_proj,4096,4096,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,16,1,self_attn.o_proj,4096,4096,128,0,1.2604467868804932,-1,128
qwen3_8b_base,hadamard,16,2,mlp.up_proj,4096,12288,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,16,2,mlp.gate_proj,4096,12288,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,16,3,mlp.down_proj,12288,4096,128,0,33.277923583984375,-1,128
qwen3_8b_base,hadamard,17,0,self_attn.k_proj,4096,1024,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,17,0,self_attn.v_proj,4096,1024,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,17,0,self_attn.q_proj,4096,4096,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,17,1,self_attn.o_proj,4096,4096,128,0,1.9302767515182495,-1,128
qwen3_8b_base,hadamard,17,2,mlp.up_proj,4096,12288,128,0,40.95997619628906,-1,128
qwen3_8b_base,hadamard,17,2,mlp.gate_proj,4096,12288,128,0,40.95997619628906,-1,128
qwen3_8b_base,hadamard,17,3,mlp.down_proj,12288,4096,128,0,0.6434038281440735,-1,128
qwen3_8b_base,hadamard,18,0,self_attn.k_proj,4096,1024,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,18,0,self_attn.v_proj,4096,1024,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,18,0,self_attn.q_proj,4096,4096,128,0,40.95996856689453,-1,128
qwen3_8b_base,hadamard,18,1,self_attn.o_proj,4096,4096,128,0,2.088810920715332,-1,128
qwen3_8b_base,hadamard,18,2,mlp.up_proj,4096,12288,128,0,40.95997619628906,-1,128
qwen3_8b_base,hadamard,18,2,mlp.gate_proj,4096,12288,128,0,40.95997619628906,-1,128
qwen3_8b_base,hadamard,18,3,mlp.down_proj,12288,4096,128,0,0.7644474506378174,-1,128
qwen3_8b_base,hadamard,19,0,self_attn.k_proj,4096,1024,128,0,40.95997619628906,-1,128
qwen3_8b_base,hadamard,19,0,self_attn.v_proj,4096,1024,128,0,40.95997619628906,-1,128
qwen3_8b_base,hadamard,19,0,self_attn.q_proj,4096,4096,128,0,40.95997619628906,-1,128
qwen3_8b_base,hadamard,19,1,self_attn.o_proj,4096,4096,128,0,2.5060102939605713,-1,128
qwen3_8b_base,hadamard,19,2,mlp.up_proj,4096,12288,128,0,40.95998001098633,-1,128
qwen3_8b_base,hadamard,19,2,mlp.gate_proj,4096,12288,128,0,40.95998001098633,-1,128
qwen3_8b_base,hadamard,19,3,mlp.down_proj,12288,4096,128,0,1.0080963373184204,-1,128
qwen3_8b_base,hadamard,20,0,self_attn.k_proj,4096,1024,128,0,40.959983825683594,-1,128
