model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual,source_commit,source_file
llama32_3b,down_input,9,10,0.0887082389707984,0.004680788738093,0.1149023762474084,0.056658417471392,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,11,0.0774225596092445,0.0040852873340501,0.1189876635814585,0.0603392047256847,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,12,0.0742895505900067,0.0039199706340035,0.1229076342154621,0.097064749737205,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,13,0.0695219619409087,0.0036684035246181,0.1265760377400802,0.0902530473651314,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,14,0.0659254192791144,0.0034786279571768,0.130054665697257,0.0844662211485932,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,15,0.0634310866540943,0.003347011726309,0.1334016774235661,0.0933506530301239,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,16,0.0621037807976415,0.0032769749588456,0.1366786523824117,0.1019779335519285,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,17,0.0593621119903794,0.0031323077596598,0.1398109601420716,0.1142740941849806,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,18,0.0563525229102734,0.002973503449757,0.1427844635918286,0.1177552050599653,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,19,0.0548037563429976,0.0028917810619591,0.1456762446537877,0.1279543042674451,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,20,0.0517109474289251,0.002728585565103,0.1484048302188909,0.1403069838886464,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,21,0.0503035078499211,0.0026543204527822,0.1510591506716731,0.1327070062560983,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,22,0.0490673465228068,0.0025890930276236,0.1536482436992968,0.1228545639556714,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,23,0.0474207223087825,0.002502207072426,0.1561504507717228,0.1632914407021231,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,24,0.0450328575249646,0.0023762087354297,0.1585266595071526,0.140674362836856,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,25,0.0438478534411865,0.0023136806790249,0.1608403401861775,0.1645995825543915,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,26,0.0429894972899319,0.0022683885635159,0.1631087287496934,0.1633211875115343,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,27,0.0411349641072101,0.002170532060706,0.1652792608103995,0.1664039536931818,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,28,0.0396373869749512,0.0020915107402917,0.1673707715506912,0.1544316557856354,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,29,0.0393991786341342,0.0020789414126627,0.1694497129633539,0.1959758282260458,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,30,0.0386272442153464,0.002038209435837,0.1714879223991909,0.2030675966018814,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,31,0.0368139734617524,0.0019425301909212,0.1734304525901121,0.1894361845311448,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,32,0.0354448757080104,0.0018702882275881,0.1753007408177003,0.1779628876030706,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,33,0.0348947585864167,0.0018412606867727,0.1771420015044731,0.1947979947978194,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,34,0.0340452638661529,0.0017964361545104,0.1789384376589836,0.225693586433877,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,35,0.0329681626495466,0.0017396017127159,0.1806780393716995,0.2114135741469436,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,36,0.0327015134405359,0.0017255316710936,0.1824035710427932,0.2063092239112927,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,37,0.0317938743609092,0.0016776390871413,0.1840812101299346,0.1960223370668249,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,38,0.0310820213115829,0.0016400773704945,0.1857212875004291,0.2531686989850945,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,39,0.0307814143822545,0.0016242155120502,0.1873455030124795,0.2112558582035291,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,40,0.0295588779167118,0.0015597070178426,0.188905210030322,0.2541788071985602,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,41,0.0292406696862557,0.0015429164071984,0.1904481264375205,0.18958082210664,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,42,0.0286744924286867,0.0015130414354738,0.1919611678729943,0.2851800240417073,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,43,0.0284409370147492,0.0015007176246986,0.1934618854976929,0.2393626421924561,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,44,0.0271983569569264,0.0014351515080862,0.1948970370057792,0.2550190895647882,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,45,0.0265555274777947,0.00140123189677,0.1962982689025492,0.2467033182227595,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,46,0.026209132584986,0.0013829539855861,0.1976812228881353,0.2418359459437067,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,47,0.0257917500549264,0.0013609303328922,0.1990421532210275,0.2253439484526802,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,48,0.0250918949991587,0.001324001703699,0.2003661549247266,0.2525679432670122,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,49,0.0244865990521926,0.0012920625908878,0.2016582175156144,0.2330724473359555,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,50,0.0241366301470631,0.0012735960929748,0.2029318136085893,0.2704658399978082,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,51,0.0238514627148001,0.0012585489167385,0.2041903625253278,0.2579541501822773,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,52,0.0235855418866537,0.0012445173089414,0.2054348798342693,0.2392396830946241,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,53,0.0233361762657424,0.0012313592550383,0.2066662390893076,0.2662764501629669,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,54,0.0229541278419539,0.0012112000456996,0.2078774391350072,0.2645503202075813,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,55,0.0223150317438758,0.0011774774303806,0.2090549165653878,0.2653923953682989,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,56,0.0216456378070075,0.0011421561159526,0.2101970726813405,0.271218256056708,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,57,0.0215040531819095,0.0011346852459822,0.2113317579273228,0.2895875100610309,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,58,0.021298649228514,0.0011238468782842,0.212455604805607,0.2810734183632218,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,59,0.0208043766967238,0.0010977660392641,0.2135533708448712,0.286636190885073,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,60,0.0203581359238925,0.0010742196493438,0.214627590494215,0.2934061192441867,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,61,0.0200488246627705,0.0010578984971665,0.2156854889913816,0.2888326093115071,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,62,0.0194676851939033,0.0010272340277475,0.2167127230191291,0.3167074679388059,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,63,0.019362672955945,0.0010216929403975,0.2177344159595267,0.2761684535302176,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,9,64,0.0189612766459703,0.0010005128183588,0.2187349287778855,0.2955588825287357,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,1,1.74946693225996,0.0576962008722907,0.0576962008722907,0.0005861198384353,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,2,0.3584823366960758,0.011822497771059,0.0695186986433498,0.012401180418531,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,3,0.3047730381312725,0.010051202514451,0.0795699011578009,0.0176097248081623,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,4,0.2524400455998494,0.0083252968721874,0.0878951980299883,0.0267817119829893,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,5,0.2374144581520611,0.0078297634639097,0.0957249614938981,0.0284547599944091,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,6,0.1963283190448165,0.0064747712138212,0.1021997327077193,0.0371189536456901,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,7,0.190838716272427,0.0062937279380528,0.1084934606457721,0.0501463602737305,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,8,0.1670668308240171,0.0055097477137608,0.1140032083595329,0.0452897832745845,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,9,0.1515880095923477,0.004999266970981,0.1190024753305141,0.059908155759266,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,10,0.1416693854349729,0.0046721576548756,0.1236746329853897,0.0728542426788902,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,11,0.1318035078861865,0.0043467878851819,0.1280214208705716,0.054520919683936,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,12,0.1240523617411491,0.004091160484213,0.1321125813547847,0.0783825015916795,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,13,0.1197497652981842,0.0039492638504052,0.13606184520519,0.1020811394573785,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,14,0.1130451297237893,0.0037281496391317,0.1397899948443217,0.0951533981223526,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,15,0.1069030560835793,0.0035255883286072,0.143315583172929,0.1034301876013167,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,16,0.1054170013091711,0.0034765792772267,0.1467921624501557,0.1056479722453705,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,17,0.1004645932298829,0.0033132523082654,0.1501054147584211,0.1001839116988941,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,18,0.0965238747928419,0.0031832901590346,0.1532887049174558,0.1282396409598091,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,19,0.0925525442031822,0.0030523184423327,0.1563410233597885,0.1173350066096392,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,20,0.0907471430068827,0.0029927775683922,0.1593338009281808,0.1318751295828649,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,21,0.0895532693759793,0.0029534044476121,0.1622872053757929,0.1261257975662504,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,22,0.0833262780501294,0.0027480426109627,0.1650352479867556,0.1328987007340941,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,23,0.0816473519915701,0.0026926727989713,0.1677279207857269,0.128203712647702,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,24,0.0797671289530096,0.0026306643527886,0.1703585851385156,0.1448956206914613,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,25,0.0762452269469391,0.0025145144777336,0.1728730996162493,0.1459252869039592,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,26,0.0754099304291153,0.0024869669803837,0.175360066596633,0.1684696559524666,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,27,0.0734083777440171,0.0024209571669677,0.1777810237636007,0.1406860960330687,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,28,0.0723999234390638,0.0023876990464075,0.1801687228100083,0.1689703133504247,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,29,0.0707818465495638,0.0023343359976285,0.1825030588076369,0.164985847156029,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,30,0.0684994927268771,0.0022590655582809,0.1847621243659179,0.1563131631828934,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,31,0.0669011101887331,0.002206352015492,0.1869684763814099,0.1992230632133939,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,32,0.0654611123500585,0.0021588618897721,0.189127338271182,0.1857225415107711,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,33,0.065153463237124,0.0021487158363139,0.1912760541074959,0.1628587853376055,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,34,0.0636210872999694,0.0020981791452501,0.1933742332527461,0.153205153538975,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,35,0.0631673404887959,0.0020832148914652,0.1954574481442113,0.2056688846985849,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,36,0.0612191604938404,0.0020189652721945,0.1974764134164059,0.164972201485418,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,37,0.0582040702287719,0.001919529695349,0.1993959431117549,0.2202021393951832,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,38,0.0571772435489439,0.0018856656666623,0.2012816087784173,0.2102059809354671,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,39,0.0562048653402726,0.0018535973106295,0.2031352060890468,0.2047642619823468,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,40,0.0548376616703816,0.0018085078858929,0.2049437139749398,0.2108666027110579,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,41,0.0533739194216398,0.0017602346860676,0.2067039486610075,0.2538989626050664,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,42,0.0527929207277985,0.0017410737538269,0.2084450224148344,0.2175495961609839,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,43,0.0524215009463878,0.0017288245881405,0.2101738470029749,0.1977724742211493,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,44,0.0513915203657022,0.0016948565460003,0.2118687035489753,0.1918244168403608,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,45,0.0503133643812578,0.0016592997125998,0.2135280032615751,0.2309896891995486,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,46,0.0489071524673011,0.0016129238231442,0.2151409270847193,0.237811340006296,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,47,0.0487618513550969,0.0016081318936701,0.2167490589783895,0.2283706088020907,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,48,0.0481089871792146,0.001586600887888,0.2183356598662775,0.265784869877271,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,49,0.0470744898385925,0.0015524838861512,0.2198881437524288,0.2420203997613829,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,50,0.0461636831159447,0.0015224461148411,0.2214105898672699,0.244280290585514,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,51,0.0454626211739503,0.0014993255803038,0.2229099154475738,0.2356391701492069,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,52,0.0443586669322672,0.0014629179383487,0.2243728333859226,0.2615766630017368,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,53,0.0429961344482433,0.0014179825660684,0.225790815951991,0.2421030368145217,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,54,0.0420461022466722,0.0013866511657851,0.2271774671177762,0.2672387365458072,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,55,0.0412153967752376,0.0013592550779473,0.2285367221957235,0.2770878564130207,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,56,0.0405812170388638,0.001338340271966,0.2298750624676895,0.2938000977376637,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,57,0.0396873252381537,0.0013088603429997,0.2311839228106893,0.2730796164572518,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,58,0.0387073560090433,0.0012765416404001,0.2324604644510895,0.2759999162135887,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,59,0.0383750305485078,0.0012655817781859,0.2337260462292754,0.2726176569771609,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,60,0.0372233090556133,0.0012275988055571,0.2349536450348325,0.2853058228249483,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,61,0.036554950649083,0.0012055568108404,0.236159201845673,0.2760579204793004,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,62,0.0354269419423528,0.0011683558693827,0.2373275577150558,0.3103018309837417,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,63,0.0350933646731989,0.0011573547233921,0.2384849124384479,0.2887167516275827,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,13,64,0.0346911368923979,0.0011440895313444,0.2396290019697924,0.2904455898745924,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,1,3.3542199596781286,0.0706388749804295,0.0706388749804295,0.0003708559774888,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,2,0.5314378809109244,0.0111919237500254,0.081830798730455,0.0130726885905412,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,3,0.4545234137453215,0.0095721279418761,0.0914029266723312,0.019350365697521,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,4,0.4411644901680787,0.0092907929835878,0.100693719655919,0.0165563913819423,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,5,0.3697856239480463,0.0077875752853527,0.1084812949412717,0.0263674985678568,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,6,0.3109482939998378,0.0065484786118022,0.115029773553074,0.0331466303538909,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,7,0.2787049360234058,0.0058694430803146,0.1208992166333886,0.0388771219051395,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,8,0.2692904402502122,0.005671176598712,0.1265703932321007,0.0427263238693918,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,9,0.2555018428080834,0.0053807928365918,0.1319511860686926,0.0448036963795897,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,10,0.2263137953912143,0.0047661012369983,0.1367172873056909,0.0544327845122501,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,11,0.2181252433329235,0.0045936527654998,0.1413109400711907,0.0554713722584587,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,12,0.2002043306676018,0.0042162436735145,0.1455271837447053,0.071895393342017,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,13,0.1935645449754987,0.0040764117611654,0.1496035955058708,0.0740108843140327,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,14,0.1848364251635173,0.0038926001532136,0.1534961956590844,0.068813586714697,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,15,0.1760317117057106,0.0037071755058555,0.15720337116494,0.090803756574419,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,16,0.1631987645524125,0.0034369174546575,0.1606402886195976,0.0860685698560923,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,17,0.1559266605371631,0.0032837691064415,0.1639240577260391,0.1002469579362401,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,18,0.1541393643368097,0.0032461291799109,0.16717018690595,0.0963134685305033,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,19,0.1444460402687928,0.0030419906573284,0.1702121775632784,0.118832771011534,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,20,0.1428012676429373,0.0030073522348976,0.173219529798176,0.1337874134055031,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,21,0.1392837911865473,0.0029332752266404,0.1761528050248165,0.1165030645032121,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,22,0.1331660770677466,0.0028044379863881,0.1789572430112047,0.1244515419485259,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,23,0.1293722405268,0.0027245409169253,0.18168178392813,0.1279646464332372,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,24,0.1272308565520011,0.0026794440071521,0.1843612279352822,0.1269500715559074,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,25,0.1221422864460601,0.0025722802337968,0.186933508169079,0.1625141536604771,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
