model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
qwen3_8b_base,nar_kmax,17,3,mlp.down_proj,12288,4096,128,0,0.6354977488517761,128,128,False,2.717085214450467,1.0375067540855212,0.010375067540855211,0.007823983900299607,0.0078125,0.13242613047099364,545.8086883279664,4096,0.6220605373382568,0.007823687046766281,nan
qwen3_8b_base,nar_kmax,18,0,self_attn.k_proj,4096,1024,128,0,40.9599723815918,128,128,False,15.321377431173767,1.4765663848284372,0.014765663848284373,0.00790992339009984,0.0078125,0.4282058006682281,6.16217136438149,1024,0.6645312309265137,0.00789880845695734,nan
qwen3_8b_base,nar_kmax,18,0,self_attn.v_proj,4096,1024,128,0,40.9599723815918,128,128,False,15.321377431173767,1.4765663848284372,0.014765663848284373,0.00790992339009984,0.0078125,0.4282058006682281,6.16217136438149,1024,0.6627832055091858,0.007867060601711273,nan
qwen3_8b_base,nar_kmax,18,0,self_attn.q_proj,4096,4096,128,0,40.9599723815918,128,128,False,15.321377431173767,1.4765663848284372,0.014765663848284373,0.00790992339009984,0.0078125,0.4282058006682281,6.16217136438149,4096,0.6640405654907227,0.007790852338075638,nan
qwen3_8b_base,nar_kmax,18,1,self_attn.o_proj,4096,4096,128,0,2.096128225326538,128,128,False,5.351289789252695,1.2516211996996223,0.012516211996996224,0.008020162276138651,0.0078125,0.018518077956431542,55.607514650671206,4096,0.6488403081893921,0.007829567417502403,nan
qwen3_8b_base,nar_kmax,18,2,mlp.up_proj,4096,12288,128,0,40.95997619628906,128,128,False,15.946372404546228,1.4956665694945535,0.014956665694945534,0.007876974568947892,0.0078125,0.43995621201766255,5.937684416841655,12288,0.6650203466415405,0.007782641798257828,nan
qwen3_8b_base,nar_kmax,18,2,mlp.gate_proj,4096,12288,128,0,40.95997619628906,128,128,False,15.946372404546228,1.4956665694945535,0.014956665694945534,0.007876974568947892,0.0078125,0.43995621201766255,5.937684416841655,12288,0.6656266450881958,0.0078187957406044,nan
qwen3_8b_base,nar_kmax,18,3,mlp.down_proj,12288,4096,128,0,0.7550908327102661,128,128,False,2.5847761303992156,1.0476555976715394,0.010476555976715395,0.007784860454448396,0.0078125,0.14548628255069315,700.5603336889146,4096,0.6229248046875,0.0078058126382529736,nan
qwen3_8b_base,nar_kmax,19,0,self_attn.k_proj,4096,1024,128,0,40.95997619628906,128,128,False,14.90234670266658,1.4686275438383485,0.014686275438383484,0.007923734440645243,0.0078125,0.4326274589463824,6.369464286174162,1024,0.6686621308326721,0.007947263307869434,nan
qwen3_8b_base,nar_kmax,19,0,self_attn.v_proj,4096,1024,128,0,40.95997619628906,128,128,False,14.90234670266658,1.4686275438383485,0.014686275438383484,0.007923734440645243,0.0078125,0.4326274589463824,6.369464286174162,1024,0.6658691167831421,0.007873453199863434,nan
qwen3_8b_base,nar_kmax,19,0,self_attn.q_proj,4096,4096,128,0,40.95997619628906,128,128,False,14.90234670266658,1.4686275438383485,0.014686275438383484,0.007923734440645243,0.0078125,0.4326274589463824,6.369464286174162,4096,0.6651709079742432,0.00793534703552723,nan
qwen3_8b_base,nar_kmax,19,1,self_attn.o_proj,4096,4096,128,0,2.468383550643921,128,128,False,7.5251593380036566,1.23617474166439,0.012361747416643901,0.007260754951427659,0.0078125,0.02624321335141767,71.56163661633757,4096,0.6489917039871216,0.007864050567150116,nan
qwen3_8b_base,nar_kmax,19,2,mlp.up_proj,4096,12288,128,0,40.95998001098633,128,128,False,15.92393778160342,1.4921792083499097,0.014921792083499098,0.008091621233997934,0.0078125,0.44780776396167943,6.178885383172807,12288,0.665503740310669,0.007799738552421331,nan
qwen3_8b_base,nar_kmax,19,2,mlp.gate_proj,4096,12288,128,0,40.95998001098633,128,128,False,15.92393778160342,1.4921792083499097,0.014921792083499098,0.008091621233997934,0.0078125,0.44780776396167943,6.178885383172807,12288,0.66612309217453,0.007817959412932396,nan
qwen3_8b_base,nar_kmax,19,3,mlp.down_proj,12288,4096,128,0,1.001006007194519,128,128,False,3.1824543311197018,1.0480676622749507,0.010480676622749506,0.007830890591130953,0.0078125,0.1520998618943141,638.2157483963175,4096,0.6223803758621216,0.0077896639704704285,nan
qwen3_8b_base,nar_kmax,20,0,self_attn.k_proj,4096,1024,128,0,40.95998001098633,128,128,False,16.127219739153823,1.5002024447890854,0.015002024447890856,0.008063820310566574,0.0078125,0.4510511522537004,6.109178460570129,1024,0.6630273461341858,0.007894112728536129,nan
qwen3_8b_base,nar_kmax,20,0,self_attn.v_proj,4096,1024,128,0,40.95998001098633,128,128,False,16.127219739153823,1.5002024447890854,0.015002024447890856,0.008063820310566574,0.0078125,0.4510511522537004,6.109178460570129,1024,0.6624218225479126,0.007973824627697468,nan
qwen3_8b_base,nar_kmax,20,0,self_attn.q_proj,4096,4096,128,0,40.95998001098633,128,128,False,16.127219739153823,1.5002024447890854,0.015002024447890856,0.008063820310566574,0.0078125,0.4510511522537004,6.109178460570129,4096,0.6647632122039795,0.007803130429238081,nan
qwen3_8b_base,nar_kmax,20,1,self_attn.o_proj,4096,4096,128,0,2.725748300552368,128,128,False,4.694319565034603,1.2761284313500671,0.012761284313500671,0.007788688303959411,0.0078125,0.020524139033168482,67.57747547543224,4096,0.6530370712280273,0.007809709757566452,nan
qwen3_8b_base,nar_kmax,20,2,mlp.up_proj,4096,12288,128,0,40.959983825683594,128,128,False,17.62409912010837,1.5268268888184098,0.015268268888184097,0.007947313189875623,0.0078125,0.46099801224387205,5.798686022577836,12288,0.6658097505569458,0.00782034732401371,nan
qwen3_8b_base,nar_kmax,20,2,mlp.gate_proj,4096,12288,128,0,40.959983825683594,128,128,False,17.62409912010837,1.5268268888184098,0.015268268888184097,0.007947313189875623,0.0078125,0.46099801224387205,5.798686022577836,12288,0.6661214232444763,0.007816043682396412,nan
qwen3_8b_base,nar_kmax,20,3,mlp.down_proj,12288,4096,128,0,1.1804543733596802,128,128,False,2.604464248358372,1.040749339158274,0.01040749339158274,0.007776079759907049,0.0078125,0.1472020939753656,864.5648473297002,4096,0.6220434904098511,0.00781683623790741,nan
qwen3_8b_base,nar_kmax,21,0,self_attn.k_proj,4096,1024,128,0,40.959983825683594,128,128,False,16.912326074559306,1.5237412126220546,0.015237412126220547,0.007868004520298937,0.0078125,0.4579826418088968,5.964564648373441,1024,0.6659374833106995,0.007904674857854843,nan
qwen3_8b_base,nar_kmax,21,0,self_attn.v_proj,4096,1024,128,0,40.959983825683594,128,128,False,16.912326074559306,1.5237412126220546,0.015237412126220547,0.007868004520298937,0.0078125,0.4579826418088968,5.964564648373441,1024,0.6654297113418579,0.007977351546287537,nan
qwen3_8b_base,nar_kmax,21,0,self_attn.q_proj,4096,4096,128,0,40.959983825683594,128,128,False,16.912326074559306,1.5237412126220546,0.015237412126220547,0.007868004520298937,0.0078125,0.4579826418088968,5.964564648373441,4096,0.6648266315460205,0.0077792322263121605,nan
