model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
qwen3_8b_base,nar_kmax,8,0,self_attn.v_proj,4096,1024,128,0,40.959930419921875,-1,128,True,16.01370882290127,1.5708358312841788,0.01570835831284179,0.007765784316030791,0.0078125,0.36909561363918675,4.577947774468362,1024,0.6653223037719727,0.007929014042019844,nan
qwen3_8b_base,nar_kmax,8,0,self_attn.q_proj,4096,4096,128,0,40.959930419921875,-1,128,True,16.01370882290127,1.5708358312841788,0.01570835831284179,0.007765784316030791,0.0078125,0.36909561363918675,4.577947774468362,4096,0.6645922660827637,0.007792315445840359,nan
qwen3_8b_base,nar_kmax,8,1,self_attn.o_proj,4096,4096,128,0,0.32966697216033936,-1,128,True,4.888242614075566,1.1222614510601039,0.01122261451060104,0.00792572400880257,0.0078125,0.008949234840526904,93.97983391967027,4096,0.6605224609375,0.00789766013622284,nan
qwen3_8b_base,nar_kmax,8,2,mlp.up_proj,4096,12288,128,0,40.95993423461914,-1,128,True,15.986648274387464,1.5569703446770538,0.015569703446770536,0.00773669348457638,0.0078125,0.366445930456769,4.785766584137306,12288,0.6656200885772705,0.00781603716313839,nan
qwen3_8b_base,nar_kmax,8,2,mlp.gate_proj,4096,12288,128,0,40.95993423461914,-1,128,True,15.986648274387464,1.5569703446770538,0.015569703446770536,0.00773669348457638,0.0078125,0.366445930456769,4.785766584137306,12288,0.6663720607757568,0.00780246127396822,nan
qwen3_8b_base,nar_kmax,8,3,mlp.down_proj,12288,4096,128,0,0.4498584568500519,-1,128,True,1.590187761668044,1.0140413021153059,0.010140413021153058,0.0078456196944184,0.0078125,0.08380625495148043,1799.573239428991,4096,0.6224243640899658,0.007873324677348137,nan
qwen3_8b_base,nar_kmax,9,0,self_attn.k_proj,4096,1024,128,0,40.95994186401367,-1,128,True,14.272278072066637,1.4857089496263942,0.01485708949626394,0.007863299525135104,0.0078125,0.3474505538560592,5.649559778596723,1024,0.6647266149520874,0.007821528241038322,nan
qwen3_8b_base,nar_kmax,9,0,self_attn.v_proj,4096,1024,128,0,40.95994186401367,-1,128,True,14.272278072066637,1.4857089496263942,0.01485708949626394,0.007863299525135104,0.0078125,0.3474505538560592,5.649559778596723,1024,0.6662793159484863,0.00786406360566616,nan
qwen3_8b_base,nar_kmax,9,0,self_attn.q_proj,4096,4096,128,0,40.95994186401367,-1,128,True,14.272278072066637,1.4857089496263942,0.01485708949626394,0.007863299525135104,0.0078125,0.3474505538560592,5.649559778596723,4096,0.6635888814926147,0.007806307636201382,nan
qwen3_8b_base,nar_kmax,9,1,self_attn.o_proj,4096,4096,128,0,0.4251551032066345,-1,128,True,10.705399044483094,1.3665358190096735,0.013665358190096734,0.008480653524983792,0.0078125,0.029317214849532345,79.11932653961085,4096,0.6553173661231995,0.007871014066040516,nan
qwen3_8b_base,nar_kmax,9,2,mlp.up_proj,4096,12288,128,0,40.95994567871094,-1,128,True,13.80182008520518,1.4770348259074388,0.01477034825907439,0.007865691627276886,0.0078125,0.34602103307621046,5.780829323609537,12288,0.6662720441818237,0.007813505828380585,nan
qwen3_8b_base,nar_kmax,9,2,mlp.gate_proj,4096,12288,128,0,40.95994567871094,-1,128,True,13.80182008520518,1.4770348259074388,0.01477034825907439,0.007865691627276886,0.0078125,0.34602103307621046,5.780829323609537,12288,0.6660131812095642,0.0078082336112856865,nan
qwen3_8b_base,nar_kmax,9,3,mlp.down_proj,12288,4096,128,0,0.5958911180496216,-1,128,True,1.520176626557287,1.0131722082989576,0.010131722082989575,0.007833325429050518,0.0078125,0.10486298508112409,1101.1725457360396,4096,0.6233300566673279,0.007811146788299084,nan
