model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
llama31_8b,qkv,2,28,3.5167973140391107,0.00520651402901103,0.43556176093425303,0.1879678969670306
llama31_8b,qkv,2,29,3.4033761119970416,0.005038597306241161,0.44060035824049426,0.1830452205286047
llama31_8b,qkv,2,30,3.2012396848430065,0.0047393403261614874,0.4453396985666558,0.17548424947385804
llama31_8b,qkv,2,31,3.1698971147128154,0.004692938581472744,0.45003263714812847,0.18801863114553288
llama31_8b,qkv,2,32,3.11834250074868,0.004616613505872572,0.454649250654001,0.17434416908578557
llama31_8b,qkv,3,1,101.75251190644337,0.1914738541082031,0.1914738541082031,0.00019285752400522373
llama31_8b,qkv,3,2,16.445738538476682,0.03094694059752775,0.2224207947057309,0.005806845589529921
llama31_8b,qkv,3,3,9.605624607360765,0.018075484626650224,0.2404962793323811,0.017964472603090312
llama31_8b,qkv,3,4,7.799919747346539,0.01467758060982621,0.2551738599422073,0.019873644549228887
llama31_8b,qkv,3,5,6.600284429877558,0.012420154297134285,0.2675940142393416,0.027307179775521884
llama31_8b,qkv,3,6,5.45314017956798,0.010261503599382507,0.2778555178387241,0.03406169775880576
llama31_8b,qkv,3,7,4.962689785762001,0.009338593438331533,0.28719411127705563,0.05679425990090931
llama31_8b,qkv,3,8,4.559443814240209,0.008579781111498009,0.2957738923885536,0.07942586057087977
llama31_8b,qkv,3,9,4.031016699586191,0.00758540785856925,0.3033593002471229,0.06602717013745406
llama31_8b,qkv,3,10,3.9559763342824965,0.007444199865870291,0.3108035001129932,0.08141209262745105
llama31_8b,qkv,3,11,3.4919415106746032,0.006570997480475448,0.31737449759346864,0.08511292627732384
llama31_8b,qkv,3,12,3.3624465940929604,0.006327319066048636,0.32370181665951725,0.0810878089007866
llama31_8b,qkv,3,13,3.1234045315950745,0.005877499163395738,0.32957931582291305,0.10218166880561225
llama31_8b,qkv,3,14,2.9749838852741544,0.005598207058976471,0.33517752288188946,0.1094644844026667
llama31_8b,qkv,3,15,2.8867221625467185,0.005432119638585412,0.3406096425204749,0.11638740658965681
