model,model_id,site,method,seed,sequence,nll,tokens_scored,nll_dtype,weight_fold_max_relative_error,source,protocol_sha256
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,13,2.075744867324829,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,14,1.9861451387405396,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,15,2.2179932594299316,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,16,1.9285002946853638,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,17,1.9153412580490112,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,18,1.5301904678344727,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,19,1.8665410280227661,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,20,1.9803802967071533,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,21,1.9445632696151733,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,22,1.9295305013656616,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,23,2.0005431175231934,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,24,2.055346727371216,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,25,2.1675331592559814,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,26,2.2405214309692383,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,27,2.069584608078003,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,28,1.7763917446136475,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,29,1.596726894378662,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,30,1.4312238693237305,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,31,1.4645678997039795,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,32,1.8210512399673462,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,33,1.7915854454040527,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,34,1.9468940496444702,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,35,1.292887568473816,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,36,1.3057811260223389,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,37,1.3087527751922607,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,38,1.2933580875396729,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,39,1.5120824575424194,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,40,2.0557808876037598,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,41,2.5287983417510986,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,42,2.527177333831787,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,43,2.023756742477417,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,44,2.0427474975585938,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,45,2.101445436477661,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,46,2.1804516315460205,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,47,2.0362038612365723,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,48,1.8136869668960571,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,49,1.8369808197021484,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,50,1.5296016931533813,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,51,1.6720563173294067,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,52,1.514898657798767,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,53,1.7111824750900269,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,54,1.4434876441955566,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,55,1.4201360940933228,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,56,1.4604763984680176,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,57,1.6352696418762207,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,58,1.9349915981292725,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,59,2.1549227237701416,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,60,2.1754748821258545,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,61,2.2931647300720215,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,62,1.2689002752304077,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,B_top1,20260902,63,1.723139762878418,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,0,1.5828121900558472,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,1,2.2059178352355957,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,2,2.283508062362671,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,3,1.84145987033844,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,4,1.7296630144119263,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,5,1.3082233667373657,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,6,1.3479186296463013,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,7,1.7223094701766968,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,8,2.022101640701294,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,9,1.8510820865631104,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,10,1.7528252601623535,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,11,2.0734519958496094,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,12,1.9737564325332642,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,13,2.0806772708892822,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,14,2.0027709007263184,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,15,2.2280895709991455,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,16,1.9420565366744995,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,17,1.927005410194397,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,18,1.5557844638824463,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,19,1.8739924430847168,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,20,1.9952731132507324,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,21,1.9544004201889038,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,22,1.9464236497879028,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,23,2.0089495182037354,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,24,2.0624969005584717,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,25,2.178159236907959,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,26,2.2491955757141113,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,27,2.076582670211792,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,28,1.7861570119857788,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,29,1.6083784103393555,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,30,1.4473942518234253,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,31,1.4754772186279297,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,32,1.8265597820281982,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,33,1.805988073348999,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,34,1.9612336158752441,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,35,1.2994626760482788,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,36,1.3177058696746826,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,37,1.3144127130508423,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,38,1.3016681671142578,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,39,1.5307154655456543,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,40,2.063831329345703,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,41,2.5394206047058105,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,42,2.541104316711426,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,43,2.0496420860290527,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,44,2.0642189979553223,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,45,2.103461742401123,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,46,2.193049907684326,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,47,2.046682834625244,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,48,1.8285267353057861,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,49,1.845308542251587,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,50,1.5525473356246948,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,51,1.6825872659683228,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,52,1.5206091403961182,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,53,1.7143113613128662,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,54,1.4498021602630615,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,55,1.4288336038589478,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,56,1.489923357963562,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,B_top1,20260902,57,1.6391807794570923,2047,fp32,0.0031594126485288143,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
