model,row,site,layer,seed,round_trip,tolerance
llama31_8b,E20_nar_g256_m3_c32,down,7,0,1.4376203694155265e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,7,1,1.4333267017718754e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,7,2,1.435206229416508e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,8,0,1.4282861116043932e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,8,1,1.4422943195313565e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,8,2,1.4296387007561862e-07,1e-06
llama31_8b,E11_g128_k8,qkv,8,0,1.2533763538158382e-07,1e-06
llama31_8b,E11_g128_k8,qkv,8,1,1.2518414393980493e-07,1e-06
llama31_8b,E11_g128_k8,qkv,8,2,1.273862295647632e-07,1e-06
llama31_8b,E11_g128_k16,qkv,8,0,1.2942902571921877e-07,1e-06
llama31_8b,E11_g128_k16,qkv,8,1,1.2818232164590881e-07,1e-06
llama31_8b,E11_g128_k16,qkv,8,2,1.2842758678743849e-07,1e-06
llama31_8b,E11_g128_k32,qkv,8,0,1.4527388714213885e-07,1e-06
llama31_8b,E11_g128_k32,qkv,8,1,1.4304411877219536e-07,1e-06
llama31_8b,E11_g128_k32,qkv,8,2,1.4414982274502108e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,8,0,1.4630528255565878e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,8,1,1.4424698235870892e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,8,2,1.4691352134832414e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,8,0,1.2651557312892692e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,8,1,1.2546541938718292e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,8,2,1.247960739192422e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,8,0,1.346100901855607e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,8,1,1.3435791856863943e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,8,2,1.3360127582018322e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,8,0,1.346100901855607e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,8,1,1.3435791856863943e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,8,2,1.3360127582018322e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,8,0,1.346100901855607e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,8,1,1.3435791856863943e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,8,2,1.3360127582018322e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,8,0,1.346100901855607e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,8,1,1.3435791856863943e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,8,2,1.3360127582018322e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,8,0,1.346100901855607e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,8,1,1.3435791856863943e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,8,2,1.3360127582018322e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,8,0,1.346100901855607e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,8,1,1.3435791856863943e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,8,2,1.3360127582018322e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,8,0,1.4863209685245238e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,8,1,1.4660740532690397e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,8,2,1.479846787333372e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,8,0,1.4358676025949535e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,8,1,1.4324538710752677e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,8,2,1.434571572644927e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,8,0,1.2613952549145324e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,8,1,1.2751016242873447e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,8,2,1.2737542931517964e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,8,0,1.3925844655204855e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,8,1,1.411392247518961e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,8,2,1.3886183580780198e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,8,0,1.4833557315796497e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,8,1,1.5094896355094534e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,8,2,1.4821857519109471e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,8,0,1.5989061807886173e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,8,1,1.6184363005322666e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,8,2,1.6144858250299876e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,8,0,1.5989061807886173e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,8,1,1.6184363005322666e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,8,2,1.6144858250299876e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,8,0,1.4833557315796497e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,8,1,1.5094896355094534e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,8,2,1.4821857519109471e-07,1e-06
llama31_8b,E11_g64_kmax,down,8,0,1.6015714265904535e-07,1e-06
llama31_8b,E11_g64_kmax,down,8,1,1.6050192641614558e-07,1e-06
llama31_8b,E11_g64_kmax,down,8,2,1.6244618450400594e-07,1e-06
llama31_8b,E11_g128_k8,down,8,0,1.1793688514671885e-07,1e-06
llama31_8b,E11_g128_k8,down,8,1,1.1754924855722493e-07,1e-06
llama31_8b,E11_g128_k8,down,8,2,1.1784565145944725e-07,1e-06
llama31_8b,E11_g128_k16,down,8,0,1.1989671122591972e-07,1e-06
llama31_8b,E11_g128_k16,down,8,1,1.195635377371218e-07,1e-06
llama31_8b,E11_g128_k16,down,8,2,1.2017409289910574e-07,1e-06
llama31_8b,E11_g128_k32,down,8,0,1.23687598829747e-07,1e-06
llama31_8b,E11_g128_k32,down,8,1,1.2439680574516387e-07,1e-06
llama31_8b,E11_g128_k32,down,8,2,1.243450356014364e-07,1e-06
llama31_8b,E11_g128_kmax,down,8,0,1.4276901083576377e-07,1e-06
llama31_8b,E11_g128_kmax,down,8,1,1.4335525122533e-07,1e-06
llama31_8b,E11_g128_kmax,down,8,2,1.4237433276775846e-07,1e-06
llama31_8b,E11_g256_kmax,down,8,0,1.2906923529953929e-07,1e-06
llama31_8b,E11_g256_kmax,down,8,1,1.2867320720033604e-07,1e-06
llama31_8b,E11_g256_kmax,down,8,2,1.296789235993856e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,8,0,1.9368306425349147e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,8,1,1.9359019631792762e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,8,2,1.9380334492780094e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,8,0,1.9368306425349147e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,8,1,1.9359019631792762e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,8,2,1.9380334492780094e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,8,0,1.9368306425349147e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,8,1,1.9359019631792762e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,8,2,1.9380334492780094e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,8,0,1.9368306425349147e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,8,1,1.9359019631792762e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,8,2,1.9380334492780094e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,8,0,1.9368306425349147e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,8,1,1.9359019631792762e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,8,2,1.9380334492780094e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,8,0,1.9368306425349147e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,8,1,1.9359019631792762e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,8,2,1.9380334492780094e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,8,0,1.6102190159017482e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,8,1,1.608363362493037e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,8,2,1.595837773038511e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,8,0,1.3799824216675916e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,8,1,1.379125649236812e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,8,2,1.3760063666268252e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,8,0,1.2454913189685612e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,8,1,1.2490225742567418e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,8,2,1.2342559330136282e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,8,0,1.3420920197404484e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,8,1,1.342501860790435e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,8,2,1.3484054761647712e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,8,0,1.4404695036773774e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,8,1,1.4665153003079467e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,8,2,1.4555901373114466e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,8,0,1.7279923270052677e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,8,1,1.7170864907711803e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,8,2,1.7158384935100912e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,8,0,1.7279923270052677e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,8,1,1.7170864907711803e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,8,2,1.7158384935100912e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,8,0,1.4404695036773774e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,8,1,1.4665153003079467e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,8,2,1.4555901373114466e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,9,0,1.400693463438074e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,9,1,1.4086147359648749e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,9,2,1.395353734778837e-07,1e-06
llama31_8b,E11_g128_k8,qkv,9,0,1.2277277505745587e-07,1e-06
llama31_8b,E11_g128_k8,qkv,9,1,1.2175493679933425e-07,1e-06
llama31_8b,E11_g128_k8,qkv,9,2,1.230676360819416e-07,1e-06
llama31_8b,E11_g128_k16,qkv,9,0,1.2770188106969727e-07,1e-06
llama31_8b,E11_g128_k16,qkv,9,1,1.2732205334486935e-07,1e-06
llama31_8b,E11_g128_k16,qkv,9,2,1.2749660527333617e-07,1e-06
llama31_8b,E11_g128_k32,qkv,9,0,1.4053887298359768e-07,1e-06
llama31_8b,E11_g128_k32,qkv,9,1,1.3973900081509782e-07,1e-06
llama31_8b,E11_g128_k32,qkv,9,2,1.402079590206995e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,9,0,1.4014494809089229e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,9,1,1.417307657902711e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,9,2,1.4073559384542023e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,9,0,1.2318133713051793e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,9,1,1.2349387645826937e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,9,2,1.23651972216976e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,9,0,1.3346293314953073e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,9,1,1.3376562435496453e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,9,2,1.3320521929927054e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,9,0,1.3346293314953073e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,9,1,1.3376562435496453e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,9,2,1.3320521929927054e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,9,0,1.3346293314953073e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,9,1,1.3376562435496453e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,9,2,1.3320521929927054e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,9,0,1.3346293314953073e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,9,1,1.3376562435496453e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,9,2,1.3320521929927054e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,9,0,1.3346293314953073e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,9,1,1.3376562435496453e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,9,2,1.3320521929927054e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,9,0,1.3346293314953073e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,9,1,1.3376562435496453e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,9,2,1.3320521929927054e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,9,0,1.4796833625041472e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,9,1,1.500499422490975e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,9,2,1.487519512011204e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,9,0,1.4894001765242137e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,9,1,1.4572985662653082e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,9,2,1.4908486889453343e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,9,0,1.2923818815124832e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,9,1,1.2999777254663059e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,9,2,1.2895438317173102e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,9,0,1.443616639562606e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,9,1,1.437117873592797e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,9,2,1.4551378058058617e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,9,0,1.5279130138878827e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,9,1,1.5103972828001133e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,9,2,1.557599773605034e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,9,0,1.6254378465418995e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,9,1,1.6258465507235087e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,9,2,1.6015692949622462e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,9,0,1.6254378465418995e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,9,1,1.6258465507235087e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,9,2,1.6015692949622462e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,9,0,1.5279130138878827e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,9,1,1.5103972828001133e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,9,2,1.557599773605034e-07,1e-06
llama31_8b,E11_g64_kmax,down,9,0,1.6166636385150923e-07,1e-06
llama31_8b,E11_g64_kmax,down,9,1,1.6063287944234617e-07,1e-06
llama31_8b,E11_g64_kmax,down,9,2,1.612975637499403e-07,1e-06
llama31_8b,E11_g128_k8,down,9,0,1.184763149808532e-07,1e-06
llama31_8b,E11_g128_k8,down,9,1,1.1827730617142151e-07,1e-06
llama31_8b,E11_g128_k8,down,9,2,1.192995426890775e-07,1e-06
llama31_8b,E11_g128_k16,down,9,0,1.2044992558912782e-07,1e-06
llama31_8b,E11_g128_k16,down,9,1,1.203051027687252e-07,1e-06
llama31_8b,E11_g128_k16,down,9,2,1.2082783484856918e-07,1e-06
llama31_8b,E11_g128_k32,down,9,0,1.2556105843941623e-07,1e-06
llama31_8b,E11_g128_k32,down,9,1,1.2570262697408907e-07,1e-06
llama31_8b,E11_g128_k32,down,9,2,1.2597725174146035e-07,1e-06
llama31_8b,E11_g128_kmax,down,9,0,1.41986149060358e-07,1e-06
llama31_8b,E11_g128_kmax,down,9,1,1.4248978175146476e-07,1e-06
llama31_8b,E11_g128_kmax,down,9,2,1.425137554633693e-07,1e-06
llama31_8b,E11_g256_kmax,down,9,0,1.2551021200124524e-07,1e-06
llama31_8b,E11_g256_kmax,down,9,1,1.251738410701364e-07,1e-06
llama31_8b,E11_g256_kmax,down,9,2,1.2514993841250543e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,9,0,1.9420745900333714e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,9,1,1.9448623334028525e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,9,2,1.945617071896777e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,9,0,1.9420745900333714e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,9,1,1.9448623334028525e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,9,2,1.945617071896777e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,9,0,1.9420745900333714e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,9,1,1.9448623334028525e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,9,2,1.945617071896777e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,9,0,1.9420745900333714e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,9,1,1.9448623334028525e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,9,2,1.945617071896777e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,9,0,1.9420745900333714e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,9,1,1.9448623334028525e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,9,2,1.945617071896777e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,9,0,1.9420745900333714e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,9,1,1.9448623334028525e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,9,2,1.945617071896777e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,9,0,1.6148275960858882e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,9,1,1.605346540145547e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,9,2,1.6171257755104307e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,9,0,1.3794800679534092e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,9,1,1.3730631565067597e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,9,2,1.3823857614170265e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,9,0,1.2697122997451515e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,9,1,1.271333616159609e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,9,2,1.2767030455052009e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,9,0,1.341087738637725e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,9,1,1.336354813474827e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,9,2,1.3340977034204116e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,9,0,1.4393722835848166e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,9,1,1.4510104051623784e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,9,2,1.4460832176155236e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,9,0,1.734369732275809e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,9,1,1.7438242139178328e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,9,2,1.741911717090261e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,9,0,1.734369732275809e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,9,1,1.7438242139178328e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,9,2,1.741911717090261e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,9,0,1.4393722835848166e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,9,1,1.4510104051623784e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,9,2,1.4460832176155236e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,10,0,1.4185970087510213e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,10,1,1.4154872474136937e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,10,2,1.4189063790581713e-07,1e-06
llama31_8b,E11_g128_k8,qkv,10,0,1.2040395347412414e-07,1e-06
llama31_8b,E11_g128_k8,qkv,10,1,1.227915902290988e-07,1e-06
llama31_8b,E11_g128_k8,qkv,10,2,1.2138954730289697e-07,1e-06
llama31_8b,E11_g128_k16,qkv,10,0,1.2864121856637212e-07,1e-06
llama31_8b,E11_g128_k16,qkv,10,1,1.2583943487243232e-07,1e-06
llama31_8b,E11_g128_k16,qkv,10,2,1.2731550214084564e-07,1e-06
llama31_8b,E11_g128_k32,qkv,10,0,1.3845786384081293e-07,1e-06
llama31_8b,E11_g128_k32,qkv,10,1,1.3904210049986432e-07,1e-06
llama31_8b,E11_g128_k32,qkv,10,2,1.3804094578517834e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,10,0,1.410431309523119e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,10,1,1.4152908534015296e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,10,2,1.416334498571814e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,10,0,1.245023781848431e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,10,1,1.237224580563634e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,10,2,1.2401633853187377e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,10,0,1.3356637396100268e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,10,1,1.333693262495217e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,10,2,1.3433655965400249e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,10,0,1.3356637396100268e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,10,1,1.333693262495217e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,10,2,1.3433655965400249e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,10,0,1.3356637396100268e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,10,1,1.333693262495217e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,10,2,1.3433655965400249e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,10,0,1.3356637396100268e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,10,1,1.333693262495217e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,10,2,1.3433655965400249e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,10,0,1.3356637396100268e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,10,1,1.333693262495217e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,10,2,1.3433655965400249e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,10,0,1.3356637396100268e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,10,1,1.333693262495217e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,10,2,1.3433655965400249e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,10,0,1.429114036000101e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,10,1,1.4141267001832603e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,10,2,1.4020007199633255e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,10,0,1.387175103673144e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,10,1,1.3950575805665721e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,10,2,1.3771838780485268e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,10,0,1.2395740611736983e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,10,1,1.2366925261630968e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,10,2,1.238238809264658e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,10,0,1.3649570007601142e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,10,1,1.355865038021875e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,10,2,1.352339751292675e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,10,0,1.4970117945267702e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,10,1,1.4727031327765872e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,10,2,1.4926442304386e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,10,0,1.537213591973341e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,10,1,1.5321742807827832e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,10,2,1.5457293045528786e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,10,0,1.537213591973341e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,10,1,1.5321742807827832e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,10,2,1.5457293045528786e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,10,0,1.4970117945267702e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,10,1,1.4727031327765872e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,10,2,1.4926442304386e-07,1e-06
llama31_8b,E11_g64_kmax,down,10,0,1.581828996677359e-07,1e-06
llama31_8b,E11_g64_kmax,down,10,1,1.5909468231711799e-07,1e-06
llama31_8b,E11_g64_kmax,down,10,2,1.602587218485496e-07,1e-06
llama31_8b,E11_g128_k8,down,10,0,1.1811209787992993e-07,1e-06
llama31_8b,E11_g128_k8,down,10,1,1.1826107737533675e-07,1e-06
llama31_8b,E11_g128_k8,down,10,2,1.1828295498617081e-07,1e-06
llama31_8b,E11_g128_k16,down,10,0,1.2114860226120072e-07,1e-06
llama31_8b,E11_g128_k16,down,10,1,1.2069041588347318e-07,1e-06
llama31_8b,E11_g128_k16,down,10,2,1.2066891486028908e-07,1e-06
llama31_8b,E11_g128_k32,down,10,0,1.236036553109443e-07,1e-06
llama31_8b,E11_g128_k32,down,10,1,1.236550559724492e-07,1e-06
llama31_8b,E11_g128_k32,down,10,2,1.2405220672917494e-07,1e-06
llama31_8b,E11_g128_kmax,down,10,0,1.4287297744886018e-07,1e-06
llama31_8b,E11_g128_kmax,down,10,1,1.4378061052866542e-07,1e-06
llama31_8b,E11_g128_kmax,down,10,2,1.427948319587813e-07,1e-06
llama31_8b,E11_g256_kmax,down,10,0,1.259500095329713e-07,1e-06
llama31_8b,E11_g256_kmax,down,10,1,1.2627295120637427e-07,1e-06
llama31_8b,E11_g256_kmax,down,10,2,1.2559058859551442e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,10,0,1.9483640301132255e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,10,1,1.9444796350853721e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,10,2,1.948576766608312e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,10,0,1.9483640301132255e-07,1e-06
