model,method,seed,sequence,nll,tokens_scored,source,weight_fold_max_relative_error
llama31_8b,nar_b128_kmax,20260904,55,1.4290677309036255,2047,reused_verbatim_from_e5,0.0025407595094293356
llama31_8b,nar_b128_kmax,20260904,56,1.489423155784607,2047,reused_verbatim_from_e5,0.0025407595094293356
llama31_8b,nar_b128_kmax,20260904,57,1.6413980722427368,2047,reused_verbatim_from_e5,0.0025407595094293356
llama31_8b,nar_b128_kmax,20260904,58,1.9394747018814087,2047,reused_verbatim_from_e5,0.0025407595094293356
llama31_8b,nar_b128_kmax,20260904,59,2.1603193283081055,2047,reused_verbatim_from_e5,0.0025407595094293356
llama31_8b,nar_b128_kmax,20260904,60,2.18271541595459,2047,reused_verbatim_from_e5,0.0025407595094293356
llama31_8b,nar_b128_kmax,20260904,61,2.3052451610565186,2047,reused_verbatim_from_e5,0.0025407595094293356
llama31_8b,nar_b128_kmax,20260904,62,1.2770975828170776,2047,reused_verbatim_from_e5,0.0025407595094293356
llama31_8b,nar_b128_kmax,20260904,63,1.7353347539901733,2047,reused_verbatim_from_e5,0.0025407595094293356
llama31_8b,smoothquant_hadamard_g128_asym,20260902,0,1.5991384983062744,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,1,2.219416856765747,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,2,2.287647247314453,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,3,1.8551558256149292,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,4,1.7438892126083374,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,5,1.3179528713226318,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,6,1.3495558500289917,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,7,1.7225719690322876,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,8,2.0422794818878174,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,9,1.8470863103866577,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,10,1.7588133811950684,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,11,2.080275535583496,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,12,1.9789860248565674,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,13,2.0939323902130127,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,14,2.007572889328003,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,15,2.2380826473236084,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,16,1.9465166330337524,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,17,1.9377756118774414,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,18,1.5709694623947144,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,19,1.8769052028656006,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,20,2.0082786083221436,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,21,1.961563229560852,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,22,1.9496185779571533,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,23,2.01649808883667,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,24,2.069272041320801,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,25,2.1795692443847656,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,26,2.250742197036743,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,27,2.092277765274048,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,28,1.7981212139129639,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,29,1.623522162437439,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,30,1.4589548110961914,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,31,1.4925638437271118,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,32,1.8360154628753662,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,33,1.8101037740707397,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,34,1.9621020555496216,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,35,1.3099759817123413,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,36,1.3218739032745361,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,37,1.3265079259872437,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,38,1.3095241785049438,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,39,1.5367752313613892,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,40,2.0724968910217285,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,41,2.551173448562622,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,42,2.5559167861938477,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,43,2.0564470291137695,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,44,2.0660126209259033,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,45,2.1058526039123535,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,46,2.2073943614959717,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,47,2.0543158054351807,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,48,1.840834379196167,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,49,1.8651713132858276,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,50,1.5590484142303467,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,51,1.6805384159088135,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,52,1.534759759902954,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,53,1.718124508857727,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,54,1.4678285121917725,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,55,1.4397693872451782,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,56,1.5227657556533813,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,57,1.6416871547698975,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,58,1.9515025615692139,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,59,2.1679582595825195,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,60,2.2023911476135254,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,61,2.3044636249542236,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,62,1.2863925695419312,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260902,63,1.743248462677002,2047,e11_new,0.009064318612217903
llama31_8b,smoothquant_hadamard_g128_asym,20260903,0,1.589613914489746,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,1,2.221693992614746,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,2,2.2894043922424316,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,3,1.8489139080047607,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,4,1.749987244606018,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,5,1.3208098411560059,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,6,1.359157681465149,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,7,1.7347277402877808,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,8,2.0307366847991943,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,9,1.8613605499267578,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,10,1.7657049894332886,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,11,2.077699899673462,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,12,1.9738279581069946,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,13,2.0794427394866943,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,14,2.008523464202881,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,15,2.228140354156494,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,16,1.952714204788208,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,17,1.9381986856460571,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,18,1.579192876815796,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,19,1.8839460611343384,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,20,1.9951707124710083,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,21,1.9608755111694336,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,22,1.9552149772644043,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,23,2.0169782638549805,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,24,2.0650548934936523,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,25,2.1910974979400635,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,26,2.2605271339416504,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,27,2.0845398902893066,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,28,1.7972750663757324,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,29,1.6203862428665161,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,30,1.4609289169311523,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,31,1.4910331964492798,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,32,1.8437752723693848,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,33,1.8027074337005615,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,34,1.9693140983581543,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,35,1.3131393194198608,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,36,1.3219796419143677,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,37,1.324092984199524,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,38,1.3243153095245361,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,39,1.5303459167480469,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,40,2.071049451828003,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,41,2.5476677417755127,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,42,2.545135736465454,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,43,2.06064510345459,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,44,2.066293239593506,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,45,2.1088595390319824,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,46,2.1899759769439697,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,47,2.041548490524292,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,48,1.8401013612747192,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,49,1.8670703172683716,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,50,1.5542327165603638,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,51,1.6848021745681763,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,52,1.530365228652954,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,53,1.71530282497406,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,54,1.4666557312011719,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,55,1.4215575456619263,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,56,1.5178166627883911,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,57,1.640505313873291,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,58,1.9592490196228027,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,59,2.17318058013916,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,60,2.189277172088623,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,61,2.3100426197052,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,62,1.2989349365234375,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260903,63,1.7399033308029175,2047,e11_new,0.008075496181845665
llama31_8b,smoothquant_hadamard_g128_asym,20260904,0,1.6014559268951416,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,1,2.2173984050750732,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,2,2.2821781635284424,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,3,1.8608949184417725,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,4,1.7445659637451172,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,5,1.3169565200805664,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,6,1.3633475303649902,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,7,1.7280158996582031,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,8,2.036346912384033,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,9,1.8612301349639893,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,10,1.758182406425476,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,11,2.0918002128601074,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,12,1.976891279220581,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,13,2.0871849060058594,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,14,2.0061793327331543,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,15,2.2345147132873535,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,16,1.9488071203231812,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,17,1.9341216087341309,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,18,1.5772485733032227,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,19,1.8817981481552124,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,20,1.9985535144805908,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,21,1.9632766246795654,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,22,1.9519989490509033,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,23,2.0251121520996094,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,24,2.066694498062134,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,25,2.1875903606414795,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,26,2.2477149963378906,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,27,2.080688238143921,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,28,1.8023930788040161,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,29,1.6164599657058716,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,30,1.451725721359253,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,31,1.4768506288528442,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,32,1.8454169034957886,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,33,1.8113789558410645,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,34,1.9653375148773193,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,35,1.3099696636199951,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,36,1.3236660957336426,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,37,1.3301728963851929,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,38,1.3091516494750977,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,39,1.539199948310852,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,40,2.0674304962158203,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,41,2.540191650390625,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,42,2.543064832687378,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,43,2.057863235473633,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,44,2.0621931552886963,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,45,2.107935667037964,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,46,2.1880242824554443,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,47,2.0483622550964355,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,48,1.843011736869812,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,49,1.8725985288619995,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,50,1.5533721446990967,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,51,1.6898967027664185,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,52,1.5275613069534302,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,53,1.725050449371338,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,54,1.4652221202850342,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,55,1.443281888961792,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,56,1.5048854351043701,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,57,1.645613193511963,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,58,1.957275629043579,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,59,2.175217390060425,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,60,2.1967613697052,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,61,2.3154373168945312,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,62,1.2974815368652344,2047,e11_new,0.010634638369083405
llama31_8b,smoothquant_hadamard_g128_asym,20260904,63,1.755228877067566,2047,e11_new,0.010634638369083405
llama31_8b,duquant_style_g128_asym,20260902,0,1.590593934059143,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,1,2.211033582687378,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,2,2.2911195755004883,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,3,1.85652494430542,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,4,1.740801453590393,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,5,1.3178088665008545,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,6,1.3549894094467163,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,7,1.7240842580795288,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,8,2.031994342803955,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,9,1.8510304689407349,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,10,1.748322606086731,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,11,2.076603651046753,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,12,1.9724397659301758,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,13,2.0814478397369385,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,14,2.0009655952453613,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,15,2.224353313446045,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,16,1.9439692497253418,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,17,1.9335205554962158,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,18,1.5870858430862427,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,19,1.877691388130188,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,20,1.9947048425674438,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,21,1.9563640356063843,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,22,1.947412371635437,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,23,2.013916492462158,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,24,2.068206548690796,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,25,2.1821656227111816,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,26,2.2486917972564697,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,27,2.086625576019287,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,28,1.7952990531921387,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,29,1.6138334274291992,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,30,1.4552509784698486,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,31,1.4755511283874512,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,32,1.844530701637268,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,33,1.8081049919128418,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,34,1.961708903312683,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,35,1.298641562461853,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,36,1.3220560550689697,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,37,1.3288553953170776,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,38,1.3085973262786865,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,39,1.5316739082336426,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,40,2.068023204803467,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,41,2.546844482421875,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,42,2.543182611465454,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,43,2.049109935760498,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,44,2.066279411315918,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,45,2.0995755195617676,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,46,2.1904006004333496,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,47,2.051417589187622,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,48,1.8474022150039673,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,49,1.8563145399093628,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,50,1.5487847328186035,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,51,1.6789841651916504,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,52,1.5237983465194702,2047,e11_new,0.002731841756030917
llama31_8b,duquant_style_g128_asym,20260902,53,1.71684730052948,2047,e11_new,0.002731841756030917
