model,row,site,layer,seed,group,m,k,s_meas,s_hadamard,f_calibration,f_test_capture,s_pred,relative_error,observations,groups_measured,f_definition
llama31_8b,E20_nar_g64_m1,down,5,0,64,1,224,0.007381620295013539,0.009502437585694785,0.28384238481521606,0.25943140599189235,0.008041541969131977,0.0894006529385196,131072,29360128,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g64_m1,down,5,1,64,1,224,0.007381226350086288,0.0095022478471224,0.28384238481521606,0.25943140601632814,0.008041381400785252,0.0894370419478122,131072,29360128,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g64_m1,down,5,2,64,1,224,0.00738111691530829,0.009501730502210648,0.28384238481521606,0.2594314060279975,0.008040943591982735,0.0893938795774902,131072,29360128,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m1,down,5,0,128,1,112,0.008497001169400538,0.010509456268070825,0.2283419966697693,0.20753389415905177,0.009231933761314636,0.0864931729750424,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m1,down,5,1,128,1,112,0.008497315795570583,0.010509632641284636,0.2283419966697693,0.20753389417407642,0.009232088694718006,0.08647117711341738,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m1,down,5,2,128,1,112,0.008497357711577194,0.010508830066714785,0.2283419966697693,0.20753389417654586,0.009231383680578511,0.08638284910628709,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m1,down,5,0,256,1,56,0.009611449707474502,0.011436067692252663,0.17810380458831787,0.16151874443102907,0.010367766376652017,0.07868913558267421,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m1,down,5,1,256,1,56,0.009610810595516574,0.01143597767678076,0.17810380458831787,0.1615187443872925,0.010367684769983704,0.07875237649779612,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m1,down,5,2,256,1,56,0.00961124377747916,0.011435141762593557,0.17810380458831787,0.1615187444403486,0.010366926942797203,0.07862490878534817,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m2,down,5,0,256,2,112,0.009372757863270045,0.011436067692252663,0.22834201157093048,0.20753391329646337,0.010045906820714203,0.07181973195766578,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m2,down,5,1,256,2,112,0.009373156815191066,0.01143597767678076,0.2283419966697693,0.20753391346152777,0.010045827844459261,0.07176568604698877,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m2,down,5,2,256,2,112,0.009373364875853258,0.011435141762593557,0.22834201157093048,0.2075339134021339,0.010045093446455829,0.07166354660245985,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3,down,5,0,256,3,168,0.009215508561913983,0.011436067692252663,0.2611374855041504,0.23846764297977374,0.009830113542283898,0.06669246479895481,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3,down,5,1,256,3,168,0.009215427108467107,0.01143597767678076,0.2611374855041504,0.2384676429408399,0.009830036167583678,0.06669349688110174,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3,down,5,2,256,3,168,0.009215633691626448,0.011435141762593557,0.2611374855041504,0.2384676428937215,0.00982931763988754,0.06659161689756612,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2,down,5,0,128,2,224,0.008264449758964112,0.010509456268070825,0.28384238481521606,0.2594313802581925,0.008893742567662382,0.07614455009732518,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2,down,5,1,128,2,224,0.008264534974786004,0.010509632641284636,0.28384238481521606,0.25943138010408284,0.008893891825427908,0.07615151397652589,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2,down,5,2,128,2,224,0.008264891152845106,0.010508830066714785,0.28384238481521606,0.25943138021130563,0.008893212637900643,0.07602295946017915,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2_c32,down,5,0,128,2,224,0.008264449758964112,0.010509456268070825,0.28384238481521606,0.2594313802581925,0.008893742567662382,0.07614455009732518,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2_c32,down,5,1,128,2,224,0.008264534974786004,0.010509632641284636,0.28384238481521606,0.25943138010408284,0.008893891825427908,0.07615151397652589,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2_c32,down,5,2,128,2,224,0.008264891152845106,0.010508830066714785,0.28384238481521606,0.25943138021130563,0.008893212637900643,0.07602295946017915,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3_c32,down,5,0,256,3,168,0.009215508561913983,0.011436067692252663,0.2611374855041504,0.23846764297977374,0.009830113542283898,0.06669246479895481,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
