model,model_id,site,method,seed,sequence,nll,tokens_scored,reused_deterministic_run,weight_fold_max_relative_error
llama31_8b,unsloth/Meta-Llama-3.1-8B,none,bf16,-1,58,1.9252363443374634,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,none,bf16,-1,59,2.1502184867858887,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,none,bf16,-1,60,2.171861410140991,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,none,bf16,-1,61,2.290221691131592,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,none,bf16,-1,62,1.2628564834594727,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,none,bf16,-1,63,1.7274012565612793,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,0,1.635912537574768,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,1,2.238713502883911,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,2,2.2970736026763916,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,3,1.8624413013458252,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,4,1.7620816230773926,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,5,1.3405638933181763,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,6,1.391249656677246,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,7,1.7265262603759766,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,8,2.040579080581665,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,9,1.861725091934204,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,10,1.7622499465942383,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,11,2.0837907791137695,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,12,1.9800076484680176,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,13,2.097595691680908,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,14,2.0190298557281494,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,15,2.236438274383545,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,16,1.9615256786346436,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,17,1.9279344081878662,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,18,1.6119568347930908,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,19,1.8948646783828735,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,20,2.0095391273498535,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,21,1.9664467573165894,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,22,1.9615342617034912,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,23,2.037442207336426,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,24,2.0805490016937256,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,25,2.208672285079956,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,26,2.273266553878784,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,27,2.104757070541382,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,28,1.8146909475326538,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,29,1.6396853923797607,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,30,1.474111557006836,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,31,1.5033440589904785,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,32,1.8485045433044434,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,33,1.8295209407806396,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,34,1.969377875328064,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,35,1.3259378671646118,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,36,1.3243236541748047,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,37,1.324163556098938,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,38,1.3195888996124268,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,39,1.5291193723678589,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,40,2.0877528190612793,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,41,2.549326181411743,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,42,2.560011863708496,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,43,2.076853036880493,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,44,2.072427272796631,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,45,2.1104650497436523,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,46,2.1894612312316895,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,47,2.0479822158813477,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,48,1.8904348611831665,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,49,1.9017040729522705,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,50,1.5844720602035522,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,51,1.687504529953003,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,52,1.55022394657135,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,53,1.7263106107711792,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,54,1.4726648330688477,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,55,1.4546717405319214,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,56,1.542595624923706,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,57,1.659582257270813,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,58,1.9630292654037476,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,59,2.184971332550049,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,60,2.199286460876465,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,61,2.333547830581665,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,62,1.3205708265304565,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,identity,20260902,63,1.7510790824890137,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,0,1.6920982599258423,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,1,2.2855753898620605,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,2,2.35971736907959,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,3,1.9345519542694092,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,4,1.824841856956482,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,5,1.3968524932861328,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,6,1.4403977394104004,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,7,1.7946828603744507,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,8,2.1165647506713867,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,9,1.9178050756454468,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,10,1.8327081203460693,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,11,2.1515982151031494,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,12,2.0508928298950195,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,13,2.139192819595337,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,14,2.071120262145996,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,15,2.2981631755828857,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,16,2.0054149627685547,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,17,2.016110420227051,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,18,1.7117544412612915,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,19,1.950478196144104,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,20,2.061481475830078,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,21,2.019529104232788,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,22,2.0155177116394043,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,23,2.0844650268554688,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,24,2.127603530883789,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,25,2.2537057399749756,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,26,2.3082566261291504,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,27,2.155122756958008,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,28,1.8643522262573242,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,29,1.7093822956085205,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,30,1.546095848083496,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,31,1.5708807706832886,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,32,1.907091498374939,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,33,1.8770283460617065,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,34,2.0176777839660645,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,35,1.375016450881958,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,36,1.3733447790145874,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,37,1.3803999423980713,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,38,1.3735519647598267,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,39,1.5814121961593628,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,40,2.1620917320251465,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,41,2.6159725189208984,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,42,2.620417356491089,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,43,2.170948028564453,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,44,2.161536931991577,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,45,2.169691801071167,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,46,2.2405240535736084,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,47,2.094066858291626,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,48,1.9441299438476562,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,49,1.963894009590149,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,50,1.6601639986038208,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,51,1.7360342741012573,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,52,1.5961904525756836,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,53,1.774204969406128,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,54,1.5167168378829956,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,55,1.4975224733352661,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,56,1.6506785154342651,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,57,1.7000607252120972,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,58,2.0324323177337646,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,59,2.2407877445220947,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,60,2.2459022998809814,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,61,2.367692232131958,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,62,1.4052420854568481,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,identity,20260902,63,1.8023940324783325,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,0,1.6405223608016968,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,1,2.24865460395813,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,2,2.325003147125244,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,3,1.8747538328170776,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,4,1.782114028930664,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,5,1.3503758907318115,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,6,1.4048234224319458,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,7,1.768320918083191,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,8,2.067655086517334,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,9,1.8817055225372314,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,10,1.7926421165466309,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,11,2.1148390769958496,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,12,2.0304200649261475,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,13,2.115311622619629,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,14,2.0393121242523193,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,15,2.2565670013427734,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,16,1.9777575731277466,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,17,1.9848297834396362,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,18,1.6484689712524414,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,19,1.922762393951416,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,20,2.0344278812408447,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,21,1.99125337600708,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,22,1.9718619585037231,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,23,2.0506792068481445,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,24,2.106132745742798,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,25,2.2260398864746094,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,26,2.2805049419403076,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,27,2.1331627368927,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,28,1.8236075639724731,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,29,1.6548869609832764,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,30,1.4861736297607422,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,31,1.5155179500579834,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,32,1.869200348854065,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,33,1.8463371992111206,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,34,1.9907474517822266,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,35,1.3368074893951416,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,36,1.3410595655441284,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,37,1.340855598449707,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,38,1.3355141878128052,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,39,1.5718029737472534,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,40,2.1136157512664795,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,41,2.5837831497192383,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,42,2.5854203701019287,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,43,2.094041109085083,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,44,2.1099445819854736,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,45,2.140103578567505,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,46,2.2299721240997314,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,47,2.0875003337860107,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,48,1.879675269126892,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,49,1.8990068435668945,2047,False,0.0
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,identity,20260902,50,1.6015890836715698,2047,False,0.0
