layer,expert,module,routed_tokens,pooled_hessian,relative_weight_error,hessian_diag_max_over_median
25,118,down,15631,False,0.10679396986961365,1.4374378069066942
25,119,down,1211,False,0.12827345728874207,1.2059876286743076
25,120,down,23297,False,0.1016504168510437,1.338371312393263
25,121,down,25178,False,0.10253827273845673,1.3419878872412012
25,122,down,250,True,0.09575812518596649,1.0348961129881324
25,123,down,36446,False,0.10193584859371185,1.421822400606297
25,124,down,14320,False,0.10555591434240341,1.5854354745342634
25,125,down,17210,False,0.10086693614721298,1.226890652444369
25,126,down,267,True,0.09582805633544922,1.0348961129881324
25,127,down,34850,False,0.101141057908535,1.3402415779594608
26,0,gate_up,519,False,0.13372930884361267,9.723092062372636
26,1,gate_up,6353,False,0.12236153334379196,12.467455767907355
26,2,gate_up,600,False,0.1292746514081955,10.593468867445733
26,3,gate_up,164348,False,0.1132701113820076,10.410008936764461
26,4,gate_up,22930,False,0.11607010662555695,10.107396782259428
26,5,gate_up,17,True,0.1129608303308487,9.346191817481039
26,6,gate_up,13511,False,0.11942055076360703,8.522084156739595
26,7,gate_up,14293,False,0.11717359721660614,9.545470781146063
26,8,gate_up,23606,False,0.11645422875881195,9.272197458548721
26,9,gate_up,247,True,0.11306943744421005,9.346191817481039
26,10,gate_up,24024,False,0.11406583338975906,10.517622664690306
26,11,gate_up,9155,False,0.1193036288022995,11.69610587678615
26,12,gate_up,1337,False,0.1363951563835144,13.522434596832184
26,13,gate_up,114,True,0.11296047270298004,9.346191817481039
26,14,gate_up,13555,False,0.12015547603368759,9.827874586684498
26,15,gate_up,42438,False,0.11572322994470596,10.233083533214348
26,16,gate_up,32824,False,0.11458691209554672,9.94108852233627
26,17,gate_up,24485,False,0.11392642557621002,12.216710307840062
26,18,gate_up,26824,False,0.11442021280527115,9.915127919248478
26,19,gate_up,844,False,0.13985991477966309,8.086099082136615
26,20,gate_up,24672,False,0.11322253197431564,11.705403488775657
26,21,gate_up,3337,False,0.13179203867912292,10.662360590099242
26,22,gate_up,26522,False,0.11679065972566605,8.106547732182065
26,23,gate_up,121131,False,0.11343103647232056,9.662067135291851
26,24,gate_up,1624,False,0.14748737215995789,8.08709770322057
26,25,gate_up,47,True,0.11263645440340042,9.346191817481039
26,26,gate_up,3794,False,0.1325097680091858,9.99770343752556
26,27,gate_up,2026,False,0.14309237897396088,7.95501892729272
