model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
qwen3_8b_base,nar_k8,6,0,self_attn.q_proj,4096,4096,128,0,40.95988464355469,-1,128,True,16.957522735606215,1.6821826903881736,0.016821826903881735,0.006779777779863946,0.0078125,4096,0.6641284227371216,0.0077742040157318115,nan
qwen3_8b_base,nar_k8,6,1,self_attn.o_proj,4096,4096,128,0,0.2052939236164093,-1,128,True,6.430060071104573,1.1258691941969898,0.0112586919419699,0.007392896137750882,0.0078125,4096,0.6547216773033142,0.007893936708569527,nan
qwen3_8b_base,nar_k8,6,2,mlp.up_proj,4096,12288,128,0,40.95989990234375,-1,128,True,16.612176605763526,1.6702890564503428,0.016702890564503428,0.006726602232646438,0.0078125,12288,0.66573566198349,0.007817069068551064,nan
qwen3_8b_base,nar_k8,6,2,mlp.gate_proj,4096,12288,128,0,40.95989990234375,-1,128,True,16.612176605763526,1.6702890564503428,0.016702890564503428,0.006726602232646438,0.0078125,12288,0.6633715629577637,0.007796831429004669,nan
qwen3_8b_base,nar_k8,6,3,mlp.down_proj,12288,4096,128,0,34.5897331237793,-1,128,True,11082.106012330745,108.54181781835223,1.0854181781835224,0.007418476264887353,0.0078125,4096,0.622387707233429,0.007805153727531433,nan
qwen3_8b_base,nar_k8,7,0,self_attn.k_proj,4096,1024,128,0,40.95991516113281,-1,128,True,18.75589089007518,1.6775020022417109,0.016775020022417108,0.00673659220015707,0.0078125,1024,0.6666504144668579,0.007884496822953224,nan
qwen3_8b_base,nar_k8,7,0,self_attn.v_proj,4096,1024,128,0,40.95991516113281,-1,128,True,18.75589089007518,1.6775020022417109,0.016775020022417108,0.00673659220015707,0.0078125,1024,0.6656640768051147,0.007688300218433142,nan
qwen3_8b_base,nar_k8,7,0,self_attn.q_proj,4096,4096,128,0,40.95991516113281,-1,128,True,18.75589089007518,1.6775020022417109,0.016775020022417108,0.00673659220015707,0.0078125,4096,0.6639990210533142,0.007712262682616711,nan
qwen3_8b_base,nar_k8,7,1,self_attn.o_proj,4096,4096,128,0,0.2144516259431839,-1,128,True,5.742069231040786,1.0964609780363404,0.010964609780363403,0.007449054802346114,0.0078125,4096,0.6570678949356079,0.007865381427109241,nan
qwen3_8b_base,nar_k8,7,2,mlp.up_proj,4096,12288,128,0,40.95992660522461,-1,128,True,17.666994663007817,1.6643377240003543,0.016643377240003546,0.006882473039279235,0.0078125,12288,0.6655403971672058,0.007794482167810202,nan
