layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,symmetric,cholesky_float64,hessian_dtype,product_dtype,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
24,0,self_attn.q_proj,2048,4096,128,0,40.959686279296875,128,128,False,False,False,torch.float32,torch.float32,8.408312370168636,1.4577770393978318,0.014577770393978319,0.0074204223119649845,0.0078125,0.3619669277528973,6.352418654420166,4096,0.7820751667022705,0.00785893015563488,nan
24,1,self_attn.o_proj,4096,2048,128,0,0.06579727679491043,128,128,False,False,False,torch.float32,torch.float32,7.77666666465159,1.390270727529228,0.01390270727529228,0.008505861788329181,0.0078125,0.03716095286943905,105.32181283581362,2048,0.7311279773712158,0.007895227521657944,nan
25,0,self_attn.k_proj,2048,512,128,0,40.95969772338867,128,128,False,False,False,torch.float32,torch.float32,8.387809262741904,1.4579487486537925,0.014579487486537925,0.007448934612808071,0.0078125,0.36221164775089465,6.378343021567867,512,0.78173828125,0.007907425984740257,nan
25,0,self_attn.v_proj,2048,512,128,0,40.95969772338867,128,128,False,False,False,torch.float32,torch.float32,8.387809262741904,1.4579487486537925,0.014579487486537925,0.007448934612808071,0.0078125,0.36221164775089465,6.378343021567867,512,0.7813085317611694,0.007995307445526123,nan
25,0,self_attn.q_proj,2048,4096,128,0,40.95969772338867,128,128,False,False,False,torch.float32,torch.float32,8.387809262741904,1.4579487486537925,0.014579487486537925,0.007448934612808071,0.0078125,0.36221164775089465,6.378343021567867,4096,0.7817578315734863,0.00790979154407978,nan
25,1,self_attn.o_proj,4096,2048,128,0,0.07569839060306549,128,128,False,False,False,torch.float32,torch.float32,10.254059027922889,1.480913090980734,0.01480913090980734,0.007326233500580532,0.0078125,0.04062175750155716,52.608101399370405,2048,0.7280126810073853,0.008038493804633617,nan
26,0,self_attn.k_proj,2048,512,128,0,40.959716796875,128,128,False,False,False,torch.float32,torch.float32,8.520559393564808,1.471880169304241,0.01471880169304241,0.00737722897567345,0.0078125,0.3703368955101361,6.126890689228584,512,0.7839648723602295,0.008073067292571068,nan
26,0,self_attn.v_proj,2048,512,128,0,40.959716796875,128,128,False,False,False,torch.float32,torch.float32,8.520559393564808,1.471880169304241,0.01471880169304241,0.00737722897567345,0.0078125,0.3703368955101361,6.126890689228584,512,0.7845703363418579,0.007872603833675385,nan
26,0,self_attn.q_proj,2048,4096,128,0,40.959716796875,128,128,False,False,False,torch.float32,torch.float32,8.520559393564808,1.471880169304241,0.01471880169304241,0.00737722897567345,0.0078125,0.3703368955101361,6.126890689228584,4096,0.7833154201507568,0.007683517877012491,nan
26,1,self_attn.o_proj,4096,2048,128,0,0.11644000560045242,128,128,False,False,False,torch.float32,torch.float32,11.081929405007177,1.838773685019409,0.01838773685019409,0.007270365370707688,0.0078125,0.03190116686678209,81.1906040823586,2048,0.7277100086212158,0.007773358840495348,nan
